# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 AUG 15 19:39:50, 808558859.2162874, 1735.8732684822385, -965.8978260495863, -502.56354837075264, -3197.98572524462, -152.5117173171619, -71.02539564578551, -71.19798528127107, 32.16487548721508, 32.17316660365171, 1881.1715685056402, 442.8919746623147, -138.23009345634074, -73.90030287758366
2025 AUG 15 19:39:51, 808558860.2171654, 1732.5166129730092, -963.5194195206701, -503.0439455390422, -3198.620070373692, -152.43138452089985, -71.05941801118585, -71.23174737977257, 32.095600819541545, 32.103856237997846, 1878.733689198617, 442.6022546136749, -138.18157842558972, -73.9297751636395
2025 AUG 15 19:39:52, 808558861.2180432, 1729.1659927947296, -961.1404507466415, -503.5239109089406, -3199.2527051147113, -152.35077887665852, -71.09340805719731, -71.26547711636799, 32.026363926780775, 32.0345842339048, 1876.2996826212825, 442.3136080231175, -138.1328569405972, -73.95924234662294
2025 AUG 15 19:39:53, 808558862.2189212, 1725.8214418193613, -958.7516117405006, -504.0078037328266, -3199.885707024063, -152.2694659146275, -71.12747815557766, -71.29928543453285, 31.95671840304572, 31.96668180017199, 1873.8640103794723, 442.03159143755363, -138.0839278407019, -73.98870435051182
2025 AUG 15 19:39:54, 808558863.2197992, 1722.4829949128405, -956.3715601863591, -504.48685384102595, -3200.5149087240306, -152.1883130185835, -71.16140261926255, -71.33294950460288, 31.88756418714984, 31.897486632337603, 1871.4378285107023, 441.74506339580864, -138.03479000165268, -74.01816111441791
2025 AUG 15 19:39:55, 808558864.2206771, 1719.1506873087735, -953.9909506224221, -504.9654611759696, -3201.1424004729292, -152.1068841046451, -71.19529429357839, -71.36658075319029, 31.818453218520876, 31.828335139231065, 1869.0155602479506, 441.45961974527626, -137.98544231654253, -74.04761258540734
2025 AUG 15 19:39:56, 808558865.2215551, 1715.824553966178, -951.6097839201193, -505.443625373912, -3201.7681820430575, -152.02517793699243, -71.22915298677582, -71.40017900569867, 31.74938730498343, 31.75922936898975, 1866.5972181023344, 441.1752649884474, -137.93588357902635, -74.0770586622138
2025 AUG 15 19:39:57, 808558866.2224331, 1712.5046302211672, -949.2280612744839, -505.9213426591701, -3202.392253644365, -151.94319344321067, -71.26297857061438, -71.43374410992116, 31.680368332249007, 31.69017121077409, 1864.1828163258422, 440.89200287731427, -137.88611266929698, -74.10649930240075
2025 AUG 15 19:39:58, 808558867.2233111, 1709.190951569671, -946.8457813222133, -506.3986117444226, -3203.014615847768, -151.8609293651049, -71.29677089488578, -71.46727593218591, 31.611398061936434, 31.621163023660984, 1861.7723665577944, 440.60983893997945, -137.83612839274718, -74.13593441846022
2025 AUG 15 19:39:59, 808558868.224189, 1705.883553838274, -944.4629521946086, -506.8754284501121, -3203.635266903268, -151.77838481478275, -71.3305297261097, -71.50077421252143, 31.542478725717377, 31.552205824436484, 1859.365886071594, 440.3287733882831, -137.78592954071112, -74.1653639225294
2025 AUG 15 19:40:00, 808558869.225067, 1702.5824726580686, -942.0795702590228, -507.3517884930065, -3204.2542085197083, -151.69555860943026, -71.36425491096004, -71.53423887654182, 31.473612101538652, 31.483302151236053, 1856.96338600843, 440.04881255648843, -137.73551496737002, -74.19478775752654
2025 AUG 15 19:40:01, 808558870.2259449, 1699.2877447619721, -939.695639467643, -507.82768892035347, -3204.871439987056, -151.61244969049326, -71.39794631380661, -71.56766971815492, 31.40480026015566, 31.41445374201036, 1854.5648820223553, 439.76995917375854, -137.68488349476223, -74.2242058588241
2025 AUG 15 19:40:02, 808558871.2268229, 1695.999405494888, -937.3171012283403, -508.31389651029247, -3205.4835570554383, -151.52870037335347, -71.43169641644667, -71.6010099599526, 31.336120030215326, 31.345438517524844, 1852.1712885835584, 439.4913160925072, -137.63403388288216, -74.25361814407078
2025 AUG 15 19:40:03, 808558872.2277008, 1692.7174916920299, -934.930873467101, -508.7891945116785, -3206.0976675312195, -151.44497646684886, -71.46533170265357, -71.63438695775065, 31.26737034972727, 31.276865176835802, 1849.780172626109, 439.2153333629178, -137.5829649284324, -74.28302453446969
2025 AUG 15 19:40:04, 808558873.2285788, 1689.4420401285538, -932.5449840538969, -509.26363511010146, -3206.7098732703967, -151.3610073793677, -71.4989220416061, -71.66771908995467, 31.198724033975783, 31.20822720452091, 1847.3936055731765, 438.9399575495362, -137.53167540852613, -74.31242495337548
2025 AUG 15 19:40:05, 808558874.2294568, 1686.1730874850039, -930.1587270863378, -509.73753208400643, -3207.320329519438, -151.27675896102565, -71.53247576319627, -71.70101460860191, 31.130149035787845, 31.139627900577178, 1845.0111892907141, 438.66560435146783, -137.48016404434665, -74.34181929371023
2025 AUG 15 19:40:06, 808558875.2303348, 1682.9106709307653, -927.7719050532442, -510.21096480900513, -3207.9290806804993, -151.19222104700864, -71.5659951672886, -71.73427575871656, 31.061637964916397, 31.071097630499363, 1842.6328241805763, 438.39239190279943, -137.42842970050003, -74.37120753787676
2025 AUG 15 19:40:07, 808558876.2312127, 1679.6548276784351, -925.3845895893161, -510.6839022811108, -3208.536111139834, -151.10739564964507, -71.59947919642902, -71.76750151162496, 30.993196296150927, 31.002628532945927, 1840.258563590337, 438.12028439629796, -137.37647108252955, -74.400589577696
2025 AUG 15 19:40:08, 808558877.2320907, 1676.4055950791953, -922.9967401509177, -511.1563596597772, -3209.1414301398036, -151.0222796703672, -71.63292818285815, -71.80069219634717, 30.92482418370069, 30.93422880578588, 1837.8883972798385, 437.84930990646836, -137.32428693030002, -74.4299653341104
2025 AUG 15 19:40:09, 808558878.2329687, 1673.1630108387665, -920.6083775504097, -511.628325688167, -3209.7450335544536, -150.93687286101283, -71.666341714879, -71.83384740897745, 30.85652474019709, 30.865897904735895, 1835.522350074791, 437.57946155451754, -137.271875984285, -74.45933472691998
2025 AUG 15 19:40:10, 808558879.2338465, 1669.9271131729438, -918.2194602359177, -512.0998178806082, -3210.3469304178693, -150.8511719549795, -71.69972013246326, -71.8669674680439, 30.788298077961223, 30.79764428137212, 1833.1604108326785, 437.3107683262126, -137.21923692088075, -74.48869764219171
2025 AUG 15 19:40:11, 808558880.2347245, 1666.6979392206597, -915.8300140873458, -512.5708178677187, -3210.9471162755167, -150.7651771648205, -71.73306296833574, -71.9000519498706, 30.72014770325744, 30.72946643667024, 1830.8026086254974, 437.0432194055244, -137.16636855963182, -74.51805406586483
2025 AUG 15 19:40:12, 808558881.2356025, 1663.475527717943, -913.4400509652821, -513.041320763784, -3211.545588571648, -150.67888769469943, -71.76636992912258, -71.93310053284522, 30.65207635268363, 30.661365244852735, 1828.4489626148163, 436.7768134716831, -137.11326955515253, -74.54740388232037
2025 AUG 15 19:40:13, 808558882.2364805, 1660.2599169971807, -911.049544447919, -513.5113349125768, -3212.1423534272685, -150.5923010885925, -71.79964115650053, -71.96611337393254, 30.584084983360654, 30.593347058136718, 1826.0994710856237, 436.51157045356405, -137.0599386145228, -74.57674700885468
2025 AUG 15 19:40:14, 808558883.2373585, 1657.0511457039665, -908.6585213925041, -513.980846767762, -3212.737405441957, -150.50541735626908, -71.83287617691607, -71.99908999188926, 30.51617714170221, 30.52541052879101, 1823.7541622535225, 436.24748014053563, -137.00637442601925, -74.60608336160351
2025 AUG 15 19:40:15, 808558884.2382364, 1653.849252575962, -906.2669602415007, -514.4498625191736, -3213.3307496745756, -150.41823425957222, -71.86607505563472, -72.03203048372926, 30.448354092568557, 30.457561266259532, 1821.413037270753, 435.98455963354166, -136.95257567522822, -74.63541285672079
2025 AUG 15 19:40:16, 808558885.2391144, 1650.6542766657979, -903.8748819671364, -514.9183730759601, -3213.9223817089432, -150.3307514341984, -71.89923740336184, -72.06493441948882, 30.38061911848247, 30.38979902272704, 1819.0761207255161, 435.7228024122312, -136.89854100079185, -74.66473539341354
2025 AUG 15 19:40:17, 808558886.2399924, 1647.4662571138467, -901.4822799053345, -515.3863747329344, -3214.512304001882, -150.2429675073532, -71.93236310450025, -72.09780174985069, 30.312974309163256, 30.322127163689274, 1816.7434227370313, 435.46221667307134, -136.8442691291582, -74.69405091674913
2025 AUG 15 19:40:18, 808558887.2408704, 1644.2852333976452, -899.0891460825234, -515.8538702460236, -3215.1005183251195, -150.15488075241643, -71.96545210341372, -72.13063238689585, 30.245421627623593, 30.25454952919731, 1814.4149514986445, 435.20281225666633, -136.78975866997465, -74.72335931129552
2025 AUG 15 19:40:19, 808558888.2417482, 1641.1112454430124, -896.6954989319706, -516.3208491131413, -3215.6870212474596, -150.0664907987986, -71.99850404018268, -72.16342595089912, 30.177964354117293, 30.187066263272044, 1812.090731323306, 434.9445839732862, -136.73500830903524, -74.75266051373586
2025 AUG 15 19:40:20, 808558889.2426262, 1637.9443323010285, -894.3013309664337, -516.7873119259399, -3216.2718147583782, -149.97779602914252, -72.03151878940389, -72.19618236370025, 30.110604565171958, 30.119681019016564, 1809.770770728853, 434.6875407734879, -136.68001665240357, -74.78195442915815
2025 AUG 15 19:40:21, 808558890.2435042, 1634.7845343208871, -891.9066374394314, -517.2532598798329, -3216.8548999733907, -149.88879486428021, -72.06449626854955, -72.22890149751612, 30.043344480216895, 30.052397333510655, 1807.4550802528809, 434.4316907225667, -136.62478229935414, -74.81124094945883
2025 AUG 15 19:40:22, 808558891.2443821, 1631.631891689644, -889.511432871289, -517.7186808475232, -3217.436274843838, -149.7994868976288, -72.09743610018386, -72.26158304577879, 29.976187332814277, 29.98521574576037, 1805.1436817613353, 434.1770305122871, -136.5693039329653, -74.84052001590328
2025 AUG 15 19:40:23, 808558892.2452601, 1628.4864448216895, -887.1157106716838, -518.1835767078123, -3218.0159408914046, -149.70987045823884, -72.13033822313777, -72.2942269011124, 29.909135304401733, 29.918140062383184, 1802.8365846746842, 433.92356908310296, -136.5135801245311, -74.86979152229118
2025 AUG 15 19:40:24, 808558893.2461381, 1625.3482342726884, -884.7194693796583, -518.6479452910335, -3218.593898864312, -149.61994420624006, -72.16320248241931, -72.32683291187519, 29.842190861695755, 29.851173325036342, 1800.5338016024943, 433.67131233712263, -136.45760947392063, -74.89905537765924
2025 AUG 15 19:40:25, 808558894.2470161, 1622.2173008861441, -882.3227207588541, -519.1117795355747, -3219.1701467014523, -149.5297074073517, -72.19602852898976, -72.35940076653705, 29.775357169868006, 29.78431670714757, 1798.235352246576, 433.4202590676087, -136.40139056798435, -74.92831148948456
2025 AUG 15 19:40:26, 808558895.247894, 1619.093685560878, -879.9254603686604, -519.5750784527839, -3219.744685786594, -149.43915857393606, -72.22881627294817, -72.39193034672562, 29.708636631302966, 29.71757372930953, 1795.941247613172, 433.1704168840557, -136.34492198385522, -74.9575597645841
2025 AUG 15 19:40:27, 808558896.248772, 1615.9774295945476, -877.527690227371, -520.0378405619887, -3220.317515825936, -149.34829641969006, -72.26156548065656, -72.42442143816305, 29.642031945012683, 29.650947095626556, 1793.6515018530044, 432.92179010670765, -136.28820225781243, -74.98680009302016
