# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
0.625, 22.375, 6.833515658121079e-23, 6.791937081800315e-23 
0.875, 22.375, 1.570683965452402e-22, 1.5612261129322246e-22 
1.125, 22.375, 9.924838118342687e-23, 9.865701313814219e-23 
1.375, 22.375, 1.9056274540614734e-23, 1.894429710702421e-23 
1.625, 22.375, 1.7631943097488623e-23, 1.753084180808069e-23 
1.875, 22.375, 1.962629106722308e-23, 1.9516440195579537e-23 
2.125, 22.375, 1.3183950638916094e-23, 1.3111690661873311e-23 
-3.375, 22.625, 1.1306267767376427e-23, 1.1224426266994653e-23 
-3.125, 22.625, 2.2007538620292073e-23, 2.1848037580144006e-23 
-2.875, 22.625, 2.597873485766149e-23, 2.57902626004923e-23 
-2.625, 22.625, 4.0251168998360974e-23, 3.995891288894299e-23 
-2.375, 22.625, 4.6872538617586485e-23, 4.6534424135836686e-23 
-2.125, 22.625, 2.1198571993271032e-23, 2.1047292915715302e-23 
-1.875, 22.625, 3.0664887943476405e-23, 3.044822704093697e-23 
-1.625, 22.625, 2.300325963917826e-23, 2.2842303513796084e-23 
-1.375, 22.625, 3.5443755387548735e-23, 3.5199117570997584e-23 
-1.125, 22.625, 2.3552941053684576e-23, 2.3393238185522635e-23 
-0.875, 22.625, 3.476282532014688e-23, 3.453133820671294e-23 
-0.625, 22.625, 3.6463564658207345e-23, 3.622518434179241e-23 
-0.375, 22.625, 4.070298777177664e-23, 4.044146479779168e-23 
-0.125, 22.625, 3.278258922923148e-23, 3.2575766237321983e-23 
0.125, 22.625, 1.7148497113530142e-23, 1.7042301577276446e-23 
0.375, 22.625, 6.447360400369059e-23, 6.408183161902949e-23 
0.625, 22.625, 6.732175795528063e-23, 6.691872733273711e-23 
0.875, 22.625, 1.1237628595829172e-22, 1.1171061246699617e-22 
1.125, 22.625, 8.495021624381183e-23, 8.44523578087838e-23 
1.375, 22.625, 1.4096160471877692e-23, 1.4014437011675644e-23 
1.625, 22.625, 1.8492123569095773e-23, 1.8386559212640012e-23 
1.875, 22.625, 1.9473877428440797e-23, 1.9364971971339968e-23 
2.125, 22.625, 1.0912744325914028e-22, 1.0852984363947716e-22 
2.375, 22.625, 1.563251184265896e-22, 1.5548722534745148e-22 
2.625, 22.625, 1.7624662071238793e-22, 1.7532179542033916e-22 
2.875, 22.625, 6.665289343553474e-23, 6.63103401785784e-23 
3.125, 22.625, 5.673823914301072e-23, 5.645193288057038e-23 
3.375, 22.625, 2.6176306535613822e-23, 2.60461882663266e-23 
3.625, 22.625, 2.3741030521489535e-23, 2.3624744503376808e-23 
3.875, 22.625, 1.766114414391654e-23, 1.7575872853127836e-23 
4.125, 22.625, 3.2340899599205325e-23, 3.2187012710166356e-23 
4.375, 22.625, 7.41811825458577e-23, 7.383339375679e-23 
4.625, 22.625, 3.759919741909326e-23, 3.742388242743478e-23 
4.875, 22.625, 1.6875628500157583e-23, 1.6796506148881404e-23 
5.125, 22.625, 1.6095911504330392e-23, 1.602002924800326e-23 
5.375, 22.625, 2.3757226598942636e-23, 2.3644612526847112e-23 
5.625, 22.625, 4.8591632493422197e-23, 4.836004364178784e-23 
5.875, 22.625, 4.068906843090497e-23, 4.0494092834018247e-23 
-5.125, 22.875, 3.643421893044977e-23, 3.6209265585646406e-23 
-4.875, 22.875, 1.1436970056627454e-23, 1.1363757975689346e-23 
-4.625, 22.875, 1.089273729992241e-23, 1.0820534993325207e-23 
-4.375, 22.875, 1.8287285453521148e-23, 1.816296108370687e-23 
-4.125, 22.875, 2.0217539330612467e-23, 2.0077651719376523e-23 
-3.875, 22.875, 1.661438656698392e-23, 1.6497423956164472e-23 
-3.625, 22.875, 9.823529520959253e-24, 9.753187567226825e-24 
-3.375, 22.875, 1.5443854270052788e-23, 1.5332316689127384e-23 
-3.125, 22.875, 3.8187448879449126e-23, 3.7911311532169707e-23 
-2.875, 22.875, 3.244563265392306e-23, 3.2210723983841365e-23 
-2.625, 22.875, 2.367352155588624e-23, 2.3502840522575337e-23 
-2.375, 22.875, 5.195845541347897e-23, 5.1587389021545916e-23 
-2.125, 22.875, 3.1578832330149646e-23, 3.135555001246437e-23 
-1.875, 22.875, 4.2895329059226206e-23, 4.259496333628876e-23 
-1.625, 22.875, 4.397116993179421e-23, 4.366923833962015e-23 
-1.375, 22.875, 5.375834170399457e-23, 5.339405554926463e-23 
-1.125, 22.875, 6.654837046482983e-23, 6.610098193923239e-23 
-0.875, 22.875, 5.539614610799955e-23, 5.503046462101205e-23 
-0.625, 22.875, 4.7195710197468026e-23, 4.6889898043545663e-23 
-0.375, 22.875, 4.17097106946987e-23, 4.14432848628992e-23 
-0.125, 22.875, 4.86543590240215e-23, 4.8347632689831266e-23 
