# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-4.625, 30.125, 1.083553118537559e-22, 1.0768332929709492e-22 
-4.375, 30.125, 6.186527852292754e-23, 6.147222595586849e-23 
-4.125, 30.125, 6.463968563129771e-23, 6.421718786926618e-23 
-3.875, 30.125, 8.521187372612862e-23, 8.464664238044554e-23 
-3.625, 30.125, 5.878795725571569e-23, 5.839675779098919e-23 
-3.375, 30.125, 3.71356343219437e-23, 3.6887732324465325e-23 
-9.375, 30.375, 8.7437408194296e-23, 8.700614528212485e-23 
-9.125, 30.375, 1.6599988544214636e-23, 1.651798757160488e-23 
-8.875, 30.375, 2.950874880007759e-23, 2.936275734477681e-23 
-8.625, 30.375, 4.517433698083378e-23, 4.49504994497259e-23 
-8.375, 30.375, 4.180066149792113e-23, 4.1593099317969974e-23 
-8.125, 30.375, 3.14306978026896e-23, 3.127422592317299e-23 
-7.875, 30.375, 1.3951440990092222e-22, 1.3881807878940307e-22 
-7.625, 30.375, 1.9273971914674985e-22, 1.9177526924167556e-22 
-7.375, 30.375, 9.914973391417685e-23, 9.86449602257167e-23 
-7.125, 30.375, 2.3984919536335e-23, 2.3860104115931145e-23 
-6.875, 30.375, 5.830155193920973e-23, 5.799157423763664e-23 
-6.625, 30.375, 6.41744448996273e-23, 6.382599772245781e-23 
-6.375, 30.375, 1.1954694740651327e-22, 1.1888054896855613e-22 
-6.125, 30.375, 1.1600952171435644e-22, 1.153430925846806e-22 
-5.875, 30.375, 3.9663410213742366e-23, 3.942880708185654e-23 
-5.625, 30.375, 2.2257260926385602e-23, 2.2123111650789817e-23 
-5.375, 30.375, 5.666658083736971e-23, 5.632130163408114e-23 
-5.125, 30.375, 4.3705791246484556e-23, 4.3435255737637484e-23 
-4.875, 30.375, 9.271946668261921e-23, 9.213410668772691e-23 
-4.625, 30.375, 8.834877422189792e-23, 8.778009072341836e-23 
-4.375, 30.375, 3.3682387839405993e-23, 3.346023525531814e-23 
-4.125, 30.375, 5.32859780581208e-23, 5.292934080958509e-23 
-3.875, 30.375, 5.583739683909016e-23, 5.546250137820768e-23 
-3.625, 30.375, 6.979853964557898e-23, 6.932843100536668e-23 
-3.375, 30.375, 5.801770767270877e-23, 5.762571767441518e-23 
-3.125, 30.375, 3.0092957610867376e-23, 2.98890011390855e-23 
-2.875, 30.375, 4.530180020619836e-23, 4.4993806406017287e-23 
-2.625, 30.375, 4.055869855344299e-23, 4.0283326224826565e-23 
-2.375, 30.375, 1.8076516215294347e-23, 1.7955128024764812e-23 
-2.125, 30.375, 1.5809712812780003e-23, 1.5705214665094467e-23 
-1.875, 30.375, 3.1971469576826405e-23, 3.1763519185995314e-23 
-1.625, 30.375, 2.428168685539419e-23, 2.4125587929880904e-23 
-1.375, 30.375, 3.5694650119612633e-23, 3.5468806945741953e-23 
-1.125, 30.375, 3.078607261478963e-23, 3.0595170220679496e-23 
-0.875, 30.375, 2.425374535145911e-23, 2.4105781313867862e-23 
-0.625, 30.375, 4.365504329704486e-23, 4.33930953464712e-23 
-0.375, 30.375, 4.503921165423429e-23, 4.477552769360124e-23 
-0.125, 30.375, 2.9641275869256936e-23, 2.9473097681179767e-23 
0.125, 30.375, 7.604483546874464e-24, 7.562711779057795e-24 
0.375, 30.375, 1.5610742064583562e-23, 1.5527402018897177e-23 
0.625, 30.375, 1.3982938089600604e-23, 1.39100503108749e-23 
0.875, 30.375, 1.51594557319753e-23, 1.5082305483255976e-23 
1.125, 30.375, 3.726938365458282e-23, 3.708430809949889e-23 
1.375, 30.375, 4.4201735191691755e-23, 4.39876866797611e-23 
-11.375, 30.625, 1.5614914996805737e-22, 1.5543024507998888e-22 
-11.125, 30.625, 1.3486299078222437e-22, 1.3422879245787014e-22 
-10.875, 30.625, 9.553606238251594e-23, 9.507738269569686e-23 
-10.625, 30.625, 8.268154200063813e-23, 8.227642756164472e-23 
-10.375, 30.625, 4.062693667174579e-23, 4.0425137230709934e-23 
-10.125, 30.625, 7.523491899975031e-23, 7.486000971693776e-23 
-9.875, 30.625, 1.1803134112608792e-22, 1.1744227544430497e-22 
-9.625, 30.625, 9.708175187277326e-23, 9.659650505464825e-23 
-9.375, 30.625, 2.1996833466423177e-22, 2.1886719339500405e-22 
-9.125, 30.625, 3.519838538411746e-22, 3.502191880421734e-22 
-8.875, 30.625, 2.6399252777618543e-22, 2.626670047076203e-22 
-8.625, 30.625, 2.6732795990507724e-23, 2.659836634693634e-23 
-8.375, 30.625, 5.0617566784359575e-23, 5.036249489058134e-23 
-8.125, 30.625, 8.303119343079552e-23, 8.261172068013832e-23 
-7.875, 30.625, 1.3627341516391086e-22, 1.3558321974133458e-22 
-7.625, 30.625, 1.3999741764874799e-22, 1.3928656962027302e-22 
-7.375, 30.625, 9.284677153739366e-23, 9.236724596502724e-23 
-7.125, 30.625, 2.5354118466027676e-23, 2.5220310153291086e-23 
-6.875, 30.625, 6.764194578100289e-23, 6.727732490835887e-23 
-6.625, 30.625, 6.8837021307111e-23, 6.845818827577501e-23 
-6.375, 30.625, 8.665162566426898e-23, 8.61622173470646e-23 
-6.125, 30.625, 6.947750872359242e-23, 6.907327283964566e-23 
-5.875, 30.625, 5.657151848795161e-23, 5.62327424555038e-23 
-5.625, 30.625, 8.94403435090521e-23, 8.888950844647547e-23 
-5.375, 30.625, 4.416877905770849e-23, 4.3890449622416834e-23 
-5.125, 30.625, 2.7407988835829626e-23, 2.723189790147032e-23 
-4.875, 30.625, 9.220358699214208e-23, 9.159981385863526e-23 
-4.625, 30.625, 9.24255776653864e-23, 9.180827384653004e-23 
-4.375, 30.625, 4.374594793203951e-23, 4.3450552203453573e-23 
-4.125, 30.625, 6.614894856282492e-23, 6.570087604440915e-23 
-3.875, 30.625, 5.7836759369328e-23, 5.744376711343148e-23 
-3.625, 30.625, 7.336969157503666e-23, 7.286960276651463e-23 
-3.375, 30.625, 7.817545314106522e-23, 7.764095401518318e-23 
-3.125, 30.625, 3.797514371293289e-23, 3.771469756204606e-23 
-2.875, 30.625, 3.8072667329213916e-23, 3.781074679464994e-23 
-2.625, 30.625, 4.194160782051354e-23, 4.1652183598805335e-23 
-2.375, 30.625, 3.299319130602005e-23, 3.2767080624016994e-23 
-2.125, 30.625, 7.691834900325938e-23, 7.639932243664361e-23 
-1.875, 30.625, 4.979370315296921e-23, 4.946295985796223e-23 
-1.625, 30.625, 4.482511757386991e-23, 4.453210532761913e-23 
-1.375, 30.625, 4.364434404617405e-23, 4.3363534745957917e-23 
-1.125, 30.625, 3.1775356128972385e-23, 3.157409824847718e-23 
