# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-12.125, -73.125, 2.0186344780648468e-25, nan 
-11.875, -73.125, 2.0111948570839477e-25, nan 
-12.125, -72.875, 3.9211826613059147e-25, nan 
-11.875, -72.875, 6.54464939061985e-25, nan 
-11.625, -72.875, 6.106232239709199e-25, nan 
-11.375, -72.875, 5.988714875855204e-25, nan 
-11.125, -72.875, 3.215591849139955e-25, nan 
-12.125, -72.625, 5.554638656131528e-25, nan 
-11.875, -72.625, 8.98673545800135e-25, nan 
-11.625, -72.625, 1.2404904138005067e-24, nan 
-11.375, -72.625, 1.0227527327117718e-24, nan 
-11.125, -72.625, 7.56918934768796e-25, nan 
-10.875, -72.625, 7.346258819335521e-25, nan 
-10.625, -72.625, 6.855625985270829e-25, nan 
-12.125, -72.375, 1.1249142740520379e-24, nan 
-11.875, -72.375, 8.457234260340355e-25, nan 
-11.625, -72.375, 1.6230843276583732e-24, nan 
-11.375, -72.375, 1.4679080279169226e-24, nan 
-11.125, -72.375, 9.626917323517356e-25, nan 
-10.875, -72.375, 1.3274143681467814e-24, nan 
-10.625, -72.375, 1.2547122295459196e-24, nan 
-10.375, -72.375, 6.868251661008858e-25, nan 
-10.125, -72.375, 9.801078127185046e-25, nan 
-9.875, -72.375, 1.8196797770478313e-24, nan 
-12.375, -72.125, 1.665616773151479e-24, nan 
-12.125, -72.125, 1.5107558975635753e-24, nan 
-11.875, -72.125, 7.692250599082528e-25, nan 
-11.625, -72.125, 1.2018524260097388e-24, nan 
-11.375, -72.125, 1.3613872744925393e-24, nan 
-11.125, -72.125, 1.3071216976145178e-24, nan 
-10.875, -72.125, 1.3021026980908365e-24, nan 
-10.625, -72.125, 1.5344180578158248e-24, nan 
-10.375, -72.125, 1.2406868302036779e-24, nan 
-10.125, -72.125, 1.4827328788937072e-24, nan 
-9.875, -72.125, 5.062039602556273e-25, nan 
-9.625, -72.125, 1.5999233634766802e-24, nan 
-9.375, -72.125, 2.0092476087573227e-24, nan 
-9.125, -72.125, 2.7279821406311165e-24, nan 
-12.375, -71.875, 1.988013193999821e-24, nan 
-12.125, -71.875, 1.9455498712049614e-25, nan 
-11.875, -71.875, 5.590714566180799e-25, nan 
-11.625, -71.875, 6.833835874092198e-25, nan 
-11.375, -71.875, 6.619788711349259e-25, nan 
-11.125, -71.875, 7.645350616093725e-25, nan 
-10.875, -71.875, 8.013946677841031e-25, nan 
-10.625, -71.875, 1.3181404240605386e-24, nan 
-10.375, -71.875, 9.468146248400099e-25, nan 
-10.125, -71.875, 1.5833724596194498e-24, nan 
-9.875, -71.875, 1.3404681721516962e-24, nan 
-9.625, -71.875, 1.3511718493066652e-24, nan 
-9.375, -71.875, 1.180122273792951e-24, nan 
-9.125, -71.875, 1.9219559844792055e-24, nan 
-8.875, -71.875, 1.6909483344390086e-24, nan 
-8.625, -71.875, 1.8343763638972483e-24, nan 
-12.375, -71.625, 1.9324311888607954e-24, nan 
-12.125, -71.625, 1.5544031015684845e-24, nan 
-11.875, -71.625, 1.2980575474551975e-24, nan 
-11.625, -71.625, 1.4452577639796646e-24, nan 
-11.375, -71.625, 1.5413074972236888e-24, nan 
-11.125, -71.625, 1.1992505180992998e-24, nan 
-10.875, -71.625, 1.0616456826547501e-24, nan 
-10.625, -71.625, 1.8886024436265307e-24, nan 
-10.375, -71.625, 1.537771575764045e-24, nan 
-10.125, -71.625, 1.577439138649159e-24, nan 
-9.875, -71.625, 7.866754604620794e-25, nan 
-9.625, -71.625, 1.0675971385377452e-24, nan 
-9.375, -71.625, 9.539817680049947e-25, nan 
-9.125, -71.625, 8.533457347062732e-25, nan 
-8.875, -71.625, 1.3567080524414412e-24, nan 
-8.625, -71.625, 1.4521173056899417e-24, nan 
-8.375, -71.625, 1.5309276838530468e-24, nan 
-8.125, -71.625, 1.2077425327822986e-24, nan 
-12.375, -71.375, 1.4087712930265832e-24, nan 
-12.125, -71.375, 1.4557093436623365e-24, nan 
-11.875, -71.375, 1.6533120684830663e-24, nan 
-11.625, -71.375, 1.688795138456502e-24, nan 
-11.375, -71.375, 9.479375346837424e-25, nan 
-11.125, -71.375, 1.40212099103239e-24, nan 
-10.875, -71.375, 1.176611539848012e-24, nan 
-10.625, -71.375, 7.359895100359453e-25, nan 
-10.375, -71.375, 9.724690135215999e-25, nan 
-10.125, -71.375, 7.401220866026525e-25, nan 
-9.875, -71.375, 1.102305362600398e-25, nan 
-9.625, -71.375, 3.3961486094968517e-25, nan 
-9.375, -71.375, 3.634203720372538e-25, nan 
-9.125, -71.375, 1.3690074532795075e-25, nan 
-8.875, -71.375, 1.5735172939054708e-25, nan 
-8.625, -71.375, 1.6707511431058288e-25, nan 
-8.375, -71.375, 2.0987221853497726e-25, nan 
-8.125, -71.375, 2.0685902170148606e-25, nan 
-7.875, -71.375, 1.1951952894515985e-25, nan 
-7.625, -71.375, 1.1987886815516278e-25, nan 
-12.375, -71.125, 6.24292212120105e-25, nan 
-12.125, -71.125, 1.6107845226293906e-24, nan 
-11.875, -71.125, 1.0087070040845997e-24, nan 
-11.625, -71.125, 9.747060927289626e-25, nan 
-11.375, -71.125, 9.283066568026194e-25, nan 
-11.125, -71.125, 1.281260096864633e-24, nan 
-10.875, -71.125, 1.0441972788976474e-24, nan 
-10.625, -71.125, 4.212083573422577e-25, nan 
-10.375, -71.125, 6.016195206397377e-25, nan 
-10.125, -71.125, 5.095375299119079e-25, nan 
-9.875, -71.125, 1.0997003614992824e-25, nan 
-9.625, -71.125, 7.334181257229536e-26, nan 
-9.375, -71.125, 9.069450172266489e-26, nan 
-9.125, -71.125, 8.547825037035802e-26, nan 
-8.875, -71.125, 1.2720634099284908e-25, nan 
-8.625, -71.125, 2.0430502253042273e-25, nan 
-8.375, -71.125, 2.1644264457228443e-25, nan 
-8.125, -71.125, 2.6775978480003606e-25, nan 
-7.875, -71.125, 1.921388921015009e-25, nan 
-7.625, -71.125, 2.3619548392644158e-25, nan 
-7.375, -71.125, 8.464174530991856e-25, nan 
-7.125, -71.125, 2.5830367850743308e-25, nan 
-12.625, -70.875, 2.3547688986242956e-25, nan 
-12.375, -70.875, 2.553599285879715e-25, nan 
-12.125, -70.875, 1.1125807542998958e-24, nan 
-11.875, -70.875, 5.844670247222792e-25, nan 
-11.625, -70.875, 6.383325096824157e-25, nan 
-11.375, -70.875, 9.647234777220095e-25, nan 
-11.125, -70.875, 1.0093752745450984e-24, nan 
-10.875, -70.875, 9.174023115765591e-25, nan 
-10.625, -70.875, 5.480974122794144e-25, nan 
-10.375, -70.875, 4.2217867930776195e-25, nan 
-10.125, -70.875, 6.1408526793881895e-25, nan 
-9.875, -70.875, 8.147341791320408e-25, nan 
-9.625, -70.875, 5.709044249417823e-25, nan 
-9.375, -70.875, 3.746437251455225e-25, nan 
-9.125, -70.875, 1.3257393402609825e-25, nan 
-8.875, -70.875, 3.191838941226166e-25, nan 
-8.625, -70.875, 5.668867684542678e-25, nan 
-8.375, -70.875, 6.29387152791717e-25, nan 
-8.125, -70.875, 1.3081635562381212e-24, nan 
-7.875, -70.875, 1.1422798547829859e-24, nan 
-7.625, -70.875, 5.791868741511205e-25, nan 
-7.375, -70.875, 1.666634620973488e-24, nan 
-7.125, -70.875, 4.636986589906894e-25, nan 
-6.875, -70.875, 8.191723998604663e-25, nan 
-6.625, -70.875, 1.4533645206485776e-24, nan 
-12.625, -70.625, 3.6095599688399164e-25, nan 
-12.375, -70.625, 1.2155034319748112e-25, nan 
-12.125, -70.625, 1.0425062376699471e-25, nan 
-11.875, -70.625, 2.6348787187821074e-25, nan 
-11.625, -70.625, 2.0509928052265299e-25, nan 
-11.375, -70.625, 2.764421099931576e-25, nan 
-11.125, -70.625, 3.883672226111896e-25, nan 
-10.875, -70.625, 5.104023839631524e-25, nan 
-10.625, -70.625, 5.605371653727139e-25, nan 
-10.375, -70.625, 4.758978608288163e-25, nan 
-10.125, -70.625, 7.613371150196572e-25, nan 
-9.875, -70.625, 1.4093768283983133e-24, nan 
-9.625, -70.625, 7.922268846391366e-25, nan 
-9.375, -70.625, 5.259922889873915e-25, nan 
-9.125, -70.625, 1.2232222884927179e-24, nan 
-8.875, -70.625, 1.094151607215485e-24, nan 
-8.625, -70.625, 1.0144435701132195e-24, nan 
-8.375, -70.625, 9.787487255566987e-25, nan 
-8.125, -70.625, 1.915654992066838e-24, nan 
-7.875, -70.625, 2.1551374450210822e-24, nan 
-7.625, -70.625, 1.194950599914443e-24, nan 
-7.375, -70.625, 1.867106175516157e-24, nan 
-7.125, -70.625, 1.70608742477878e-24, nan 
-6.875, -70.625, 2.0499711730274967e-24, nan 
-6.625, -70.625, 2.3090935605651978e-24, nan 
-6.375, -70.625, 2.137795647034697e-24, nan 
-6.125, -70.625, 2.0988007540885454e-24, nan 
-12.625, -70.375, 1.837242658686069e-24, nan 
