# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-179.875, -89.875, 9.954102352609108e-25, nan 
-179.625, -89.875, 7.8234713326159545e-25, nan 
-179.375, -89.875, 7.997153644177797e-25, nan 
-179.125, -89.875, 9.804869632201084e-25, nan 
-178.875, -89.875, 1.0338468643445906e-24, nan 
-178.625, -89.875, 9.158333813873654e-25, nan 
-178.375, -89.875, 9.026827139446041e-25, nan 
-178.125, -89.875, 9.148235628958546e-25, nan 
-177.875, -89.875, 8.895668680405952e-25, nan 
-177.625, -89.875, 8.016384089548058e-25, nan 
-177.375, -89.875, 7.53190346680314e-25, nan 
-177.125, -89.875, 9.812606986781532e-25, nan 
-176.875, -89.875, 1.318626833512764e-24, nan 
-176.625, -89.875, 1.0062508044352038e-24, nan 
-176.375, -89.875, 8.745341136976321e-25, nan 
-176.125, -89.875, 7.2385937312043705e-25, nan 
-175.875, -89.875, 6.103614878193362e-25, nan 
-175.625, -89.875, 6.523328160328922e-25, nan 
-175.375, -89.875, 7.117564237145547e-25, nan 
-175.125, -89.875, 7.330179586238127e-25, nan 
-174.875, -89.875, 7.847451552103096e-25, nan 
-174.625, -89.875, 1.0171993305984704e-24, nan 
-174.375, -89.875, 1.0138122895011487e-24, nan 
-174.125, -89.875, 1.0339059857930688e-24, nan 
-173.875, -89.875, 1.009343645894831e-24, nan 
-173.625, -89.875, 8.950650305362797e-25, nan 
-173.375, -89.875, 6.783150648739663e-25, nan 
-173.125, -89.875, 3.587861779100302e-25, nan 
-172.875, -89.875, 2.8896061310054245e-25, nan 
-172.625, -89.875, 3.5302125206322685e-25, nan 
-172.375, -89.875, 4.331489943668488e-25, nan 
-172.125, -89.875, 2.7792624400505773e-25, nan 
-171.875, -89.875, 2.407221779244084e-25, nan 
-171.625, -89.875, 2.858592832716718e-25, nan 
-171.375, -89.875, 3.245498917486234e-25, nan 
-171.125, -89.875, 4.2296478839959e-25, nan 
-170.875, -89.875, 4.302284145223506e-25, nan 
-170.625, -89.875, 6.089842999360564e-25, nan 
-170.375, -89.875, 5.733270032885225e-25, nan 
-170.125, -89.875, 6.573290905478585e-25, nan 
-169.875, -89.875, 9.995244981801272e-25, nan 
-169.625, -89.875, 1.0288279519087286e-24, nan 
-169.375, -89.875, 1.1961732890957588e-24, nan 
-169.125, -89.875, 1.177993199115875e-24, nan 
-168.875, -89.875, 1.2059985553199658e-24, nan 
-168.625, -89.875, 1.1719274075398882e-24, nan 
-168.375, -89.875, 1.2319136659357332e-24, nan 
-168.125, -89.875, 1.1636132352589965e-24, nan 
-167.875, -89.875, 1.1244548399638764e-24, nan 
-167.625, -89.875, 1.0552973543438624e-24, nan 
-167.375, -89.875, 1.0624839136695512e-24, nan 
-167.125, -89.875, 1.000471253071413e-24, nan 
-166.875, -89.875, 1.0723935209788337e-24, nan 
-166.625, -89.875, 9.800637165480792e-25, nan 
-166.375, -89.875, 1.0436417021305962e-24, nan 
-166.125, -89.875, 1.0013670858199684e-24, nan 
-165.875, -89.875, 1.057510440535006e-24, nan 
-165.625, -89.875, 1.0198889131573586e-24, nan 
-165.375, -89.875, 1.0274398933719378e-24, nan 
-165.125, -89.875, 1.0034061313963323e-24, nan 
-164.875, -89.875, 8.874715786845205e-25, nan 
-164.625, -89.875, 9.571518976840964e-25, nan 
-164.375, -89.875, 1.0017109206157004e-24, nan 
-164.125, -89.875, 1.0208869643955756e-24, nan 
-163.875, -89.875, 1.0170081244028978e-24, nan 
-163.625, -89.875, 9.715339500028028e-25, nan 
-163.375, -89.875, 9.365251293979492e-25, nan 
-163.125, -89.875, 8.941172865764052e-25, nan 
-162.875, -89.875, 7.532190441324404e-25, nan 
-162.625, -89.875, 4.0141793142975604e-25, nan 
-162.375, -89.875, 3.69927388944152e-25, nan 
-162.125, -89.875, 4.795217320515084e-25, nan 
-161.875, -89.875, 4.970299879481219e-25, nan 
-161.625, -89.875, 3.854690755603335e-25, nan 
-161.375, -89.875, 5.089622560689716e-25, nan 
-161.125, -89.875, 4.815672669811796e-25, nan 
-160.875, -89.875, 7.13854021062271e-25, nan 
-160.625, -89.875, 9.527206647914234e-25, nan 
-160.375, -89.875, 8.67010323125047e-25, nan 
