# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-179.875, -89.875, 5.021539490089584e-24, nan 
-179.625, -89.875, 3.947607103675401e-24, nan 
-179.375, -89.875, 4.035402904434911e-24, nan 
-179.125, -89.875, 4.947280196009183e-24, nan 
-178.875, -89.875, 5.2188985809374465e-24, nan 
-178.625, -89.875, 4.624225849442149e-24, nan 
-178.375, -89.875, 4.558423683102037e-24, nan 
-178.125, -89.875, 4.620616750982997e-24, nan 
-177.875, -89.875, 4.492928304123492e-24, nan 
-177.625, -89.875, 4.047552835751898e-24, nan 
-177.375, -89.875, 3.8014682394898504e-24, nan 
-177.125, -89.875, 4.955448355773541e-24, nan 
-176.875, -89.875, 6.660549669038237e-24, nan 
-176.625, -89.875, 5.0836057081374934e-24, nan 
-176.375, -89.875, 4.4177246274579535e-24, nan 
-176.125, -89.875, 3.655075367111876e-24, nan 
-175.875, -89.875, 3.0802093715487507e-24, nan 
-175.625, -89.875, 3.292171032888065e-24, nan 
-175.375, -89.875, 3.594351032739766e-24, nan 
-175.125, -89.875, 3.701139836450953e-24, nan 
-174.875, -89.875, 3.963081696114701e-24, nan 
-174.625, -89.875, 5.135185177585213e-24, nan 
-174.375, -89.875, 5.1165080719859604e-24, nan 
-174.125, -89.875, 5.218382026579858e-24, nan 
-173.875, -89.875, 5.0952365509036646e-24, nan 
-173.625, -89.875, 4.518537991214747e-24, nan 
-173.375, -89.875, 3.424487389854258e-24, nan 
-173.125, -89.875, 1.811116066668862e-24, nan 
-172.875, -89.875, 1.4583715543802591e-24, nan 
-172.625, -89.875, 1.7815329061202964e-24, nan 
-172.375, -89.875, 2.186091742132713e-24, nan 
-172.125, -89.875, 1.4028346735465083e-24, nan 
-171.875, -89.875, 1.2148500487166911e-24, nan 
-171.625, -89.875, 1.4427672787442288e-24, nan 
-171.375, -89.875, 1.6389337558437984e-24, nan 
-171.125, -89.875, 2.135337651265828e-24, nan 
-170.875, -89.875, 2.1710498600902197e-24, nan 
-170.625, -89.875, 3.073797084407351e-24, nan 
-170.375, -89.875, 2.893544019575441e-24, nan 
-170.125, -89.875, 3.3221854541305224e-24, nan 
-169.875, -89.875, 5.055428877608309e-24, nan 
-169.625, -89.875, 5.204997819939866e-24, nan 
-169.375, -89.875, 6.051234719109724e-24, nan 
-169.125, -89.875, 5.959808346751888e-24, nan 
-168.875, -89.875, 6.101035080576786e-24, nan 
-168.625, -89.875, 5.92738294997624e-24, nan 
-168.375, -89.875, 6.2360420500101826e-24, nan 
-168.125, -89.875, 5.8904250233791274e-24, nan 
-167.875, -89.875, 5.69107042441181e-24, nan 
-167.625, -89.875, 5.340212837627872e-24, nan 
-167.375, -89.875, 5.375773757406362e-24, nan 
-167.125, -89.875, 5.0635805667586e-24, nan 
-166.875, -89.875, 5.430908504168616e-24, nan 
-166.625, -89.875, 4.963038998880815e-24, nan 
-166.375, -89.875, 5.284488411580952e-24, nan 
-166.125, -89.875, 5.069861806958584e-24, nan 
