# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-88.125, -41.875, 5.969161286622506e-23, 5.964878442546721e-23 
-87.875, -41.875, 5.356197160444669e-23, 5.352718542002961e-23 
-87.625, -41.875, 4.304016359778078e-23, 4.301490582968934e-23 
-87.375, -41.875, 4.742066896453456e-23, 4.739543111778847e-23 
-87.125, -41.875, 4.0420937472302817e-23, 4.0402175205521e-23 
-86.875, -41.875, 4.2737947516118723e-23, 4.2721017668488927e-23 
-86.625, -41.875, 6.359539755050675e-23, 6.35742000375743e-23 
-86.375, -41.875, 7.398832662260321e-23, 7.396696347825539e-23 
-86.125, -41.875, 4.5286638650245263e-23, 4.527558171581398e-23 
-85.875, -41.875, 5.847054536837704e-23, 5.8458876305642e-23 
-85.625, -41.875, 6.57172487116275e-23, 6.570706330975326e-23 
-85.375, -41.875, 4.6501096295654274e-23, 4.6495962374702114e-23 
-85.125, -41.875, 5.785566747069783e-23, 5.785085616269663e-23 
-84.875, -41.875, 6.882372230984257e-23, 6.881977935569006e-23 
-84.625, -41.875, 6.041014558329852e-23, 6.040719401620221e-23 
-84.375, -41.875, 6.512923786268354e-23, 6.512660487153324e-23 
-84.125, -41.875, 2.824147638827396e-22, 2.824057278077577e-22 
-83.875, -41.875, 4.283607817491864e-22, 4.283506876200392e-22 
-83.625, -41.875, 1.876202102186218e-22, 1.8761606522711265e-22 
-83.375, -41.875, 3.8320168397091835e-23, 3.831851400388635e-23 
-83.125, -41.875, 4.991253684516488e-23, 4.990985521933341e-23 
-82.875, -41.875, 5.0290206059237607e-23, 5.028697341294381e-23 
-82.625, -41.875, 3.6356476529703195e-23, 3.635375586807167e-23 
-82.375, -41.875, 2.4689651583214216e-23, 2.4687543438251287e-23 
-82.125, -41.875, 2.74307470059313e-23, 2.742811534486392e-23 
-81.875, -41.875, 3.3919639489879806e-23, 3.391602736327795e-23 
-81.625, -41.875, 2.9888869857412306e-23, 2.9884851165031305e-23 
-81.375, -41.875, 4.001233257238431e-23, 4.0005822010290494e-23 
-81.125, -41.875, 1.6798748644298762e-22, 1.6795540541326343e-22 
-80.875, -41.875, 1.930178640682402e-22, 1.9297554856377759e-22 
-80.625, -41.875, 7.003763557688856e-23, 7.002030204931824e-23 
-80.375, -41.875, 4.1414172552026935e-23, 4.140275276228936e-23 
-80.125, -41.875, 5.241222983504286e-23, 5.239629638339921e-23 
-89.875, -41.625, 1.5623897007223511e-22, 1.5599577386626981e-22 
-89.625, -41.625, 8.804039948833076e-23, 8.791573092604651e-23 
-89.375, -41.625, 4.872627744883963e-23, 4.866305192827757e-23 
-89.125, -41.625, 8.324747738450649e-23, 8.3149321119317e-23 
-88.875, -41.625, 9.963803749500492e-23, 9.953236014644197e-23 
-88.625, -41.625, 4.568979340113499e-23, 4.5645958206016945e-23 
-88.375, -41.625, 4.8889045397389366e-23, 4.884546715360688e-23 
-88.125, -41.625, 6.205633604028933e-23, 6.200524312239517e-23 
-87.875, -41.625, 6.797669212303732e-23, 6.792534989955971e-23 
-87.625, -41.625, 7.582482543199703e-23, 7.577236760332773e-23 
-87.375, -41.625, 4.7703578903174505e-23, 4.767382195706902e-23 
-87.125, -41.625, 4.6475691446716243e-23, 4.6449862703125065e-23 
-86.875, -41.625, 7.565767058387207e-23, 7.562077190690084e-23 
-86.625, -41.625, 9.226203092393936e-23, 9.222282957047102e-23 
-86.375, -41.625, 7.413306088810492e-23, 7.410486738650701e-23 
-86.125, -41.625, 6.712279125207307e-23, 6.710025633462043e-23 
-85.875, -41.625, 6.436757954324107e-23, 6.434883933893445e-23 
-85.625, -41.625, 8.148514263245812e-23, 8.146579770810483e-23 
-85.375, -41.625, 8.943252034355888e-23, 8.941374757353906e-23 
-85.125, -41.625, 8.012694350662124e-23, 8.011220969000425e-23 
-84.875, -41.625, 1.0240945736350326e-22, 1.023932917531121e-22 
-84.625, -41.625, 1.1584995994860204e-22, 1.1583426784775533e-22 
-84.375, -41.625, 1.1295870426064018e-22, 1.129443563303485e-22 
-84.125, -41.625, 1.6188530468515902e-22, 1.6186610722787716e-22 
-83.875, -41.625, 3.268252707073226e-22, 3.267892694277937e-22 
-83.625, -41.625, 1.3019715325993893e-22, 1.3018360524948645e-22 
-83.375, -41.625, 9.149333305044104e-23, 9.148285770165211e-23 
-83.125, -41.625, 7.058068583198798e-23, 7.057186001682374e-23 
-82.875, -41.625, 6.864395842838647e-23, 6.863465042887032e-23 
-82.625, -41.625, 5.559699280990664e-23, 5.558924898135511e-23 
-82.375, -41.625, 5.593861449653456e-23, 5.593023281789347e-23 
-82.125, -41.625, 4.2493046515835355e-23, 4.248623110344509e-23 
-81.875, -41.625, 3.2601965824992376e-23, 3.259639283048286e-23 
-81.625, -41.625, 2.6422522443525842e-23, 2.6417642813257128e-23 
-81.375, -41.625, 2.973641071505492e-23, 2.9730079081692275e-23 
-81.125, -41.625, 8.859676827825099e-23, 8.857540019932351e-23 
-80.875, -41.625, 1.0808653358648527e-22, 1.0805741062386192e-22 
-80.625, -41.625, 2.076905474657072e-23, 2.076287183450562e-23 
-80.375, -41.625, 3.6984480938163975e-23, 3.697242566740875e-23 
