# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-84.125, -38.125, 4.457221137831935e-23, 4.4508090624960335e-23 
-83.875, -38.125, 4.903051943431938e-23, 4.895954844386307e-23 
-83.625, -38.125, 4.760482341964864e-23, 4.753549220979528e-23 
-83.375, -38.125, 5.2234604689706323e-23, 5.215800092127692e-23 
-83.125, -38.125, 1.0397505308627105e-22, 1.0382150381913123e-22 
-82.875, -38.125, 1.10090655040845e-22, 1.0992694519099983e-22 
-82.625, -38.125, 7.386861070093086e-23, 7.375800708782835e-23 
-87.375, -37.875, 1.7384132438196727e-22, 1.7353706800289004e-22 
-87.125, -37.875, 1.7342835284351283e-22, 1.7313119836842302e-22 
-86.875, -37.875, 1.1453171704343821e-22, 1.1433968948765317e-22 
-86.625, -37.875, 4.507770918259542e-23, 4.5003501602924744e-23 
-86.375, -37.875, 2.0264412934231478e-23, 2.023122008650404e-23 
-86.125, -37.875, 3.322010736083336e-23, 3.316596656050137e-23 
-85.875, -37.875, 3.341375404975667e-23, 3.335965284481336e-23 
-85.625, -37.875, 2.2037281935094487e-23, 2.200238420097594e-23 
-85.375, -37.875, 2.109812003621551e-23, 2.1065240364315602e-23 
-85.125, -37.875, 2.7623716568758843e-23, 2.758105225267131e-23 
-84.875, -37.875, 2.4866274028140035e-23, 2.4828215052248513e-23 
-84.625, -37.875, 2.6086340216760236e-23, 2.6046777387913742e-23 
-84.375, -37.875, 3.502254904589409e-23, 3.496965238164744e-23 
-84.125, -37.875, 3.27186157176058e-23, 3.266890749174669e-23 
-83.875, -37.875, 2.9201479264513244e-23, 2.9156854490018896e-23 
-83.625, -37.875, 2.3203694223507607e-23, 2.316802847340529e-23 
-83.375, -37.875, 1.5134727717945658e-23, 1.5111311058368365e-23 
-83.125, -37.875, 6.516095535730432e-23, 6.505946915054525e-23 
-82.875, -37.875, 6.33310218349081e-23, 6.323173619885382e-23 
-82.625, -37.875, 5.806349136178842e-23, 5.79718683057821e-23 
-82.375, -37.875, 4.314060789158999e-23, 4.307209044360199e-23 
-82.125, -37.875, 5.459887967128898e-23, 5.451160388490662e-23 
-81.875, -37.875, 4.751572684383281e-23, 4.7439286153727704e-23 
-81.625, -37.875, 5.541443498454527e-23, 5.532471904594875e-23 
-81.375, -37.875, 5.788585061323106e-23, 5.779112828269221e-23 
-81.125, -37.875, 6.517181099198088e-23, 6.506300965254557e-23 
-80.875, -37.875, 4.6251869012180663e-23, 4.617312320540933e-23 
-80.625, -37.875, 6.234869031929222e-23, 6.224072183313911e-23 
-80.375, -37.875, 4.669118808011656e-23, 4.660961249231806e-23 
-80.125, -37.875, 2.741027005574925e-23, 2.736163028459296e-23 
-79.875, -37.875, 2.9295073188432245e-23, 2.9242286770008844e-23 
-79.625, -37.875, 6.739585742466754e-23, 6.727276224056404e-23 
-79.375, -37.875, 6.601959229606173e-23, 6.589833402631346e-23 
-89.125, -37.625, 6.781959771772184e-23, 6.76982037312965e-23 
-88.875, -37.625, 8.279077681240335e-23, 8.264201875228898e-23 
-88.625, -37.625, 8.724906192831568e-23, 8.709194158913017e-23 
-88.375, -37.625, 1.9304892154361346e-22, 1.9270155694074318e-22 
-88.125, -37.625, 1.996404117512128e-22, 1.9928147916485738e-22 
-87.875, -37.625, 3.168980998047922e-22, 3.163288144292577e-22 
-87.625, -37.625, 3.2595587095206144e-22, 3.253710508588723e-22 
-87.375, -37.625, 2.539039852806423e-22, 2.53457778077334e-22 
-87.125, -37.625, 1.4445127485933555e-22, 1.44202731597527e-22 
-86.875, -37.625, 1.3899992526683343e-22, 1.3876587426593624e-22 
-86.625, -37.625, 7.983808314334403e-23, 7.970566939351618e-23 
-86.375, -37.625, 3.26401359602637e-23, 3.258626990887026e-23 
-86.125, -37.625, 3.7423081256622246e-23, 3.7361629800138406e-23 
-85.875, -37.625, 3.013807425293064e-23, 3.0088833266720616e-23 
-85.625, -37.625, 1.0947063960426704e-23, 1.0929281607646099e-23 
-85.375, -37.625, 1.5402355999820217e-23, 1.5377551155762343e-23 
-85.125, -37.625, 2.1810982914574342e-23, 2.1776161217884204e-23 
-84.875, -37.625, 3.3644714244768154e-23, 3.359146862541235e-23 
-84.625, -37.625, 2.5303745187929297e-23, 2.5263859260393938e-23 
-84.375, -37.625, 3.954609272474093e-23, 3.9483404684524117e-23 
-84.125, -37.625, 4.9475596380780996e-23, 4.9396727691578415e-23 
-83.875, -37.625, 4.184591957450971e-23, 4.1778840729364497e-23 
-83.625, -37.625, 4.2247661128603467e-23, 4.217943843531321e-23 
-83.375, -37.625, 3.8936075244072926e-23, 3.8872805340311694e-23 
-83.125, -37.625, 4.662278050030152e-23, 4.654654182176111e-23 
-82.875, -37.625, 4.753017334220208e-23, 4.745196345984507e-23 
-82.625, -37.625, 3.1743251977452373e-23, 3.169069362217742e-23 
-82.375, -37.625, 4.6709472407225393e-23, 4.663165500896679e-23 
-82.125, -37.625, 5.264957579667882e-23, 5.2561322385394554e-23 
-81.875, -37.625, 4.1061526331431976e-23, 4.0992276251166486e-23 
-81.625, -37.625, 5.974558640466315e-23, 5.964396609343845e-23 
-81.375, -37.625, 6.210915582154173e-23, 6.2001460152785e-23 
-81.125, -37.625, 5.905948123307194e-23, 5.895511936950589e-23 
-80.875, -37.625, 5.209838907122047e-23, 5.2004604018841094e-23 
-80.625, -37.625, 7.121613171824008e-23, 7.108538493654869e-23 
-80.375, -37.625, 4.864893576733364e-23, 4.8558288500252277e-23 
-80.125, -37.625, 3.301388928587004e-23, 3.2951470846001215e-23 
-79.875, -37.625, 3.2746595702483315e-23, 3.268378610201807e-23 
-79.625, -37.625, 9.129620057953415e-24, 9.111884746831416e-24 
-79.375, -37.625, 1.4440841970632816e-23, 1.441263263200801e-23 
-79.125, -37.625, 3.8409274562398e-23, 3.8333720832956404e-23 
-78.875, -37.625, 4.1195470839071744e-23, 4.1113875049843244e-23 
-78.625, -37.625, 1.3419745039886464e-22, 1.3392948785843232e-22 
-78.375, -37.625, 1.4298917396735097e-22, 1.4270476169837305e-22 
-78.125, -37.625, 8.16780671997485e-23, 8.151642490754235e-23 
-77.875, -37.625, 5.768857824791799e-23, 5.757499019639201e-23 
-90.375, -37.375, 5.795107483047492e-23, 5.784257560255311e-23 
-90.125, -37.375, 6.430452422162182e-23, 6.418677225839109e-23 
-89.875, -37.375, 4.7231152774359065e-23, 4.7146605907837056e-23 
-89.625, -37.375, 5.411410436695608e-23, 5.401906951409385e-23 
-89.375, -37.375, 2.442431738975937e-23, 2.4381746464013833e-23 
-89.125, -37.375, 6.317225949067675e-23, 6.306171988108845e-23 
-88.875, -37.375, 6.594308971458891e-23, 6.58272506350063e-23 
-88.625, -37.375, 5.439342950989569e-23, 5.429765997603559e-23 
-88.375, -37.375, 2.1399918315371093e-22, 2.1362271216701815e-22 
-88.125, -37.375, 2.7046749304761927e-22, 2.699920783161933e-22 
-87.875, -37.375, 2.7557611461892613e-22, 2.7508987451168815e-22 
-87.625, -37.375, 1.7865756701642122e-22, 1.7834134602786225e-22 
-87.375, -37.375, 2.3235483367510393e-22, 2.3195290422860234e-22 
-87.125, -37.375, 1.426401774220392e-22, 1.423986838442847e-22 
-86.875, -37.375, 1.217102976980237e-22, 1.2150774543289866e-22 
-86.625, -37.375, 4.527136062235807e-23, 4.519641985355612e-23 
-86.375, -37.375, 2.958055969853822e-23, 2.953137861067227e-23 
-86.125, -37.375, 5.420068758338431e-23, 5.411101863892913e-23 
-85.875, -37.375, 4.9740416781702843e-23, 4.965853608872644e-23 
-85.625, -37.375, 2.3030346065685207e-23, 2.2992652109607106e-23 
-85.375, -37.375, 1.2347791302467193e-23, 1.2327753664756798e-23 
-85.125, -37.375, 4.316364342260279e-23, 4.30942002781233e-23 
-84.875, -37.375, 5.419757770498849e-23, 5.41107268177188e-23 
-84.625, -37.375, 3.149775448955274e-23, 3.1446999319101774e-23 
-84.375, -37.375, 2.769983132467487e-23, 2.7654949466518566e-23 
-84.125, -37.375, 6.08097020772246e-23, 6.071063110460358e-23 
-83.875, -37.375, 5.560494823873113e-23, 5.551386177927528e-23 
-83.625, -37.375, 3.598873656616586e-23, 3.592930045822282e-23 
-83.375, -37.375, 4.5042532744357523e-23, 4.496673232565449e-23 
-83.125, -37.375, 6.131758649852915e-23, 6.121376860891583e-23 
-82.875, -37.375, 6.41654024155889e-23, 6.405610486797991e-23 
-82.625, -37.375, 3.9629133436961863e-23, 3.956122392282887e-23 
-82.375, -37.375, 4.349311891020467e-23, 4.3418141999516845e-23 
-82.125, -37.375, 3.675764325686019e-23, 3.669390059930667e-23 
-81.875, -37.375, 3.056844527964685e-23, 3.0515122088250945e-23 
-81.625, -37.375, 7.877162009075215e-23, 7.863307855213855e-23 
-81.375, -37.375, 8.764027057213666e-23, 8.748323105458168e-23 
-81.125, -37.375, 4.534465694333759e-23, 4.526190501768717e-23 
-80.875, -37.375, 4.965855245468882e-23, 4.9565945828443593e-23 
-80.625, -37.375, 6.093827011325117e-23, 6.082146065766214e-23 
-80.375, -37.375, 7.650816800729905e-23, 7.635900228218337e-23 
-80.125, -37.375, 6.963046215585782e-23, 6.949279936291896e-23 
-79.875, -37.375, 5.2850160579113266e-23, 5.274422636078574e-23 
-79.625, -37.375, 8.43434906333263e-24, 8.41723136896171e-24 
-79.375, -37.375, 1.0515273979936841e-23, 1.0493789703775334e-23 
-79.125, -37.375, 1.770283131029391e-23, 1.7666420537965005e-23 
-78.875, -37.375, 1.3173184863614566e-23, 1.3145826186514993e-23 
-78.625, -37.375, 1.1648400215213163e-22, 1.162382505232479e-22 
-78.375, -37.375, 1.461399764424808e-22, 1.4583036010894612e-22 
-78.125, -37.375, 1.1212887738739892e-22, 1.118924428089816e-22 
-77.875, -37.375, 9.323758436416689e-23, 9.304191923691356e-23 
-77.625, -37.375, 6.561599829710756e-23, 6.547879119232769e-23 
-77.375, -37.375, 7.252296913448568e-23, 7.237071578117516e-23 
-77.125, -37.375, 6.673010881099103e-23, 6.658894987237193e-23 
-76.875, -37.375, 5.37892518651387e-23, 5.367558549921673e-23 
-76.625, -37.375, 7.26639817919152e-23, 7.251378312821398e-23 
-91.375, -37.125, 1.8464269239809408e-22, 1.8430646161033793e-22 
-91.125, -37.125, 1.7507468434413186e-22, 1.7475641108072296e-22 
-90.875, -37.125, 2.4805564831680706e-23, 2.4759931404419704e-23 
-90.625, -37.125, 4.865538248622914e-23, 4.856531558300631e-23 
-90.375, -37.125, 5.2458313244399375e-23, 5.236216418406408e-23 
-90.125, -37.125, 8.610384350975829e-23, 8.594785846851873e-23 
-89.875, -37.125, 5.1014071544851876e-23, 5.092367315383069e-23 
-89.625, -37.125, 7.146636548017065e-23, 7.134209634076637e-23 
-89.375, -37.125, 5.951909840816529e-23, 5.94165562122568e-23 
-89.125, -37.125, 2.975677825369946e-23, 2.970590393684112e-23 
-88.875, -37.125, 3.696168279671498e-23, 3.6898237683015574e-23 
-88.625, -37.125, 3.820000426556535e-23, 3.813427965185423e-23 
-88.375, -37.125, 7.881821021106095e-23, 7.868271585242373e-23 
-88.125, -37.125, 3.0864061209091294e-22, 3.0810798361954346e-22 
-87.875, -37.125, 2.7671864596609507e-22, 2.76235190260172e-22 
-87.625, -37.125, 1.2205381843172925e-22, 1.2183990248131759e-22 
-87.375, -37.125, 1.6058243344935164e-22, 1.6030856259913686e-22 
-87.125, -37.125, 1.4482206178084992e-22, 1.4457972037900343e-22 
-86.875, -37.125, 1.1568251875197035e-22, 1.1549055115469657e-22 
