# MEX_intpoint_lon [deg], MEX_intpoint_lat [deg], MEX_intpoint_angle [deg], TGO_intpoint_lon [deg], TGO_intpoint_lat [deg], TGO_intpoint_angle [deg] 
-31.599211781080633, -50.96336704648503, 53.560018455484524, -112.91387701283, -55.9752075458643, 64.05062094147355 
-30.723673215789546, -50.730912575039405, 53.56183052072245, -112.33800224131895, -55.67402284220055, 64.05398872682483 
-29.851665303521496, -50.49969278783532, 53.563636175572064, -111.76260875285429, -55.375256036660964, 64.05734375977826 
-28.983089336576548, -50.26975610387986, 53.56543487535207, -111.18765119725784, -55.078934989914174, 64.06068503202991 
-28.117848873831182, -50.04115015257434, 53.567226082870796, -110.61308623858994, -54.785087428700116, 64.0640115501761 
-27.255849704553235, -49.81392179137033, 53.569009268573346, -110.03887246548074, -54.49374094488826, 64.06732233597664 
-26.396999811648477, -49.58811712271677, 53.57078391068007, -109.4649703070837, -54.20492299425809, 64.07061642660035 
-25.541209334474264, -49.36378151031059, 53.57254949531608, -108.89134195424761, -53.918660895015876, 64.07389287485323 
-24.688390531340787, -49.14095959466371, 53.57430551663191, -108.31795128553304, -53.63498182606024, 64.07715074938918 
-23.83845774180969, -48.91969530800031, 53.5760514769155, -107.7447637977307, -53.35391282500816, 64.08038913490353 
-22.991327348887435, -48.70003188849802, 53.577786886695066, -107.1717465405631, -53.075480785992525, 64.08360713230897 
-22.146917741201335, -48.4820118938878, 53.579511264833464, -106.5988680552776, -52.79971245724142, 64.08680385889444 
-21.30514927523614, -48.265677214427136, 53.581224138613536, -106.02609831685916, -52.526634438448944, 64.08997844846698 
-20.46594423769998, -48.05106908526141, 53.58292504381499, -105.45340867961237, -52.2562731779466, 64.09313005147624 
-19.62922680808156, -47.838228098188694, 53.5846135247824, -104.88077182588086, -51.98865496968397, 64.09625783512251 
-18.794923021451563, -47.62719421284308, 53.586289134484794, -104.30816171768832, -51.72380595002674, 64.0993609834477 
-17.96296073155577, -47.41800676731205, 53.587951434566676, -103.73555355110227, -51.461752094380145, 64.1024386974099 
-17.133269574240323, -47.210704488202815, 53.58959999539059, -103.16292371313482, -51.20251921364516, 64.10549019494168 
-16.30578093124449, -47.00532550017328, 53.59123439607144, -102.59024974100831, -50.946132950514425, 64.10851471099205 
-15.48042789439043, -46.80190733494261, 53.592854224502574, -102.0175102836261, -50.692618775615244, 64.11151149755257 
-14.657145230195667, -46.600486939796774, 53.59445907737375, -101.44468506509915, -50.44200198350596, 64.11447982366784 
-13.835869344928492, -46.40110068560372, 53.59604856018122, -100.87175485018997, -50.19430768853232, 64.11741897543038 
-13.016538250123993, -46.20378437435362, 53.59762228722977, -100.29870141154447, -49.94956082055011, 64.1203282559606 
-12.19909152857338, -46.00857324623854, 53.59917988162743, -99.7255074985913, -49.707786120520225, 64.12320698537171 
-11.383470300797429, -45.81550198628628, 53.6007209752722, -99.1521568079959, -49.46900813598208, 64.12605450072017 
-10.569617192011021, -45.62460473056298, 53.60224520883184, -98.57863395556467, -49.23325121641149, 64.12887015594187 
-9.757476299583388, -45.4359150719585, 53.603752231716065, -98.00492444950032, -49.00053950846854, 64.13165332177441 
-8.946993160996774, -45.24946606556892, 53.605241702041965, -97.43101466491713, -48.77089695114141, 64.13440338566586 
-8.138114722303182, -45.06529023368977, 53.60671328659244, -96.85689181952985, -48.54434727079179, 64.13711975167038 
-7.330789307078068, -44.883419570434036, 53.608166660767985, -96.28254395043591, -48.320913976107455, 64.1398018403308 
-6.524966585867108, -44.70388554598805, 53.60960150853206, -95.70795989191532, -48.100620352967695, 64.14244908854923 
-5.720597546121625, -44.52671911051896, 53.611017522350195, -95.13312925417782, -47.88348945922716, 64.14506094944514 
-4.917634462616035, -44.35195069774635, 53.61241440312282, -94.5580424029907, -47.66954411942362, 64.14763689220226 
-4.116030868340292, -44.17961022819156, 53.61379186011265, -93.98269044012528, -47.45880691941536, 64.15017640190413 
-3.3157415258588494, -44.00972711211671, 53.61514961086607, -93.40706518456363, -47.25130020095366, 64.15267897935883 
