# utc [-], et [s], R_T_spoint [km], R_R_spoint [km], R_MEXspointTGO [km], r_MEXTGO [km], spoint_lon [deg], spoint_lat [deg], midpoint_lon [deg], midpoint_lat [deg], emis_MEX [deg], emis_TGO [deg], emis_avg [deg], S_mutualfootprint [km^2], rho_data [-], rho_modelGRS [-], rho_modelFREND [-], dc_data [-], dc_modelGRS [-], dc_modelFREND [-], AGC_data [-], P_R_data [W], P_R_modelGRS [W], P_R_modelFREND [W], P_R_modelGRS_maxcont [W], P_R_modelFREND_maxcont [W], P_R_modelGRS_mincont [W], P_R_modelFREND_mincont [W], P_R_modelGRS_spoint [W], P_R_modelFREND_spoint [W], P_R_freespace [W], gamma_spoint [deg], C_spoint [-], topography_spoint [-], gamma_GRS_maxcont [deg], C_GRS_maxcont [-], topography_GRS_maxcont [-], gamma_FREND_maxcont [deg], C_FREND_maxcont [-], topography_FREND_maxcont [-], rho_modelGRS_spoint [-], dc_modelGRS_spoint [-], rho_modelGRS_maxcont [-], dc_modelGRS_maxcont [-], rho_modelFREND_spoint [-], dc_modelFREND_spoint [-], rho_modelFREND_maxcont [-], dc_modelFREND_maxcont [-], G_T_freespace [-], G_R_freespace [-], angle_MEX2TGO [deg], angle_TGO2MEX [deg], lat_GRS_maxcont [deg], lon_GRS_maxcont [deg], lat_FREND_maxcont [deg], lon_FREND_maxcont [deg], MEXbs_lon [deg], MEXbs_lat [deg], TGObs_lon [deg], TGObs_lat [deg] 
2025 AUG 15 19:40:53, 808558922.271599, 1735.662721306914, 426.9310139910969, 2162.593735298011, 1537.6775327029227, -146.8714094703032, -73.25502581990473, -134.72040949511643, -75.7439364099055, 27.960664290671406, 27.969039861195803, 27.964852075933607, 7421726.830033903,  nan, 0.1371589547499871,  nan,  nan, 2.664870798621716,  nan, 128.6385928454802, 2.023942997142419e-14,  3.876567673562853e-14,  nan, 5.936439395192104e-15,  1.1393778210557802e-21, 9.078696077707304e-26,  2.7668541829837843e-24, 2.544227392774681e-15,  nan, 7.469317071451269e-19, 0.8747737640995704, 52450.11322535736, 1090.591058089118,  0.6774845676999475, 37408.6181485492,  2405.828664712452, 56.75063053629025, 173619.06375087524, 0.0041032378070028, 0.1215543220576154, 2.407151277798869, 0.1213875339558165, 2.404841754137164,  nan,  nan,  nan,  nan, 1.8965373927701932, 6.243366800969102e-05, 31.931831118610937, 135.57785887491255, -73.125, -146.875, -89.875, -179.875, -112.71602765651788, -77.65528005011986, -153.78027424050407, -71.06792188699575
2025 AUG 15 19:40:54, 808558923.2724769, 1733.4956409212475, 426.7173827928386, 2160.2130237140864, 1534.7762717256446, -146.77160589162085, -73.28640725595923, -134.6563297407096, -75.7729237960657, 27.898317633071347, 27.90674121409082, 27.90252942358109, 7422119.003944945,  nan, 0.1371648448363527,  nan,  nan, 2.6642316155772585,  nan, 128.60949977734896, 2.0113700204886632e-14,  3.6355753610643346e-14,  nan, 4.420176380529428e-15,  1.1349811468953665e-21, 9.175442139890912e-26,  2.7584729127857894e-24, 4.420176380529428e-15,  nan, 7.423485247987779e-19, 0.7189959385771534, 52450.11322535736, 1861.733043078648,  0.7189959385771534, 52450.11322535736,  1861.733043078648, 56.69639889559248, 173619.06375087524, 0.004110891599992, 0.1216002842158169, 2.407151277798869, 0.1216002842158169, 2.407151277798869,  nan,  nan,  nan,  nan, 1.900204042457644, 6.169736151257774e-05, 31.896863352477755, 135.6491574401463, -73.375, -146.875, -89.875, -179.875, -112.67952953955012, -77.69109690602126, -153.66441332400458, -71.10178664704948
2025 AUG 15 19:40:55, 808558924.2733549, 1731.33343660712, 426.5049831506848, 2157.838419757805, 1531.8836031113674, -146.67146428929655, -73.31774158126599, -134.59195439152734, -75.80190024648574, 27.836187776182697, 27.844614081337543, 27.84040092876012, 7423353.311829524,  nan, 0.1371757345456997,  nan,  nan, 2.663680425901499,  nan, 128.55419326109543, 1.9845680244088616e-14,  4.3744462488408313e-14,  nan, 7.115911585228712e-15,  1.1305924135875885e-21, 9.273334102044956e-26,  2.7500985087164394e-24, 7.115911585228712e-15,  nan, 7.378085979547042e-19, 0.5180986611543186, 165967.17341398413, 2984.186407613601,  0.5180986611543186, 165967.17341398413,  2984.186407613601, 56.64210591687231, 173619.06375087524, 0.0041185842245198, 0.1216459841770793, 2.407151277798869, 0.1216459841770793, 2.407151277798869,  nan,  nan,  nan,  nan, 1.9038655528341557, 6.097162898525368e-05, 31.86197368529001, 135.72023239006904, -73.375, -146.625, -89.875, -179.875, -112.64277438151304, -77.72692872015712, -153.54813771466678, -71.13557426190856
2025 AUG 15 19:40:56, 808558925.2742329, 1729.176011178451, 426.2939319526653, 2155.4699431311165, 1528.9995740152492, -146.57097304766305, -73.3490313173576, -134.5272816917238, -75.83086563500531, 27.774267432411307, 27.78269451188819, 27.77848097214975, 7424786.8224002,  nan, 0.137180246473591,  nan,  nan, 2.663022362471195,  nan, 128.61220127653257, 2.012590652307521e-14,  7.377987631083351e-14,  nan, 2.4575902430881207e-14,  1.1262116687003046e-21, 9.372385182372039e-26,  2.7417310018815384e-24, 2.4575902430881207e-14,  nan, 7.333119626871317e-19, 0.3283755375227736, 165967.17341398413, 10128.394868050818,  0.32837553752277365, 165967.17341398413,  10128.394868050818, 56.58775159255927, 173619.06375087524, 0.0041263159199538, 0.1216914126212603, 2.407151277798869, 0.1216914126212603, 2.407151277798869,  nan,  nan,  nan,  nan, 1.9075214705780796, 6.0256359707556974e-05, 31.827166145784943, 135.79107825866356, -73.375, -146.625, -89.875, -179.875, -112.60575974412843, -77.7627754378248, -153.43144613774808, -71.16928431079992
2025 AUG 15 19:40:57, 808558926.2751108, 1727.0233786565236, 426.08423523582775, 2153.1076138923518, 1526.1242319423782, -146.47013078243265, -73.38027626941695, -134.46230989798968, -75.85981985300761, 27.712560261608225, 27.72098632366652, 27.71677329263737, 7423379.780984602,  nan, 0.137184042367893,  nan,  nan, 2.6623603459729974,  nan, 128.5474246697343, 1.982115608681976e-14,  1.6432072447464523e-13,  nan, 6.630177449075956e-14,  1.121838985263254e-21, 9.472609322065954e-26,  2.7333704853675825e-24, 6.630177449075956e-14,  nan, 7.288586560063845e-19, 0.2052675908330683, 74346.62731351792, 27214.788128645218,  0.20526759083306834, 74346.62731351792,  27214.788128645218, 56.53333587048872, 173619.06375087524, 0.0041340869338842, 0.1217365681089739, 2.407151277798869, 0.1217365681089739, 2.407151277798869,  nan,  nan,  nan,  nan, 1.9111713351555892, 5.9551443970905707e-05, 31.792444819257767, 135.86168950995844, -73.375, -146.375, -89.875, -179.875, -112.56848316105948, -77.7986370361022, -153.31433731999826, -71.20291637455365
2025 AUG 15 19:40:58, 808558927.2759888, 1724.875551420594, 425.87589910978977, 2150.751450530384, 1523.2576237350104, -146.36893604286425, -73.41147623027865, -134.39703718480862, -75.8887627462998, 27.6510699439573, 27.65949364794005, 27.655281795948675, 7423018.661836281,  nan, 0.1371931237044732,  nan,  nan, 2.661791600806313,  nan, 128.55158082232447, 1.983115495988492e-14,  2.1677870055728635e-13,  nan, 1.422569207932913e-13,  1.1174744413027434e-21, 9.574020496164788e-26,  2.725017068636073e-24, 1.422569207932913e-13,  nan, 7.244487140005233e-19, 0.0911924404315943, 74346.62731351792, 57392.50414743363,  0.09119244043159432, 74346.62731351792,  57392.50414743363, 56.47885881410666, 173619.06375087524, 0.004141897499253, 0.1217814491012915, 2.407151277798869, 0.1217814491012915, 2.407151277798869,  nan,  nan,  nan,  nan, 1.9148146797121532, 5.885677281888258e-05, 31.75781383946137, 135.93206056431606, -73.375, -146.375, -89.875, -179.875, -112.53094213710035, -77.834513408881, -153.19680998846616, -71.23647003218151
2025 AUG 15 19:40:59, 808558928.2768668, 1722.7325436021413, 425.6689295957261, 2148.4014731978677, 1520.3997969974992, -146.26738737288704, -73.44263097731117, -134.3314617469246, -75.91769418773468, 27.58980017151744, 27.598220506220336, 27.594010338868888, 7421399.555283425,  nan, 0.1371905966311304,  nan,  nan, 2.6610314861423894,  nan, 128.63188362772746, 2.0218411822336164e-14,  9.799816356429746e-14,  nan, 3.990092519706402e-14,  1.1131181124067523e-21, 9.676632895260126e-26,  2.7166708528628437e-24, 3.990092519706402e-14,  nan, 7.200821769117149e-19, 0.2823246896822733, 74346.62731351792, 15824.91524162276,  0.2823246896822733, 74346.62731351792,  15824.915241622759, 56.42432040636056, 173619.06375087524, 0.0041497478623272, 0.1218260541179046, 2.407151277798869, 0.1218260541179046, 2.407151277798869,  nan,  nan,  nan,  nan, 1.9184510284274288, 5.817223865390864e-05, 31.723277412986818, 136.00218573716694, -73.375, -146.375, -89.875, -179.875, -112.49313413860126, -77.8704045308198, -153.07886278759813, -71.26994483107433
2025 AUG 15 19:41:00, 808558929.2777448, 1720.5943690232589, 425.4633323232463, 2146.057701346505, 1517.5507993901613, -146.16548353853736, -73.47374034664924, -134.26558184473103, -75.94661408296231, 27.52875471823141, 27.53717090525692, 27.532962811744166, 7422206.229234222,  nan, 0.1372033143279734,  nan,  nan, 2.6605327061564696,  nan, 128.60605610805996, 2.0120582540371272e-14,  5.437171429266041e-14,  nan, 1.4226903744727977e-14,  1.108770063637666e-21, 9.780460964800882e-26,  2.7083319190258763e-24, 1.4226903744727977e-14,  nan, 7.157590820406441e-19, 0.4655074966949996, 49143.63041020609, 5621.364125342684,  0.4655074966949996, 49143.63041020609,  5621.364125342684, 56.36972058033874, 173619.06375087524, 0.0041576382785078, 0.1218703816765348, 2.407151277798869, 0.1218703816765348, 2.407151277798869,  nan,  nan,  nan,  nan, 1.9220799007134424, 5.749773447306084e-05, 31.68883978019486, 136.07205931649355, -73.375, -146.125, -89.875, -179.875, -112.45505660404, -77.90631034937222, -152.96049463736674, -71.3033404056405
2025 AUG 15 19:41:01, 808558930.2786227, 1718.461052679006, 425.2591023997536, 2143.7201550787595, 1514.710678471021, -146.0632240968933, -73.50480383770112, -134.1993956438769, -75.97552230212561, 27.467938511063608, 27.476345822546573, 27.47214216680509, 7423019.938042319,  nan, 0.1372114370292811,  nan,  nan, 2.659961327968936,  nan, 128.62318539409233, 2.016155674618038e-14,  3.976038776708292e-14,  nan, 6.663686903063161e-15,  1.1044303718038549e-21, 9.885519249456024e-26,  2.7000003742564096e-24, 1.5283678659640502e-15,  nan, 7.114794717431743e-19, 0.974810068090644, 93725.62268408002, 628.3086040379568,  0.6392172583430665, 49143.63041020609,  2588.7670655767056, 56.315059325986525, 173619.06375087524, 0.0041655689969778, 0.122081092890592, 2.409462417173867, 0.1219144309957743, 2.407151277798869,  nan,  nan,  nan,  nan, 1.9257008063835803, 5.683315465004492e-05, 31.654505260366395, 136.14167548269708, -73.375, -146.125, -89.875, -179.875, -112.41670693391818, -77.9422308368084, -152.84170418848714, -71.33665629942605
2025 AUG 15 19:41:02, 808558931.2795007, 1716.3325836362872, 425.0562694100216, 2141.3888530463087, 1511.8794824561137, -145.9606053978912, -73.53582182989994, -134.13290127605757, -76.00441868622124, 27.40735299418295, 27.41575616906293, 27.411554581622944, 7423588.279689131,  nan, 0.1372180196284418,  nan,  nan, 2.659366351306793,  nan, 128.64954727623572, 2.029478475529377e-14,  3.691262354367647e-14,  nan, 3.252407407836106e-15,  1.1000991069497927e-21, 9.9918222147237e-26,  2.6916763140438745e-24, 3.186028594698258e-15,  nan, 7.072433850753459e-19, 0.8274110077249863, 49047.366314026105, 1303.7582436045209,  0.8418567193418064, 49143.63041020609,  1242.5370368044046, 56.26033671610549, 173619.06375087524, 0.0041735402567619, 0.1221248447332216, 2.409462417173867, 0.1219581989822947, 2.407151277798869,  nan,  nan,  nan,  nan, 1.929313249728341, 5.6178394194658736e-05, 31.62027821334686, 136.21102838533469, -73.375, -146.125, -89.875, -179.875, -112.37808251529042, -77.97816588449845, -152.7224901929227, -71.3698920824423
2025 AUG 15 19:41:03, 808558932.2803786, 1714.2090003078442, 424.8548153044439, 2139.063815612288, 1509.0572598521987, -145.85762831044298, -73.56679350729567, -134.06609691477, -76.0333031165247, 27.34700443073733, 27.355399117454947, 27.35120177409614, 7424949.047492823,  nan, 0.1372259057204082,  nan,  nan, 2.658798226097633,  nan, 128.62018702686655, 2.016859437842664e-14,  4.1589468746189416e-14,  nan, 6.328278141683903e-15,  1.0957763442835695e-21, 1.0099384813858376e-25,  2.6833598454638018e-24, 6.328278141683903e-15,  nan, 7.030508659535594e-19, 0.6435569694739942, 49047.366314026105, 2545.409357059226,  0.6435569694739942, 49047.366314026105,  2545.409357059226, 56.20555272163519, 173619.06375087524, 0.0041815523135715, 0.1221683155275895, 2.409462417173867, 0.1221683155275895, 2.409462417173867,  nan,  nan,  nan,  nan, 1.932916726041811, 5.553334947968226e-05, 31.586163072396307, 136.28011206691693, -73.625, -145.875, -89.875, -179.875, -112.3391806759926, -78.0141154589121, -152.6028514139612, -71.40304732076787
2025 AUG 15 19:41:04, 808558933.2812566, 1712.0903054050696, 424.65475711128886, 2136.7450625163583, 1506.244058327979, -145.7542903936707, -73.59771894994243, -133.99898071744695, -76.0621754829948, 27.2868956346715, 27.295282178937207, 27.291088906804355, 7425488.630604717,  nan, 0.1372335221880869,  nan,  nan, 2.658228490333792,  nan, 128.72085497996142, 2.0660286248834137e-14,  5.571967425175255e-14,  nan, 1.2167421146672068e-14,  1.091462148469548e-21, 1.0208222017673388e-25,  2.6750510516723344e-24, 1.2167421146672068e-14,  nan, 6.989019581455761e-19, 0.4977533987864963, 49047.366314026105, 4811.382451035079,  0.4977533987864963, 49047.366314026105,  4811.382451035079, 56.15070729350818, 173619.06375087524, 0.0041896054280761, 0.1222115029614328, 2.409462417173867, 0.1222115029614328, 2.409462417173867,  nan,  nan,  nan,  nan, 1.9365107242166704, 5.489791767763783e-05, 31.55216431959876, 136.34892052214417, -73.625, -145.875, -89.875, -179.875, -112.29999871901953, -78.05007953964984, -152.48278659288263, -71.4361215886571
2025 AUG 15 19:41:05, 808558934.2821345, 1709.976504046099, 424.4561085237042, 2134.4326125698035, 1503.4399265059833, -145.65058947170982, -73.6285981329955, -133.93155077166767, -76.09103561925093, 27.22702977714481, 27.235411747415984, 27.2312207622804, 7424320.307976751,  nan, 0.137235305839249,  nan,  nan, 2.657566659957642,  nan, 128.7299985156598, 2.0684709251165907e-14,  8.643208122097641e-14,  nan, 3.2738474963123294e-14,  1.0871565917284478e-21, 1.0318348811551412e-25,  2.6667500378612e-24, 3.2738474963123294e-14,  nan, 6.947967047998724e-19, 0.2997145937478084, 36194.24317288298, 12889.921826881937,  0.29971459374780846, 36194.24317288298,  12889.921826881937, 56.095800523225, 173619.06375087524, 0.0041976998422614, 0.1222544050248709, 2.409462417173867, 0.1222544050248709, 2.409462417173867,  nan,  nan,  nan,  nan, 1.940094726243279, 5.42719968737031e-05, 31.51828649063901, 136.41744768669875, -73.625, -145.625, -89.875, -179.875, -112.2605339209744, -78.08605800974391, -152.3622945041266, -71.46911444654071
2025 AUG 15 19:41:06, 808558935.2830125, 1707.867628533539, 424.2588576070615, 2132.1264861406003, 1500.644913614264, -145.54652578302714, -73.65943036215387, -133.86380518346988, -76.11988339011874, 27.16741263200889, 27.1757868745443, 27.171599753276595, 7421935.799393652,  nan, 0.137234303249752,  nan,  nan, 2.656862104704002,  nan, 128.707436544456, 2.0558874688151073e-14,  1.3178228013836074e-13,  nan, 6.748254442609894e-14,  1.0828597491972291e-21, 1.0429780549759517e-25,  2.6584569143870154e-24, 6.748254442609894e-14,  nan, 6.907351534276789e-19, 0.148393651399243, 36194.24317288298, 26124.73691279664,  0.14839365139924307, 36194.24317288298,  26124.73691279664, 56.04083241076742, 173619.06375087524, 0.0042058358134531, 0.1222970214269482, 2.409462417173867, 0.1222970214269482, 2.409462417173867,  nan,  nan,  nan,  nan, 1.9436682048162104, 5.365548649392599e-05, 31.48453419739709, 136.48568739034226, -73.625, -145.625, -89.875, -179.875, -112.22078351757656, -78.12205083823972, -152.241373832455, -71.50202542763647
2025 AUG 15 19:41:07, 808558936.2838905, 1705.7636850380552, 424.06301819525305, 2129.8267032333083, 1497.8590680102695, -145.44209732114732, -73.6902156785692, -133.79574213928393, -76.14871870698727, 27.1080473972425, 27.11641406795256, 27.11223073259753, 7422503.478850843,  nan, 0.1372443421126452,  nan,  nan, 2.656349306121758,  nan, 128.89155410420068, 2.1501663590687283e-14,  1.2859113100128655e-13,  nan, 4.6861534194098655e-14,  1.078571677902298e-21, 1.0542532765198074e-25,  2.650171751680824e-24, 4.6861534194098655e-14,  nan, 6.867173501416341e-19, 0.222308122544941, 33173.11118673472, 18068.520144276983,  0.22230812254494103, 33173.11118673472,  18068.520144276983, 55.98580287243711, 173619.06375087524, 0.0042140136134383, 0.1223393501488618, 2.409462417173867, 0.1223393501488618, 2.409462417173867,  nan,  nan,  nan,  nan, 1.947230627832302, 5.3048286619350816e-05, 31.45091208551275, 136.55363343199977, -73.625, -145.375, -89.875, -179.875, -112.18074470377738, -78.15805799223376, -152.12002353592445, -71.53485415267104
2025 AUG 15 19:41:08, 808558937.2847685, 1703.6646799576597, 423.8686027668691, 2127.5332827245284, 1495.0824387127902, -145.33730196341307, -73.72095399892412, -133.72735965750755, -76.17754138763837, 27.04893751877873, 27.05729975527418, 27.05311863702645, 7423778.268686491,  nan, 0.1372521263861317,  nan,  nan, 2.655803952347819,  nan, 128.73706397506308, 2.0751321698380824e-14,  9.369768769981874e-14,  nan, 4.204635947167368e-14,  1.0742924514002937e-21, 1.0656620875353715e-25,  2.6418946617559914e-24, 4.204635947167368e-14,  nan, 6.82743342394401e-19, 0.2496628690733075, 33173.11118673472, 15943.171829494622,  0.24966286907330756, 33173.11118673472,  15943.171829494622, 55.93071202628596, 173619.06375087524, 0.0042222334860611, 0.1223813891391653, 2.409462417173867, 0.1223813891391653, 2.409462417173867,  nan,  nan,  nan,  nan, 1.9507814544035151, 5.245029842311967e-05, 31.41742487191343, 136.62127953251917, -73.625, -145.375, -89.875, -179.875, -112.1404146564699, -78.19407935706977, -151.99824231446425, -71.56760015047671
2025 AUG 15 19:41:09, 808558938.2856464, 1701.5706424413488, 423.67560237522025, 2125.246244816569, 1492.3150755537033, -145.2321397269022, -73.75164472291988, -133.6586558293444, -76.20635130892249, 26.990088595036514, 26.998443607840795, 26.99426610143865, 7424755.791929355,  nan, 0.1372624769428862,  nan,  nan, 2.655304214108325,  nan, 128.86833902330417, 2.1418788912553584e-14,  5.985983699992862e-14,  nan, 1.8459553290519643e-14,  1.0700221384905854e-21, 1.0772060749731244e-25,  2.63362574494953e-24, 1.4614422107891466e-15,  nan, 6.788131804740386e-19, 1.0404236676856735, 72284.15545384795, 584.1553601380751,  0.42820931803400925, 33173.11118673472,  6884.756928217601, 55.875559854424445, 173619.06375087524, 0.0042304956973265, 0.1225896810665448, 2.41177517395825, 0.1224231380044668, 2.409462417173867,  nan,  nan,  nan,  nan, 1.9543201356997988, 5.186142426669761e-05, 31.38407733706461, 136.68861932310998, -73.625, -145.375, -89.875, -179.875, -112.09979049348708, -78.23011489820799, -151.87602895803124, -71.60026297766996
2025 AUG 15 19:41:10, 808558939.2865244, 1699.4815802939809, 423.4840295939268, 2122.965609887908, 1489.5570273496246, -145.12660859567848, -73.78228780520644, -133.58962874005098, -76.23514834673503, 26.93150406493566, 26.93985216501669, 26.935678114976174, 7425922.503629704,  nan, 0.1372680433487838,  nan,  nan, 2.654729627115812,  nan, 128.8296571174113, 2.11854673621318e-14,  4.7906126829627487e-14,  nan, 7.657668769913624e-15,  1.065760801809369e-21, 1.0888868294970763e-25,  2.6253650879235818e-24, 2.617888408081027e-15,  nan, 6.749269170631071e-19, 0.8532060815896845, 72284.15545384795, 1028.7803658518744,  0.6435722978218288, 33173.11118673472,  2809.7537071562283, 55.820346338485386, 173619.06375087524, 0.0042388005154115, 0.1226311226027914, 2.41177517395825, 0.1224645946979654, 2.409462417173867,  nan,  nan,  nan,  nan, 1.957846115449049, 5.128156751931811e-05, 31.350874320286824, 136.7556463655677, -73.625, -145.375, -89.875, -179.875, -112.05886930409623, -78.26616458048858, -151.7533822701116, -71.63284218940208
2025 AUG 15 19:41:11, 808558940.2874024, 1697.3975069428034, 423.29388969684817, 2120.6913966396514, 1486.8083439890524, -145.02070718582425, -73.81288299611302, -133.52027639366688, -76.2639323304638, 26.87318820933704, 26.881529541135507, 26.87735887523628, 7426844.91445819,  nan, 0.1372683075618834,  nan,  nan, 2.6540659083140103,  nan, 128.82057295532135, 2.115720249210358e-14,  4.862565303180285e-14,  nan, 4.7835853498575405e-15,  1.0615085109828716e-21, 1.1007059493823156e-25,  2.6171127985593868e-24, 4.7835853498575405e-15,  nan, 6.710846019829753e-19, 0.6912566633683492, 72284.15545384795, 1848.529882658472,  0.6912566633683492, 72284.15545384795,  1848.5298826584722, 55.7650715793278, 173619.06375087524, 0.0042471481925716, 0.1226722706361519, 2.41177517395825, 0.1226722706361519, 2.41177517395825,  nan,  nan,  nan,  nan, 1.9613588315880612, 5.07106322603972e-05, 31.31782070410903, 136.82235418736508, -73.875, -145.125, -89.875, -179.875, -112.01764814896448, -78.30222828567932, -151.63030105471952, -71.66533733766329
2025 AUG 15 19:41:12, 808558941.2882802, 1695.3184321575698, 423.1051940600181, 2118.423626217588, 1484.069075201625, -144.91443361492682, -73.84343022048719, -133.45059687606394, -76.29270314488362, 26.81514463800608, 26.82348171206862, 26.81931317503735, 7426704.785591241,  nan, 0.1372753351528665,  nan,  nan, 2.65352449923586,  nan, 128.82244322398694, 2.118132506410208e-14,  5.832571075437952e-14,  nan, 9.327482505771474e-15,  1.0572653265304856e-21, 1.1126650612515336e-25,  2.6088689601951813e-24, 9.327482505771474e-15,  nan, 6.672862919116764e-19, 0.5793740512774429, 34130.49725698632, 3587.8285964070365,  0.5793740512774429, 34130.49725698632,  3587.8285964070365, 55.7097355343456, 173619.06375087524, 0.0042555390047086, 0.1227131233070668, 2.41177517395825, 0.1227131233070668, 2.41177517395825,  nan,  nan,  nan,  nan, 1.964857712251494, 5.014852403591272e-05, 31.28492145218748, 136.88873619417186, -73.875, -144.875, -89.875, -179.875, -111.97612404278884, -78.338305999605, -151.506784142565, -71.6977479700765
2025 AUG 15 19:41:13, 808558942.2891582, 1693.2443797916542, 422.9179371900492, 2116.1623169817035, 1481.339270909291, -144.80778744268923, -73.8739289231591, -133.38058811426444, -76.32146060740561, 26.75737880503905, 26.765709805916128, 26.76154430547759, 7425096.560579125,  nan, 0.1372802245229545,  nan,  nan, 2.6529500658126444,  nan, 128.7449606649844, 2.0760458248882603e-14,  7.948942358726005e-14,  nan, 2.2883728488218915e-14,  1.0530313215839189e-21, 1.1247657978016662e-25,  2.6006336920443147e-24, 2.2883728488218915e-14,  nan, 6.63532040480049e-19, 0.3792998662430323, 34130.49725698632, 8656.97641987548,  0.37929986624303236, 34130.49725698632,  8656.97641987548, 55.65433832749965, 173619.06375087524, 0.0042639732045318, 0.1227536798335185, 2.41177517395825, 0.1227536798335185, 2.41177517395825,  nan,  nan,  nan,  nan, 1.9683421797331984, 4.959514902599836e-05, 31.25218157199888, 136.95478576703115, -73.875, -144.875, -89.875, -179.875, -111.93429395431328, -78.37439761019583, -151.38283023775358, -71.73007361156616
2025 AUG 15 19:41:14, 808558943.2900362, 1691.1753607938026, 422.7321285521158, 2113.9074893459183, 1478.618980876787, -144.70076709125368, -73.90437901971657, -133.3102482119181, -76.35020461779403, 26.69989461852266, 26.70821934319252, 26.70405698085759, 7422543.625063506,  nan, 0.1372730276490326,  nan,  nan, 2.6521789933222104,  nan, 128.77001632774233, 2.0887825815480322e-14,  1.141877452278288e-13,  nan, 4.4658538088263785e-14,  1.0488065502135024e-21, 1.1370098260467766e-25,  2.5924070669946764e-24, 1.7181394636425145e-14,  nan, 6.598219037462121e-19, 0.4346742870404195, 22486.413085684544, 6471.60200581446,  0.24336261280122226, 34130.49725698632,  16618.699627073533, 55.59887989856136, 173619.06375087524, 0.0042724510747905, 0.1227939384517439, 2.41177517395825, 0.1227939384517439, 2.41177517395825,  nan,  nan,  nan,  nan, 1.9718116499530487, 4.905041445202054e-05, 31.21960612006576, 137.02049621591473, -73.875, -144.875, -89.875, -179.875, -111.8921548246098, -78.41050307391919, -151.25843836698118, -71.76231386658556
2025 AUG 15 19:41:15, 808558944.2909142, 1689.1113892820244, 422.5477746007674, 2111.659163882792, 1475.9082556575818, -144.59337105328038, -73.93478027291357, -133.23957514746422, -76.37893502905717, 26.642696333377152, 26.651014954437304, 26.64685564390723, 7423672.46739704,  nan, 0.1372809318845426,  nan,  nan, 2.6516679060879977,  nan, 128.7000148434021, 2.054080670096661e-14,  1.3485400455287115e-13,  nan, 4.0294192286835095e-14,  1.0445910770386166e-21, 1.1493988151574763e-25,  2.5841891833316556e-24, 4.0294192286835095e-14,  nan, 6.561559428992652e-19, 0.2141057092852069, 22486.413085684544, 14929.3559749588,  0.21410570928520697, 22486.413085684544,  14929.3559749588, 55.54336027586527, 173619.06375087524, 0.0042809728869144, 0.122833897610699, 2.41177517395825, 0.122833897610699, 2.41177517395825,  nan,  nan,  nan,  nan, 1.975265528193735, 4.851422894236777e-05, 31.18720024202438, 137.08586073508147, -73.875, -144.625, -89.875, -179.875, -111.84970354170628, -78.4466223501874, -151.133607279149, -71.7944682495561
2025 AUG 15 19:41:16, 808558945.2917922, 1687.0524785791893, 422.3648807322738, 2109.417359311463, 1473.207145363078, -144.4855979341648, -73.96513242749664, -133.16856685742914, -76.4076516635825, 26.58578841240387, 26.594101012057948, 26.58994471223091, 7424199.987781796,  nan, 0.1372881447523385,  nan,  nan, 2.651148435911053,  nan, 128.69550244916135, 2.0542229007558312e-14,  1.362677694366223e-13,  nan, 5.5356515320743e-14,  1.0403849679556955e-21, 1.1619344428811059e-25,  2.5759801472393123e-24, 1.8311608763817516e-14,  nan, 6.525342160987602e-19, 0.4309736017897762, 43383.44590352984, 6757.065221607075,  0.10454223243224106, 22486.413085684544,  20178.80837575921, 55.48777957764515, 173619.06375087524, 0.0042895389005518, 0.122873555797764, 2.41177517395825, 0.122873555797764, 2.41177517395825,  nan,  nan,  nan,  nan, 1.9787032154229305, 4.7986501683042925e-05, 31.154969113350862, 137.15087250619612, -73.875, -144.625, -89.875, -179.875, -111.80693697164172, -78.48275531511955, -151.00833581986828, -71.8265363021142
2025 AUG 15 19:41:17, 808558946.2926701, 1684.9986392623546, 422.1834574690768, 2107.182096731432, 1470.5157012004877, -144.37744592056444, -73.99543538234026, -133.09722134771403, -76.43635440337822, 26.52917472523828, 26.537483497340137, 26.53332911128921, 7425136.225981832,  nan, 0.1372953963867617,  nan,  nan, 2.65063429680749,  nan, 128.7575478699718, 2.0849157039597622e-14,  1.0142000713461602e-13,  nan, 3.13185307394603e-14,  1.0361882797868532e-21, 1.1746184188316347e-25,  2.567780040738943e-24, 1.7235528026985548e-14,  nan, 6.489567873155596e-19, 0.446635288119915, 43383.44590352984, 6257.15165832964,  0.29306572838147155, 22486.413085684544,  11234.18405821478, 55.43213776755167, 173619.06375087524, 0.0042981494012152, 0.1229129111680761, 2.41177517395825, 0.1229129111680761, 2.41177517395825,  nan,  nan,  nan,  nan, 1.9821241026760856, 4.746714331229648e-05, 31.122917991892827, 137.2155245898493, -73.875, -144.625, -89.875, -179.875, -111.76385191849992, -78.51890195393389, -150.88262284592375, -71.85851756588247
