# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-84.125, -34.125, 2.0913211241832345e-23, 2.0887379103704302e-23 
-83.875, -34.125, 4.7530906289108876e-23, 4.7469940518113924e-23 
-83.625, -34.125, 9.124686861060226e-23, 9.112540079688386e-23 
-83.375, -34.125, 3.3074014788419643e-23, 3.3028194282594525e-23 
-83.125, -34.125, 2.4731467890404262e-23, 2.469587907187869e-23 
-82.875, -34.125, 2.1416875343729624e-23, 2.1385011974712942e-23 
-82.625, -34.125, 2.0985897258021507e-23, 2.0953562021581147e-23 
-82.375, -34.125, 1.7639154063512582e-23, 1.7610959789077365e-23 
-82.125, -34.125, 2.325074723551906e-23, 2.3212146037633554e-23 
-81.875, -34.125, 2.248726315801174e-23, 2.2448260713119766e-23 
-81.625, -34.125, 2.8140497238805545e-23, 2.8089601398176495e-23 
-81.375, -34.125, 3.123822934712306e-23, 3.11794127068734e-23 
-86.875, -33.875, 7.075344952332307e-23, 7.07013311857279e-23 
-86.625, -33.875, 8.971289573731386e-23, 8.96451151611216e-23 
-86.375, -33.875, 9.322040701449705e-23, 9.314700913334974e-23 
-86.125, -33.875, 9.170583824662582e-23, 9.163071376833128e-23 
-85.875, -33.875, 9.718480539516843e-23, 9.710201768779517e-23 
-85.625, -33.875, 2.352261989533203e-22, 2.3501786695458695e-22 
-85.375, -33.875, 2.0736869919621155e-22, 2.071797791449472e-22 
-85.125, -33.875, 9.648317765180096e-23, 9.639167205782692e-23 
-84.875, -33.875, 1.4769884636309953e-22, 1.4755324697211603e-22 
-84.625, -33.875, 1.110195453830773e-22, 1.1090557389847334e-22 
-84.375, -33.875, 3.9803335694114e-23, 3.9760324418615045e-23 
-84.125, -33.875, 2.554960952725615e-23, 2.5520620914150728e-23 
-83.875, -33.875, 3.1291410125896347e-23, 3.125401564436312e-23 
-83.625, -33.875, 3.620000850717635e-23, 3.615499073801644e-23 
-83.375, -33.875, 2.0911651441009723e-23, 2.0884512763066702e-23 
-83.125, -33.875, 1.3247951510745705e-23, 1.323003919976566e-23 
-82.875, -33.875, 1.8720150280125246e-23, 1.8693775978378282e-23 
-82.625, -33.875, 9.38485398716864e-23, 9.371133665937146e-23 
-82.375, -33.875, 3.361402346451022e-23, 3.3562804011829143e-23 
