# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-84.875, -34.125, 1.7866980769091965e-22, 1.7847676335196382e-22 
-84.625, -34.125, 7.312458522033662e-23, 7.304259257970238e-23 
-84.375, -34.125, 4.995367436690762e-23, 4.989496380028393e-23 
-84.125, -34.125, 2.111791742123892e-23, 2.1091822820155994e-23 
-83.875, -34.125, 4.79969809782276e-23, 4.793539471705458e-23 
-83.625, -34.125, 9.214747002676694e-23, 9.202475814869163e-23 
-83.375, -34.125, 3.340278653847693e-23, 3.335649350915582e-23 
-83.125, -34.125, 2.4978281188325754e-23, 2.49423239635304e-23 
-82.875, -34.125, 2.1631357298243518e-23, 2.159916297563079e-23 
-82.625, -34.125, 2.1197030883428294e-23, 2.1164358300766192e-23 
-82.375, -34.125, 1.7817283875036151e-23, 1.7788794389898294e-23 
-82.125, -34.125, 2.3486329913992682e-23, 2.3447323236997847e-23 
-81.875, -34.125, 2.2715685457560488e-23, 2.267627232051809e-23 
-81.625, -34.125, 2.842685814120781e-23, 2.837542544257089e-23 
-81.375, -34.125, 3.15567263051014e-23, 3.149728810226998e-23 
-81.125, -34.125, 3.178395401919452e-23, 3.1721709464053966e-23 
-80.875, -34.125, 3.3328861735019467e-23, 3.3260932757733816e-23 
-80.625, -34.125, 4.0958182848156187e-23, 4.087143668332954e-23 
-87.125, -33.875, 5.844895181491577e-23, 5.840677029113026e-23 
-86.875, -33.875, 7.140791204311193e-23, 7.135529224034108e-23 
-86.625, -33.875, 9.054834932393055e-23, 9.047991233958698e-23 
-86.375, -33.875, 9.409499936602688e-23, 9.40208855769825e-23 
-86.125, -33.875, 9.257290829162496e-23, 9.249704558431669e-23 
-85.875, -33.875, 9.811420264834618e-23, 9.803059243901642e-23 
-85.625, -33.875, 2.3752332971773203e-22, 2.3731288573716165e-22 
-85.375, -33.875, 2.094121945019679e-22, 2.092213424802344e-22 
-85.125, -33.875, 9.742729371641183e-23, 9.733485867699628e-23 
-84.875, -33.875, 1.4914151263245463e-22, 1.4899443692556186e-22 
-84.625, -33.875, 1.121134383642138e-22, 1.119983015049223e-22 
-84.375, -33.875, 4.019912409018924e-23, 4.015566912680923e-23 
-84.125, -33.875, 2.5804891813204345e-23, 2.5775602771725165e-23 
-83.875, -33.875, 3.160552475983424e-23, 3.156774098615289e-23 
-83.625, -33.875, 3.656565844728642e-23, 3.6520169211756766e-23 
-83.375, -33.875, 2.1124237055866664e-23, 2.1096812390985274e-23 
-83.125, -33.875, 1.338321013075316e-23, 1.336510827387407e-23 
-82.875, -33.875, 1.891192640330618e-23, 1.8885272099347947e-23 
-82.625, -33.875, 9.481295419879611e-23, 9.467428999162542e-23 
-82.375, -33.875, 3.396140577515928e-23, 3.3909637937385854e-23 
-82.125, -33.875, 3.768927884135232e-23, 3.762903053779069e-23 
-81.875, -33.875, 4.69818340160526e-23, 4.69032432361247e-23 
-81.625, -33.875, 3.4860414182909877e-23, 3.479951207520204e-23 
-81.375, -33.875, 3.164202720820499e-23, 3.158439874239116e-23 
-81.125, -33.875, 2.0491265506303663e-23, 2.0452424353290216e-23 
-80.875, -33.875, 2.4913334396894296e-23, 2.486424671958314e-23 
-80.625, -33.875, 2.6438934199881632e-23, 2.6384731344741743e-23 
-80.375, -33.875, 5.2806924084061066e-23, 5.2693897951798885e-23 
-80.125, -33.875, 8.271253834491371e-23, 8.252523560572592e-23 
-79.875, -33.875, 1.230648417641043e-22, 1.2277088433215305e-22 
-79.625, -33.875, 1.7652333382789983e-22, 1.7608105749933298e-22 
-79.375, -33.875, 1.3135686952430286e-22, 1.3101727838380121e-22 
-79.125, -33.875, 3.242754433204486e-23, 3.2341124040158916e-23 
-78.875, -33.875, 6.185653262639333e-23, 6.168687598517371e-23 
-78.625, -33.875, 5.822849420035136e-23, 5.806518325834899e-23 
-78.375, -33.875, 3.2355185776266846e-23, 3.226181312053497e-23 
-88.625, -33.625, 1.1538456650374327e-22, 1.1531682647810912e-22 
-88.375, -33.625, 6.4416309416326e-23, 6.437858361140178e-23 
-88.125, -33.625, 2.0737551577979624e-22, 2.0725436042216119e-22 
-87.875, -33.625, 2.508524903778495e-22, 2.5070629169965996e-22 
-87.625, -33.625, 2.3073208060369092e-22, 2.3059704964992863e-22 
-87.375, -33.625, 2.006155676269484e-22, 2.004951107415139e-22 
-87.125, -33.625, 5.32283981132115e-23, 5.319562834126946e-23 
-86.875, -33.625, 5.731914038634801e-23, 5.728298044724487e-23 
-86.625, -33.625, 7.906123815625673e-23, 7.900986672518316e-23 
-86.375, -33.625, 9.614744401059551e-23, 9.608190905222828e-23 
-86.125, -33.625, 1.1324119339959602e-22, 1.131604013959813e-22 
-85.875, -33.625, 1.2610424597116659e-22, 1.2601026139514988e-22 
-85.625, -33.625, 1.9461023167621097e-22, 1.9445836478307406e-22 
-85.375, -33.625, 1.768582624071234e-22, 1.7671363626254544e-22 
-85.125, -33.625, 1.106195594357784e-22, 1.1052496428275503e-22 
-84.875, -33.625, 6.46112199935118e-23, 6.455355268748782e-23 
-84.625, -33.625, 1.0829586934877732e-22, 1.0819482874047242e-22 
-84.375, -33.625, 7.896305488217436e-23, 7.888511607871056e-23 
-84.125, -33.625, 5.877547964353571e-23, 5.871429124512309e-23 
