# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-83.125, -32.625, 5.37349576518863e-23, 5.369251009190133e-23 
-82.875, -32.625, 5.231517248554431e-23, 5.22718338051151e-23 
-82.625, -32.625, 4.342416684441487e-23, 4.338584321979202e-23 
-82.375, -32.625, 3.9152991626282674e-23, 3.911577877971683e-23 
-82.125, -32.625, 3.323915264609873e-23, 3.3205303499186504e-23 
-81.875, -32.625, 2.233630287552311e-23, 2.2312039950624113e-23 
-81.625, -32.625, 2.4825243177596014e-23, 2.4796369227058395e-23 
-86.375, -32.375, 9.145312967780583e-24, 9.144690667991776e-24 
-86.125, -32.375, 9.329516444080877e-24, 9.328434654653045e-24 
-85.875, -32.375, 5.581630381358516e-24, 5.580739346014225e-24 
-85.625, -32.375, 4.403684317939545e-24, 4.402827216237951e-24 
-85.375, -32.375, 7.096036571127588e-24, 7.09430879341611e-24 
-85.125, -32.375, 5.246726974206168e-24, 5.245169351295669e-24 
-84.875, -32.375, 7.403342648415978e-24, 7.400749506913685e-24 
-84.625, -32.375, 5.305330604366408e-24, 5.303195056304793e-24 
-84.375, -32.375, 7.882824255370206e-23, 7.879273504236334e-23 
-84.125, -32.375, 1.0043503496218102e-22, 1.0038498266310511e-22 
-83.875, -32.375, 6.499243244178997e-23, 6.495692907908579e-23 
-83.625, -32.375, 6.280590792665237e-23, 6.276872579955355e-23 
-83.375, -32.375, 6.323427609914846e-23, 6.319441578699544e-23 
-83.125, -32.375, 5.513756949268936e-23, 5.510069179706237e-23 
-82.875, -32.375, 3.323610107876053e-23, 3.321246637173937e-23 
-82.625, -32.375, 3.578645701587035e-23, 3.5759080689427454e-23 
-82.375, -32.375, 3.7836204124039664e-23, 3.7804896329254284e-23 
-82.125, -32.375, 1.982376624686246e-23, 1.9806016777628014e-23 
-81.875, -32.375, 1.5106424453273102e-23, 1.5091872900834217e-23 
-81.625, -32.375, 1.718515280007513e-23, 1.7167278439398064e-23 
-81.375, -32.375, 3.724973715409641e-23, 3.720662675018361e-23 
-81.125, -32.375, 4.3804475143396875e-23, 4.374864355479829e-23 
-80.875, -32.375, 4.00076050805845e-23, 3.9952158754889404e-23 
-80.625, -32.375, 2.5920917493604124e-23, 2.5882567373721944e-23 
-80.375, -32.375, 1.5380398138722803e-23, 1.5355956987522062e-23 
-80.125, -32.375, 2.8062605320679883e-23, 2.8015336290748247e-23 
-79.875, -32.375, 2.7382187037149274e-23, 2.7333454532279185e-23 
-79.625, -32.375, 3.802573990524865e-23, 3.79538929582176e-23 
-79.375, -32.375, 4.47837461623637e-23, 4.469126406550774e-23 
-79.125, -32.375, 1.257399817102087e-22, 1.254648892850287e-22 
-78.875, -32.375, 1.2914558956874342e-22, 1.288471994639919e-22 
-78.625, -32.375, 7.597812699273486e-23, 7.579345193815757e-23 
-87.875, -32.125, 1.2143152251845099e-23, 1.214495979433943e-23 
-87.625, -32.125, 7.46016205823694e-24, 7.461288664874435e-24 
