# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 SEP 22 23:01:48, 811854176.6949017, 1583.2539227341028, 3310.033442982534, -238.57020422831184, -717.4648029292119, -4.122456847313789, -12.074587359962273, -12.19948525465357, 63.689468017252, 63.69837092111044, 1017.6496698958947, 743.5888839479054, -5.206065245529852, -13.742604261090662
2025 SEP 22 23:01:49, 811854177.6965711, 1578.0581491416249, 3310.108943547915, -238.12661143969012, -717.2661729569306, -4.114724452316555, -12.071155585951551, -12.196046518274148, 63.558687185033044, 63.56736065465844, 1016.0720233048881, 741.2660844327511, -5.204501811533809, -13.738055189816002
2025 SEP 22 23:01:50, 811854178.6982405, 1572.87718547988, 3310.180733984574, -237.69865193778963, -717.0790135390021, -4.107266055218305, -12.068194452993483, -12.192849383757377, 63.42704119187872, 63.4369052982944, 1014.4892421308123, 738.9673877155459, -5.2029417277432195, -13.733508681351228
2025 SEP 22 23:01:51, 811854179.69991, 1567.711194628832, 3310.254153630166, -237.2538180469166, -716.8896302786684, -4.09951525244931, -12.064915991522724, -12.189569789161403, 63.29580840249631, 63.30545175573087, 1012.9284635294446, 736.6657758095142, -5.201384975545805, -13.72896472700128
2025 SEP 22 23:01:52, 811854180.7015795, 1562.5603433557164, 3310.326585185919, -236.80832126904488, -716.7046433976808, -4.091754445427603, -12.061714502872759, -12.18636632564195, 63.16436810392973, 63.17376827976833, 1011.3764478655471, 734.3746152739708, -5.199831539529435, -13.724423319576879
2025 SEP 22 23:01:53, 811854181.7032489, 1557.4247979120655, 3310.397969028088, -236.3623160506266, -716.5242772586762, -4.083986360438721, -12.058593801490622, -12.183242866484619, 63.032713388797276, 63.04187302575939, 1009.833033626854, 732.0941882423691, -5.198281416406156, -13.719884455159077
2025 SEP 22 23:01:54, 811854182.7049184, 1552.304725627618, 3310.4683003152822, -235.9158156087294, -716.3485525322334, -4.076211223974017, -12.055554197815065, -12.180199766294255, 62.90084830539101, 62.909771522707665, 1008.2982833036484, 729.8245542636082, -5.196734607677643, -13.71534811141074
2025 SEP 22 23:01:55, 811854183.7065878, 1547.2002984819976, 3310.5375751468787, -235.46882973637432, -716.1774866629698, -4.06842920235129, -12.052595964830509, -12.177237323883974, 62.7687772662889, 62.7774688842583, 1006.7722683194326, 727.5657678512471, -5.195191095408202, -13.71081428761687
2025 SEP 22 23:01:56, 811854184.7082572, 1542.111687787839, 3310.6031471129786, -235.0379436628235, -716.017794709983, -4.06092912054524, -12.050104362293546, -12.174516581974489, 62.63584195715054, 62.645788425833125, 1005.2414152369693, 725.3315296737984, -5.193650862326483, -13.706282973837626
2025 SEP 22 23:01:57, 811854185.7099267, 1537.0390661731183, 3310.670359651028, -234.5896534720004, -715.8559433567968, -4.0531274967907915, -12.04729868727926, -12.171712635474172, 62.50338387846835, 62.5130871857366, 1003.733377965583, 723.0943038960104, -5.19211390640957, -13.70175416714984
