# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 AUG 16 10:15:59, 808611428.6311877, 3897.631422849908, -2532.3349186321543, 436.5208262261616, 2207.4784026647817, 170.21954067755192, 41.011227236483606, 40.66409977242407, 84.78425693293096, 84.79399396141221, 2453.28326038421, 1459.8179032484256, 178.87417405261434, 36.5905613499755
2025 AUG 16 10:16:10, 808611438.9760153, 3876.534734177516, -2512.288728477381, 430.3209151066531, 2231.190421501183, 170.2803343949132, 41.54670563253208, 41.19765414495538, 84.39166569355942, 84.40101813968465, 2452.7754371444157, 1441.4548868763848, 179.09163050009138, 37.04019117264318
2025 AUG 16 10:16:20, 808611449.3208429, 3855.3193060781177, -2492.1888656574533, 423.9958069911767, 2254.5419883384616, 170.34472196374534, 42.078283061434384, 41.72746941605541, 83.99404574429455, 84.00364067232022, 2452.2214724605774, 1423.1798216544437, 179.31067516928076, 37.48569801119912
2025 AUG 16 10:16:30, 808611459.6656704, 3833.9916510093067, -2472.0356411394023, 417.55568424185986, 2277.5395767013947, 170.41257042996975, 42.606114882380275, 42.25364484466525, 83.5916722342385, 83.60151253164156, 2451.6370405644307, 1404.9844932788305, 179.53134405167137, 37.92710589901329
2025 AUG 16 10:16:41, 808611470.010498, 3812.5584160412727, -2451.825608108139, 411.00820545637816, 2300.1937416289657, 170.4837857488511, 43.13034162758981, 42.7763749335951, 83.18485066231713, 83.19424144659374, 2451.038870684391, 1386.8596251974902, 179.75367320607916, 38.364439132912054
2025 AUG 16 10:16:51, 808611480.3553256, 3791.0263950316153, -2431.580623057066, 404.3235672237875, 2322.49468310929, 170.5592269200617, 43.65071608068554, 43.295384394601584, 82.77291760433918, 82.78250639539964, 2450.3946161102217, 1368.8450457370757, 179.97769874346474, 38.797722238531094
2025 AUG 16 10:17:02, 808611490.7001532, 3769.402513824166, -2411.299825866628, 397.5109554790446, 2344.4497617330776, 170.63879248493365, 44.16738523592855, 43.810791417092034, 82.35614848647224, 82.36595313543081, 2449.71984191996, 1350.9326645075234, -179.79654316752607, 39.2269799593655
2025 AUG 16 10:17:12, 808611501.0449808, 3747.693850284696, -2390.986757158455, 390.56537630112075, 2366.063881674213, 170.72272560284642, 44.68035673676299, 44.32265758770798, 81.93453759674551, 81.94453756854323, 2449.0158065726628, 1333.1287246803174, -179.56901635000446, 39.652237242556176
2025 AUG 16 10:17:22, 808611511.3898083, 3725.9076340281704, -2370.639484066792, 383.4967321496669, 2387.3446674695297, 170.8109064162876, 45.189787795042335, 44.83111139996802, 81.50839318758285, 81.51785735676367, 2448.299133689371, 1315.4241125182816, -179.33968454456735, 40.07351913488174
2025 AUG 16 10:17:33, 808611521.734636, 3704.0512442009285, -2350.280019562788, 376.2754097978947, 2408.2823701122197, 170.90424169523638, 45.69541813587292, 45.335863871054826, 81.07702178360017, 81.08665756035869, 2447.5375796282733, 1297.8586031451534, -179.1085114553615, 40.4908507992168
2025 AUG 16 10:17:43, 808611532.0794635, 3682.1322190264755, -2329.9036740869124, 368.90945549170726, 2428.8874511875433, 171.00266368866943, 46.19738631430535, 45.8371071409466, 80.6407423257576, 80.65053335545915, 2446.748614847678, 1280.4222801700728, -178.87546073049137, 40.90425741575978
2025 AUG 16 10:17:53, 808611542.4242911, 3660.158262923106, -2309.5160706331912, 361.3959265856229, 2449.1617887928774, 171.10640827400337, 46.69570829626493, 46.334828308598055, 80.1995330117856, 80.209470829355, 2445.9330345771805, 1263.1219232960082, -178.64049604093591, 41.31376433158458
2025 AUG 16 10:18:04, 808611552.7691187, 3638.1372432432404, -2289.1135850159644, 353.7442613441771, 2469.1139075622036, 171.21538180965376, 47.190535944935874, 46.829177875739774, 79.753722345501, 79.7630444339344, 2445.1081302329353, 1245.9478471068683, -178.4035809443785, 41.71939674887406
2025 AUG 16 10:18:14, 808611563.1139463, 3616.0771995800624, -2268.718031549087, 345.92573785765387, 2488.734229540873, 171.33052543444708, 47.68159891019177, 47.31985622647289, 79.3026047721528, 79.31206063814568, 2444.242664855143, 1228.9389138985512, -178.16467901812092, 42.12117996166932
2025 AUG 16 10:18:24, 808611573.4587739, 3593.9863481512966, -2248.323649366515, 337.94891415613455, 2508.0331307400083, 171.45177994086706, 48.16903676302084, 47.807056398234394, 78.84652558237208, 78.85608938614841, 2443.3549955695644, 1212.084431539811, -177.9237537796275, 42.51913913329424
2025 AUG 16 10:18:35, 808611583.8036014, 3571.8730841590154, -2227.935510035289, 329.81124594207927, 2527.012431132464, 171.5794046422309, 48.6528597404089, 48.29075950586934, 78.38547029294426, 78.39513201175791, 2442.446530820133, 1195.390685280085, -177.680768726202, 42.913299382733285
2025 AUG 16 10:18:45, 808611594.148429, 3549.7459846686506, -2207.5585235817143, 321.51037012425667, 2545.6739899740264, 171.71366252585568, 49.133077349355034, 48.770945847136744, 77.91942849090454, 77.92919312476751, 2441.5189252803466, 1178.8637487002404, -177.43568733415898, 43.30368572637401
2025 AUG 16 10:18:55, 808611604.4932566, 3527.613820954423, -2187.1947488240507, 313.0420549285373, 2564.022216298326, 171.8548630351489, 49.609680581311636, 49.24765951167104, 77.4484094485915, 77.4582619282622, 2440.574757269728, 1162.508809295855, -177.18847306850353, 43.69032303938496
2025 AUG 16 10:19:06, 808611614.8380842, 3505.485549226616, -2166.848646783868, 304.4044158197592, 2582.05899043202, 172.0032750067368, 50.08267774461646, 49.72087958908906, 76.9724163626159, 76.98234477281052, 2439.6163596446195, 1146.3313358414703, -176.9390893935722, 44.07323610197913
2025 AUG 16 10:19:16, 808611625.1829118, 3483.3703314314507, -2146.516359754126, 295.6076000587372, 2599.7915444072696, 172.15883121671766, 50.5522176733413, 50.19072586363684, 76.49180014914127, 76.50101251125693, 2438.6612437490303, 1130.3216599452978, -176.68749971393126, 44.4524493957798
2025 AUG 16 10:19:26, 808611635.5277393, 3461.2775260532144, -2126.2160275809715, 286.6236404428879, 2617.213257120505, 172.3225493281582, 51.01799816431182, 50.656948420250615, 76.00588985740754, 76.01515484054929, 2437.682251200964, 1114.5148197203157, -176.43366750312305, 44.82798735322612
2025 AUG 16 10:19:37, 808611645.8725669, 3439.216700137284, -2105.9443470861356, 277.4638811798585, 2634.3305623933124, 172.49435597797472, 51.480170793267526, 51.11964230279598, 75.51504307429755, 75.52436388540083, 2436.6973588505166, 1098.9007609810287, -176.1775562101348, 45.199874142597416
2025 AUG 16 10:19:47, 808611656.2173945, 3417.197632450065, -2085.702639214526, 268.12478253832813, 2651.1475320342074, 172.67459283479928, 51.938714714818396, 51.578839433894196, 75.01929327355606, 75.02865679190545, 2435.7102361465936, 1083.4837854895773, -175.91912929633222, 45.56813368569077
2025 AUG 16 10:19:57, 808611666.5622221, 3395.2303150185294, -2065.495538439978, 258.60593964772727, 2667.665151421707, 172.86353997891078, 52.39363502582933, 52.03448799463796, 74.51866515249814, 74.52807713655518, 2434.724160263553, 1068.26861834335, -175.65835022567165, 45.93278964604497
2025 AUG 16 10:20:08, 808611676.9070497, 3373.324957257505, -2045.3238861222612, 248.9043880807837, 2683.8874680037447, 173.0615440935114, 52.84490867962292, 52.4866176660191, 74.01321334173502, 74.02264503288107, 2433.7436160453008, 1053.258829499921, -175.395182536426, 46.29386548343187
2025 AUG 16 10:20:18, 808611687.2518772, 3351.4919934338227, -2025.1924939838811, 239.01943838738651, 2699.815136934326, 173.26891429984082, 53.29252834593965, 52.93516397582798, 73.50295715445371, 73.5124460482511, 2432.7715797634014, 1038.4595268215, -175.1295897782393, 46.651384333763986
2025 AUG 16 10:20:28, 808611697.5967048, 3329.74208374285, -2005.1024934681473, 228.9496038663095, 2715.4515468372724, 173.4859797269585, 53.736477998946874, 53.38013619480009, 72.98797472074378, 72.99750459145662, 2431.813387092262, 1023.8735118690379, -174.8615355721332, 47.00536909933065
2025 AUG 16 10:20:39, 808611707.9415324, 3308.0861166231666, -1985.056337531463, 218.69351775753069, 2730.7989284523437, 173.71308181662758, 54.17673583660903, 53.82151021764373, 72.46832386035241, 72.47789272569032, 2430.8734508995994, 1009.5045436639051, -174.59098356541983, 47.355842277010325
2025 AUG 16 10:20:49, 808611718.28636, 3286.5352148513352, -1965.056214218615, 208.25015689212034, 2745.8595438472566, 173.95056259545765, 54.613279358769184, 54.25926121728173, 71.94407648642533, 71.95368450975832, 2429.9566543235605, 995.3559523757024, -174.31789751716857, 47.702826172728
2025 AUG 16 10:20:59, 808611728.6311876, 3265.1007381458617, -1945.1041667434442, 197.61869482387414, 2760.6356104496235, 174.1987690949987, 55.046083158607665, 54.69336141850649, 71.41531442828976, 71.42496291351637, 2429.0681659643037, 981.4308169908842, -174.04224123450413, 48.046342641692114
2025 AUG 16 10:21:10, 808611738.9760152, 3243.7942809905994, -1925.2020892779553, 186.79849642835393, 2775.129305393659, 174.4580534374218, 55.475118917531574, 55.123780125012935, 70.88212996974657, 70.89182026174711, 2428.213430992959, 967.7319799750265, -173.76397864607915, 48.38641330813199
2025 AUG 16 10:21:20, 808611749.3208427, 3222.6276819338354, -1905.3516993398425, 175.78916485047222, 2789.342782099384, 174.72877128271705, 55.9003558406281, 55.55048411946125, 70.34462785889681, 70.35435627574262, 2427.398221231091, 954.2619780342554, -173.4830738055323, 48.72305941691376
2025 AUG 16 10:21:30, 808611759.6656703, 3201.613020772648, -1885.5556887392313, 164.5909140506079, 2803.2773841364315, 175.01127345444186, 56.321764380992605, 55.97341395671268, 69.80290866578936, 69.8127045701319, 2426.6280015372517, 941.0236959789615, -173.19949084684876, 49.056301812835414
2025 AUG 16 10:21:41, 808611770.0104979, 3180.762620776479, -1865.8136365271873, 153.20243785494154, 2816.9365021947633, 175.30595912184884, 56.73929187070437, 56.39256926694247, 69.25711611172714, 69.26696261105849, 2425.9096728736654, 928.0186002132681, -172.9131940747247, 49.38616103210714
2025 AUG 16 10:21:51, 808611780.3553255, 3160.0890444559004, -1846.1288244579175, 141.62505584015, 2830.320790574247, 175.6131687540699, 57.15291102102356, 56.807865466641694, 68.70736992436967, 68.71729436472847, 2425.249037210021, 915.2492824531406, -172.62414793877304, 49.7126571928745
2025 AUG 16 10:22:02, 808611790.7001531, 3139.6051052519515, -1826.4924309956984, 129.86908894690947, 2843.438158906101, 175.93294290199026, 57.56273517942949, 57.21944173091398, 68.15421380099181, 68.16322863920584, 2424.6670605222316, 902.7031771512603, -172.33231707737494, 50.03581008305574
2025 AUG 16 10:22:12, 808611801.0449806, 3119.323857771158, -1806.9237769228075, 117.91353136806258, 2856.279870344018, 176.26637142039814, 57.96838335113853, 57.626912546418744, 67.59704428454754, 67.60612850942118, 2424.1427368641152, 890.409718885712, -172.03766630989523, 50.35563907634895
2025 AUG 16 10:22:22, 808611811.3898082, 3099.2585923404185, -1787.414909394074, 105.76966117766545, 2868.853016414827, 176.61349108993892, 58.36996479839635, 58.03038551297168, 67.03641673943787, 67.04558006791618, 2423.6971123899916, 878.356283960127, -171.74016067880413, 50.67216318909683
2025 AUG 16 10:22:33, 808611821.7346358, 3079.4228464788607, -1767.966726228928, 93.43827327786325, 2881.1593901732736, 176.97469279680658, 58.767421700381576, 58.429800219847486, 66.47252258779076, 66.48177108385913, 2423.337592248422, 866.5438903861258, -171.43976541554815, 50.98540096737813
2025 AUG 16 10:22:43, 808611832.0794634, 3059.830391589146, -1748.5810130424081, 80.92084259389244, 2893.200128358146, 177.35035603354115, 59.1606996340728, 58.82507221488266, 65.90555480620814, 65.9149252174223, 2423.071331615989, 854.9737980723576, -171.1364460738149, 51.29537066181232
2025 AUG 16 10:22:53, 808611842.424291, 3040.4952252565454, -1729.257543827535, 68.21785744012719, 2904.9775148993112, 177.7408977326673, 59.54972310184641, 59.216150802081785, 65.33574283759991, 65.34524489452846, 2422.906442819897, 843.6463042187564, -170.83016841465732, 51.60209003959685
2025 AUG 16 10:23:04, 808611852.7691185, 3021.431577559726, -1709.9970188191942, 55.330474616740275, 2916.4931393262596, 178.14672367566715, 59.93441888737831, 59.60296006442274, 64.76331809192156, 64.77296971679633, 2422.8507450340435, 832.5619675628681, -170.52089855570816, 51.90557652551343
2025 AUG 16 10:23:14, 808611863.1139462, 3002.6538978381877, -1690.7999854922055, 42.260064028140114, 2927.7485795890925, 178.56824029146222, 60.31471002456055, 59.98542043346238, 64.1885299651043, 64.1983505939358, 2422.912320056642, 821.7210646392222, -170.20860287934238, 52.205847079399035
2025 AUG 16 10:23:24, 808611873.4587737, 2984.176851454339, -1671.6580943550985, 29.018587822501296, 2938.7502184477876, 179.00549302621977, 60.69070861549124, 60.36361551218264, 63.61203894650338, 63.62095786406154, 2423.1123430320413, 811.1107329231013, -169.8932481747881, 52.50291833174398
2025 AUG 16 10:23:35, 808611883.8036013, 2966.0152965663106, -1652.5889154250222, 15.58702490141266, 2949.4900506331396, 179.45960894905744, 61.06194879660155, 60.73712882555938, 63.03335284027585, 63.0424291530767, 2423.4336520431057, 800.7564026578845, -169.57480154086613, 52.79680638534379
2025 AUG 16 10:23:45, 808611894.1484289, 2948.184295296494, -1633.586149119429, 1.9784461268068392, 2959.973184719148, 179.93060876667067, 61.42854422217234, 61.10599086649625, 62.45312458567497, 62.46244861745896, 2423.8965456670576, 790.6459861408831, -169.25323051636227, 53.08752704162066
2025 AUG 16 10:23:55, 808611904.4932564, 2930.699086661881, -1614.6472630081548, -11.806818540527889, 2970.202555690912, -179.5810423548336, 61.79036796168349, 61.470154233468975, 61.87170565786288, 61.88126739778133, 2424.5107984150613, 780.7778540750618, -168.92850308713324, 53.375095685544764
2025 AUG 16 10:24:06, 808611914.8380841, 2913.5750798932095, -1595.7740809353793, -25.765573863925894, 2980.178619304558, -179.07497534193607, 62.147340266013394, 61.82948224454465, 61.28940825380338, 61.29925476949614, 2425.2844772091325, 771.152008171169, -168.60058763322067, 53.65952719910495
2025 AUG 16 10:24:16, 808611925.1829116, 2896.82783911975, -1576.9566839043293, -39.88654041002122, 2989.9080582462175, -178.55110588312672, 62.499547088777014, 62.18406020923239, 60.706993442502004, 60.71598344890568, 2426.2390087526674, 761.7550026471168, -168.26945309929928, 53.94083618457378
