# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 AUG 18 11:16:13, 808787842.1828691, 4753.505970970636, -2469.4263826589154, 1229.8508140629901, 1969.1254861971106, 153.52527362501144, 35.849976429685775, 35.518432821499616, 85.17973107150696, 85.18950281154818, 3320.931235568882, 1447.0959541771285, 171.4165511937369, 38.67392269861399
2025 AUG 18 11:16:23, 808787852.5276966, 4735.79751613376, -2453.7668217564915, 1227.3583685374113, 1989.8989688254119, 153.4260772505955, 36.28702740242854, 35.95281158089451, 84.82051700723841, 84.82990798342269, 3322.167476466374, 1430.2197491903798, 171.51355613410442, 39.127550590582686
2025 AUG 18 11:16:34, 808787862.8725243, 4717.875615723665, -2438.1252066575184, 1224.6666416897403, 2010.4326901689765, 153.32969009470222, 36.72136366873332, 36.38459193866298, 84.45675346642511, 84.46639791035743, 3323.2665333339323, 1413.4144443578198, 171.61220033753756, 39.57728465575714
2025 AUG 18 11:16:44, 808787873.2173518, 4699.744225640927, -2422.5020767649276, 1221.789657062553, 2030.7245758295214, 153.2358927937362, 37.1529768017428, 36.81371049857359, 84.08869742594038, 84.09858743426828, 3324.2448157052495, 1396.668500555236, 171.71251153580448, 40.02315951547447
2025 AUG 18 11:16:54, 808787883.5621794, 4681.40736462908, -2406.893931552144, 1218.741354555259, 2050.7773247003297, 153.14442510212422, 37.581846858975936, 37.24020237032524, 83.71660677465755, 83.72607546038601, 3325.118480096843, 1379.9706113774291, 171.8145178424445, 40.465209821328685
2025 AUG 18 11:17:05, 808787893.907007, 4662.869111157034, -2391.312931267322, 1215.489604941653, 2070.6022323014477, 153.0560502779108, 38.008222609202406, 37.66428796241732, 83.33981743263938, 83.34950721249488, 3325.854752603547, 1363.3583884797017, 171.91824767871216, 40.903470233557414
2025 AUG 18 11:17:15, 808787904.2518346, 4644.133603281277, -2375.757302333616, 1212.0481529791548, 2090.1995588051427, 152.97053512405873, 38.432090466857126, 38.085953707691026, 82.95858040959857, 82.96848722982268, 3326.4697526331333, 1346.8205373826709, 172.02372981346318, 41.33797541769297
2025 AUG 18 11:17:25, 808787914.5966622, 4625.205046598081, -2360.22517429195, 1208.4309378793675, 2109.5694609275697, 152.8876372643318, 38.85343364014692, 38.50518277547446, 82.57315613629449, 82.58259323252013, 3326.9797747444527, 1330.3455789654379, 172.13099336807733, 41.76875997030656
2025 AUG 18 11:17:36, 808787924.9414897, 4606.087708143548, -2344.7270311391026, 1204.6060692885565, 2128.724192160666, 152.8081182498103, 39.27249922263674, 38.92222140778557, 82.18287055676518, 82.19249447662784, 3327.3525232605316, 1313.9706156861728, 172.2400678060581, 42.195858441016156
2025 AUG 18 11:17:46, 808787935.2863173, 4586.7859234030175, -2329.2607569500283, 1200.5872315739675, 2147.6638483091206, 152.73174546113498, 39.689271657682625, 39.337054027646126, 81.78797462755128, 81.7977785616061, 3327.604149707416, 1297.6843017333802, 172.35098302589026, 42.619305219345556
2025 AUG 18 11:17:56, 808787945.6311449, 4567.304097142327, -2313.8282347406894, 1196.373001421606, 2166.392467206089, 152.65861718695197, 40.10382182189984, 39.74975117887571, 81.38841151875414, 81.3983891385904, 3327.7348065123683, 1281.49128162543, 172.46376922629577, 43.03913461425108
2025 AUG 18 11:18:07, 808787955.9759725, 4547.646703714294, -2298.427162416689, 1191.9772471729425, 2184.909981471159, 152.5884915410159, 40.51613016125158, 40.16029322735643, 80.98444209078423, 80.99387876480947, 3327.760833225462, 1265.380016193077, 172.57845706854272, 43.455380739496746
2025 AUG 18 11:18:17, 808787966.3208001, 4527.818290713824, -2283.067204791687, 1187.3682836996513, 2203.2282701450627, 152.52214431068313, 40.926444061532905, 40.568926772124655, 80.57537753668556, 80.58495691201888, 3327.6505685840953, 1249.3869689813957, 172.69507758810335, 43.8680775222992
2025 AUG 18 11:18:27, 808787976.6656277, 4507.8234791827645, -2267.745818338943, 1182.5598146354005, 2221.347149838216, 152.4593421427181, 41.334744189587674, 40.97563239467273, 80.1614710308285, 80.17118621634816, 3327.420326125907, 1233.500631286597, 172.81366224453853, 44.27725869848796
2025 AUG 18 11:18:38, 808787987.0104553, 4487.666965806758, -2252.463281174872, 1177.550387704033, 2239.2714516259716, 152.40017896623567, 41.74109627821901, 41.380502950315524, 79.7426600240587, 79.75251075978268, 3327.0704768394558, 1217.725443200708, 172.93424289996074, 44.68295776731937
2025 AUG 18 11:18:48, 808787997.3552828, 4467.353526632772, -2237.2229033201966, 1172.3391000839815, 2257.002489781296, 152.34477235990155, 42.14557103118142, 41.78355385158882, 79.31889266722942, 79.32885981151989, 3326.6020465609076, 1202.0652029142932, 173.05685191329732, 45.08520794328159
