# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 AUG 07 09:51:03, 807832332.183115, 4428.379495785549, 85.94259800538921, 3231.140172068862, 1036.1956701183801, 88.47639311366632, 17.976984864284958, 17.774629531831284, 84.87663592811691, 84.88630213574726, 3043.128190365342, 1400.6435000506947, 99.54386767137339, 25.471434732311835
2025 AUG 07 09:51:13, 807832342.5279425, 4421.008298572713, 91.48198321318367, 3222.9671049686253, 1060.5945911361111, 88.37413029868708, 18.415264994488258, 18.208152842465378, 84.61003139039002, 84.61945511378596, 3049.5458515429245, 1388.398153663709, 99.5508502759714, 25.98571345899125
2025 AUG 07 09:51:24, 807832352.8727702, 4413.446396325745, 96.88513672678229, 3214.6351026035413, 1084.8334446792137, 88.27369844611053, 18.851787638457928, 18.639937821660563, 84.33992515067345, 84.34973742734888, 3055.8436404382733, 1376.1658991216123, 99.55859207927487, 26.49713237821507
2025 AUG 07 09:51:34, 807832363.2175977, 4405.6959447517165, 102.17719998148951, 3206.1519650097325, 1108.896578183983, 88.17465247096693, 19.28622457472598, 19.069715658415998, 84.06690829114378, 84.07645261800259, 3062.053611923162, 1363.9178798468527, 99.567105662899, 27.00569967785147
2025 AUG 07 09:51:44, 807832373.5624254, 4397.759133870465, 107.3298472811041, 3197.5146396055534, 1132.804540814759, 88.07749458178098, 19.71898363445969, 19.497863872923084, 83.79034345706407, 83.8002782202577, 3068.1427802449357, 1351.690273187843, 99.57640370419759, 27.511424278009844
2025 AUG 07 09:51:55, 807832383.9072529, 4389.63818529878, 112.36723285661408, 3188.731809266717, 1156.5394055079541, 87.98179789166917, 20.149749582959775, 19.924071346302554, 83.51083979513749, 83.52048542269732, 3074.143934165754, 1339.4534765339617, 99.58649905305221, 28.014315665423556
2025 AUG 07 09:52:05, 807832394.2520806, 4381.335355507458, 117.27463905123192, 3179.8028190558175, 1180.1130541720804, 87.88782571038361, 20.578745799866613, 20.34856039985499, 83.22806335934519, 83.2374091094004, 3080.0402861085995, 1327.227458872071, 99.59740476492924, 28.514383872606626
2025 AUG 07 09:52:15, 807832404.5969081, 4372.8529349921855, 122.03801695321668, 3170.726781528983, 1203.5370349398056, 87.79583228804685, 21.006191405360774, 20.771549194016448, 82.94168658036436, 82.95138569271336, 3085.8157680681966, 1315.0314636766716, 99.60913401222092, 29.011639538709236
2025 AUG 07 09:52:26, 807832414.9417356, 4364.193247692197, 126.68074944032723, 3161.5122882344194, 1226.7940867602108, 87.70540463230998, 21.431780094002537, 21.19273533368344, 82.65230510427465, 82.66168252182769, 3091.502148056535, 1302.8368931307014, 99.62170015659659, 29.506093836219357
2025 AUG 07 09:52:36, 807832425.2865633, 4355.358653523659, 131.1767829650133, 3152.15446439873, 1249.9066823414487, 87.61701339687679, 21.85590290528584, 21.612534826988377, 82.35926797853702, 82.36901137044676, 3097.0668701721925, 1290.6794701556491, 99.6351167776923, 29.99775840151048
2025 AUG 07 09:52:46, 807832435.6313908, 4346.351547133095, 135.54905231989898, 3142.663053613202, 1272.8549152298535, 87.53025451518938, 22.27825916623441, 22.0305955937016, 82.0632036411691, 82.07258785821142, 3102.5431514655947, 1278.5291384633738, 99.6493976050413, 30.486645387795143
2025 AUG 07 09:52:57, 807832445.9762185, 4337.174358764976, 139.77180700924578, 3133.032142751434, 1295.6627321244418, 87.44559655876678, 22.69924097849594, 22.447362334731274, 81.76343656943814, 81.77316140178166, 3107.897646047292, 1266.4224027799023, 99.66455660706391, 30.97276737072129
2025 AUG 07 09:53:07, 807832456.321046, 4327.82955503575, 143.86749924334995, 3123.2714480504555, 1318.310649281608, 87.36264425163246, 23.11855315938211, 22.862488377357888, 81.46058722798087, 81.46994315588164, 3113.1629385018846, 1254.329832361554, 99.68060793370287, 31.456137378918495
2025 AUG 07 09:53:17, 807832466.6658736, 4318.31963855344, 147.8114737563699, 3113.3748222810477, 1340.8219117654025, 87.28185018874203, 23.53657750636772, 23.27640812537479, 81.15399574553143, 81.16367397129363, 3118.30694899414, 1242.2866587597125, 99.69756596636219, 31.936768843812683
2025 AUG 07 09:53:28, 807832477.0107012, 4308.647149823594, 151.6263007746063, 3103.351477062159, 1363.178459923865, 87.20281634163717, 23.953015034750244, 23.688798627014723, 80.84426940455711, 80.85356619219465, 3123.361377317709, 1230.2643296600284, 99.71544526401303, 32.41467562518417
2025 AUG 07 09:53:38, 807832487.3555287, 4298.814666784514, 155.28653152557104, 3093.1957969360674, 1385.4013298554241, 87.12601460158062, 24.368265116432685, 24.10005670971375, 80.53075716184654, 80.54036108313655, 3128.295043461866, 1218.2971730661204, 99.73426069946696, 32.889871849165985
