# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 AUG 28 01:42:36, 809617425.1826873, 3433.2307493265093, -599.6082579507423, 2083.36780156977, 2598.834363664973, 106.05619957255551, 50.533631123461625, 50.16524475584101, 71.50990082123957, 71.51915553358691, 2600.6962439651315, 978.8453189217971, 92.94797675341512, 43.75214141037646
2025 AUG 28 01:42:46, 809617435.5275148, 3429.160218960696, -620.5166625762562, 2082.7208100923, 2594.492705971943, 106.59066732656949, 50.418877053946346, 50.049837958668796, 71.21183720844552, 71.22159802632969, 2608.840669512067, 970.4702607810249, 93.19982778285265, 43.80254993109192
2025 AUG 28 01:42:57, 809617445.8723425, 3426.0384919854796, -641.3645538138073, 2082.230710570676, 2589.866966184042, 107.11977466829251, 50.29688768737959, 49.92718911320514, 70.92470092987126, 70.9340891316795, 2617.4560655205437, 962.4659903613834, 93.45021684660014, 43.85164516562464
2025 AUG 28 01:43:07, 809617456.21717, 3423.8737367346075, -662.1256314975535, 2081.9115654572197, 2584.9526192384346, 107.64260730958996, 50.16757146486139, 49.797233792165, 70.6480925025515, 70.65805552633815, 2626.519099726307, 954.8569356063348, 93.69915399366266, 43.89945271507744
2025 AUG 28 01:43:17, 809617466.5619977, 3422.673150698087, -682.819731908839, 2081.740951554087, 2579.762843352136, 108.1597066529827, 50.03133285463571, 49.66037794753416, 70.38306357380787, 70.39268503226458, 2636.0638741638068, 947.6094815257551, 93.94664915107165, 43.945997887751545
2025 AUG 28 01:43:28, 809617476.9068252, 3422.4429413439007, -703.4331041250556, 2081.725306157248, 2574.2961671438884, 108.6705586732667, 49.88821886211511, 49.51664158589918, 70.1295259922027, 70.1388467215885, 2646.0799466619096, 940.7339450794005, 94.19271210578573, 43.99130569083296
2025 AUG 28 01:43:38, 809617487.2516528, 3423.188311545106, -723.9505167414645, 2081.8682982387277, 2568.554049986414, 109.17464796035979, 49.73829989984371, 49.366123077569185, 69.88739656385277, 69.8973691086436, 2656.5576305910236, 934.2392763437376, 94.43735252798008, 44.03540084500401
2025 AUG 28 01:43:48, 809617497.5964804, 3424.913438821591, -744.3931449908574, 2082.1492143360165, 2562.547445908229, 109.67257510917298, 49.581950123219926, 49.2091707176562, 69.65765060616792, 69.66737421171273, 2667.5286351936115, 928.0924195069076, 94.6805799611634, 44.07830778303485
2025 AUG 28 01:43:59, 809617507.9413079, 3427.6214651214887, -764.7458954758176, 2082.5717896590545, 2556.27767376997, 110.16385412592741, 49.41923622489503, 49.04587931858485, 69.4401558133038, 69.4496481390416, 2678.9820413224925, 922.3023424121568, 94.9224038417695, 44.120050666128776
2025 AUG 28 01:44:09, 809617518.2861356, 3431.314496421776, -785.0059884222712, 2083.1318597716195, 2549.7490577909966, 110.64838174869686, 49.250331217787874, 48.87642291510605, 69.23511308359765, 69.24439947452386, 2690.9203017762648, 916.8640417764929, 95.16283349954442, 44.160653396016585
2025 AUG 28 01:44:19, 809617528.6309631, 3435.9935935935387, -805.1715039976311, 2083.8261446531365, 2542.9649602260106, 111.1260793936809, 49.07541071014893, 48.700950818841854, 69.0426971189938, 69.05181443124185, 2703.345294194398, 911.7724985350649, 95.40187815766606, 44.20013961854333
2025 AUG 28 01:44:30, 809617538.9757907, 3441.6587835097794, -825.2269916220789, 2084.6574179322265, 2535.9281670572154, 111.59650081781732, 48.894579845570846, 48.51959642949753, 68.86270382181219, 68.87262684677972, 2716.244877678374, 907.036132926277, 95.63954695030058, 44.23853273115971
2025 AUG 28 01:44:40, 809617549.3206183, 3448.3090584215847, -845.1944388622455, 2085.6050339028375, 2528.648588092724, 112.06032268707641, 48.70815319093032, 48.33267600619587, 68.69599107154502, 68.70578467733448, 2729.6479491105765, 902.6217600533917, 95.87584891797323, 44.27585590766881
2025 AUG 28 01:44:50, 809617559.6654459, 3455.942393963791, -865.0598948892473, 2086.6739420083245, 2521.1267401788987, 112.51713600266743, 48.516230955100966, 48.14026332942864, 68.54228996771748, 68.55198553470225, 2743.540804323737, 898.5382369920281, 96.11079301434647, 44.312132067874614
2025 AUG 28 01:45:01, 809617570.0102735, 3464.555764621744, -884.820291212613, 2087.8588541361914, 2513.368094109039, 112.96689834160556, 48.318983813222864, 47.94255759272111, 68.40167722196627, 68.4113010726205, 2757.9234555112653, 894.7801735006431, 96.34438811123232, 44.34738390930496
2025 AUG 28 01:45:11, 809617580.355101, 3474.1451606596484, -904.4733840272363, 2089.1554476599163, 2505.3771067156194, 113.4095877813385, 48.11658282879866, 47.73973099472356, 68.27420078614652, 68.28377978300543, 2772.795313110733, 891.3422581292217, 96.57664301588424, 44.38163393932601
2025 AUG 28 01:45:22, 809617590.6999286, 3484.705612022026, -924.0170188446677, 2090.5594037256124, 2497.158240406456, 113.845193941883, 47.90919758741309, 47.53195435221695, 68.15988258814095, 68.1694432812725, 2788.155290160204, 888.2191711909186, 96.80756644931728, 44.4149044131016
2025 AUG 28 01:45:32, 809617601.0447562, 3496.231222569106, -943.4497663146071, 2092.0674397836265, 2488.714868851372, 114.27372132340854, 47.69699639962233, 47.319369937757564, 68.05871753112184, 68.06828804508187, 2804.0017629026893, 885.4056498993724, 97.03716707466201, 44.44721742578839
2025 AUG 28 01:45:42, 809617611.3895838, 3508.715191218237, -962.7689111577125, 2093.6743002549642, 2480.0525138806443, 114.6951734201783, 47.48014458497745, 47.102171490285045, 67.97067621140492, 67.98028274049234, 2820.3326654616426, 882.8964114394412, 97.26545350534421, 44.47859490395555
2025 AUG 28 01:45:53, 809617621.7344114, 3522.149851904043, -981.9725094639153, 2095.3757575855884, 2471.175621201571, 115.10956917226092, 47.2588060580941, 46.88052405797473, 67.89570313486924, 67.9053723235625, 2837.145416834097, 880.6862489169529, 97.49243427231747, 44.509058514345845
2025 AUG 28 01:46:03, 809617632.079239, 3536.526711409924, -1001.0586935255933, 2097.167617624789, 2462.0886295161586, 115.51693631964375, 47.03314250406024, 46.65459051004951, 67.83371852091598, 67.84347726706936, 2854.4369716299143, 878.7700022228742, 97.71811786431263, 44.53862976142255
2025 AUG 28 01:46:13, 809617642.4240665, 3551.8364817267197, -1020.0262314864009, 2099.0467810145365, 2452.7948442044044, 115.9173118437311, 46.803313279104714, 46.42450410987287, 67.78461873625722, 67.7944950669382, 2872.203819061974, 877.1425854992654, 97.94251272856418, 44.56733002361811
2025 AUG 28 01:46:24, 809617652.7688941, 3568.069130714244, -1038.8860340434173, 2101.0013921885115, 2443.2999274307513, 116.31109930698415, 46.5694784603583, 46.19045344483484, 67.74863973079577, 67.75768170194605, 2890.455789226286, 875.7851985769842, 98.16562725564624, 44.59518046945304
2025 AUG 28 01:46:34, 809617663.1137217, 3585.2139144307835, -1057.610216672393, 2103.040870599213, 2433.607752425702, 116.69762662066516, 46.33177989400998, 45.952581007446796, 67.72491622092392, 67.73411528149155, 2909.16123445057, 874.7201794842424, 98.38746981552343, 44.622202146474436
2025 AUG 28 01:46:44, 809617673.4585493, 3603.259428424939, -1076.2101913428337, 2105.154472923865, 2423.7230612587396, 117.07730979486335, 46.090377941206036, 45.71104842563024, 67.71363738177041, 67.72302048962919, 2928.3289649079807, 873.9290877605456, 98.6080487067048, 44.648415865180745
2025 AUG 28 01:46:55, 809617683.8033769, 3622.1936508816216, -1094.6844211948287, 2107.3382717686645, 2413.650211612265, 117.45021072756111, 45.84542135676468, 45.46600552107044, 67.71461591310127, 67.72421183788404, 2947.9538219103774, 873.4071526221406, 98.82737222339016, 44.67384237649644
2025 AUG 28 01:47:05, 809617694.1482044, 3642.0039821634928, -1113.0319285069527, 2109.589474542362, 2403.3923841980823, 117.81639505611915, 45.59705610140065, 45.21757181256667, 67.727648085882, 67.73748357679307, 2968.030338620312, 873.1496428195655, 99.04544861230701, 44.69850225006739
2025 AUG 28 01:47:15, 809617704.4930321, 3662.6773043177, -1131.2643982651568, 2111.8970750837407, 2392.9540331394296, 118.176291584566, 45.34540099074588, 44.96589462115126, 67.75287200105981, 67.76199417365372, 2988.566480490721, 873.1381516719595, 99.2622861003021, 44.722415899343886
2025 AUG 28 01:47:26, 809617714.8378596, 3684.200011776053, -1149.353734939116, 2114.269571099302, 2382.341176470043, 118.52927270851471, 45.09063838226958, 44.71115676317189, 67.78934054407516, 67.79873690110918, 3009.5287962245516, 873.3954646810334, 99.47789287543247, 44.745603606234006
2025 AUG 28 01:47:36, 809617725.1826873, 3706.558066126464, -1167.3118217118895, 2116.6972174106277, 2371.5573312591478, 118.87576640442576, 44.832887261654555, 44.45347830566262, 67.83715376600098, 67.84685861512301, 3030.9242339278712, 873.9037722841254, 99.69227713962047, 44.76808558920312
2025 AUG 28 01:47:46, 809617735.5275148, 3729.737040589556, -1185.1515898078633, 2119.1717108840307, 2360.6038967622126, 119.216201922714, 44.57224228511034, 44.19292747260553, 67.89640954891657, 67.90547337582339, 3052.7600079727704, 874.6448231406074, 99.90544705181362, 44.78988189763648
2025 AUG 28 01:47:57, 809617745.8723423, 3753.72215883687, -1202.8446274154455, 2121.6998951794703, 2349.489285926668, 119.54998302593297, 44.30890748502855, 43.92973608821768, 67.96613157309811, 67.97552952622064, 3075.0018861490153, 875.6416630216464, 100.11741073996144, 44.81101241350033
2025 AUG 28 01:48:07, 809617756.21717, 3778.498343259446, -1220.4030398491152, 2124.272639787397, 2338.2162736986415, 119.87753804800603, 44.04297756946927, 43.663999708068154, 68.04638269387661, 68.05614669912003, 3097.65597625384, 876.8768694454182, 100.32817634881005, 44.83149697259647
2025 AUG 28 01:48:17, 809617766.5619975, 3804.0502584390138, -1237.8396406602074, 2126.8811255486307, 2326.786653802909, 120.19930105218347, 43.77452254711117, 43.395789188634254, 68.13722831389362, 68.1464171577066, 3120.7287758158827, 878.3325206714006, 100.53775200313079, 44.85135530562468
2025 AUG 28 01:48:28, 809617776.9068252, 3830.362342042629, -1255.1264023463793, 2129.5328349201804, 2315.2089219500317, 120.51469309884209, 43.503767991927596, 43.12533028683308, 68.23767239521689, 68.24725828086142, 3144.185287250084, 880.0321067783348, 100.74614582691733, 44.87060702241675
2025 AUG 28 01:48:38, 809617787.2516527, 3857.4188570941137, -1272.2893097053227, 2132.214072910244, 2303.482375498772, 120.82447154919015, 43.23072101392538, 42.852631226798586, 68.34810295309619, 68.35716891634704, 3168.0448306757944, 881.9447336976408, 100.95336592245633, 44.88927161865472
2025 AUG 28 01:48:48, 809617797.5964804, 3885.2039201664584, -1289.3011611328163, 2134.9329064495955, 2291.6150751013733, 121.12807644224999, 42.95561990718754, 42.577902873442554, 68.46753344988147, 68.47702247223668, 3192.2726088459362, 884.0935779706281, 101.15942041982477, 44.90736854702944
2025 AUG 28 01:48:59, 809617807.9413079, 3913.7015385113446, -1306.1738781128556, 2137.6801746184324, 2279.6097708758484, 121.42593125344234, 42.67852053172885, 42.30122921151611, 68.59598489226987, 68.60593457158106, 3216.873534218844, 886.4620776246139, 101.36431740856167, 44.9249170934181
2025 AUG 28 01:49:09, 809617818.2861354, 3942.895646133236, -1322.920988852582, 2140.447856860549, 2267.466920444553, 121.71847120223305, 42.3994525450597, 42.0226405917119, 68.73350568196734, 68.74297053653275, 3241.85380733786, 889.0323721286298, 101.56806501877179, 44.94193653992184
2025 AUG 28 01:49:19, 809617828.6309631, 3972.770135839704, -1339.5140722522374, 2143.2429183808495, 2255.197134685811, 122.00513806950154, 42.11867726018117, 41.742398086837966, 68.87907892784986, 68.88903621057898, 3267.176935327965, 891.8293016868769, 101.77067138233613, 44.95844607199508
2025 AUG 28 01:49:30, 809617838.9757906, 4003.30888605443, -1355.9803227060706, 2146.0528227254813, 2242.797214197377, 122.2866845549126, 41.83613666778832, 41.4604446834744, 69.03309436464966, 69.04260572084155, 3292.8627254029216, 894.8214257421915, 101.97214460331786, 44.974464738239156
2025 AUG 28 01:49:40, 809617849.3206183, 4034.495794652446, -1372.3051508098893, 2148.880841450572, 2230.273465738647, 122.56286657710928, 41.552017155971136, 41.17693938231423, 69.19488358942283, 69.20398451562106, 3318.888387451788, 898.0199388388037, 102.17249284531462, 44.990011610516824
2025 AUG 28 01:49:50, 809617859.6654458, 4066.314795826626, -1388.4748165530616, 2151.7263188233946, 2217.6359400213846, 122.83351062516971, 41.266503190058295, 40.892121166777436, 69.36380741555708, 69.37342780792959, 3345.231912888791, 901.4353027241041, 102.37172423900623, 45.00510562192276
2025 AUG 28 01:50:01, 809617870.0102735, 4098.749897115019, -1404.5158307969866, 2154.5800300372925, 2204.8782069282197, 123.09930538815166, 40.97951585881176, 40.60585737319028, 69.54023274229748, 69.54947103811723, 3371.9122231258375, 905.0371142055811, 102.56984696207905, 45.01976568252633
2025 AUG 28 01:50:11, 809617880.355101, 4131.7851889621, -1420.4008332350115, 2157.4469379571874, 2192.013621090763, 123.35975418884145, 40.69133771548822, 40.3184572866, 69.72318104650799, 69.73296568806872, 3398.8930483704626, 908.8502329750854, 102.7668691792959, 45.034010623187854
2025 AUG 28 01:50:22, 809617890.6999285, 4165.404873629411, -1436.156545510975, 2160.316088006062, 2179.036938652262, 123.61556284134748, 40.40185924447655, 40.02981230448242, 69.91302815571784, 69.92245801048789, 3426.193638408194, 912.8440873467803, 102.962799104192, 45.047859261293056
2025 AUG 28 01:50:32, 809617901.0447562, 4199.593282432269, -1451.7689380622571, 2163.189410455558, 2165.95631243986, 123.86652105109293, 40.11126996348593, 39.74011160815888, 70.10913454815869, 70.11824123399441, 3453.7912296345435, 917.0302146729445, 103.15764494618466, 45.06133032435329
2025 AUG 28 01:50:42, 809617911.3895837, 4234.334890928693, -1467.224897971026, 2166.0693509495263, 2152.7793131537974, 124.11243487587932, 39.819771119700974, 39.44952857099871, 70.31089126602258, 70.32056277196686, 3481.663827014541, 921.4194885820032, 103.35141492068102, 45.0744424753133
2025 AUG 28 01:50:53, 809617921.7344114, 4269.614335829162, -1482.5506383318714, 2168.943776496211, 2139.5016890109323, 124.35400311848763, 39.527217083098094, 39.15797326059525, 70.5186662334456, 70.5280345577547, 3509.8302271327407, 925.9821059527718, 103.54411730996533, 45.08721441611917
2025 AUG 28 01:51:03, 809617932.0792389, 4305.416426689642, -1497.719340723035, 2171.820247612039, 2126.135397764627, 124.59072026724917, 39.23393036932112, 38.8657123494804, 70.73152123496409, 70.74148792138259, 3538.2540925585567, 930.7435177883002, 103.73576038151172, 45.09966475259772
2025 AUG 28 01:51:13, 809617942.4240665, 4341.726162461478, -1512.7580019810973, 2174.6879368702516, 2112.6740018031546, 124.82327491949133, 38.93974387058962, 38.572607061669494, 70.94985341616056, 70.95952692115122, 3566.9553381326664, 935.6730529047629, 103.92635244405926, 45.11181207257794
2025 AUG 28 01:51:24, 809617952.7688941, 4378.528737543778, -1527.652867088913, 2177.5486835191336, 2099.1264764578223, 125.05146673610969, 38.64485555720863, 38.27885468902997, 71.17305537320694, 71.18245914461241, 3595.911101634357, 940.7829510940386, 104.11590182044978, 45.12367493589064
2025 AUG 28 01:51:34, 809617963.1137216, 4415.809552942877, -1542.4040060418547, 2180.4004629546707, 2085.4962570576818, 125.27539068919927, 38.34934011808615, 37.98452975868512, 71.40086863959485, 71.41002393979312, 3625.113051782151, 946.0710628555482, 104.30441685121325, 45.135271847164766
2025 AUG 28 01:51:44, 809617973.4585493, 4453.554226397726, -1556.9985748308018, 2183.244662393869, 2071.7928766709733, 125.49487360001955, 38.053402397124, 37.689836327710665, 71.63272050426079, 71.64249538557222, 3654.5389503606066, 951.5492907089758, 104.49190594739699, 45.146621369043075
2025 AUG 28 01:51:55, 809617983.8033768, 4491.748595413959, -1571.46293563866, 2186.073512963639, 2058.006458983839, 125.71053808940736, 37.7568550719691, 37.39456052596721, 71.86902045349694, 71.87855009135238, 3684.20899196685, 957.1872519053264, 104.67837750727197, 45.15774198746637
2025 AUG 28 01:52:05, 809617994.1482044, 4530.378727860111, -1585.7840522286342, 2188.886730724436, 2044.1484134207274, 125.92222439779077, 37.459885715759754, 37.09894392892084, 72.10919365497523, 72.11850605658317, 3714.1004798943018, 962.9976114964455, 104.86383997709193, 45.1686521929858
2025 AUG 28 01:52:15, 809618004.493032, 4569.430921435367, -1599.9490674148449, 2191.68766381743, 2030.2267746018272, 126.12973530477704, 37.16271764758939, 36.80315398008006, 72.35269493726997, 72.36264131614311, 3744.1914407810377, 968.9924654606336, 105.04830183525948, 45.17937048033768
2025 AUG 28 01:52:26, 809618014.8378596, 4608.891712418389, -1613.9846540950964, 2194.4671269360156, 2016.2323065208464, 126.33370378108549, 36.86512136163195, 36.50698960692553, 72.5999504157189, 72.60967947334947, 3774.5026298222833, 975.1413410607502, 105.23177157412607, 45.18991529731649
2025 AUG 28 01:52:36, 809618025.1826872, 4648.747873772763, -1627.8778185881922, 2197.226782818824, 2002.1748977286427, 126.53394713799727, 36.567302611057336, 36.210655508446024, 72.85041408308359, 72.85994132576508, 3805.0116846818037, 981.4570439903671, 105.41425773639999, 45.200305134075386
