# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 AUG 02 17:50:32, 807429101.1832285, 2859.60004464062, 1774.7894319044362, -2885.9056524839298, -234.7826051425147, -58.40909716473054, -3.9208143039619667, -3.9644525102842274, 85.2523947033158, 85.26204821755398, 1444.3204137554235, 1425.254076795612, -58.26561463859767, -4.024554612753691
2025 AUG 02 17:50:42, 807429111.528056, 2854.1339982895856, 1777.6231630019279, -2887.019855831, -197.02215401810608, -58.378169146527306, -3.289907387863154, -3.326093597169498, 85.12189510396396, 85.1315141325561, 1445.1783734496018, 1419.46139618056, -58.184552901043624, -3.405431042809725
2025 AUG 02 17:50:53, 807429121.8728837, 2848.4757244780967, 1780.0798093271828, -2887.862859237221, -159.27708770606608, -58.35030321031581, -2.659333228480851, -2.6883765149181627, 84.98526324996152, 84.99502387612498, 1446.1338600037482, 1413.4174513778107, -58.10386141673447, -2.787402490348612
2025 AUG 02 17:51:03, 807429132.2177112, 2842.6263708572797, 1782.1614323356025, -2888.436143961726, -121.52525123662195, -58.325466893809306, -2.0291567479176984, -2.0509114914340025, 84.8427993790668, 84.85229004730547, 1447.1989237025018, 1407.1130939620032, -58.02351681634278, -2.170515686558335
2025 AUG 02 17:51:13, 807429142.5625389, 2836.5871321341797, 1783.8856606394666, -2888.7288864849465, -83.78845571299532, -58.303297522833226, -1.399567212568902, -1.4139732605113497, 84.69410129977861, 84.7037302712553, 1448.3513253186036, 1400.573570091975, -57.94349588496391, -1.5548165986623899
2025 AUG 02 17:51:24, 807429152.9073664, 2830.359255167305, 1785.240411847299, -2888.74959962214, -46.083791094477334, -58.28403295221834, -0.7705223567397056, -0.777736576844821, 84.53948193435907, 84.54904482238004, 1449.603607259938, 1393.7894405338832, -57.86377556147467, -0.9403504607293026
2025 AUG 02 17:51:34, 807429163.252194, 2823.9440371821615, 1786.2024854082651, -2888.5141306949326, -8.51196120306776, -58.26813758580013, -0.1418965677033022, -0.1418965677033022, 84.37890339387101, 84.38828648619025, 1450.951361400432, 1386.7683102453304, -57.78433292223828, -0.3271616963699474
2025 AUG 02 17:51:44, 807429173.5970216, 2817.342828716447, 1786.8898431938887, -2887.951994066177, 29.229053814643827, -58.25328645176738, 0.4970612252089004, 0.49309049259892457, 84.21210942409616, 84.22172881768222, 1452.3783731262401, 1379.5297193590072, -57.70514518104638, 0.28470604596851345
2025 AUG 02 17:51:55, 807429183.9418491, 2810.5570294047047, 1787.1903945639965, -2887.1337881176923, 66.80193936223505, -58.241709346804164, 1.1388677729786847, 1.1270368322589106, 84.03933087931134, 84.04915418289819, 1453.8939104151575, 1372.067759455985, -57.62618964238418, 0.8952099284288122
2025 AUG 02 17:52:05, 807429194.2866768, 2803.588092836971, 1787.1455384674698, -2886.0365462336385, 104.3128044312013, -58.23260535219751, 1.7797539578277282, 1.760079090704296, 83.86061060037905, 83.87053418072108, 1455.4965736870065, 1364.3873198296083, -57.54744375164649, 1.5043079788982634
2025 AUG 02 17:52:15, 807429204.6315043, 2796.4375262010317, 1786.7604483210127, -2884.659740912402, 141.7503219288373, -58.22589423276046, 2.4196404167663492, 2.39210577226712, 83.67594725419977, 83.68588445613234, 1457.1832121008217, 1356.4951199405186, -57.468885027440294, 2.111959015187824
2025 AUG 02 17:52:26, 807429214.976332, 2789.1068901804997, 1786.041367893702, -2883.0023325143916, 179.10695254114873, -58.22147749959109, 3.0584431725583836, 3.023067523258968, 83.48534596947692, 83.49521345450395, 1458.950927213929, 1348.397710922901, -57.390491089959866, 2.718122756957676
2025 AUG 02 17:52:36, 807429225.3211595, 2781.597800181761, 1784.9944108123211, -2881.063649908108, 216.37391670122014, -58.219263330280185, 3.696083007493414, 3.652893427025626, 83.28880952557667, 83.29853148750743, 1460.7967038017512, 1340.1018387398342, -57.31223961847493, 3.3227597515976304
2025 AUG 02 17:52:46, 807429235.6659871, 2773.9119266456764, 1783.6256301258766, -2878.8434450335812, 253.54106424473542, -58.2191659444602, 4.332485269609008, 4.281488680751888, 83.08633729125272, 83.09585157348457, 1462.7173450400057, 1331.6145119206362, -57.23410839417291, 3.9258314891312858
2025 AUG 02 17:52:57, 807429246.0108147, 2766.050996147883, 1781.9552856377743, -2876.3333255434572, 290.5951411661722, -58.22082372218536, 4.967477635200468, 4.908704080573741, 82.8775714076463, 82.88755141814586, 1464.6933639324438, 1322.959105063248, -57.15607521880588, 4.527300275536782
2025 AUG 02 17:53:07, 807429256.3556422, 2758.016791468628, 1779.9624343332462, -2873.5491617994435, 327.53825355892764, -58.22468540195631, 5.601184411150397, 5.534649660487116, 82.66324355951633, 82.67289345466669, 1466.7551032749077, 1314.1092356576346, -57.078117987054, 5.127129397734719
2025 AUG 02 17:53:18, 807429266.7004699, 2749.811152905961, 1777.6679743019179, -2870.4826253189603, 364.3567972513978, -58.23038314292254, 6.2334351282933556, 6.159167890507344, 82.44298529416812, 82.45226276419234, 1468.8825066493275, 1305.0889913625074, -57.00021459154903, 5.725282991160348
