# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 NOV 01 12:40:52, 815272920.8786817, 717.2444530029007, -796.8450812447384, 444.27295178911214, -3252.100150625887, 150.85858792302517, -74.17173249559157, -74.32961595251186, 45.049131121664, 45.0395929685862, 500.8525114528578, 512.798973370531, 151.09528340781617, -74.36111298205269
2025 NOV 01 12:40:53, 815272921.8803512, 721.9641765298096, -799.1227860191501, 444.13951610926904, -3251.565787063216, 150.93540277382522, -74.13727059483254, -74.29558053118141, 45.25158093240843, 45.24185059772981, 502.4434885049187, 514.3003148524865, 151.17063450584604, -74.32712524807845
2025 NOV 01 12:40:54, 815272922.8820206, 726.6959352128641, -801.4147051418763, 444.0090019376227, -3251.0258960458195, 151.0121656359967, -74.10279965992952, -74.26141850905793, 45.45336637733488, 45.44345447783023, 504.04553255634625, 515.810073159297, 151.24565774750226, -74.2931057800762
2025 NOV 01 12:40:55, 815272923.88369, 731.4394822102203, -803.7021501822446, 443.8926091464367, -3250.483500594542, 151.08769745643622, -74.06824340781327, -74.2271712398788, 45.65294813603088, 45.64588895037609, 505.6471983326419, 517.339509981004, 151.32035493850827, -74.25905473719232
2025 NOV 01 12:40:56, 815272924.8853595, 736.1945738469692, -805.9938709934931, 443.7600210741406, -3249.940556898228, 151.16392164650526, -74.0337266836814, -74.1929624118861, 45.853355770560974, 45.84615548529356, 507.27095358925806, 518.8659668968825, 151.3947280410672, -74.22497225348252
2025 NOV 01 12:40:57, 815272925.8870289, 740.9609715595024, -808.2854992796151, 443.6262318129364, -3249.396104624423, 151.2398871483477, -73.99918838095242, -74.15873145091348, 46.053066526840546, 46.04572592904099, 508.9055630132431, 520.4004980233956, 151.46877887035834, -74.19085848971244
2025 NOV 01 12:40:58, 815272926.8886983, 745.7384451218202, -810.5770311233499, 443.4912299593831, -3248.8501455657815, 151.31559599481642, -73.96462877500639, -74.1244786068905, 46.252068862948406, 46.24458940061627, 510.55094521142195, 521.9430028620998, 151.54250914224815, -74.15671360644443
2025 NOV 01 12:40:59, 815272927.8903679, 750.5267670996088, -812.8684655335971, 443.35500302086933, -3248.3026809450275, 151.39105035251458, -73.93004810286769, -74.0902040916537, 46.45035245697534, 46.44273535697108, 512.2070205041023, 523.4933821558385, 151.61592076727916, -74.12253773138968
2025 NOV 01 12:41:00, 815272928.8920373, 755.325714781046, -815.1597972617988, 443.217540902471, -3247.7537127156165, 151.46625211843676, -73.8954466457682, -74.05590816053767, 46.64790640134307, 46.6401539954067, 513.8737068772645, 525.0515329428596, 151.68901544336543, -74.0883310409813
2025 NOV 01 12:41:01, 815272929.8937067, 760.1350733242057, -817.4510247031986, 443.07883113807156, -3247.203242255013, 151.54120341413721, -73.86082464600513, -74.02159103051517, 46.84472164982242, 46.83683578405116, 515.5509257107881, 526.6173572788439, 151.76179500765855, -74.05409366818311
2025 NOV 01 12:41:02, 815272930.8953762, 764.954630447194, -819.7421458301374, 442.9388627665266, -3246.6512708430923, 151.6159062539054, -73.82618233744985, -73.98725291032055, 47.04078875638573, 47.03277183698248, 517.2385977941467, 528.1907568684024, 151.83426129540004, -74.01982574628201
2025 NOV 01 12:41:03, 815272931.8970456, 769.7841780176308, -822.0331557805857, 442.79762531986347, -3246.097800403719, 151.69036253016864, -73.79151999178309, -73.95289404654507, 47.23609911579737, 47.22795373968643, 518.9366435321728, 529.7716342205081, 151.90641594586629, -73.98552744186422
2025 NOV 01 12:41:04, 815272932.8987151, 774.6235149740934, -824.3240529346645, 442.655107499289, -3245.542832168468, 151.76457426306564, -73.75683783531214, -73.91851464049847, 47.43064430320443, 47.42237350085164, 520.6449853253401, 531.3598921545296, 151.97826078245785, -73.9511988815944
2025 NOV 01 12:41:05, 815272933.9003845, 779.4724434708224, -826.6148342923508, 442.5112990256664, -3244.9863675787733, 151.83854336507784, -73.72213610533834, -73.88411490440787, 47.62441641409243, 47.6160236190493, 522.3635447270358, 532.9554341308708, 152.04979758235694, -73.91684020843219
2025 NOV 01 12:41:06, 815272934.902054, 784.3307696588889, -828.9054959184615, 442.36618938351376, -3244.42840834799, 151.91227172272536, -73.68741505304465, -73.84969506515124, 47.817408051936816, 47.808897028847156, 524.0922445304319, 534.558164991899, 152.12102798023403, -73.88245157223845
2025 NOV 01 12:41:07, 815272935.9037235, 789.198304948699, -831.1806418957627, 442.2163280437225, -3243.8733172982347, 151.9855060707128, -73.65265554851203, -73.81537784124036, 48.0096176354843, 48.00098062251561, 525.8310547942701, 536.1679435423428, 152.19195385113736, -73.84803308254982
2025 NOV 01 12:41:08, 815272936.9053929, 794.0748644898258, -833.4702546389666, 442.0684640901509, -3243.3126040815714, 152.05874402691808, -73.61789519180489, -73.78092549036428, 48.20102850466261, 48.19228054504493, 527.5798097829849, 537.7847635232365, 152.26257675248826, -73.8135849127626
2025 NOV 01 12:41:09, 815272937.9070623, 798.960265848347, -835.759713916584, 441.9192675838268, -3242.7504081494676, 152.13174637499225, -73.58311614470924, -73.74645391995583, 48.39163923613209, 48.38278500470392, 529.3384768784168, 539.4084894032283, 152.3328983778489, -73.77910719253359
2025 NOV 01 12:41:10, 815272938.9087318, 803.8543349678138, -838.0490180007831, 441.7687298716323, -3242.186730476682, 152.2045149258472, -73.5483186004903, -73.71196330311778, 48.58144422380012, 48.57248859789844, 531.1069802061039, 541.0390293053649, 152.40292052967195, -73.7446000374692
2025 NOV 01 12:41:11, 815272939.9104012, 808.7568966590386, -840.3381626488681, 441.6168414237161, -3241.621572800513, 152.2770514548793, -73.51350279681213, -73.67745385783617, 48.77043751632316, 48.76138627008104, 532.8852445364373, 542.6762911024678, 152.47264481865597, -73.71006359695691
2025 NOV 01 12:41:12, 815272940.9120706, 813.6677834544629, -842.6271445548823, 441.46359234838627, -3241.0549366738724, 152.3493577722961, -73.47866895819443, -73.64292578885353, 48.95861459179958, 48.94947328783657, 534.673196288629, 544.320183552329, 152.5420728656315, -73.67549800623382
