# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 NOV 15 04:49:32, 816454241.1827388, 1717.195728795764, 131.70121130685595, -242.83058730769923, -3365.012665333262, -61.526437059965424, -85.25777392470752, -85.30711929136962, 69.86408015399961, 69.87363484391942, 973.9277951927068, 854.5580080285519, -72.22011678044697, -85.41433164461522
2025 NOV 15 04:49:33, 816454242.1844082, 1714.2952126117743, 133.1246311010081, -240.58567483405992, -3365.1166686298466, -61.0426807189471, -85.2801584848588, -85.32905976294037, 69.82814137042864, 69.83750704091007, 972.1174310726467, 853.7062209344764, -71.69448207951764, -85.44189051579887
2025 NOV 15 04:49:34, 816454243.1860777, 1711.3977324162126, 134.54513333670917, -238.32621385264164, -3365.2197272629423, -60.55345159534953, -85.30216312218245, -85.35083755777673, 69.79212877132552, 69.80132803192366, 970.3101876749677, 852.8547523516387, -71.16248736508602, -85.46905572038474
2025 NOV 15 04:49:35, 816454244.1877471, 1708.503314480778, 135.9675013593625, -236.06750891067017, -3365.320564089197, -60.0594031424634, -85.32379377736913, -85.37224491159607, 69.75605227987403, 69.76508733296023, 968.5063283060194, 852.0033650217503, -70.62411215513444, -85.49582018237678
2025 NOV 15 04:49:36, 816454245.1894165, 1705.6119828427827, 137.39173770772734, -233.80955878045287, -3365.4191784566588, -59.56055034000129, -85.34504510733437, -85.39327653356268, 69.71991201945417, 69.7287851148343, 966.7058669278784, 851.152067852558, -70.07933981578576, -85.52217679404396
2025 NOV 15 04:49:37, 816454246.191086, 1702.72376054428, 138.80263445383102, -231.55698495384317, -3365.515875368251, -59.06018473072051, -85.36597799423488, -85.41399274643213, 69.68311365309951, 69.6930601451868, 964.893907032469, 850.3157815158341, -69.52815797559312, -85.54811838877434
2025 NOV 15 04:49:38, 816454247.1927555, 1699.8386736388754, 140.23089256241641, -229.30048198337013, -3365.610044764328, -58.55173210241946, -85.38645533025124, -85.43425771402501, 69.64685594077541, 69.65662506048459, 963.1005532951713, 849.464423296815, -68.97055897581683, -85.57363773832522
2025 NOV 15 04:49:39, 816454248.1944249, 1696.9567465785701, 141.66102154747128, -227.0447314772689, -3365.701989471494, -58.03854150671561, -85.40653723503682, -85.45413100078191, 69.61053498571259, 69.62012916418264, 961.310635838768, 848.6131873826347, -68.40653967603879, -85.598727576327
2025 NOV 15 04:49:40, 816454249.1960944, 1694.0780046419945, 143.09302408587578, -224.78973211410417, -3365.791708785141, -57.52064228637912, -85.42621835822756, -85.47360730647277, 69.57415101563757, 69.58357268648963, 959.5241689582591, 847.7620827481937, -67.83610191211167, -85.62338059417738
2025 NOV 15 04:49:41, 816454250.1977638, 1691.2024723858565, 144.52690159402889, -222.5354835475637, -3365.87920197451, -56.99806797322446, -85.44549335308501, -85.49268133730129, 69.53770425374496, 69.54695576684767, 957.7411669286065, 846.9111195265265, -67.25925290673207, -85.64758943952472
2025 NOV 15 04:49:42, 816454251.1994333, 1688.3301756045105, 145.96265664915856, -220.28198422987344, -3365.9644683255633, -56.470855691425825, -85.4643568984893, -85.5113478201229, 69.50119493147398, 69.51027865021744, 955.9616435779792, 846.0603071763874, -66.67600499225446, -85.67134674129011
2025 NOV 15 04:49:43, 816454252.2011027, 1685.461139711668, 147.40029122148022, -218.0292336245176, -3366.0475070694147, -55.939046823674154, -85.48280368063872, -85.52960149194197, 69.4646232994686, 69.47354155509832, 954.1856137748199, 845.2096553299026, -66.08637643555099, -85.69464509502659
2025 NOV 15 04:49:44, 816454253.2027721, 1682.5953892067766, 148.83980720548982, -215.7772305177475, -3366.1283174706987, -55.40268679930156, -85.50082842127905, -85.5474371244978, 69.42798966625622, 69.43674471767021, 952.4130912061734, 844.3591741011954, -65.49039113484483, -85.71747709002014
2025 NOV 15 04:49:45, 816454254.2044417, 1679.7329507165582, 150.26623569536537, -213.53072609283797, -3366.207261339467, -54.86511192730998, -85.51850710742492, -85.56492999814603, 69.3906973183384, 69.40052743577644, 950.6293845849814, 843.5235795840975, -64.88807907158967, -85.73983530684778
2025 NOV 15 04:49:46, 816454255.2061111, 1676.8738500205757, 151.70980122795967, -211.28014997073544, -3366.28361374262, -54.31974669309992, -85.53567259051464, -85.58191451230036, 69.35394993100164, 69.36360113929622, 948.8641914481514, 842.6731970935681, -64.27947663853595, -85.76171233885447
2025 NOV 15 04:49:47, 816454256.2077805, 1674.0181126774626, 153.15525049601894, -209.03031966670716, -3366.357735225477, -53.76999220930764, -85.55240033714189, -85.5984654352048, 69.3171411888404, 69.32661593406633, 947.1025444182955, 841.8230189843478, -63.664626723797994, -85.78310073785259
2025 NOV 15 04:49:48, 816454257.20945, 1671.1657650567195, 154.60258592661563, -206.78123257850106, -3366.429625062993, -53.215910812158256, -85.56868524286173, -85.61457770554993, 69.28027130241819, 69.28957208690723, 945.3444583487719, 840.9730546300648, -63.043578700388224, -85.80399313136549
2025 NOV 15 04:49:49, 816454258.2111194, 1668.316832643648, 156.05180848058785, -204.53288718012152, -3366.499282513678, -52.65756966478009, -85.5845222536103, -85.63024631456541, 69.24334053657626, 69.25246977184015, 943.5899477428358, 840.1233147287818, -62.41638900904811, -85.82438216601861
2025 NOV 15 04:49:50, 816454259.2127888, 1665.4713420536548, 157.50292104604083, -202.2852841461402, -3366.5667066026003, -52.09504036121326, -85.59990632501841, -85.64546626298569, 69.20634917085066, 69.2153092909098, 941.8390267977791, 839.2738093107773, -61.78312118090426, -85.84426047485836
2025 NOV 15 04:49:51, 816454260.2144583, 1662.6293201357303, 158.9559249971781, -200.03841995232528, -3366.631896660892, -51.528398701390245, -85.61483255672576, -85.66023268874085, 69.16929748170105, 69.17809090058977, 940.0917098131238, 838.4245486324332, -61.14384563157745, -85.86362081385796
2025 NOV 15 04:49:52, 816454261.2161278, 1659.7907926827859, 160.39581996246548, -197.79724212572688, -3366.6952708939484, -50.96104816191138, -85.62939233857631, -85.6746361370221, 69.13157704492941, 69.14146490158515, 938.333246428645, 837.5903094983636, -60.498640722564936, -85.88245591126874
2025 NOV 15 04:49:53, 816454262.2177972, 1656.9557874953384, 161.85289871056347, -195.55178689002713, -3366.7559901361724, -50.38636660091209, -85.64338862203206, -85.68848137240317, 69.09441568463302, 69.10412050140148, 936.5934586345653, 836.7412924684633, -59.847591750996806, -85.90075864648438
2025 NOV 15 04:49:54, 816454263.2194667, 1654.1243304238965, 163.3118706562489, -193.30706848366304, -3366.8144725324914, -49.8078282959117, -85.65691263931517, -85.70185877988678, 69.05719485182973, 69.066719150562, 934.8573141846658, 835.8925555670041, -59.19079191305002, -85.91852191907965
2025 NOV 15 04:49:55, 816454264.2211361, 1651.2964490113993, 164.77273789113283, -191.06308720940166, -3366.8707171055175, -49.22552763715086, -85.6699597561984, -85.7147637630637, 69.0199147120889, 69.02926118626087, 933.1248282923112, 835.0441093583154, -58.528342406733216, -85.93573871148588
2025 NOV 15 04:49:56, 816454265.2228056, 1648.472169846324, 166.23550177847744, -188.81983922713647, -3366.924723132187, -48.639563047363794, -85.68252550285175, -85.727191884065, 68.98257573154292, 68.9917467982634, 931.3960150565193, 834.1959644087115, -57.86035162855898, -85.95240217109766
2025 NOV 15 04:49:57, 816454266.224475, 1645.6515207615512, 167.70016397248244, -186.57732490022812, -3366.9764896244033, -48.05003800273696, -85.69460545293305, -85.73913875093352, 68.94517806490045, 68.95417634834094, 929.6708893703308, 833.3481318192553, -57.18693649760461, -85.96850549308496
2025 NOV 15 04:49:58, 816454267.2261444, 1642.8345289068768, 169.1667267040971, -184.33554263260052, -3367.026015661508, -47.45706003456231, -85.70619531188228, -85.75060010025751, 68.90772221888265, 68.91655012856042, 927.9494658913787, 832.5006220101693, -56.508221528918256, -85.98404201994714
2025 NOV 15 04:49:59, 816454268.227814, 1640.0212214562914, 170.62016788882025, -182.0996347525719, -3367.0737778060725, -46.864065813821995, -85.71740283320652, -85.76168268578394, 68.8695877257945, 68.8795293832541, 926.216940691377, 831.6682653219465, -55.8243393106863, -85.9990052124156
2025 NOV 15 04:50:00, 816454269.2294834, 1637.211627430278, 172.09082842595885, -179.85923992998033, -3367.118819111578, -46.26445473626629, -85.72800014659863, -85.77216072191932, 68.83202681291793, 68.84178116680889, 924.5032484527916, 830.8211510659271, -55.13543027824744, -86.01338872677728
2025 NOV 15 04:50:01, 816454270.2311528, 1634.4057729497035, 173.56339027070223, -177.6195737633018, -3367.161616995273, -45.661740133309436, -85.73809517777184, -85.78214113244515, 68.79440853244519, 68.80397832345366, 922.7932983173865, 829.9743967615376, -54.44164290078997, -86.02718633038731
2025 NOV 15 04:50:02, 816454271.2328223, 1631.6036870358778, 175.03785534809083, -175.38063465167005, -3367.2021704979297, -45.05604670328686, -85.74768414921493, -85.79162016070103, 68.75673322896887, 68.76612108172259, 921.0871048263524, 829.1280134059256, -53.74313338300049, -86.04039197875704
2025 NOV 15 04:50:03, 816454272.2344917, 1628.805397100139, 176.50851807654513, -173.12882073611024, -3367.241465406976, -44.44617939406256, -85.75671498762631, -85.80076236709984, 68.71896517631795, 68.72824859164214, 919.3838230560787, 828.2828704336874, -53.040065991219535, -86.05299980767315
2025 NOV 15 04:50:04, 816454273.2361611, 1626.0109324109187, 177.98717287225892, -170.89116597988098, -3367.277509296667, -43.83479382494557, -85.76527542697707, -85.80922394783317, 68.6811941167378, 68.69026546074844, 917.6855952822046, 827.4368553432917, -52.33261225036655, -86.06500416956308
