# lat_index, lat_min [rad], lat_max [rad], S_latcirc [km^2]
65,0.28361600344907856,0.2879793265790644,89106.30911917066
66,0.2879793265790644,0.2923426497090502,90427.35340123491
67,0.2923426497090502,0.29670597283903605,91746.6220031281
68,0.29670597283903605,0.3010692959690218,93064.08921463233
69,0.3010692959690218,0.30543261909900765,94379.72936914992
70,0.30543261909900765,0.3097959422289935,95693.51684428015
71,0.3097959422289935,0.3141592653589793,97005.42606241725
72,0.3141592653589793,0.31852258848896514,98315.43149132827
73,0.31852258848896514,0.32288591161895097,99623.50764473547
74,0.32288591161895097,0.3272492347489368,100929.62908289496
75,0.3272492347489368,0.33161255787892263,102233.77041317298
76,0.33161255787892263,0.33597588100890846,103535.90629061946
77,0.33597588100890846,0.34033920413889424,104836.01141853762
78,0.34033920413889424,0.34470252726888007,106134.06054905911
79,0.34470252726888007,0.3490658503988659,107430.0284836964
80,0.3490658503988659,0.3534291735288517,108723.89007391907
81,0.3534291735288517,0.35779249665883756,110015.62022170766
82,0.35779249665883756,0.3621558197888234,111305.19388011252
83,0.3621558197888234,0.3665191429188092,112592.58605380874
84,0.3665191429188092,0.37088246604879505,113877.77179964828
85,0.37088246604879505,0.3752457891787809,115160.72622720928
86,0.3752457891787809,0.37960911230876665,116441.42449934105
87,0.37960911230876665,0.3839724354387525,117719.84183271525
88,0.3839724354387525,0.3883357585687383,118995.95349835175
89,0.3883357585687383,0.39269908169872414,120269.73482217139
90,0.39269908169872414,0.39706240482870997,121541.16118552366
91,0.39706240482870997,0.4014257279586958,122810.20802572009
92,0.4014257279586958,0.40578905108868163,124076.85083656355
93,0.40578905108868163,0.41015237421866746,125341.06516887431
94,0.41015237421866746,0.4145156973486533,126602.82663101317
95,0.4145156973486533,0.4188790204786391,127862.11088940171
96,0.4188790204786391,0.4232423436086249,129118.89366903764
97,0.4232423436086249,0.4276056667386107,130373.15075401717
98,0.4276056667386107,0.43196898986859655,131624.85798802957
99,0.43196898986859655,0.4363323129985824,132873.9912748814
100,0.4363323129985824,0.4406956361285682,134120.52657899327
101,0.4406956361285682,0.44505895925855404,135364.43992590296
102,0.44505895925855404,0.4494222823885399,136605.70740276412
103,0.4494222823885399,0.4537856055185257,137844.30515884154
104,0.4537856055185257,0.45814892864851153,139080.20940600339
105,0.45814892864851153,0.4625122517784973,140313.39641920838
106,0.4625122517784973,0.46687557490848314,141543.84253700066
107,0.46687557490848314,0.47123889803846897,142771.52416197426
108,0.47123889803846897,0.4756022211684548,143996.41776127057
109,0.4756022211684548,0.4799655442984406,145218.49986704526
110,0.4799655442984406,0.48432886742842646,146437.74707694308
111,0.48432886742842646,0.4886921905584123,147654.1360545672
112,0.4886921905584123,0.4930555136883981,148867.6435299457
113,0.4930555136883981,0.49741883681838395,150078.2462999942
114,0.49741883681838395,0.5017821599483697,151285.9212289739
115,0.5017821599483697,0.5061454830783556,152490.64524895907
116,0.5061454830783556,0.5105088062083414,153692.3953602594
117,0.5105088062083414,0.5148721293383273,154891.14863191982
118,0.5148721293383273,0.519235452468313,156086.8822021063
119,0.519235452468313,0.5235987755982988,157279.57327860757
120,0.5235987755982988,0.5279620987282847,158469.1991392353
121,0.5279620987282847,0.5323254218582705,159655.7371322597
122,0.5323254218582705,0.5366887449882564,160839.16467688262
123,0.5366887449882564,0.5410520681182421,162019.45926360608
124,0.5410520681182421,0.545415391248228,163196.5984547233
125,0.545415391248228,0.5497787143782138,164370.5598846753
126,0.5497787143782138,0.5541420375081997,165541.32126053618
127,0.5541420375081997,0.5585053606381855,166708.8603623618
128,0.5585053606381855,0.5628686837681712,167873.15504366485
129,0.5628686837681712,0.5672320068981571,169034.1832317814
130,0.5672320068981571,0.5715953300281429,170191.92292827563
131,0.5715953300281429,0.5759586531581288,171346.3522093845
132,0.5759586531581288,0.5803219762881145,172497.44922635134
133,0.5803219762881145,0.5846852994181004,173645.19220588994
134,0.5846852994181004,0.5890486225480862,174789.55945050577
135,0.5890486225480862,0.5934119456780721,175930.52933895422
136,0.5934119456780721,0.5977752688080579,177068.0803265539
137,0.5977752688080579,0.6021385919380436,178202.19094563418
138,0.6021385919380436,0.6065019150680295,179332.83980586793
139,0.6065019150680295,0.6108652381980153,180460.00559464467
140,0.6108652381980153,0.6152285613280012,181583.6670774867
141,0.6152285613280012,0.619591884457987,182703.80309834704
142,0.619591884457987,0.6239552075879728,183820.39258004643
143,0.6239552075879728,0.6283185307179586,184933.41452455882
144,0.6283185307179586,0.6326818538479445,186042.8480134422
145,0.6326818538479445,0.6370451769779303,187148.6722081164
146,0.6370451769779303,0.6414085001079161,188250.8663502827
147,0.6414085001079161,0.6457718232379019,189349.4097622228
148,0.6457718232379019,0.6501351463678877,190444.28184714014
149,0.6501351463678877,0.6544984694978736,191535.4620895472
150,0.6544984694978736,0.6588617926278594,192622.93005552806
151,0.6588617926278594,0.6632251157578453,193706.66539314797
152,0.6632251157578453,0.667588438887831,194786.64783270314
153,0.667588438887831,0.6719517620178169,195862.85718712435
154,0.6719517620178169,0.6763150851478027,196935.27335221894
155,0.6763150851478027,0.6806784082777885,198003.87630706315
156,0.6806784082777885,0.6850417314077744,199068.64611426668
157,0.6850417314077744,0.6894050545377601,200129.56292028306
158,0.6894050545377601,0.693768377667746,201186.60695576775
159,0.693768377667746,0.6981317007977318,202239.75853580592
160,0.6981317007977318,0.7024950239277177,203288.99806029437
161,0.7024950239277177,0.7068583470577035,204334.30601415658
162,0.7068583470577035,0.7112216701876893,205375.66296771867
163,0.7112216701876893,0.7155849933176751,206413.04957691656
164,0.7155849933176751,0.7199483164476609,207446.44658366079
165,0.7199483164476609,0.7243116395776468,208475.83481606765
166,0.7243116395776468,0.7286749627076325,209501.19518873873
167,0.7286749627076325,0.7330382858376184,210522.50870309028
168,0.7330382858376184,0.7374016089676042,211539.75644754677
169,0.7374016089676042,0.7417649320975901,212552.9195978958
170,0.7417649320975901,0.7461282552275759,213561.97941746868
171,0.7461282552275759,0.7504915783575618,214566.91725748964
172,0.7504915783575618,0.7548549014875475,215567.71455724863
173,0.7548549014875475,0.7592182246175333,216564.35284443927
174,0.7592182246175333,0.7635815477475192,217556.81373535728
175,0.7635815477475192,0.767944870877505,218545.07893514974
176,0.767944870877505,0.7723081940074908,219529.13023811686
177,0.7723081940074908,0.7766715171374766,220508.94952787165
178,0.7766715171374766,0.7810348402674625,221484.51877766894
179,0.7810348402674625,0.7853981633974483,222455.8200505521
180,0.7853981633974483,0.7897614865274342,223422.83549967647
181,0.7897614865274342,0.7941248096574199,224385.54736844866
182,0.7941248096574199,0.7984881327874057,225343.93799083857
183,0.7984881327874057,0.8028514559173916,226297.98979154608
184,0.8028514559173916,0.8072147790473774,227247.68528622104
185,0.8072147790473774,0.8115781021773633,228193.0070817381
186,0.8115781021773633,0.815941425307349,229133.93787632414
187,0.815941425307349,0.8203047484373349,230070.46045986182
188,0.8203047484373349,0.8246680715673207,231002.5577140041
189,0.8246680715673207,0.8290313946973066,231930.21261247245
190,0.8290313946973066,0.8333947178272924,232853.40822116428
191,0.8333947178272924,0.8377580409572782,233772.1276984458
192,0.8377580409572782,0.842121364087264,234686.35429525256
193,0.842121364087264,0.8464846872172498,235596.07135537078
194,0.8464846872172498,0.8508480103472357,236501.2623155673
195,0.8508480103472357,0.8552113334772214,237401.91070577534
196,0.8552113334772214,0.8595746566072073,238298.0001493382
197,0.8595746566072073,0.8639379797371931,239189.51436309877
198,0.8639379797371931,0.868301302867179,240076.43715767402
199,0.868301302867179,0.8726646259971648,240958.75243753183
200,0.8726646259971648,0.8770279491271507,241836.4442012602
201,0.8770279491271507,0.8813912722571364,242709.49654163778
202,0.8813912722571364,0.8857545953871222,243577.89364589163
203,0.8857545953871222,0.8901179185171081,244441.6197957987
204,0.8901179185171081,0.8944812416470939,245300.65936784534
205,0.8944812416470939,0.8988445647770797,246154.99683344667
206,0.8988445647770797,0.9032078879070655,247004.61675900774
207,0.9032078879070655,0.9075712110370514,247849.50380617476
208,0.9075712110370514,0.9119345341670372,248689.64273188383
209,0.9119345341670372,0.9162978572970231,249525.01838860748
210,0.9162978572970231,0.9206611804270088,250355.61572439724
211,0.9206611804270088,0.9250245035569946,251181.41978311914
212,0.9250245035569946,0.9293878266869805,252002.41570452842
213,0.9293878266869805,0.9337511498169663,252818.58872440454
214,0.9337511498169663,0.9381144729469522,253629.9241747482
215,0.9381144729469522,0.9424777960769379,254436.407483815
216,0.9424777960769379,0.9468411192069238,255238.02417634625
217,0.9468411192069238,0.9512044423369096,256034.7598735904
218,0.9512044423369096,0.9555677654668955,256826.6002935293
219,0.9555677654668955,0.9599310885968813,257613.53125089424
220,0.9599310885968813,0.964294411726867,258395.53865738105
221,0.964294411726867,0.9686577348568529,259172.60852170005
222,0.9686577348568529,0.9730210579868387,259944.72694968828
223,0.9730210579868387,0.9773843811168246,260711.88014448565
224,0.9773843811168246,0.9817477042468103,261474.05440654387
225,0.9817477042468103,0.9861110273767962,262231.23613383755
226,0.9861110273767962,0.990474350506782,262983.4118218612
227,0.990474350506782,0.9948376736367679,263730.5680638367
228,0.9948376736367679,0.9992009967667537,264472.6915507046
229,0.9992009967667537,1.0035643198967394,265209.7690713211
230,1.0035643198967394,1.0079276430267252,265941.7875124781
231,1.0079276430267252,1.0122909661567112,266668.73385904235
232,1.0122909661567112,1.016654289286697,267390.5951939701
233,1.016654289286697,1.0210176124166828,268107.3586985305
234,1.0210176124166828,1.0253809355466685,268819.01165225526
235,1.0253809355466685,1.0297442586766545,269525.5414331033
236,1.0297442586766545,1.0341075818066403,270226.9355174597
237,1.0341075818066403,1.038470904936626,270923.18148035195
238,1.038470904936626,1.0428342280666119,271614.2669953898
239,1.0428342280666119,1.0471975511965976,272300.1798349088
240,1.0471975511965976,1.0515608743265836,272980.90787004377
241,1.0515608743265836,1.0559241974565694,273656.43907073006
242,1.0559241974565694,1.0602875205865552,274326.7615059118
243,1.0602875205865552,1.064650843716541,274991.8633434704
244,1.064650843716541,1.069014166846527,275651.7328503731
245,1.069014166846527,1.0733774899765127,276306.3583926526
246,1.0733774899765127,1.0777408131064985,276955.72843560926
247,1.0777408131064985,1.0821041362364843,277599.83154373034
248,1.0821041362364843,1.08646745936647,278238.6563808187
249,1.08646745936647,1.090830782496456,278872.19171004905
250,1.090830782496456,1.0951941056264418,279500.42639395193
251,1.0951941056264418,1.0995574287564276,280123.3493946084
252,1.0995574287564276,1.1039207518864134,280740.9497735595
253,1.1039207518864134,1.1082840750163994,281353.2166919416
254,1.1082840750163994,1.1126473981463851,281960.13941044814
255,1.1126473981463851,1.117010721276371,282561.70728951966
256,1.117010721276371,1.1213740444063567,283157.90978924563
257,1.1213740444063567,1.1257373675363425,283748.7364694793
258,1.1257373675363425,1.1301006906663285,284334.1769898797
259,1.1301006906663285,1.1344640137963142,284914.22110988
260,1.1344640137963142,1.1388273369263,285488.8586888712
261,1.1388273369263,1.1431906600562858,286058.0796860946
262,1.1431906600562858,1.1475539831862718,286621.8741607654
263,1.1475539831862718,1.1519173063162575,287180.2322720197
264,1.1519173063162575,1.1562806294462433,287733.1442790943
265,1.1562806294462433,1.160643952576229,288280.6005412125
266,1.160643952576229,1.1650072757062149,288822.591517688
267,1.1650072757062149,1.1693705988362009,289359.10776795493
268,1.1693705988362009,1.1737339219661866,289890.13995152223
269,1.1737339219661866,1.1780972450961724,290415.67882814794
270,1.1780972450961724,1.1824605682261582,290935.71525771834
271,1.1824605682261582,1.1868238913561442,291450.2402003608
272,1.1868238913561442,1.19118721448613,291959.24471637857
273,1.19118721448613,1.1955505376161157,292462.7199664219
274,1.1955505376161157,1.1999138607461015,292960.65721136064
275,1.1999138607461015,1.2042771838760873,293453.0478123794
276,1.2042771838760873,1.2086405070060733,293939.88323099643
277,1.2086405070060733,1.213003830136059,294421.1550290075
278,1.213003830136059,1.2173671532660448,294896.85486865294
279,1.2173671532660448,1.2217304763960306,295366.9745124838
280,1.2217304763960306,1.2260937995260166,295831.505823468
281,1.2260937995260166,1.2304571226560024,296290.44076491386
282,1.2304571226560024,1.2348204457859882,296743.7714006347
283,1.2348204457859882,1.239183768915974,297191.489894811
284,1.239183768915974,1.2435470920459597,297633.5885120776
285,1.2435470920459597,1.2479104151759457,298070.0596175347
286,1.2479104151759457,1.2522737383059315,298500.89567668276
287,1.2522737383059315,1.2566370614359172,298926.0892555833
288,1.2566370614359172,1.261000384565903,299345.6330207163
289,1.261000384565903,1.265363707695889,299759.5197390793
290,1.265363707695889,1.2697270308258748,300167.7422781033
291,1.2697270308258748,1.2740903539558606,300570.29360581195
292,1.2740903539558606,1.2784536770858463,300967.1667906752
293,1.2784536770858463,1.2828170002158321,301358.35500169086
294,1.2828170002158321,1.2871803233458181,301743.8515083896
295,1.2871803233458181,1.2915436464758039,302123.64968076214
296,1.2915436464758039,1.2959069696057897,302497.74298941676
297,1.2959069696057897,1.3002702927357754,302866.12500542874
298,1.3002702927357754,1.3046336158657614,303228.78940043494
299,1.3046336158657614,1.3089969389957472,303585.7299465436
300,1.3089969389957472,1.313360262125733,303936.94051649
301,1.313360262125733,1.3177235852557188,304282.41508348373
302,1.3177235852557188,1.3220869083857045,304622.1477212858
303,1.3220869083857045,1.3264502315156905,304956.13260420965
304,1.3264502315156905,1.3308135546456763,305284.3640070429
305,1.3308135546456763,1.335176877775662,305606.8363052024
306,1.335176877775662,1.3395402009056478,305923.5439745779
307,1.3395402009056478,1.3439035240356338,306234.4815916241
308,1.3439035240356338,1.3482668471656196,306539.64383326547
309,1.3482668471656196,1.3526301702956054,306839.0254770505
310,1.3526301702956054,1.3569934934255912,307132.6214009935
311,1.3569934934255912,1.361356816555577,307420.42658365
312,1.361356816555577,1.365720139685563,307702.43610411434
313,1.365720139685563,1.3700834628155487,307978.6451419383
314,1.3700834628155487,1.3744467859455345,308249.04897728463
315,1.3744467859455345,1.3788101090755203,308513.642990767
316,1.3788101090755203,1.3831734322055063,308772.4226635407
317,1.3831734322055063,1.387536755335492,309025.3835772042
318,1.387536755335492,1.3919000784654778,309272.5214139531
319,1.3919000784654778,1.3962634015954636,309513.8319564184
320,1.3962634015954636,1.4006267247254494,309749.3110877414
321,1.4006267247254494,1.4049900478554354,309978.9547915691
322,1.4049900478554354,1.4093533709854211,310202.7591519714
323,1.4093533709854211,1.413716694115407,310420.720353594
324,1.413716694115407,1.4180800172453927,310632.83468149666
325,1.4180800172453927,1.4224433403753787,310839.0985212431
326,1.4224433403753787,1.4268066635053644,311039.5083588013
327,1.4268066635053644,1.4311699866353502,311234.06078069785
328,1.4311699866353502,1.435533309765336,311422.7524738542
329,1.435533309765336,1.4398966328953218,311605.5802256621
330,1.4398966328953218,1.4442599560253078,311782.54092397826
331,1.4442599560253078,1.4486232791552935,311953.63155704085
332,1.4486232791552935,1.4529866022852793,312118.8492136237
333,1.4529866022852793,1.457349925415265,312278.19108287274
334,1.457349925415265,1.461713248545251,312431.65445439727
335,1.461713248545251,1.4660765716752369,312579.23671816994
336,1.4660765716752369,1.4704398948052226,312720.9353646815
337,1.4704398948052226,1.4748032179352084,312856.74798477767
338,1.4748032179352084,1.4791665410651942,312986.6722697343
339,1.4791665410651942,1.4835298641951802,313110.7060112539
340,1.4835298641951802,1.487893187325166,313228.8471013813
341,1.487893187325166,1.4922565104551517,313341.09353266
342,1.4922565104551517,1.4966198335851375,313447.4433979687
343,1.4966198335851375,1.5009831567151235,313547.8948906136
344,1.5009831567151235,1.5053464798451093,313642.44630422926
345,1.5053464798451093,1.509709802975095,313731.0960329349
346,1.509709802975095,1.5140731261050808,313813.8425711718
347,1.5140731261050808,1.5184364492350666,313890.68451378046
348,1.5184364492350666,1.5227997723650526,313961.62055599724
349,1.5227997723650526,1.5271630954950384,314026.6494933727
350,1.5271630954950384,1.5315264186250241,314085.7702219284
351,1.5315264186250241,1.53588974175501,314138.9817379952
352,1.53588974175501,1.540253064884996,314186.2831383069
353,1.540253064884996,1.5446163880149817,314227.673619903
354,1.5446163880149817,1.5489797111449675,314263.15248028626
355,1.5489797111449675,1.5533430342749532,314292.71911726194
356,1.5533430342749532,1.557706357404939,314316.3730290163
357,1.557706357404939,1.562069680534925,314334.1138141155
358,1.562069680534925,1.5664330036649108,314345.94117142505
359,1.5664330036649108,1.5707963267948966,314351.8549002687
360,1.5707963267948966,1.5751596499248823,314351.8549002687
361,1.5751596499248823,1.5795229730548683,314345.941171441
362,1.5795229730548683,1.583886296184854,314334.1138140995
363,1.583886296184854,1.5882496193148399,314316.3730290163
364,1.5882496193148399,1.5926129424448257,314292.71911726194
365,1.5926129424448257,1.5969762655748114,314263.15248028626
366,1.5969762655748114,1.6013395887047974,314227.67361991893
367,1.6013395887047974,1.6057029118347832,314186.2831382909
368,1.6057029118347832,1.610066234964769,314138.9817379952
369,1.610066234964769,1.6144295580947547,314085.7702219284
370,1.6144295580947547,1.6187928812247407,314026.6494933887
371,1.6187928812247407,1.6231562043547265,313961.6205559813
372,1.6231562043547265,1.6275195274847123,313890.68451378046
373,1.6275195274847123,1.631882850614698,313813.8425711718
374,1.631882850614698,1.6362461737446838,313731.0960329349
375,1.6362461737446838,1.6406094968746698,313642.4463042452
376,1.6406094968746698,1.6449728200046556,313547.8948905977
377,1.6449728200046556,1.6493361431346414,313447.4433979687
378,1.6493361431346414,1.6536994662646272,313341.09353266
379,1.6536994662646272,1.6580627893946132,313228.84710139723
380,1.6580627893946132,1.662426112524599,313110.7060112379
381,1.662426112524599,1.6667894356545847,312986.6722697343
382,1.6667894356545847,1.6711527587845705,312856.74798477767
383,1.6711527587845705,1.6755160819145565,312720.9353646975
384,1.6755160819145565,1.6798794050445423,312579.23671816994
385,1.6798794050445423,1.684242728174528,312431.6544543814
386,1.684242728174528,1.6886060513045138,312278.19108287274
387,1.6886060513045138,1.6929693744344996,312118.8492136237
388,1.6929693744344996,1.6973326975644856,311953.63155705674
389,1.6973326975644856,1.7016960206944713,311782.54092396237
390,1.7016960206944713,1.7060593438244571,311605.5802256621
391,1.7060593438244571,1.710422666954443,311422.7524738542
392,1.710422666954443,1.714785990084429,311234.0607807137
393,1.714785990084429,1.7191493132144147,311039.5083588013
394,1.7191493132144147,1.7235126363444004,310839.09852122725
395,1.7235126363444004,1.7278759594743862,310632.83468149666
396,1.7278759594743862,1.732239282604372,310420.720353594
397,1.732239282604372,1.736602605734358,310202.75915198715
398,1.736602605734358,1.7409659288643438,309978.9547915533
399,1.7409659288643438,1.7453292519943295,309749.3110877414
400,1.7453292519943295,1.7496925751243153,309513.83195641846
401,1.7496925751243153,1.7540558982543013,309272.5214139688
402,1.7540558982543013,1.758419221384287,309025.3835772042
403,1.758419221384287,1.7627825445142729,308772.422663525
404,1.7627825445142729,1.7671458676442586,308513.6429907671
405,1.7671458676442586,1.7715091907742444,308249.04897728463
406,1.7715091907742444,1.7758725139042304,307978.645141954
407,1.7758725139042304,1.7802358370342162,307702.4361040987
408,1.7802358370342162,1.784599160164202,307420.42658365
409,1.784599160164202,1.7889624832941877,307132.6214009935
410,1.7889624832941877,1.7933258064241737,306839.0254770661
411,1.7933258064241737,1.7976891295541595,306539.64383326547
412,1.7976891295541595,1.8020524526841453,306234.4815916085
413,1.8020524526841453,1.806415775814131,305923.5439745779
414,1.806415775814131,1.8107790989441168,305606.8363052024
415,1.8107790989441168,1.8151424220741028,305284.36400705844
416,1.8151424220741028,1.8195057452040886,304956.1326041941
417,1.8195057452040886,1.8238690683340744,304622.1477212858
418,1.8238690683340744,1.8282323914640601,304282.41508348373
419,1.8282323914640601,1.8325957145940461,303936.9405165055
420,1.8325957145940461,1.836959037724032,303585.7299465436
421,1.836959037724032,1.8413223608540177,303228.7894004195
422,1.8413223608540177,1.8456856839840035,302866.12500542874
423,1.8456856839840035,1.8500490071139892,302497.74298941676
424,1.8500490071139892,1.8544123302439752,302123.6496807775
425,1.8544123302439752,1.858775653373961,301743.8515083742
426,1.858775653373961,1.8631389765039468,301358.35500169086
427,1.8631389765039468,1.8675022996339325,300967.1667906752
428,1.8675022996339325,1.8718656227639185,300570.29360582726
429,1.8718656227639185,1.8762289458939043,300167.7422781033
430,1.8762289458939043,1.88059226902389,299759.51973906404
431,1.88059226902389,1.8849555921538759,299345.6330207163
432,1.8849555921538759,1.8893189152838616,298926.0892555833
433,1.8893189152838616,1.8936822384138476,298500.89567669795
434,1.8936822384138476,1.8980455615438334,298070.05961751955
435,1.8980455615438334,1.9024088846738192,297633.5885120776
436,1.9024088846738192,1.906772207803805,297191.489894811
437,1.906772207803805,1.911135530933791,296743.7714006498
438,1.911135530933791,1.9154988540637767,296290.44076491386
439,1.9154988540637767,1.9198621771937625,295831.50582345296
440,1.9198621771937625,1.9242255003237483,295366.97451248387
441,1.9242255003237483,1.928588823453734,294896.85486865294
442,1.928588823453734,1.93295214658372,294421.15502902254
443,1.93295214658372,1.9373154697137058,293939.8832309815
444,1.9373154697137058,1.9416787928436916,293453.0478123794
445,1.9416787928436916,1.9460421159736774,292960.65721136064
446,1.9460421159736774,1.9504054391036634,292462.71996643674
447,1.9504054391036634,1.9547687622336491,291959.24471637857
448,1.9547687622336491,1.959132085363635,291450.2402003459
449,1.959132085363635,1.9634954084936207,290935.71525771834
450,1.9634954084936207,1.9678587316236065,290415.67882814794
451,1.9678587316236065,1.9722220547535925,289890.13995153696
452,1.9722220547535925,1.9765853778835782,289359.10776794027
453,1.9765853778835782,1.980948701013564,288822.591517688
454,1.980948701013564,1.9853120241435498,288280.6005412125
455,1.9853120241435498,1.9896753472735358,287733.14427910896
456,1.9896753472735358,1.9940386704035216,287180.2322720197
457,1.9940386704035216,1.9984019935335073,286621.87416075077
458,1.9984019935335073,2.0027653166634933,286058.07968610915
459,2.0027653166634933,2.007128639793479,285488.85868885665
460,2.007128639793479,2.011491962923465,284914.22110989457
461,2.011491962923465,2.0158552860534504,284334.17698985076
462,2.0158552860534504,2.0202186091834364,283748.7364694937
463,2.0202186091834364,2.0245819323134224,283157.90978926007
464,2.0245819323134224,2.028945255443408,282561.7072895053
465,2.028945255443408,2.033308578573394,281960.13941046246
466,2.033308578573394,2.0376719017033795,281353.21669191297
467,2.0376719017033795,2.0420352248333655,280740.94977357384
468,2.0420352248333655,2.0463985479633515,280123.3493946226
469,2.0463985479633515,2.050761871093337,279500.4263939377
470,2.050761871093337,2.055125194223323,278872.1917100491
471,2.055125194223323,2.059488517353309,278238.65638083284
472,2.059488517353309,2.0638518404832946,277599.8315437162
473,2.0638518404832946,2.0682151636132806,276955.72843562334
474,2.0682151636132806,2.072578486743266,276306.35839263856
475,2.072578486743266,2.076941809873252,275651.7328503731
476,2.076941809873252,2.081305133003238,274991.8633434844
477,2.081305133003238,2.0856684561332237,274326.76150589786
478,2.0856684561332237,2.0900317792632097,273656.439070744
479,2.0900317792632097,2.0943951023931953,272980.907870016
480,2.0943951023931953,2.0987584255231813,272300.17983492266
481,2.0987584255231813,2.1031217486531673,271614.26699540357
482,2.1031217486531673,2.107485071783153,270923.18148033816
483,2.107485071783153,2.111848394913139,270226.93551747344
484,2.111848394913139,2.1162117180431244,269525.5414330759
485,2.1162117180431244,2.1205750411731104,268819.01165226893
486,2.1205750411731104,2.1249383643030963,268107.3586985441
487,2.1249383643030963,2.129301687433082,267390.59519395645
488,2.129301687433082,2.133665010563068,266668.7338590424
489,2.133665010563068,2.138028333693054,265941.7875124917
490,2.138028333693054,2.1423916568230394,265209.7690713076
491,2.1423916568230394,2.1467549799530254,264472.6915507181
492,2.1467549799530254,2.151118303083011,263730.5680638166
493,2.151118303083011,2.155481626212997,262983.4118218746
494,2.155481626212997,2.159844949342983,262231.2361338442
495,2.159844949342983,2.1642082724729685,261474.05440653057
496,2.1642082724729685,2.1685715956029545,260711.88014449232
497,2.1685715956029545,2.17293491873294,259944.72694967507
498,2.17293491873294,2.177298241862926,259172.6085217067
499,2.177298241862926,2.181661564992912,258395.5386573942
500,2.181661564992912,2.1860248881228976,257613.53125088115
501,2.1860248881228976,2.1903882112528836,256826.60029353586
502,2.1903882112528836,2.194751534382869,256034.7598735774
503,2.194751534382869,2.199114857512855,255238.02417635277
