# lat_index, lat_min [rad], lat_max [rad], S_latcirc [km^2]
112,0.12217304763960307,0.12326387842209953,9676.143214181868
113,0.12326387842209953,0.12435470920459599,9761.700149124144
114,0.12435470920459599,0.12544553998709243,9847.245067718433
115,0.12544553998709243,0.1265363707695889,9932.77786480816
116,0.1265363707695889,0.12762720155208535,10018.298435254092
117,0.12762720155208535,0.12871803233458182,10103.806673937777
118,0.12871803233458182,0.12980886311707826,10189.302475757775
119,0.12980886311707826,0.1308996938995747,10274.785735633643
120,0.1308996938995747,0.13199052468207118,10360.256348503546
121,0.13199052468207118,0.13308135546456762,10445.714209324376
122,0.13308135546456762,0.1341721862470641,10531.159213074567
123,0.1341721862470641,0.13526301702956053,10616.591254750272
124,0.13526301702956053,0.136353847812057,10702.010229369804
125,0.136353847812057,0.13744467859455345,10787.416031969477
126,0.13744467859455345,0.13853550937704992,10872.808557608121
127,0.13853550937704992,0.13962634015954636,10958.187701362856
128,0.13962634015954636,0.1407171709420428,11043.553358333389
129,0.1407171709420428,0.14180800172453928,11128.905423639411
130,0.14180800172453928,0.14289883250703572,11214.243792420733
131,0.14289883250703572,0.1439896632895322,11299.568359840276
132,0.1439896632895322,0.14508049407202864,11384.879021079973
133,0.14508049407202864,0.1461713248545251,11470.175671345507
134,0.1461713248545251,0.14726215563702155,11555.458205861854
135,0.14726215563702155,0.14835298641951802,11640.726519878095
136,0.14835298641951802,0.14944381720201447,11725.980508662886
137,0.14944381720201447,0.1505346479845109,11811.220067509039
138,0.1505346479845109,0.15162547876700738,11896.445091730739
139,0.15162547876700738,0.15271630954950383,11981.655476663655
140,0.15271630954950383,0.1538071403320003,12066.851117668151
141,0.1538071403320003,0.15489797111449674,12152.031910124875
142,0.15489797111449674,0.1559888018969932,12237.197749439816
143,0.1559888018969932,0.15707963267948966,12322.348531039535
144,0.15707963267948966,0.15817046346198613,12407.484150376284
145,0.15817046346198613,0.15926129424448257,12492.604502923168
146,0.15926129424448257,0.16035212502697901,12577.709484179019
147,0.16035212502697901,0.16144295580947549,12662.798989665403
148,0.16144295580947549,0.16253378659197193,12747.872914926756
149,0.16253378659197193,0.1636246173744684,12832.931155533766
150,0.1636246173744684,0.16471544815696484,12917.973607078677
151,0.16471544815696484,0.16580627893946132,13003.00016518066
152,0.16580627893946132,0.16689710972195776,13088.010725480726
153,0.16689710972195776,0.16798794050445423,13173.005183647165
154,0.16798794050445423,0.16907877128695067,13257.98343537038
155,0.16907877128695067,0.17016960206944712,13342.945376368072
156,0.17016960206944712,0.1712604328519436,13427.890902382034
157,0.1712604328519436,0.17235126363444003,13512.819909178295
158,0.17235126363444003,0.1734420944169365,13597.732292550696
159,0.1734420944169365,0.17453292519943295,13682.627948315898
160,0.17453292519943295,0.17562375598192942,13767.506772319064
161,0.17562375598192942,0.17671458676442586,13852.368660428469
162,0.17671458676442586,0.17780541754692233,13937.213508541226
163,0.17780541754692233,0.17889624832941878,14022.041212577842
164,0.17889624832941878,0.17998707911191522,14106.851668487658
165,0.17998707911191522,0.1810779098944117,14191.644772245478
166,0.1810779098944117,0.18216874067690814,14276.420419851693
167,0.18216874067690814,0.1832595714594046,14361.178507336055
168,0.1832595714594046,0.18435040224190105,14445.918930752401
169,0.18435040224190105,0.18544123302439752,14530.641586184638
170,0.18544123302439752,0.18653206380689397,14615.34636974103
171,0.18653206380689397,0.18762289458939044,14700.03317756026
172,0.18762289458939044,0.18871372537188688,14784.701905805654
173,0.18871372537188688,0.18980455615438332,14869.352450670916
174,0.18980455615438332,0.1908953869368798,14953.984708376569
175,0.1908953869368798,0.19198621771937624,15038.598575170063
176,0.19198621771937624,0.1930770485018727,15123.193947329763
177,0.1930770485018727,0.19416787928436915,15207.770721159362
178,0.19416787928436915,0.19525871006686563,15292.328792994187
179,0.19525871006686563,0.19634954084936207,15376.868059195169
180,0.19634954084936207,0.19744037163185854,15461.38841615522
181,0.19744037163185854,0.19853120241435498,15545.889760293136
182,0.19853120241435498,0.19962203319685143,15630.371988059635
183,0.19962203319685143,0.2007128639793479,15714.834995933592
184,0.2007128639793479,0.20180369476184434,15799.278680422154
185,0.20180369476184434,0.20289452554434081,15883.702938064916
186,0.20289452554434081,0.20398535632683726,15968.107665428042
187,0.20398535632683726,0.20507618710933373,16052.492759110884
188,0.20507618710933373,0.20616701789183017,16136.85811573964
189,0.20616701789183017,0.20725784867432664,16221.203631974035
190,0.20725784867432664,0.2083486794568231,16305.529204500921
191,0.2083486794568231,0.20943951023931956,16389.83473004102
192,0.20943951023931956,0.210530341021816,16474.12010534245
193,0.210530341021816,0.21162117180431245,16558.385227187115
194,0.21162117180431245,0.21271200258680892,16642.629992386715
195,0.21271200258680892,0.21380283336930536,16726.854297782847
196,0.21380283336930536,0.21489366415180183,16811.058040251417
197,0.21489366415180183,0.21598449493429828,16895.2411166964
198,0.21598449493429828,0.21707532571679475,16979.403424056865
199,0.21707532571679475,0.2181661564992912,17063.54485930021
200,0.2181661564992912,0.21925698728178766,17147.66531942926
201,0.21925698728178766,0.2203478180642841,17231.76470147545
202,0.2203478180642841,0.22143864884678055,17315.84290250555
203,0.22143864884678055,0.22252947962927702,17399.899819617403
204,0.22252947962927702,0.22362031041177347,17483.93534994011
205,0.22362031041177347,0.22471114119426994,17567.949390638572
206,0.22471114119426994,0.22580197197676638,17651.941838907005
207,0.22580197197676638,0.22689280275926285,17735.912591976226
208,0.22689280275926285,0.2279836335417593,17819.861547106622
209,0.2279836335417593,0.22907446432425577,17903.78860159552
210,0.22907446432425577,0.2301652951067522,17987.693652770104
211,0.2301652951067522,0.23125612588924865,18071.57659799436
212,0.23125612588924865,0.23234695667174513,18155.437334664708
213,0.23234695667174513,0.23343778745424157,18239.275760210097
214,0.23343778745424157,0.23452861823673804,18323.091772096814
215,0.23452861823673804,0.23561944901923448,18406.88526782165
216,0.23561944901923448,0.23671027980173096,18490.656144919536
217,0.23671027980173096,0.2378011105842274,18574.404300956183
218,0.2378011105842274,0.23889194136672387,18658.129633535755
219,0.23889194136672387,0.2399827721492203,18741.832040293488
220,0.2399827721492203,0.24107360293171676,18825.51141890292
221,0.24107360293171676,0.24216443371421323,18909.16766707132
222,0.24216443371421323,0.24325526449670967,18992.800682539804
223,0.24325526449670967,0.24434609527920614,19076.410363088304
224,0.24434609527920614,0.2454369260617026,19159.99660652848
225,0.2454369260617026,0.24652775684419906,19243.55931071162
226,0.24652775684419906,0.2476185876266955,19327.098373521014
227,0.2476185876266955,0.24870941840919197,19410.613692879913
228,0.24870941840919197,0.24980024919168842,19494.105166743833
229,0.24980024919168842,0.25089107997418486,19577.572693108086
230,0.25089107997418486,0.2519819107566813,19661.01617000251
231,0.2519819107566813,0.2530727415391778,19744.435495495083
232,0.2530727415391778,0.25416357232167425,19827.830567686564
233,0.25416357232167425,0.2552544031041707,19911.20128472068
234,0.2552544031041707,0.25634523388666713,19994.547544774236
235,0.25634523388666713,0.25743606466916363,20077.869246063314
236,0.25743606466916363,0.2585268954516601,20161.16628683729
237,0.2585268954516601,0.2596177262341565,20244.43856538922
238,0.2596177262341565,0.26070855701665296,20327.685980045757
239,0.26070855701665296,0.2617993877991494,20410.90842917242
240,0.2617993877991494,0.2628902185816459,20494.10581117376
241,0.2628902185816459,0.26398104936414235,20577.27802448828
242,0.26398104936414235,0.2650718801466388,20660.42496759904
243,0.2650718801466388,0.26616271092913524,20743.54653902334
244,0.26616271092913524,0.26725354171163174,20826.642637319186
245,0.26725354171163174,0.2683443724941282,20909.71316107906
246,0.2683443724941282,0.2694352032766246,20992.75800894067
247,0.2694352032766246,0.27052603405912107,21075.77707957652
248,0.27052603405912107,0.2716168648416175,21158.770271699344
249,0.2716168648416175,0.272707695624114,21241.73748406227
250,0.272707695624114,0.27379852640661045,21324.678615453562
251,0.27379852640661045,0.2748893571891069,21407.593564707593
252,0.2748893571891069,0.27598018797160334,21490.482230694157
253,0.27598018797160334,0.27707101875409984,21573.34451232514
254,0.27707101875409984,0.2781618495365963,21656.180308548093
255,0.2781618495365963,0.2792526803190927,21738.98951835734
256,0.2792526803190927,0.28034351110158917,21821.772040783162
257,0.28034351110158917,0.2814343418840856,21904.527774897437
258,0.2814343418840856,0.2825251726665821,21987.256619813787
259,0.2825251726665821,0.28361600344907856,22069.95847468215
260,0.28361600344907856,0.284706834231575,22152.633238700095
261,0.284706834231575,0.28579766501407144,22235.280811101795
262,0.28579766501407144,0.28688849579656794,22317.901091164902
263,0.28688849579656794,0.2879793265790644,22400.49397820388
264,0.2879793265790644,0.28907015736156083,22483.05937158152
265,0.28907015736156083,0.2901609881440573,22565.59717069773
266,0.2901609881440573,0.2912518189265537,22648.107274995346
267,0.2912518189265537,0.2923426497090502,22730.58958396031
268,0.2923426497090502,0.29343348049154666,22813.043997116027
269,0.29343348049154666,0.2945243112740431,22895.470414035062
270,0.2945243112740431,0.29561514205653955,22977.86873432775
271,0.29561514205653955,0.29670597283903605,23060.238857649267
272,0.29670597283903605,0.2977968036215325,23142.58068369276
273,0.2977968036215325,0.29888763440402893,23224.89411220123
274,0.29888763440402893,0.2999784651865254,23307.179042955937
275,0.2999784651865254,0.3010692959690218,23389.43537578241
276,0.3010692959690218,0.3021601267515183,23471.66301055062
277,0.3021601267515183,0.30325095753401476,23553.861847169126
278,0.30325095753401476,0.3043417883165112,23636.031785597195
279,0.3043417883165112,0.30543261909900765,23718.172725832985
280,0.30543261909900765,0.30652344988150415,23800.28456792087
281,0.30652344988150415,0.3076142806640006,23882.367211944325
282,0.3076142806640006,0.30870511144649704,23964.420558038204
283,0.30870511144649704,0.3097959422289935,24046.44450637675
284,0.3097959422289935,0.3108867730114899,24128.438957179795
285,0.3108867730114899,0.3119776037939864,24210.403810712935
286,0.3119776037939864,0.31306843457648287,24292.338967281503
287,0.31306843457648287,0.3141592653589793,24374.244327243017
288,0.3141592653589793,0.31525009614147576,24456.119790995042
289,0.31525009614147576,0.31634092692397225,24537.9652589827
290,0.31634092692397225,0.3174317577064687,24619.78063169134
291,0.3174317577064687,0.31852258848896514,24701.565809659194
292,0.31852258848896514,0.3196134192714616,24783.32069346501
293,0.3196134192714616,0.32070425005395803,24865.045183734437
294,0.32070425005395803,0.32179508083645453,24946.739181140183
295,0.32179508083645453,0.32288591161895097,25028.40258639583
296,0.32288591161895097,0.3239767424014474,25110.03530026863
297,0.3239767424014474,0.32506757318394386,25191.637223567002
298,0.32506757318394386,0.32615840396644036,25273.208257148257
299,0.32615840396644036,0.3272492347489368,25354.748301911066
300,0.3272492347489368,0.32834006553143325,25436.257258808444
301,0.32834006553143325,0.3294308963139297,25517.735028835054
302,0.3294308963139297,0.33052172709642613,25599.181513033745
303,0.33052172709642613,0.33161255787892263,25680.596612495745
304,0.33161255787892263,0.3327033886614191,25761.980228354227
305,0.3327033886614191,0.3337942194439155,25843.33226179755
306,0.3337942194439155,0.33488505022641196,25924.652614056315
307,0.33488505022641196,0.33597588100890846,26005.941186411368
308,0.33597588100890846,0.3370667117914049,26087.197880186002
309,0.3370667117914049,0.33815754257390135,26168.42259675934
310,0.33815754257390135,0.3392483733563978,26249.615237553237
311,0.3392483733563978,0.34033920413889424,26330.775704039035
312,0.34033920413889424,0.34143003492139073,26411.90389773772
313,0.34143003492139073,0.3425208657038872,26492.99972021334
314,0.3425208657038872,0.3436116964863836,26574.06307308658
315,0.3436116964863836,0.34470252726888007,26655.093858021468
316,0.34470252726888007,0.34579335805137656,26736.091976733584
317,0.34579335805137656,0.346884188833873,26817.057330982047
318,0.346884188833873,0.34797501961636945,26897.989822583273
319,0.34797501961636945,0.3490658503988659,26978.88935339749
320,0.3490658503988659,0.35015668118136234,27059.755825335687
321,0.35015668118136234,0.35124751196385884,27140.589140359767
322,0.35124751196385884,0.3523383427463553,27221.389200475776
323,0.3523383427463553,0.3534291735288517,27302.15590774785
324,0.3534291735288517,0.35452000431134817,27382.88916428455
325,0.35452000431134817,0.35561083509384467,27463.58887224729
326,0.35561083509384467,0.3567016658763411,27544.254933842094
327,0.3567016658763411,0.35779249665883756,27624.887251333737
328,0.35779249665883756,0.358883327441334,27705.48572703188
329,0.358883327441334,0.35997415822383044,27786.05026329819
330,0.35997415822383044,0.36106498900632694,27866.580762546524
331,0.36106498900632694,0.3621558197888234,27947.077127235934
332,0.3621558197888234,0.36324665057131983,28027.539259885012
333,0.36324665057131983,0.3643374813538163,28107.967063057837
334,0.3643374813538163,0.36542831213631277,28188.360439372624
335,0.36542831213631277,0.3665191429188092,28268.719291493275
336,0.3665191429188092,0.36760997370130566,28349.043522143857
337,0.36760997370130566,0.3687008044838021,28429.333034094394
338,0.3687008044838021,0.36979163526629855,28509.587730168165
339,0.36979163526629855,0.37088246604879505,28589.807513241867
340,0.37088246604879505,0.3719732968312915,28669.992286238466
341,0.3719732968312915,0.37306412761378793,28750.141952141876
342,0.37306412761378793,0.3741549583962844,28830.256413982555
343,0.3741549583962844,0.3752457891787809,28910.335574846376
344,0.3752457891787809,0.3763366199612773,28990.37933786595
345,0.3763366199612773,0.37742745074377376,29070.387606235457
346,0.37742745074377376,0.3785182815262702,29150.360283196096
347,0.3785182815262702,0.37960911230876665,29230.297272043546
348,0.37960911230876665,0.38069994309126315,29310.19847612813
349,0.38069994309126315,0.3817907738737596,29390.06379884748
350,0.3817907738737596,0.38288160465625604,29469.893143661593
351,0.38288160465625604,0.3839724354387525,29549.686414078045
352,0.3839724354387525,0.385063266221249,29629.443513661085
353,0.385063266221249,0.3861540970037454,29709.164346022735
354,0.3861540970037454,0.38724492778624187,29788.848814838002
355,0.38724492778624187,0.3883357585687383,29868.496823829923
356,0.3883357585687383,0.38942658935123475,29948.108276777246
357,0.38942658935123475,0.39051742013373125,30027.683077514568
358,0.39051742013373125,0.3916082509162277,30107.221129924837
359,0.3916082509162277,0.39269908169872414,30186.722337954747
360,0.39269908169872414,0.3937899124812206,30266.186605599603
361,0.3937899124812206,0.3948807432637171,30345.613836912624
362,0.3948807432637171,0.3959715740462135,30425.00393599583
363,0.3959715740462135,0.39706240482870997,30504.356807015596
364,0.39706240482870997,0.3981532356112064,30583.672354187376
365,0.3981532356112064,0.39924406639370286,30662.950481783508
366,0.39924406639370286,0.40033489717619936,30742.1910941334
367,0.40033489717619936,0.4014257279586958,30821.394095615804
368,0.4014257279586958,0.40251655874119224,30900.559390674614
369,0.40251655874119224,0.4036073895236887,30979.68688380334
370,0.4036073895236887,0.4046982203061852,31058.776479554635
371,0.4046982203061852,0.40578905108868163,31137.828082530963
372,0.40578905108868163,0.4068798818711781,31216.84159740052
373,0.4068798818711781,0.4079707126536745,31295.816928881562
374,0.4079707126536745,0.40906154343617096,31374.75398175045
375,0.40906154343617096,0.41015237421866746,31453.652660841777
376,0.41015237421866746,0.4112432050011639,31532.51287104049
377,0.4112432050011639,0.41233403578366035,31611.33451729803
378,0.41233403578366035,0.4134248665661568,31690.11750461646
379,0.4134248665661568,0.4145156973486533,31768.8617380582
380,0.4145156973486533,0.41560652813114973,31847.567122736473
381,0.41560652813114973,0.4166973589136462,31926.23356383159
382,0.4166973589136462,0.4177881896961426,32004.86096657492
383,0.4177881896961426,0.4188790204786391,32083.449236258726
384,0.4188790204786391,0.41996985126113556,32161.998278226514
385,0.41996985126113556,0.421060682043632,32240.507997889465
386,0.421060682043632,0.42215151282612845,32318.97830071027
387,0.42215151282612845,0.4232423436086249,32397.409092211386
388,0.4232423436086249,0.4243331743911214,32475.800277975195
389,0.4243331743911214,0.42542400517361784,32554.15176363586
390,0.42542400517361784,0.4265148359561143,32632.463454895966
391,0.4265148359561143,0.4276056667386107,32710.73525751015
392,0.4276056667386107,0.4286964975211072,32788.96707729512
393,0.4286964975211072,0.42978732830360367,32867.158820119796
394,0.42978732830360367,0.4308781590861001,32945.310391922125
395,0.4308781590861001,0.43196898986859655,33023.42169869252
396,0.43196898986859655,0.433059820651093,33101.49264648231
397,0.433059820651093,0.4341506514335895,33179.52314140389
398,0.4341506514335895,0.43524148221608594,33257.513089622415
399,0.43524148221608594,0.4363323129985824,33335.46239737279
400,0.4363323129985824,0.4374231437810788,33413.3709709429
401,0.4374231437810788,0.4385139745635753,33491.23871668391
402,0.4385139745635753,0.43960480534607177,33569.06554100016
403,0.43960480534607177,0.4406956361285682,33646.85135036629
404,0.4406956361285682,0.44178646691106466,33724.59605131041
405,0.44178646691106466,0.4428772976935611,33802.29955042265
406,0.4428772976935611,0.4439681284760576,33879.96175435535
407,0.4439681284760576,0.44505895925855404,33957.58256981455
408,0.44505895925855404,0.4461497900410505,34035.161903577355
409,0.4461497900410505,0.44724062082354693,34112.699662474806
410,0.44724062082354693,0.44833145160604343,34190.19575340236
411,0.44833145160604343,0.4494222823885399,34267.6500833096
412,0.4494222823885399,0.4505131131710363,34345.06255921774
413,0.4505131131710363,0.45160394395353276,34422.43308820234
414,0.45160394395353276,0.4526947747360292,34499.76157740217
415,0.4526947747360292,0.4537856055185257,34577.04793401928
416,0.4537856055185257,0.45487643630102215,34654.292065310365
417,0.45487643630102215,0.4559672670835186,34731.49387860447
418,0.4559672670835186,0.45705809786601503,34808.65328128553
419,0.45705809786601503,0.45814892864851153,34885.770180803
420,0.45814892864851153,0.459239759431008,34962.844484661444
421,0.459239759431008,0.4603305902135044,35039.87610043829
422,0.4603305902135044,0.46142142099600086,35116.864935766265
423,0.46142142099600086,0.4625122517784973,35193.81089834239
424,0.4625122517784973,0.4636030825609938,35270.71389592808
425,0.4636030825609938,0.46469391334349025,35347.57383634031
426,0.46469391334349025,0.4657847441259867,35424.39062746968
427,0.4657847441259867,0.46687557490848314,35501.16417726258
428,0.46687557490848314,0.46796640569097964,35577.89439373209
429,0.46796640569097964,0.4690572364734761,35654.58118494725
430,0.4690572364734761,0.4701480672559725,35731.22445905129
431,0.4701480672559725,0.47123889803846897,35807.82412424363
432,0.47123889803846897,0.4723297288209654,35884.38008878903
433,0.4723297288209654,0.4734205596034619,35960.89226101778
434,0.4734205596034619,0.47451139038595835,36037.36054931661
435,0.47451139038595835,0.4756022211684548,36113.78486214714
436,0.4756022211684548,0.47669305195095124,36190.16510802767
437,0.47669305195095124,0.47778388273344774,36266.50119554432
438,0.47778388273344774,0.4788747135159442,36342.793033340036
439,0.4788747135159442,0.4799655442984406,36419.040530133236
440,0.4799655442984406,0.48105637508093707,36495.243594699394
441,0.48105637508093707,0.4821472058634335,36571.40213588043
442,0.4821472058634335,0.48323803664593,36647.51606258483
443,0.48323803664593,0.48432886742842646,36723.58528377841
444,0.48432886742842646,0.4854196982109229,36799.60970850313
445,0.4854196982109229,0.48651052899341934,36875.58924585849
446,0.48651052899341934,0.48760135977591584,36951.52380501295
447,0.48760135977591584,0.4886921905584123,37027.413295192644
448,0.4886921905584123,0.48978302134090873,37103.2576257004
449,0.48978302134090873,0.4908738521234052,37179.05670589701
450,0.4908738521234052,0.4919646829059016,37254.81044521076
451,0.4919646829059016,0.4930555136883981,37330.51875313752
452,0.4930555136883981,0.49414634447089456,37406.18153923141
453,0.49414634447089456,0.495237175253391,37481.79871312388
454,0.495237175253391,0.49632800603588745,37557.37018450482
455,0.49632800603588745,0.49741883681838395,37632.89586313411
456,0.49741883681838395,0.4985096676008804,37708.37565883023
457,0.4985096676008804,0.49960049838337683,37783.80948148952
458,0.49960049838337683,0.5006913291658733,37859.19724106912
459,0.5006913291658733,0.5017821599483697,37934.538847585005
460,0.5017821599483697,0.5028729907308662,38009.8342111411
461,0.5028729907308662,0.5039638215133626,38085.08324187918
462,0.5039638215133626,0.5050546522958591,38160.28585003891
463,0.5050546522958591,0.5061454830783556,38235.441945899875
464,0.5061454830783556,0.507236313860852,38310.55143982041
465,0.507236313860852,0.5083271446433485,38385.61424223784
466,0.5083271446433485,0.5094179754258449,38460.63026362954
467,0.5094179754258449,0.5105088062083414,38535.599414571625
468,0.5105088062083414,0.5115996369908379,38610.52160568042
469,0.5115996369908379,0.5126904677733343,38685.39674765163
470,0.5126904677733343,0.5137812985558308,38760.22475126065
471,0.5137812985558308,0.5148721293383273,38835.00552732712
472,0.5148721293383273,0.5159629601208237,38909.7389867505
473,0.5159629601208237,0.5170537909033202,38984.42504051028
474,0.5170537909033202,0.5181446216858165,39059.06359962645
475,0.5181446216858165,0.519235452468313,39133.65457521908
476,0.519235452468313,0.5203262832508095,39208.19787844888
477,0.5203262832508095,0.5214171140333059,39282.69342055701
478,0.5214171140333059,0.5225079448158024,39357.141112865305
479,0.5225079448158024,0.5235987755982988,39431.54086673637
480,0.5235987755982988,0.5246896063807953,39505.89259363374
481,0.5246896063807953,0.5257804371632918,39580.196205061824
482,0.5257804371632918,0.5268712679457882,39654.45161260616
483,0.5268712679457882,0.5279620987282847,39728.65872793358
484,0.5279620987282847,0.5290529295107811,39802.81746275196
485,0.5290529295107811,0.5301437602932776,39876.927728870935
486,0.5301437602932776,0.5312345910757741,39950.98943814128
487,0.5312345910757741,0.5323254218582705,40025.00250249551
488,0.5323254218582705,0.533416252640767,40098.966833948114
489,0.533416252640767,0.5345070834232635,40172.88234455895
490,0.5345070834232635,0.5355979142057599,40246.74894647
491,0.5355979142057599,0.5366887449882564,40320.566551905555
492,0.5366887449882564,0.5377795757707527,40394.335073131384
493,0.5377795757707527,0.5388704065532492,40468.0544225163
494,0.5388704065532492,0.5399612373357457,40541.7245124707
495,0.5399612373357457,0.5410520681182421,40615.34525548771
