# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
121.875, 47.375, 3.8308105799419575e-24, 3.8120908807023654e-24 
122.125, 47.375, 2.774704079060216e-24, 2.7609355614218145e-24 
122.375, 47.375, 2.7857579491052733e-24, 2.771711093102196e-24 
122.625, 47.375, 5.8229878572135906e-24, 5.793158962210707e-24 
122.875, 47.375, 2.0125215878937405e-24, 2.0020063667675886e-24 
123.125, 47.375, 1.801490968127601e-24, 1.791850391392953e-24 
123.375, 47.375, 1.8119360129387422e-24, 1.8020102387139882e-24 
123.625, 47.375, 2.8333881290932543e-24, 2.8176206604345114e-24 
123.875, 47.375, 5.669227709127162e-24, 5.637241664587469e-24 
124.125, 47.375, 5.502275212101233e-24, 5.470784014417684e-24 
124.375, 47.375, 4.144868459928165e-24, 4.120870420101894e-24 
120.375, 47.625, 5.3501288689493325e-24, 5.3278036997891514e-24 
120.625, 47.625, 1.7610509924111937e-24, 1.7534286971338836e-24 
120.875, 47.625, 3.024408238764112e-24, 3.010847670125045e-24 
121.125, 47.625, 4.278041354824404e-24, 4.258194825163965e-24 
121.375, 47.625, 4.141677918542703e-24, 4.1218201313981785e-24 
121.625, 47.625, 2.0241571946128555e-24, 2.014137428431388e-24 
121.875, 47.625, 1.7067256158156253e-24, 1.6980974094736984e-24 
122.125, 47.625, 1.2475870156697172e-24, 1.2411798513272619e-24 
122.375, 47.625, 2.2979149551098234e-24, 2.28592931039721e-24 
122.625, 47.625, 5.1830621536286844e-24, 5.1556120650178315e-24 
122.875, 47.625, 3.9271731719882986e-24, 3.9059726704825355e-24 
123.125, 47.625, 2.2336947244399545e-24, 2.22135362960142e-24 
123.375, 47.625, 4.4437961080918266e-24, 4.418681853339869e-24 
123.625, 47.625, 5.1537957931012e-24, 5.1240166459650446e-24 
123.875, 47.625, 7.720702115126415e-24, 7.675392405692496e-24 
124.125, 47.625, 8.43937656697162e-24, 8.389123058919221e-24 
124.375, 47.625, 8.136106796919893e-24, 8.087117869752632e-24 
