# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
119.125, 47.875, 7.061258527796214e-24, 7.036502289131363e-24 
119.375, 47.875, 8.060656770438493e-24, 8.031151639097636e-24 
119.625, 47.875, 1.0047244616922751e-23, 1.000891570749308e-23 
119.875, 47.875, 9.547254594306214e-24, 9.509439766527097e-24 
120.125, 47.875, 6.347895071902995e-24, 6.321828088023887e-24 
120.375, 47.875, 4.5887430566310165e-24, 4.569198647518829e-24 
120.625, 47.875, 4.9004178057058495e-24, 4.8787970396909655e-24 
120.875, 47.875, 1.2422493622027716e-23, 1.2365717097032056e-23 
121.125, 47.875, 1.2146455176848483e-23, 1.208905494194398e-23 
121.375, 47.875, 2.1863829627054795e-24, 2.175716650581299e-24 
121.625, 47.875, 1.2010239731083863e-24, 1.1949811780385319e-24 
121.875, 47.875, 2.0485813559861382e-24, 2.038028852727042e-24 
122.125, 47.875, 1.7318309352152626e-24, 1.722771302107662e-24 
122.375, 47.875, 1.5040568631731057e-24, 1.4960701293173569e-24 
122.625, 47.875, 3.821298523032759e-24, 3.800705498513941e-24 
122.875, 47.875, 5.610032443239402e-24, 5.5792356773715355e-24 
123.125, 47.875, 5.233691140128561e-24, 5.204309131744241e-24 
123.375, 47.875, 3.389066022553327e-24, 3.369618059837107e-24 
123.625, 47.875, 5.9128921294278145e-24, 5.878265704375007e-24 
123.875, 47.875, 8.176336313800836e-24, 8.127763282313268e-24 
124.125, 47.875, 8.010363436393303e-24, 7.962098738485166e-24 
124.375, 47.875, 9.568876949230573e-24, 9.510595867867429e-24 
124.625, 47.875, 7.570094633960402e-24, 7.523500993948638e-24 
124.875, 47.875, 2.515665794084107e-23, 2.5000729368698414e-23 
125.125, 47.875, 2.5490235784289176e-23, 2.53316426987921e-23 
125.375, 47.875, 7.172457382522974e-24, 7.127597835995842e-24 
125.625, 47.875, 7.65529657468272e-24, 7.607160120916368e-24 
125.875, 47.875, 5.601662313396389e-24, 5.566123268886744e-24 
126.125, 47.875, 5.532850529297638e-24, 5.4973150719030555e-24 
126.375, 47.875, 7.817600047856892e-24, 7.766778679794366e-24 
126.625, 47.875, 8.586574745603548e-24, 8.530075228685508e-24 
126.875, 47.875, 5.7863364561415715e-24, 5.747776622175722e-24 
127.125, 47.875, 5.75516928793683e-24, 5.7163339044725755e-24 
127.375, 47.875, 9.918808953082324e-24, 9.851044791772739e-24 
127.625, 47.875, 8.587902782081185e-24, 8.528510041308207e-24 
127.875, 47.875, 7.566318875576088e-24, 7.513505655021323e-24 
128.125, 47.875, 7.01174423787836e-24, 6.962298689738038e-24 
128.375, 47.875, 3.853047843827145e-24, 3.8255532404218564e-24 
113.625, 48.125, 6.252494701583008e-24, 6.248740824846021e-24 
113.875, 48.125, 3.105881532861413e-24, 3.1038813286088668e-24 
114.125, 48.125, 6.207197419163249e-24, 6.2027326736807606e-24 
114.375, 48.125, 2.075232639863054e-23, 2.0735483622838368e-23 
114.625, 48.125, 4.95533603091944e-24, 4.95083576453779e-24 
114.875, 48.125, 3.1791187121873145e-24, 3.1759100703748913e-24 
115.125, 48.125, 9.270279961141202e-24, 9.259882552033616e-24 
115.375, 48.125, 1.0908665807906423e-23, 1.0895191082331206e-23 
115.625, 48.125, 1.0576855545852695e-23, 1.0562542576653385e-23 
115.875, 48.125, 4.5896475456103566e-24, 4.582811331759523e-24 
116.125, 48.125, 5.4423136364690576e-24, 5.433379464739264e-24 
116.375, 48.125, 5.3682570979553435e-24, 5.3586554314775184e-24 
116.625, 48.125, 1.9979505913423635e-23, 1.994118472759631e-23 
116.875, 48.125, 2.3230691906031867e-23, 2.3182154658124383e-23 
117.125, 48.125, 2.8528053057782814e-23, 2.846248418598124e-23 
117.375, 48.125, 2.226896707786937e-23, 2.2213860526049074e-23 
117.625, 48.125, 8.816716346739235e-24, 8.793406017043815e-24 
117.875, 48.125, 1.0086147935327053e-23, 1.0057892567771432e-23 
118.125, 48.125, 1.0967611832715313e-23, 1.0935279490636109e-23 
118.375, 48.125, 1.3171115347018339e-23, 1.3130230379208486e-23 
118.625, 48.125, 7.56362797679965e-24, 7.538696362643732e-24 
118.875, 48.125, 6.427611618488089e-24, 6.4052641753347295e-24 
119.125, 48.125, 8.220312775479993e-25, 8.190336245767532e-25 
119.375, 48.125, 5.4348313703204246e-24, 5.4141552188679775e-24 
119.625, 48.125, 1.035138858712176e-23, 1.0310408701648403e-23 
119.875, 48.125, 1.1628538856966333e-23, 1.1580661273749851e-23 
120.125, 48.125, 1.1680581689909196e-23, 1.1630638404213394e-23 
120.375, 48.125, 9.69984019317506e-24, 9.656872726457005e-24 
120.625, 48.125, 4.891067785957758e-24, 4.868654271610917e-24 
120.875, 48.125, 1.0532516180174286e-23, 1.048258161928615e-23 
121.125, 48.125, 1.258612893515721e-23, 1.2524391208244008e-23 
121.375, 48.125, 8.080375637784733e-24, 8.039485420121212e-24 
121.625, 48.125, 4.5034530453722244e-24, 4.479975196690003e-24 
121.875, 48.125, 6.5916132202075925e-24, 6.556459692343069e-24 
122.125, 48.125, 5.3448533309187016e-24, 5.3158967977672524e-24 
122.375, 48.125, 2.8538189115508608e-24, 2.838129284244739e-24 
122.625, 48.125, 2.9746641578685736e-24, 2.9580754716880356e-24 
122.875, 48.125, 5.6680212630504256e-24, 5.635842521747373e-24 
123.125, 48.125, 4.9690391638250774e-24, 4.940210381972138e-24 
123.375, 48.125, 3.364697670113842e-24, 3.344780620719577e-24 
123.625, 48.125, 5.461335302595755e-24, 5.428545354751067e-24 
