# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
75.875, 46.125, 1.3426934824624125e-23, 1.3438637012203137e-23 
76.125, 46.125, 2.2479386278465328e-23, 2.2497883976397068e-23 
76.375, 46.125, 2.965297090895468e-23, 2.9675376634378757e-23 
76.625, 46.125, 3.062331233789641e-23, 3.0644391355777035e-23 
76.875, 46.125, 1.9972775401965657e-23, 1.9985546628318602e-23 
77.125, 46.125, 1.5002892405424095e-23, 1.5011796749738122e-23 
77.375, 46.125, 1.1171636161777472e-23, 1.117775366590768e-23 
77.625, 46.125, 1.5102753104292747e-23, 1.5110329909172052e-23 
77.875, 46.125, 1.3109100006057058e-23, 1.3115074898986444e-23 
78.125, 46.125, 1.6607791274386508e-23, 1.661459860348577e-23 
78.375, 46.125, 2.2947652288899494e-23, 2.2955722617225687e-23 
78.625, 46.125, 2.2985847115225187e-23, 2.299247739728568e-23 
78.875, 46.125, 2.5066864622003816e-23, 2.5073143842066055e-23 
79.125, 46.125, 2.2251476605826566e-23, 2.225622790736062e-23 
79.375, 46.125, 2.803005678797361e-23, 2.8034474307297376e-23 
79.625, 46.125, 2.694718482541971e-23, 2.694992476996388e-23 
79.875, 46.125, 1.855593165947025e-23, 1.8556780859128562e-23 
80.125, 46.125, 2.5053022094765905e-23, 2.5052822363715316e-23 
80.375, 46.125, 2.7153766234072624e-23, 2.71526103846411e-23 
80.625, 46.125, 1.5816896539351004e-23, 1.5815676158948743e-23 
80.875, 46.125, 2.2141108987918766e-23, 2.213785446752568e-23 
81.125, 46.125, 3.3608372826599286e-23, 3.3601206090492955e-23 
81.375, 46.125, 2.778485824777501e-23, 2.777729609063449e-23 
81.625, 46.125, 1.98163520807609e-23, 1.9809791098522532e-23 
81.875, 46.125, 3.1344373292071253e-23, 3.133214880944468e-23 
82.125, 46.125, 3.7552851145572095e-23, 3.7535993020552156e-23 
82.375, 46.125, 3.070645014250967e-23, 3.0690856660998835e-23 
82.625, 46.125, 2.202975878599368e-23, 2.201727393554121e-23 
82.875, 46.125, 1.8437869706164943e-23, 1.84260162275665e-23 
83.125, 46.125, 8.611696068558933e-24, 8.60546914983543e-24 
83.375, 46.125, 2.02852803099246e-23, 2.026898595001263e-23 
83.625, 46.125, 3.4165596824733856e-23, 3.4135474382031177e-23 
83.875, 46.125, 4.3819292043662693e-23, 4.377806691004873e-23 
84.125, 46.125, 4.462686075117358e-23, 4.458223675607853e-23 
84.375, 46.125, 3.013057249121381e-23, 3.009832349136954e-23 
84.625, 46.125, 1.8794466629868322e-23, 1.8772839130721647e-23 
84.875, 46.125, 3.347941051918685e-23, 3.34385691655068e-23 
85.125, 46.125, 3.88714310782082e-23, 3.882143761065697e-23 
85.375, 46.125, 3.276971646743871e-23, 3.2725400306726427e-23 
85.625, 46.125, 6.009999003919263e-23, 6.00147335868847e-23 
85.875, 46.125, 6.977121436009886e-23, 6.966800703177595e-23 
86.125, 46.125, 4.215515598405511e-23, 4.209030663228191e-23 
86.375, 46.125, 3.7974002799545294e-23, 3.791358913889009e-23 
86.625, 46.125, 1.804762887953525e-23, 1.8018056840810924e-23 
86.875, 46.125, 5.630691545419202e-23, 5.62116607255972e-23 
87.125, 46.125, 6.060586148334747e-23, 6.05000171102112e-23 
87.375, 46.125, 5.52029784201288e-23, 5.510354846144027e-23 
71.625, 46.375, 7.235086809203124e-24, 7.24387988382122e-24 
71.875, 46.375, 1.4592212344650488e-23, 1.4609840137704095e-23 
72.125, 46.375, 2.2849625198965768e-23, 2.287699772502917e-23 
72.375, 46.375, 1.877032275356476e-23, 1.879261921942108e-23 
72.625, 46.375, 1.5854817179308542e-23, 1.5873490562106107e-23 
72.875, 46.375, 8.5194844148148e-24, 8.529649385677227e-24 
73.125, 46.375, 7.055603876993848e-24, 7.06415192544573e-24 
73.375, 46.375, 5.050294563193079e-24, 5.056505954934442e-24 
73.625, 46.375, 6.97408047576088e-24, 6.982636268445333e-24 
73.875, 46.375, 8.592021528746207e-24, 8.602368079989042e-24 
74.125, 46.375, 6.611908527325471e-24, 6.619715878698535e-24 
74.375, 46.375, 6.718953951842697e-24, 6.72670838795096e-24 
74.625, 46.375, 8.57934792167704e-24, 8.588865661832111e-24 
74.875, 46.375, 6.942965231202443e-24, 6.950487050637786e-24 
75.125, 46.375, 1.1052338241559188e-23, 1.1064053573649936e-23 
75.375, 46.375, 2.6269928190903374e-23, 2.6297159715846157e-23 
75.625, 46.375, 1.5703280140621846e-23, 1.5719191111068566e-23 
75.875, 46.375, 1.0830476619533617e-23, 1.0840996388528293e-23 
76.125, 46.375, 1.0501318218145473e-23, 1.0511048859736369e-23 
76.375, 46.375, 1.69137448352225e-23, 1.6928592958676006e-23 
76.625, 46.375, 2.450556647587339e-23, 2.4525430508281433e-23 
76.875, 46.375, 2.3945846430681242e-23, 2.396408546289628e-23 
77.125, 46.375, 2.7466888575418474e-23, 2.7486547771166435e-23 
77.375, 46.375, 2.7405271919081787e-23, 2.742362830333935e-23 
77.625, 46.375, 2.4224212921387903e-23, 2.4239326162787975e-23 
77.875, 46.375, 1.2184478934559135e-23, 1.2191521256582595e-23 
78.125, 46.375, 1.1346897279707094e-23, 1.135279532434982e-23 
78.375, 46.375, 2.346670695804659e-23, 2.3477327445659465e-23 
78.625, 46.375, 2.6481440038678094e-23, 2.6491750070606763e-23 
78.875, 46.375, 4.8724850214893925e-23, 4.874197060629173e-23 
79.125, 46.375, 4.033692183237678e-23, 4.034969801414451e-23 
79.375, 46.375, 3.2202770403115165e-23, 3.2211778020338417e-23 
79.625, 46.375, 4.604096599795442e-23, 4.605126914377679e-23 
79.875, 46.375, 4.1281847619043047e-23, 4.1288777013693425e-23 
80.125, 46.375, 3.919238395618089e-23, 3.919677100943819e-23 
80.375, 46.375, 2.5985722637247907e-23, 2.598723601869577e-23 
80.625, 46.375, 1.7371126808602004e-23, 1.737153745140034e-23 
80.875, 46.375, 2.5971578618790702e-23, 2.5970378574742778e-23 
81.125, 46.375, 2.8089114176934436e-23, 2.808564794488833e-23 
81.375, 46.375, 2.790852727539836e-23, 2.790324105901596e-23 
81.625, 46.375, 2.8487899197522765e-23, 2.8480824499360297e-23 
81.875, 46.375, 3.931336286342882e-23, 3.930128328144777e-23 
82.125, 46.375, 2.9876815813587605e-23, 2.9865875434602734e-23 
82.375, 46.375, 2.4651928504937528e-23, 2.4641449041764653e-23 
82.625, 46.375, 2.9861337545049736e-23, 2.984688446023203e-23 
82.875, 46.375, 3.1106989177058194e-23, 3.1089563793742203e-23 
83.125, 46.375, 1.2047895542034249e-23, 1.2040180388881774e-23 
83.375, 46.375, 3.250238036286854e-23, 3.247896027663034e-23 
83.625, 46.375, 3.5255130186555146e-23, 3.5226962283241564e-23 
83.875, 46.375, 3.3771584323413406e-23, 3.3742604357929966e-23 
84.125, 46.375, 2.0131036524005973e-23, 2.0112345822162102e-23 
84.375, 46.375, 2.0779641193407713e-23, 2.0758676835722663e-23 
84.625, 46.375, 2.1735011438384353e-23, 2.1711334949788364e-23 
84.875, 46.375, 3.410620957083493e-23, 3.406669795459502e-23 
85.125, 46.375, 3.9402932295854967e-23, 3.935467466434147e-23 
85.375, 46.375, 3.5991064134559693e-23, 3.5944601305816606e-23 
85.625, 46.375, 6.735010167010913e-23, 6.725869507701895e-23 
85.875, 46.375, 7.588697501938042e-23, 7.57793795127393e-23 
86.125, 46.375, 4.711712808349557e-23, 4.704783903511834e-23 
86.375, 46.375, 5.574372025955886e-23, 5.565908969765137e-23 
86.625, 46.375, 6.429986840571335e-23, 6.419918473408363e-23 
86.875, 46.375, 5.348197807640544e-23, 5.339539073493864e-23 
87.125, 46.375, 6.310175513176351e-23, 6.29961393882913e-23 
87.375, 46.375, 7.933098345649483e-23, 7.919386193383681e-23 
87.625, 46.375, 6.199360800178811e-23, 6.188306034550437e-23 
87.875, 46.375, 6.67193866330188e-23, 6.659930890615427e-23 
88.125, 46.375, 8.240086676093827e-23, 8.225215086150951e-23 
88.375, 46.375, 1.1047478095781595e-22, 1.1027472416789514e-22 
88.625, 46.375, 1.296114039327353e-22, 1.2937235891729234e-22 
88.875, 46.375, 1.6599022143316619e-22, 1.6568106120986654e-22 
89.125, 46.375, 1.9105030918152028e-22, 1.9069108700555501e-22 
89.375, 46.375, 2.0139906927405667e-22, 2.0101608021415824e-22 
89.625, 46.375, 1.9251087948626168e-22, 1.9214067400502163e-22 
89.875, 46.375, 1.289250409165049e-22, 1.2867228986930275e-22 
90.125, 46.375, 7.855101051683467e-23, 7.839392668844907e-23 
90.375, 46.375, 7.731297430761947e-23, 7.71556142659995e-23 
90.625, 46.375, 8.57033666379417e-23, 8.552587835304721e-23 
90.875, 46.375, 9.517847429355377e-23, 9.497697013356555e-23 
91.125, 46.375, 5.84250331321633e-23, 5.829830075241328e-23 
91.375, 46.375, 7.702299017836086e-23, 7.685149371213411e-23 
91.625, 46.375, 1.0760463842411903e-22, 1.0735962646709498e-22 
68.625, 46.625, 3.0855963366211468e-24, 3.0909726373303962e-24 
68.875, 46.625, 5.57856177438475e-24, 5.5878406670444674e-24 
69.125, 46.625, 8.69997359688508e-24, 8.713752022346251e-24 
69.375, 46.625, 7.186867135258382e-24, 7.197677330558405e-24 
69.625, 46.625, 1.8362477292259512e-23, 1.838863640270777e-23 
69.875, 46.625, 9.65077941381787e-24, 9.664012789592564e-24 
70.125, 46.625, 1.0335127474088481e-23, 1.0348771475357205e-23 
70.375, 46.625, 1.2659157865778802e-23, 1.2675223582205403e-23 
70.625, 46.625, 9.973773699693788e-24, 9.986043739901678e-24 
70.875, 46.625, 7.585751266043964e-24, 7.595148323480663e-24 
71.125, 46.625, 6.200846026926658e-24, 6.208641515088239e-24 
71.375, 46.625, 5.827761691415544e-24, 5.835195301829648e-24 
71.625, 46.625, 6.1337450594873986e-24, 6.1416817348552204e-24 
