# MEX_intpoint_lon [deg], MEX_intpoint_lat [deg], MEX_intpoint_angle [deg], TGO_intpoint_lon [deg], TGO_intpoint_lat [deg], TGO_intpoint_angle [deg] 
-80.46624934896215, 55.010210081856506, 57.24218858126438, -102.38958844885927, 59.093532121996255, 62.51531322749133 
-81.35508238585962, 55.21147110779145, 57.24046740357105, -103.19039122821276, 59.31648990392628, 62.513108227181824 
-82.24777393595716, 55.41370464898482, 57.238742638353315, -103.99498055277986, 59.54086420100319, 62.510898922220704 
-83.14442438695757, 55.61686582650991, 57.23701481924364, -104.8034815645715, 59.766617536729456, 62.5086859953729 
-84.0451362282967, 55.82090897775097, 57.23528448458, -105.61602353875894, 59.99371172298325, 62.5064701350751 
-84.95001407079643, 56.02578763886729, 57.233552177230486, -106.43274003020144, 60.222107835816026, 62.50425203521337 
-85.85916466414903, 56.23145452672209, 57.23181844441179, -107.2537690251123, 60.45176618990614, 62.50203239489315 
-86.77269691196797, 56.437861520279874, 57.230083837502015, -108.07925309795748, 60.682646311602376, 62.49981191820261 
-87.69072188412171, 56.64495964147847, 57.22834891184731, -108.9093395736692, 60.914706910489, 62.497591313968734 
-88.61335282604168, 56.852699035584166, 57.22661422656313, -109.74418069523966, 61.147905849400814, 62.495371295506224 
-89.54070516467347, 57.06102895104119, 57.224880344329584, -110.58393379674156, 61.3822001128131, 62.49315258036019 
-90.47289651071335, 57.26989771882959, 57.22314783118141, -111.42876148179903, 61.61754577352906, 62.49093589004166 
-91.41004665674593, 57.47925273134914, 57.22141725629244, -112.27883180750574, 61.85389795758355, 62.48872194975659 
-92.3522775708704, 57.6890404208501, 57.21968919175472, -113.13431847375581, 62.09121080727899, 62.48651148812867 
-93.2997133853726, 57.89920623743604, 57.217964212352484, -113.99540101791585, 62.32943744226635, 62.48430523691562 
-94.25248037996975, 58.10969462666821, 57.21624289533112, -114.86226501472453, 62.568529918580985, 62.48210393071964 
-95.21070695912047, 58.32044900680525, 57.21452582016104, -115.73510228125647, 62.808439185540045, 62.47990830669142 
-96.17452362286114, 58.53141174571822, 57.212813568296895, -116.614111086731, 63.049115040405574, 62.47771910422906 
-97.14406293059183, 58.74252413752543, 57.21110672293213, -117.4994963668805, 63.29050608071468, 62.47553706467072 
-98.11945945720069, 58.95372637899882, 57.20940586874899, -118.39146994251972, 63.532559654176104, 62.473362930982276 
-99.10084974087684, 59.164957545799496, 57.20771159166434, -119.29025074187095, 63.77522180603007, 62.47119744743963 
-100.08837222192429, 59.376155568607885, 57.206024478571116, -120.19606502610512, 64.01843722376748, 62.469041359305905 
-101.0821671718495, 59.5872572092216, 57.20434511707603, -121.10914661744638, 64.26214917910272, 62.46689541250411 
-102.08237661195659, 59.79819803670245, 57.20267409523328, -122.02973712906568, 64.5062994670947, 62.464760353284895 
-103.08914422064336, 60.00891240366347, 57.201012001274826, -122.95808619584606, 64.75082834231097, 62.46263692789015 
-104.10261522855258, 60.21933342279632, 57.19935942333703, -123.89445170494422, 64.99567445193064, 62.460525882212394 
-105.12293630069361, 60.42939294375017, 57.19771694918424, -124.83910002489392, 65.24077476568586, 62.458427961450305 
-106.15025540461106, 60.63902153048411, 57.19608516592926, -125.7923062317955, 65.48606450254324, 62.45634390976062 
-107.18472166364171, 60.848148439227295, 57.19446465975102, -126.7543543309104, 65.73147705403473, 62.454274469906586 
-108.22648519426536, 61.056701597193545, 57.19285601560964, -127.72553747172776, 65.97694390415208, 62.45222038290312 
-109.27569692652561, 61.26460758221045, 57.191259816959075, -128.7061581542891, 66.22239454573094, 62.450182387659595 
-110.33250840646701, 61.47179160343745, 57.18967664545756, -129.69652842424324, 66.46775639326053, 62.448161220619355 
-111.39707157951452, 61.67817748336202, 57.18810708067611, -130.69697005375687, 66.71295469207126, 62.44615761539731 
-112.46953855370124, 61.88368764127835, 57.18655169980545, -131.7078147050218, 66.9579124238697, 62.44417230241534 
-113.55006134164238, 62.08824307846989, 57.18501107736103, -132.72940407267316, 67.20255020861262, 62.442206008535955 
-114.6387915801491, 62.29176336533294, 57.18348578488731, -133.76209000096702, 67.44678620273848, 62.440259456694285 
-115.73588022638423, 62.49416663069686, 57.18197639066055, -134.8062345710527, 67.6905359938051, 62.43833336552924 
-116.84147722947819, 62.695369553612984, 57.180483459391176, -135.86221015311222, 67.93371249161967, 62.43642844901315 
-117.95573117655525, 62.89528735790388, 57.179007551925174, -136.93039941753153, 68.17622581599008, 62.43454541608149 
-119.07878891216382, 63.09383380978155, 57.17754922494574, -138.0111952986055, 68.41798318127647, 62.432684970261626 
-120.2107951301648, 63.29092121886227, 57.17610903067435, -139.10500090356382, 68.65888877798054, 62.43084780930204 
-121.35189193721143, 63.486460442923885, 57.174687516572256, -140.21222935894372, 68.89884365167629, 62.429034624801425 
-122.50221838705079, 63.68036089676849, 57.17328522504247, -141.33330358551677, 69.13774557966302, 62.42724610183875 
-123.66190998499879, 63.87253056557168, 57.1719026931324, -142.46865599211898, 69.37548894580874, 62.425482918604 
-124.83109816208368, 64.06287602311447, 57.170540452237255, -143.61872807782942, 69.61196461415126, 62.42374574602999 
-126.0099097185234, 64.25130245531004, 57.169199027804915, -144.78396993100702, 69.84705980193645, 62.422035247426074 
-127.19846623640021, 64.43771368944999, 57.16787893904214, -145.96483961273674, 70.08065795289879, 62.42035207811342 
-128.39688346162362, 64.62201222960638, 57.16658069862234, -147.16180241126963, 70.31263861173082, 62.418696885062296 
-129.60527065553256, 64.80409929863464, 57.165304812395625, -148.37532995308652, 70.5428773008437, 62.41707030653223 
-130.8237299167789, 64.98387488722796, 57.16405177910071, -149.60589915529243, 70.7712454006949, 62.41547297171447 
-132.052355474461, 65.16123781047662, 57.16282209007955, -150.8539910031961, 70.9976100351485, 62.41390550037786 
-133.29123295383698, 65.33608577238309, 57.16161622899456, -152.12008913617126, 71.2218339635411, 62.41236850251784 
-134.54043861634233, 65.50831543877842, 57.16043467154877, -153.40467822429076, 71.44377548135031, 62.410862578009386 
-135.80003857606525, 65.67782251907317, 57.159277885209384, -154.70824211781186, 71.66328833160362, 62.40938831626363 
-137.07008799529854, 65.84450185725893, 57.15814632893455, -156.03126175144124, 71.88022162942094, 62.40794629588921 
-138.35063026227655, 66.00824753255253, 57.15704045290396, -157.37421278548666, 72.0944198023527, 62.40653708435776 
-139.64169615473023, 66.16895297004442, 57.155960698253516, -158.73756296659138, 72.30572254945362, 62.405161237674555 
-140.94330299343716, 66.32651106167398, 57.15490749681385, -160.12176919183787, 72.51396482231662, 62.403819300054394 
-142.25545379050698, 66.48081429780783, 57.15388127085366, -161.5272742616923, 72.71897683157516, 62.402511803602856 
-143.57813639771842, 66.63175490964198, 57.152882432827404, -162.95450330965284, 72.92058408265939, 62.401239268003295 
-144.91132266080422, 66.7792250225849, 57.151911385128045, -164.40385989966316, 73.11860744485317, 62.40000220021016 
-146.25496758615353, 66.92311682070432, 57.15096851984491, -165.87572178647721, 73.3128632579341, 62.39880109414821 
-147.6090085269623, 67.06332272223835, 57.150054218526684, -167.370436339307, 73.50316348087475, 62.39763643041887 
-148.9733643963906, 67.19973556607954, 57.14916885195033, -168.88831563535717, 73.68931588722695, 62.39650867601305 
-150.3479349157801, 67.33224880903802, 57.14831277989536, -170.42963123731548, 73.8711243118831, 62.39541828403143 
-151.73259990641822, 67.46075673358192, 57.14748635092443, -171.99460867758037, 74.0483889538945, 62.39436569341188 
-153.12721863370436, 67.5851546656329, 57.14668990216992, -173.58342168197194, 74.2209067399032, 62.39335132866483 
-154.5316292128547, 67.70533920187171, 57.14592375912693, -175.19618617684372, 74.38847175249255, 62.39237559961621 
-155.94564808546266, 67.82120844587568, 57.14518823545293, -176.83295413578404, 74.55087572736115, 62.39143890115905 
-157.36906957629895, 67.93266225227597, 57.144483632774104, -178.49370733527775, 74.70790862265392, 62.39054161301291 
-158.8016655396681, 68.03960247798287, 57.143810240498595, 179.82164889748972, 74.85935926302643, 62.38968409949229 
-160.24318510442998, 68.14193323938885, 57.14316833563697, 178.1132918474418, 75.00501606005756, 62.388866709283725 
-161.69335452642696, 68.23956117432107, 57.14255818262995, 176.3814873739615, 75.14466780945321, 62.388089775232 
-163.15187715652914, 68.33239570738124, 57.14198003318349, 174.62659554871524, 75.2781045640967, 62.38735361413552 
-164.61843353180421, 68.420349317183, 57.14143412611168, 172.84907583340407, 75.40511858040578, 62.386658526551265 
-166.09268159644293, 68.50333780387965, 57.140920687187155, 171.04949165271364, 75.52550533367014, 62.38600479660911 
-167.5742570580191, 68.58128055526845, 57.14043992899951, 169.22851421166908, 75.6390645960945, 62.38539269183622 
-169.06277388344517, 68.65410080966748, 57.139992050821924, 167.38692540449034, 75.74560156920575, 62.384822462991295 
-170.55782493760717, 68.72172591368786, 57.13957723848551, 165.52561966468383, 75.84492806015247, 62.38429434390895 
-172.0589827661455, 68.78408757297142, 57.1391956642625, 163.6456046141942, 75.93686368930419, 62.383808551354186 
-173.56580052220818, 68.84112209393508, 57.138847486757335, 161.7480003834985, 76.02123711452579, 62.38336528488777 
-175.0778130352664, 68.8927706145574, 57.138532850806506, 159.83403749484245, 76.09788725565274, 62.382964726741584 
-176.5945380182791, 68.93897932226584, 57.13825188738695, 157.9050532273793, 76.16666450112045, 62.38260704170497 
-178.11547740765693, 68.97969965703193, 57.13800471353309, 155.96248641539856, 76.22743187750444, 62.38229237702183 
-179.64011882864088, 69.01488849785986, 57.13779143226269, 154.0078706683681, 76.28006616199605, 62.38202086229841 
