# MEX_intpoint_lon [deg], MEX_intpoint_lat [deg], MEX_intpoint_angle [deg], TGO_intpoint_lon [deg], TGO_intpoint_lat [deg], TGO_intpoint_angle [deg] 
-107.16165778160367, 6.561325347485217, 61.24154408762995, -106.65676273457196, 6.963985964586353, 63.57203248408272 
-107.12712821474429, 6.082820114078569, 61.242677176468405, -106.6258097186299, 6.521247473947472, 63.57326571474244 
-107.08524521127453, 5.60490172266602, 61.24372458922129, -106.58789734246331, 6.07904888350996, 63.57441805031371 
-107.03603161809025, 5.1276804840419175, 61.24468612591262, -106.54304819054839, 5.637496848344009, 63.5754892536067 
-106.97950931511727, 4.6512665122127705, 61.24556168881859, -106.49128434503064, 5.196697789842654, 63.57647918388641 
-106.91569924191151, 4.175769763117514, 61.2463512822722, -106.43262740399857, 4.756757923436579, 63.57738779669945 
-106.84462142828959, 3.7013000725155782, 61.24705501235421, -106.36709850345905, 4.317783285638397, 63.578215143592864 
-106.7662950289311, 3.2279671929681304, 61.24767308647014, -106.29471834294621, 3.8798797603421598, 63.57896137172701 
-106.68073836190139, 2.7558808298370523, 61.24820581281484, -106.2155072147003, 3.443153104303817, 63.57962672338165 
-106.58796895105075, 2.285150676226794, 61.248653599723966, -106.12948503635582, 3.0077089717295604, 63.58021153535626 
-106.48800357225198, 1.8158864467929945, 61.24901695491379, -106.03667138708242, 2.5736529378987103, 63.58071623826517 
-106.3808583034442, 1.3481979103417756, 61.24929648460964, -105.93708554712452, 2.1410905217486187, 63.58114135572799 
-106.26654857845593, 0.8821949211422793, 61.2494928925638, -105.8307465406878, 1.7101272073488016, 63.581487503455946 
-106.14508924458433, 0.41798744887396505, 61.249606978963996, -105.717673182123, 1.2808684641915322, 63.58175538823543 
-106.01649462391178, -0.04431439287064042, 61.24963963923286, -105.59788412535858, 0.8534197662264338, 63.581945806808974 
-105.88077857834278, -0.5046003196090887, 61.24959186271995, -105.47139791653447, 0.4278866095657976, 63.58205964465528 
-105.73795457834696, -0.9627598506001519, 61.24946473128742, -105.3382330497893, 0.004374528787902461, 63.58209787466885 
-105.58803577539462, -1.4186822851673793, 61.249259417790185, -105.19840802615312, -0.4170108882353732, 63.582061555740886 
-105.43103507807139, -1.872256680800437, 61.248977184452436, -105.05194141549656, -0.8361639870599222, 63.58195183124211 
-105.26696523185795, -2.323371833122022, 61.24861938114142, -104.89885192148498, -1.252979035013951, 63.58176992740944 
-105.09583890255894, -2.7719162578091248, 61.24818744354063, -104.73915844948458, -1.6673502112394267, 63.581517151637684 
-104.9176687633621, -3.217778174559846, 61.247682891223356, -104.5728801773632, -2.0791715985050394, 63.581194890677445 
-104.7324675855056, -3.660845493197968, 61.24710732562906, -104.40003662912537, -2.4883371768646865, 63.580804608741744 
-104.54024833252545, -4.10100580200968, 61.246462427943655, -104.22064775131565, -2.894740819236139, 63.58034784552199 
-104.34102425804983, -4.538146358407862, 61.24574995688633, -104.03473399211967, -3.2982762889739052, 63.579826214116125 
-104.13480900709918, -4.972154082020866, 61.24497174640441, -103.842316383085, -3.6988372395102815, 63.57924139887007 
-103.9216167208429, -5.402915550304126, 61.24412970327898, -103.64341662337765, -4.096317216138273, 63.578595153134934 
-103.70146214475359, -5.830316996773265, 61.24322580464293, -103.43805716648164, -4.490609660008932, 63.57788929694203 
-103.47436074008846, -6.254244311958811, 61.24226209541408, -103.22626130924051, -4.881607914415428, 63.577125714597685 
