# MEX_intpoint_lon [deg], MEX_intpoint_lat [deg], MEX_intpoint_angle [deg], TGO_intpoint_lon [deg], TGO_intpoint_lat [deg], TGO_intpoint_angle [deg] 
-104.26769596756216, -8.095227248731032, 63.975093572887566, -108.52622229503834, -4.676442435571878, 63.77973895537071 
-104.29529757845617, -8.531933730137153, 63.97357449722641, -108.54076124661205, -5.116703965299927, 63.778836175774835 
-104.31596659879847, -8.969023578320481, 63.97197673293203, -108.54833296231635, -5.557144345993756, 63.77785274869656 
-104.32967564950557, -9.406390363046551, 63.970300865701496, -108.54892128137357, -5.997655859436304, 63.77678907791457 
-104.33639685012372, -9.84392726370799, 63.968547575631156, -108.54250962157595, -6.438130535722382, 63.77564566378701 
-104.33610181972746, -10.281527040786374, 63.966717636842986, -108.52908098432107, -6.878460125421038, 63.774423102918284 
-104.3287616819516, -10.719082007072581, 63.96481191700509, -108.50861796379684, -7.318536071707768, 63.77312208771805 
-104.31434707427046, -11.156483998728474, 63.96283137674725, -108.48110276038747, -7.758249482552875, 63.771743405853 
-104.29282816164455, -11.593624346276227, 63.96077706897153, -108.446517198376, -8.197491103054828, 63.770287939591775 
-104.26417465466045, -12.030393845603536, 63.958650138058296, -108.4048427480227, -8.6361512880088, 63.76875666504308 
-104.22835583229438, -12.466682729076807, 63.95645181896856, -108.3560605521028, -9.074119974803509, 63.76715065128819 
-104.18534056943655, -12.902380636857126, 63.95418343624263, -108.3001514569903, -9.511286656741325, 63.76547105940773 
-104.13509736931705, -13.33737658851771, 63.95184640289637, -108.2370960483778, -9.94754035687975, 63.7637191414037 
-104.07759440098005, -13.771558955065403, 63.949442219215115, -108.16687469172543, -10.382769602494998, 63.761896239017865 
-104.01279954195682, -14.204815431472412, 63.94697247144674, -108.08946757753414, -10.816862400271406, 63.76000378244662 
-103.94068042629229, -14.637033009829514, 63.94443883039442, -108.00485477154012, -11.249706212323956, 63.758043288954056 
-103.8612044980831, -15.068097953235712, 63.94184304991007, -107.913016269929, -11.681187933164116, 63.75601636138355 
-103.77433907068803, -15.497895770544876, 63.939186965289956, -107.81393205966835, -12.11119386772335, 63.753924686569725 
-103.68005139177356, -15.926311192094253, 63.936472491573134, -107.70758218405697, -12.539609710551739, 63.75177003365127 
-103.57830871435787, -16.353228146545568, 63.93370162174456, -107.59394681358803, -12.96632052631362, 63.74955425228654 
-103.46907837401753, -16.77852973897425, 63.93087642484365, -107.47300632222115, -13.391210731705526, 63.7472792707731 
-103.35232787241894, -17.202098230348575, 63.92799904398042, -107.344741369155, -13.814164078926224, 63.744947094072565 
-103.22802496733476, -17.623815018545464, 63.92507169426045, -107.20913298618736, -14.235063640832214, 63.74255980174263 
-103.09613776930144, -18.043560621056436, 63.92209666062019, -107.06616267074374, -14.653791797916746, 63.74011954577801 
-102.95663484506822, -18.461214659542282, 63.91907629557487, -106.91581248464881, -15.070230227253917, 63.737628548361556 
-102.80948532798108, -18.876655846401654, 63.916013016880406, -106.75806515870504, -15.484259893553721, 63.73508909952854 
-102.65465903543533, -19.28976197352452, 63.912909305111675, -106.59290420313344, -15.89576104247808, 63.73250355474476 
-102.49212659351957, -19.700409903407202, 63.90976770115915, -106.42031402391854, -16.30461319637107, 63.7298743324019 
-102.32185956895997, -20.108475562812018, 63.90659080364589, -106.24028004508507, -16.710695152560852, 63.7272039112314 
-102.14383060845739, -20.513833939159678, 63.90338126626743, -106.05278883691872, -17.113884984393636, 63.724494827639845 
-101.95801358549161, -20.916359079848636, 63.900141795057166, -105.85782825012383, -17.514060045163475, 63.72174967296777 
-101.76438375464495, -21.315924094700147, 63.89687514557911, -105.65538755589104, -17.911096975103888, 63.718971090675026 
-101.56291791347266, -21.71240116173314, 63.89358412005144, -105.44545759182478, -18.304871711610215, 63.71616177345477 
-101.35359457192065, -22.105661536476855, 63.890271564403115, -105.22803091365509, -18.695259502862612, 63.71332446027944 
-101.13639412925886, -22.495575565033167, 63.886940365266405, -105.00310195263091, -19.082134925021233, 63.71046193338115 
-100.91129905846454, -22.882012701103644, 63.883593446908534, -104.77066717846091, -19.4653719031655, 63.707577015169676 
-100.6782940979516, -23.26484152719851, 63.880233768105434, -104.53072526763577, -19.844843736148956, 63.70467256509128 
-100.43736645049991, -23.64392978024613, 63.87686431896058, -104.28327727692981, -20.220423125540083, 63.70175147643139 
-100.18850598919293, -24.019144381822162, 63.873488117672494, -104.02832682184203, -20.591982208817473, 63.69881667306441 
-99.93170547012213, -24.39035147321677, 63.87010820725409, -103.7658802596955, -20.95939259698473, 63.6958711061544 
-99.66696075156374, -24.757416455555916, 63.86672765220758, -103.49594687707136, -21.322525416765767, 63.69291775080993 
-99.39427101927538, -25.120204035190053, 63.863349535157965, -103.21853908120714, -21.68125135753637, 63.68995960269666 
-99.11363901749944, -25.47857827455778, 63.859976953449895, -102.93367259494231, -22.03544072314057, 63.68699967461168 
-98.8250712851951, -25.832402648725953, 63.8566130157103, -102.64136665474257, -22.384963488732392, 63.68404099302304 
-98.5285783969525, -26.181540107799137, 63.85326083838182, -102.341644211283, -22.72968936277387, 63.68108659457903 
-98.22417520797147, -26.525853145380623, 63.84992354223044, -102.03453213201645, -23.069487854308868, 63.67813952259028 
-97.91188110241198, -26.86520387325514, 63.84660424883146, -101.7200614050981, -23.404228345619224, 63.67520282348994 
-97.59172024434744, -27.19945410244814, 63.8433060770381, -101.3982673439813, -23.733780170355054, 63.67227954327504 
-97.26372183047198, -27.528465430800125, 63.84003213943661, -101.06918979194285, -24.058012697214703, 63.66937272393406 
-96.92792034363315, -27.85209933717409, 63.83678553879259, -100.7328733257393, -24.37679541923102, 63.66648539986472 
-96.5843558061791, -28.17021728239293, 63.83356936449277, -100.38936745753945, -24.68999804870087, 63.66362059428645 
-96.23307403202875, -28.482680816978423, 63.83038668898613, -100.03872683422227, -24.997490617772097, 63.66078131565203 
-95.8741268762918, -28.789351695736205, 63.827240564229854, -99.68101143307689, -25.29914358467846, 63.65797055406299 
-95.50757248118659, -29.090091999201114, 63.824134018143575, -99.31628675288856, -25.594827945586587, 63.65519127769324 
-95.13347551692725, -29.38476426192453, 63.82107005107722, -98.94462399934702, -25.88441535199144, 63.6524464292256 
-94.75190741617858, -29.673231607549816, 63.818051632296815, -98.56610026366903, -26.16777823356694, 63.64973892230607 
-94.36294660060933, -29.95535789058388, 63.81508169649263, -98.18079869328677, -26.44478992634674, 63.64707163802023 
