# utc [-], et [s], R_T_spoint [km], R_R_spoint [km], R_MEXspointTGO [km], r_MEXTGO [km], spoint_lon [deg], spoint_lat [deg], midpoint_lon [deg], midpoint_lat [deg], emis_MEX [deg], emis_TGO [deg], emis_avg [deg], S_mutualfootprint [km^2], rho_data [-], rho_modelGRS [-], rho_modelFREND [-], dc_data [-], dc_modelGRS [-], dc_modelFREND [-], AGC_data [-], P_R_data [W], P_R_modelGRS [W], P_R_modelFREND [W], P_R_modelGRS_maxcont [W], P_R_modelFREND_maxcont [W], P_R_modelGRS_mincont [W], P_R_modelFREND_mincont [W], P_R_modelGRS_spoint [W], P_R_modelFREND_spoint [W], P_R_freespace [W], gamma_spoint [deg], C_spoint [-], topography_spoint [-], gamma_GRS_maxcont [deg], C_GRS_maxcont [-], topography_GRS_maxcont [-], gamma_FREND_maxcont [deg], C_FREND_maxcont [-], topography_FREND_maxcont [-], rho_modelGRS_spoint [-], dc_modelGRS_spoint [-], rho_modelGRS_maxcont [-], dc_modelGRS_maxcont [-], rho_modelFREND_spoint [-], dc_modelFREND_spoint [-], rho_modelFREND_maxcont [-], dc_modelFREND_maxcont [-], G_T_freespace [-], G_R_freespace [-], angle_MEX2TGO [deg], angle_TGO2MEX [deg], lat_GRS_maxcont [deg], lon_GRS_maxcont [deg], lat_FREND_maxcont [deg], lon_FREND_maxcont [deg], MEXbs_lon [deg], MEXbs_lat [deg], TGObs_lon [deg], TGObs_lat [deg] 
2025 MAR 20 23:41:04, 795786133.2023045, 731.5443982527604, 760.2039855304487, 1491.7483837832092, 1294.757172097493, 94.61584868431156, 64.77003242055437, 94.46109142992506, 64.97352718624941, 60.23110656579199, 60.22214825166476, 60.226627408728376, 4587945.03448812,  nan, 0.1095533503756486,  nan,  nan, 2.8546398725931037,  nan, 134.50417174463297, 8.255508483381312e-14, 3.992898006311674e-15,  nan, 7.713258984893317e-16,  1.0307348136178103e-21, 7.855025188211445e-27,  7.571429205407513e-26, 4.4699602400889e-16,  nan, 1.4514535051315322e-17, 0.151462027999608, 80159.22639058084, 41134.30839015646, 0.1182476058086968, 149622.83250754964, 71418.8875989757, 89.2286175569307, 188370.71334515323, 0.002304684020102, 0.0732330108092365, 2.328067861624212, 0.0732802166204968, 2.3286311616462942,  nan,  nan,  nan,  nan, 0.016154095879843, 0.1009871114800295, 80.79276057526158, 79.6187356336573, 64.84375, 94.53125, 49.78125, 55.78125, 100.41448098407383, 55.60496805754657, 82.38808410534267, 73.82774125142724
2025 MAR 20 23:41:05, 795786134.2039739, 730.0090974923496, 758.5861114630657, 1488.5952089554153, 1290.6997472345995, 94.66823531546449, 64.8099732302489, 94.51485711048858, 65.01290479706827, 60.1288021649459, 60.12001846698702, 60.12441031596646, 4599181.284235518,  nan, 0.1096432814362958,  nan,  nan, 2.853190058348679,  nan, 134.13915190150308, 7.477487598381915e-14, 4.114955240456989e-15,  nan, 7.332745598883975e-16,  9.990633564256298e-22, 7.941659427501385e-27,  7.550161070540617e-26, 1.302495360472628e-16,  nan, 1.44978329059292e-17, 0.3286720202689118, 60080.55493289304, 11697.078078191586, 0.0603987414049833, 74687.78351072806, 66268.98392474424, 89.25184785936476, 188370.71334515323, 0.0023046468456311, 0.0734266499499124, 2.328067861624212, 0.0734738284822884, 2.3286311616462942,  nan,  nan,  nan,  nan, 0.0160809453060594, 0.1006956691908188, 80.82522134518507, 79.64830697642572, 64.84375, 94.59375, 49.78125, 55.78125, 100.42035938927845, 55.66823560329082, 82.54229024157944, 73.85182752583775
2025 MAR 20 23:41:06, 795786135.2056433, 728.4782174261139, 756.9699336617629, 1485.4481510878768, 1286.6444292674648, 94.72076535743491, 64.84990293057753, 94.56878238673198, 65.052252432722, 60.02613947677874, 60.01752551282852, 60.02183249480363, 4610209.786597971,  nan, 0.1097337493345435,  nan,  nan, 2.8517438299685343,  nan, 134.64363613637073, 8.54352409362363e-14, 4.940266443088872e-15,  nan, 7.786513338991836e-16,  9.684883579771068e-22, 8.029538611542422e-27,  7.528904694655028e-26, 5.265359415919846e-16,  nan, 1.4481446755150398e-17, 0.1616336806794853, 154459.8886788163, 46407.49789110082, 0.1327283070925385, 232927.69015028412, 69017.14190983509, 89.27506073938763, 188370.71334515323, 0.0023046108350908, 0.073667814645144, 2.3286311616462942, 0.0737149669006964, 2.329194558889884,  nan,  nan,  nan,  nan, 0.0160082860821121, 0.1004044658676363, 80.85759760517179, 79.67792867302555, 64.90625, 94.71875, 49.78125, 55.78125, 100.42626986561524, 55.7315017380203, 82.69695521745483, 73.87579655330012
2025 MAR 20 23:41:07, 795786136.2073128, 726.9517366556696, 755.3555189068417, 1482.3072555625113, 1282.591250121733, 94.77344047113532, 64.88982069358102, 94.6228679813944, 65.09157003457936, 59.92311551060815, 59.91467093091344, 59.91889322076079, 4621604.901907044,  nan, 0.1098268496012128,  nan,  nan, 2.850333560704879,  nan, 134.42220555607636, 8.131914713566033e-14, 3.894596923420278e-15,  nan, 7.79490923582539e-16,  9.389708114858596e-22, 8.118683424241933e-27,  7.507660391248754e-26, 7.79490923582539e-16,  nan, 1.4465377550606553e-17, 0.0993514194990891, 100025.06888848636, 67424.7198158184, 0.0993514194990891, 100025.06888848636, 67424.7198158184, 89.29825669793597, 188370.71334515323, 0.0023045759851189, 0.0739092962395827, 2.329194558889884, 0.0739092962395827, 2.329194558889884,  nan,  nan,  nan,  nan, 0.0159361166453565, 0.1001135003654438, 80.88988851174216, 79.70760106967853, 64.90625, 94.78125, 49.78125, 55.78125, 100.43221271429093, 55.79476643494997, 82.85207884914976, 73.8996478132832
2025 MAR 20 23:41:08, 795786137.2089822, 725.4296921275284, 753.742880463049, 1479.1725725905774, 1278.5402437674977, 94.82626128052893, 64.92972664970497, 94.67711443369603, 65.13085749222861, 59.81973091737873, 59.811452954509214, 59.81559193594397, 4632709.3052929565,  nan, 0.1099169845010452,  nan,  nan, 2.8488747803400165,  nan, 134.79722508671605, 8.845130287198121e-14, 4.845719529976092e-15,  nan, 1.633772942839694e-15,  9.10473035094587e-22, 8.209114885902879e-27,  7.486428694792598e-26, 1.3444124573835568e-16,  nan, 1.4449626398907497e-17, 0.333707814971979, 58583.59607238996, 11346.903977978143, 0.083970930016753, 282827.66519137897, 138772.6826335299, 89.32143608523491, 188370.71334515323, 0.0023045422926704, 0.0741039922878745, 2.329194558889884, 0.0741510904094547, 2.3297580533801514,  nan,  nan,  nan,  nan, 0.0158644358785449, 0.0998227700175677, 80.92209301891394, 79.7373246714051, 64.96875, 94.78125, 49.78125, 55.78125, 100.43818797520925, 55.85802959140139, 83.00766086440571, 73.9233807778031
2025 MAR 20 23:41:09, 795786138.2106516, 723.9254521952104, 752.118697316133, 1476.0441495113432, 1274.491443020053, 94.8790243542401, 64.9698680944514, 94.73152247330336, 65.17011474604617, 59.71686239337847, 59.707016525489855, 59.71193945943416, 4644111.091254156,  nan, 0.1100109177244178,  nan,  nan, 2.8474688281408,  nan, 134.51854629542828, 8.20689955822177e-14, 4.43794046712223e-15,  nan, 7.14843805299337e-16,  8.829584639564832e-22, 8.300852125969986e-27,  7.465209195418468e-26, 2.777542632816128e-16,  nan, 1.4434194288973502e-17, 0.2331577179855756, 94507.16671925435, 23005.93915265276, 0.1450953804014706, 385263.1948407403, 59584.8614810958, 89.3445993968691, 188370.71334515323, 0.0023045097545724, 0.0743460999695914, 2.3297580533801514, 0.0743931714188311, 2.3303216451422784,  nan,  nan,  nan,  nan, 0.0157932422487353, 0.0995322736513887, 80.9542102633822, 79.76709983412518, 65.03125, 94.84375, 49.78125, 55.78125, 100.44419595350244, 55.92129118062841, 83.16370102439613, 73.9469949254193
2025 MAR 20 23:41:10, 795786139.2123212, 722.4120191236699, 750.5100139459993, 1472.9220330696692, 1270.444881110555, 94.93214533635476, 65.00974463947685, 94.78609266451456, 65.20934169800144, 59.61273824232252, 59.603085739463424, 59.60791199089297, 4655323.171034971,  nan, 0.1101052788187633,  nan,  nan, 2.8460656917740503,  nan, 134.59329395956377, 8.43535728431446e-14, 4.8098063631663794e-15,  nan, 1.0111442293072288e-15,  8.56392054244235e-22, 8.393921656300136e-27,  7.444003907835008e-26, 1.0111442293072288e-15,  nan, 1.4419082367426376e-17, 0.0512771239909769, 91437.57170002298, 82239.90561342228, 0.0512771239909769, 91437.57170002298, 82239.90561342228, 89.60144491524463, 397624.53942857566, 0.0015859698693654, 0.0745885339599006, 2.3303216451422784, 0.0745885339599006, 2.3303216451422784,  nan,  nan,  nan,  nan, 0.0157225346466, 0.0992420084599779, 80.98623918764741, 79.79692708493936, 65.03125, 94.90625, 49.78125, 55.71875, 100.4502366933344, 55.98455112142863, 83.32019905681223, 73.9704897354676
2025 MAR 20 23:41:11, 795786140.2139906, 720.9030721311308, 748.9032010742874, 1469.8062732054182, 1266.4005929699308, 94.98541510329514, 65.0496088054175, 94.84082568157513, 65.24853826434001, 59.50825154357876, 59.49878992214549, 59.50352073286213, 4666382.210889138,  nan, 0.1101969261873071,  nan,  nan, 2.8446171025225024,  nan, 134.64654229555327, 8.568312960481735e-14, 5.362554211317772e-15,  nan, 1.8345239470713158e-15,  8.307396661423688e-22, 8.488343331860162e-27,  7.422812466417103e-26, 3.088379617214528e-16,  nan, 1.4404291705674946e-17, 0.2264132470443895, 154611.94275638924, 24506.8816406193, 0.068574871973243, 221292.0599720228, 146417.09860300273, 89.62459560113129, 397624.53942857566, 0.0015859568847872, 0.0747842512009153, 2.3303216451422784, 0.0748312676995383, 2.330885334201453,  nan,  nan,  nan,  nan, 0.0156523116958962, 0.0989519729377675, 81.01817885070481, 79.82680682133463, 65.09375, 94.96875, 49.78125, 55.71875, 100.45631043613176, 56.04780935188042, 83.47715460751974, 73.99386467713038
2025 MAR 20 23:41:12, 795786141.21566, 719.3985035186306, 747.2984143303755, 1466.6969178490062, 1262.358612636005, 95.0388166167895, 65.08945522881729, 94.89572221904744, 65.28770437558202, 59.40339247593211, 59.39413749048992, 59.39876498321101, 4677943.829763395,  nan, 0.1102952290376743,  nan,  nan, 2.843265217620522,  nan, 134.2412424611731, 7.656901295120368e-14, 4.941401512068008e-15,  nan, 7.757858000630087e-16,  8.059684049810404e-22, 8.584139835617484e-27,  7.401635262488255e-26, 7.757858000630087e-16,  nan, 1.4389823389783664e-17, 0.1366579412189128, 158209.29368751124, 60408.23599337924, 0.1366579412189128, 158209.29368751124, 60408.23599337924, 89.64773133048087, 397624.53942857566, 0.0015859446847532, 0.0750273075725297, 2.330885334201453, 0.0750273075725297, 2.330885334201453,  nan,  nan,  nan,  nan, 0.015582572013494, 0.0986621654640584, 81.05002831170978, 79.85673945591049, 65.09375, 95.03125, 49.78125, 55.71875, 100.46241742402091, 56.11106583250941, 83.634567347198, 74.01711922953193
2025 MAR 20 23:41:13, 795786142.2173295, 717.8986364684672, 745.6953805087329, 1463.5940169772002, 1258.3189742702702, 95.09238626489449, 65.1292951689382, 94.95078284856716, 65.32683993125016, 59.29818266463251, 59.28910633788044, 59.29364450125648, 4689264.204105364,  nan, 0.1103910577688346,  nan,  nan, 2.8418721086064647,  nan, 134.71341520577482, 8.605642179746491e-14, 5.521068050995829e-15,  nan, 7.815981538050148e-16,  7.820465292618456e-22, 8.681334185867338e-27,  7.380472824821479e-26, 6.284896597744019e-16,  nan, 1.4375678636914556e-17, 0.1573498240470182, 147209.408570475, 48021.8192926181, 0.1280976084569284, 123752.66881243912, 60098.04571202149, 89.67085244264148, 397624.53942857566, 0.0015859332675749, 0.0752706545791778, 2.3314491205828745, 0.0753176168550448, 2.332013004311748,  nan,  nan,  nan,  nan, 0.0155133145386126, 0.0983725831709296, 81.081786478857, 79.88672553426814, 65.21875, 95.03125, 49.78125, 55.71875, 100.46855770443172, 56.174320481766735, 83.79243691530576, 74.04025286914194
2025 MAR 20 23:41:14, 795786143.2189989, 716.4032501274104, 744.0943705691537, 1460.497620696564, 1254.2817142550132, 95.14610863824464, 65.16912108290003, 95.00600820365432, 65.36594484027707, 59.19260486833036, 59.18371220000742, 59.18815853416889, 4700253.711014318,  nan, 0.1104860641247714,  nan,  nan, 2.840462410750745,  nan, 134.47192275241397, 8.216364591815539e-14, 5.803637166181652e-15,  nan, 7.130295793458123e-16,  7.589433870367096e-22, 8.779949887704524e-27,  7.359325599644214e-26, 2.1303416131076494e-16,  nan, 1.4361858549447786e-17, 0.2800389933324375, 113199.6761469202, 15878.803849810552, 0.0465484940810921, 56511.28011397957, 53490.89035910986, 89.69395933379928, 397624.53942857566, 0.0015859226315864, 0.0754673543655207, 2.3314491205828745, 0.0755142880885107, 2.332013004311748,  nan,  nan,  nan,  nan, 0.0154445378471794, 0.098083224922824, 81.11345242272414, 79.91676542662438, 65.21875, 95.09375, 49.78125, 55.71875, 100.47473152187794, 56.23757323784878, 83.95076273808216, 74.06326504370931
2025 MAR 20 23:41:15, 795786144.2206683, 714.912152008801, 742.4956255802289, 1457.4077775890298, 1250.24686746906, 95.19996833237973, 65.20892610180144, 95.06139904437416, 65.40501903366594, 59.08664339212304, 59.07796946644581, 59.08230642928442, 4711768.582168955,  nan, 0.1105851782277072,  nan,  nan, 2.839111127588092,  nan, 134.3948314115184, 8.048526702111955e-14, 5.040372175570717e-15,  nan, 7.433825055278089e-16,  7.366293898163692e-22, 8.880010955946183e-27,  7.338193973343947e-26, 3.257867773765042e-16,  nan, 1.4348364383410764e-17, 0.2232167083842656, 72637.89497230148, 23827.366831805622, 0.0685488160239574, 62184.41423608546, 54718.70404294498, 89.7170524816861, 397624.53942857566, 0.001585912775144, 0.0757112974377228, 2.332013004311748, 0.0757582037520013, 2.33257698541329,  nan,  nan,  nan,  nan, 0.0153762409044767, 0.0977940878028648, 81.14502503112698, 79.9468596919835, 65.28125, 95.15625, 49.78125, 55.71875, 100.48093905837412, 56.30082404620328, 84.10954465922615, 74.08615527412171
2025 MAR 20 23:41:16, 795786145.2223378, 713.426089156123, 740.8984482185642, 1454.3245373746872, 1246.2144695261554, 95.25399487239696, 65.24872923498351, 95.11695598506068, 65.44406242342947, 58.9803490537562, 58.97182775273501, 58.976088403245605, 4723063.571780865,  nan, 0.1106833532949256,  nan,  nan, 2.837741684504753,  nan, 134.34133308334114, 7.877005310526724e-14, 4.346805592018901e-15,  nan, 4.214695952762755e-16,  7.150759895184055e-22, 8.981541614519536e-27,  7.317078387946664e-26, 1.2444916426228103e-16,  nan, 1.4335197319709653e-17, 0.3698741580539609, 29791.192045696884, 8877.808744166501, 0.0388455848026346, 31093.833060773708, 30438.96953338968, 89.74013224747921, 397624.53942857566, 0.0015859036967138, 0.0759086392818148, 2.332013004311748, 0.0760023955796134, 2.3331410639127244,  nan,  nan,  nan,  nan, 0.0153084223974939, 0.0975051701312534, 81.17650331612617, 79.97700876507032, 65.34375, 95.21875, 49.78125, 55.71875, 100.48718049580178, 56.36407285379084, 84.26878209677602, 74.1089230154018
2025 MAR 20 23:41:17, 795786146.2240072, 711.9444239556118, 739.3035273147512, 1451.247951270363, 1242.1845577619397, 95.30817938546238, 65.28851520190572, 95.1726796748098, 65.48307491299124, 58.873676051353, 58.86533080341479, 58.8695034273839, 4734254.889104245,  nan, 0.1107805771430049,  nan,  nan, 2.836354243562451,  nan, 134.25283584887973, 7.652444079265261e-14, 6.591572851546035e-15,  nan, 1.0504601732719697e-15,  6.942556612298536e-22, 9.084566800994156e-27,  7.295979338631738e-26, 9.145822307854301e-16,  nan, 1.432235859870663e-17, 0.0859474826137257, 82759.02486793805, 64057.158756628814, 0.059526765712843, 84341.03133199488, 74008.39104490785, 89.76319901969035, 397624.53942857566, 0.0015858953948034, 0.0761531588378375, 2.33257698541329, 0.0762000087024476, 2.3331410639127244,  nan,  nan,  nan,  nan, 0.0152410811525965, 0.0972164698882911, 81.20788622170323, 80.00721311990439, 65.34375, 95.28125, 49.78125, 55.71875, 100.49345601673129, 56.42731958457312, 84.42847451787169, 74.13156773570228
