# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-179.875, -89.875, 6.4902137376315495e-25, nan 
-179.625, -89.875, 5.100486721145118e-25, nan 
-179.375, -89.875, 5.21403806424842e-25, nan 
-179.125, -89.875, 6.392432053125028e-25, nan 
-178.875, -89.875, 6.739363779937882e-25, nan 
-178.625, -89.875, 5.969679622053032e-25, nan 
-178.375, -89.875, 5.883819747937172e-25, nan 
-178.125, -89.875, 5.962841678444926e-25, nan 
-177.875, -89.875, 5.79815381399972e-25, nan 
-177.625, -89.875, 5.225432468191854e-25, nan 
-177.375, -89.875, 4.910263170402579e-25, nan 
-177.125, -89.875, 6.396005249621826e-25, nan 
-176.875, -89.875, 8.59504970112311e-25, nan 
-176.625, -89.875, 6.558894324252049e-25, nan 
-176.375, -89.875, 5.700573501194396e-25, nan 
-176.125, -89.875, 4.718951058179821e-25, nan 
-175.875, -89.875, 3.979689453465101e-25, nan 
-175.625, -89.875, 4.253144597582767e-25, nan 
-175.375, -89.875, 4.639421235872968e-25, nan 
-175.125, -89.875, 4.778528182885784e-25, nan 
-174.875, -89.875, 5.115739861040843e-25, nan 
-174.625, -89.875, 6.632195195949059e-25, nan 
-174.375, -89.875, 6.610914432980871e-25, nan 
-174.125, -89.875, 6.741779668230826e-25, nan 
-173.875, -89.875, 6.581218410597742e-25, nan 
-173.625, -89.875, 5.835896438186787e-25, nan 
-173.375, -89.875, 4.422286725093905e-25, nan 
-173.125, -89.875, 2.3389766502921095e-25, nan 
-172.875, -89.875, 1.88370903828297e-25, nan 
-172.625, -89.875, 2.301347670191101e-25, nan 
-172.375, -89.875, 2.8235542955960844e-25, nan 
-172.125, -89.875, 1.8116393403720575e-25, nan 
-171.875, -89.875, 1.569216312206831e-25, nan 
-171.625, -89.875, 1.86336849621707e-25, nan 
-171.375, -89.875, 2.115454806224348e-25, nan 
-171.125, -89.875, 2.757388594960212e-25, nan 
-170.875, -89.875, 2.805185596406346e-25, nan 
-170.625, -89.875, 3.970420133977824e-25, nan 
-170.375, -89.875, 3.738042997620397e-25, nan 
-170.125, -89.875, 4.283869897610985e-25, nan 
-169.875, -89.875, 6.512641794527439e-25, nan 
-169.625, -89.875, 6.703377040778404e-25, nan 
-169.375, -89.875, 7.794053252301177e-25, nan 
-169.125, -89.875, 7.67538761026156e-25, nan 
-168.875, -89.875, 7.857881801481333e-25, nan 
-168.625, -89.875, 7.636512646990666e-25, nan 
-168.375, -89.875, 8.02546027607902e-25, nan 
-168.125, -89.875, 7.580317162609997e-25, nan 
-167.875, -89.875, 7.325325873320447e-25, nan 
-167.625, -89.875, 6.874777058194091e-25, nan 
-167.375, -89.875, 6.9216918882249825e-25, nan 
-167.125, -89.875, 6.517431730014414e-25, nan 
-166.875, -89.875, 6.984667685780035e-25, nan 
-166.625, -89.875, 6.383384255830259e-25, nan 
-166.375, -89.875, 6.7976699980782e-25, nan 
-166.125, -89.875, 6.52246347834859e-25, nan 
-165.875, -89.875, 6.888588263700908e-25, nan 
-165.625, -89.875, 6.641517060752316e-25, nan 
-165.375, -89.875, 6.6907196400460135e-25, nan 
-165.125, -89.875, 6.534761345531987e-25, nan 
-164.875, -89.875, 5.781041190559136e-25, nan 
-164.625, -89.875, 6.234555789723276e-25, nan 
-164.375, -89.875, 6.524710389555719e-25, nan 
-164.125, -89.875, 6.648344850371852e-25, nan 
-163.875, -89.875, 6.622796276181238e-25, nan 
-163.625, -89.875, 6.326450561903125e-25, nan 
-163.375, -89.875, 6.098560246284786e-25, nan 
-163.125, -89.875, 5.822966477852543e-25, nan 
-162.875, -89.875, 4.906207080027027e-25, nan 
-162.625, -89.875, 2.6156373644023353e-25, nan 
-162.375, -89.875, 2.4102095409138066e-25, nan 
-162.125, -89.875, 3.123465824637246e-25, nan 
-161.875, -89.875, 3.237280116270833e-25, nan 
-161.625, -89.875, 2.510779049478675e-25, nan 
-161.375, -89.875, 3.3149264704672115e-25, nan 
-161.125, -89.875, 3.1367878816180904e-25, nan 
-160.875, -89.875, 4.647972183231219e-25, nan 
-160.625, -89.875, 6.202529900787194e-25, nan 
-160.375, -89.875, 5.644717626409205e-25, nan 
-160.125, -89.875, 5.3608463835948775e-25, nan 
-159.875, -89.875, 4.7294767314381295e-25, nan 
-159.625, -89.875, 4.888932687488046e-25, nan 
-159.375, -89.875, 5.034463408009335e-25, nan 
-159.125, -89.875, 5.052264302992864e-25, nan 
-158.875, -89.875, 4.811828349316857e-25, nan 
-158.625, -89.875, 5.080126158389335e-25, nan 
-158.375, -89.875, 5.047285465962466e-25, nan 
-158.125, -89.875, 4.984258309599191e-25, nan 
-157.875, -89.875, 5.3211073459310685e-25, nan 
-157.625, -89.875, 4.425319012177481e-25, nan 
-157.375, -89.875, 4.23397009670842e-25, nan 
-157.125, -89.875, 4.301068936553722e-25, nan 
-156.875, -89.875, 5.05446712279799e-25, nan 
-156.625, -89.875, 6.017676252985272e-25, nan 
-156.375, -89.875, 6.691772936342626e-25, nan 
-156.125, -89.875, 7.22786044402679e-25, nan 
-155.875, -89.875, 7.433523242946949e-25, nan 
-155.625, -89.875, 5.952421627812372e-25, nan 
-155.375, -89.875, 4.2848991324892e-25, nan 
-155.125, -89.875, 4.4857157429206215e-25, nan 
-154.875, -89.875, 5.150863344701799e-25, nan 
-154.625, -89.875, 5.9015774682087e-25, nan 
-154.375, -89.875, 3.6940132407600736e-25, nan 
-154.125, -89.875, 4.52430136507554e-25, nan 
-153.875, -89.875, 4.507228736207424e-25, nan 
-153.625, -89.875, 5.049705951933981e-25, nan 
-153.375, -89.875, 5.024684797966296e-25, nan 
-153.125, -89.875, 4.806102603447595e-25, nan 
-152.875, -89.875, 3.4657288396760475e-25, nan 
-152.625, -89.875, 2.909817509355099e-25, nan 
-152.375, -89.875, 3.1358179174591093e-25, nan 
-152.125, -89.875, 3.1590021742047445e-25, nan 
-151.875, -89.875, 2.9462062982260237e-25, nan 
-151.625, -89.875, 2.402830751950541e-25, nan 
-151.375, -89.875, 1.9181433641802745e-25, nan 
-151.125, -89.875, 3.4254841969286876e-25, nan 
-150.875, -89.875, 3.3767103513189894e-25, nan 
-150.625, -89.875, 2.870433355800762e-25, nan 
-150.375, -89.875, 2.8049499719690595e-25, nan 
-150.125, -89.875, 2.3351802750702247e-25, nan 
-149.875, -89.875, 3.548511238236249e-25, nan 
-149.625, -89.875, 4.783683732238705e-25, nan 
-149.375, -89.875, 4.794852955383371e-25, nan 
-149.125, -89.875, 6.157296145321803e-25, nan 
-148.875, -89.875, 6.011713236861077e-25, nan 
-148.625, -89.875, 5.1250073091383325e-25, nan 
-148.375, -89.875, 5.0598053231968555e-25, nan 
-148.125, -89.875, 5.764413467710675e-25, nan 
-147.875, -89.875, 4.567345789944744e-25, nan 
-147.625, -89.875, 4.305961763318127e-25, nan 
-147.375, -89.875, 4.847708336928845e-25, nan 
-147.125, -89.875, 5.225298964305922e-25, nan 
-146.875, -89.875, 5.383142733227552e-25, nan 
-146.625, -89.875, 4.293348938655061e-25, nan 
-146.375, -89.875, 5.663779326132203e-25, nan 
-146.125, -89.875, 6.233813119742018e-25, nan 
-145.875, -89.875, 4.862730787286345e-25, nan 
-145.625, -89.875, 3.808383446041023e-25, nan 
-145.375, -89.875, 4.1001404902297264e-25, nan 
-145.125, -89.875, 3.0255252504010336e-25, nan 
-144.875, -89.875, 3.6380809923169243e-25, nan 
-144.625, -89.875, 5.993988025658347e-25, nan 
-144.375, -89.875, 6.713470455277287e-25, nan 
-144.125, -89.875, 5.367496126525883e-25, nan 
-143.875, -89.875, 2.5091930322417143e-25, nan 
-143.625, -89.875, 4.817551682031302e-25, nan 
