# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-179.875, -89.875, 1.300293609709044e-23, nan 
-179.625, -89.875, 1.0222796183589217e-23, nan 
-179.375, -89.875, 1.0451940823205814e-23, nan 
-179.125, -89.875, 1.2811778221663326e-23, nan 
-178.875, -89.875, 1.3518965552772775e-23, nan 
-178.625, -89.875, 1.1980358928810327e-23, nan 
-178.375, -89.875, 1.1811196730401759e-23, nan 
-178.125, -89.875, 1.1974712129565392e-23, nan 
-177.875, -89.875, 1.1643049693403187e-23, nan 
-177.625, -89.875, 1.0486242002845429e-23, nan 
-177.375, -89.875, 9.846438736108015e-24, nan 
-177.125, -89.875, 1.284021385554995e-23, nan 
-176.875, -89.875, 1.7262959800069938e-23, nan 
-176.625, -89.875, 1.317858427278644e-23, nan 
-176.375, -89.875, 1.1451778888184468e-23, nan 
-176.125, -89.875, 9.471985187127403e-24, nan 
-175.875, -89.875, 7.9790492341273e-24, nan 
-175.625, -89.875, 8.527701645073931e-24, nan 
-175.375, -89.875, 9.31309076067408e-24, nan 
-175.125, -89.875, 9.589960231592473e-24, nan 
-174.875, -89.875, 1.0271139290422585e-23, nan 
-174.625, -89.875, 1.3307305895780142e-23, nan 
-174.375, -89.875, 1.3256940933612114e-23, nan 
-174.125, -89.875, 1.3521666073222242e-23, nan 
-173.875, -89.875, 1.320356318862658e-23, nan 
-173.625, -89.875, 1.1708874432386049e-23, nan 
-173.375, -89.875, 8.872749663977231e-24, nan 
-173.125, -89.875, 4.691212412930981e-24, nan 
-172.875, -89.875, 3.776324980458684e-24, nan 
-172.625, -89.875, 4.612732966283235e-24, nan 
-172.375, -89.875, 5.660197563894552e-24, nan 
-172.125, -89.875, 3.6323745951362655e-24, nan 
-171.875, -89.875, 3.1453210879302862e-24, nan 
-171.625, -89.875, 3.735435431996336e-24, nan 
-171.375, -89.875, 4.245748634388833e-24, nan 
-171.125, -89.875, 5.5316523491286626e-24, nan 
-170.875, -89.875, 5.622808482838378e-24, nan 
-170.625, -89.875, 7.961859207848183e-24, nan 
-170.375, -89.875, 7.49441022379348e-24, nan 
-170.125, -89.875, 8.612309702175069e-24, nan 
-169.875, -89.875, 1.3112260560649675e-23, nan 
-169.625, -89.875, 1.3503772506695996e-23, nan 
-169.375, -89.875, 1.5699222455215126e-23, nan 
-169.125, -89.875, 1.5462852391542245e-23, nan 
-168.875, -89.875, 1.5827718275432884e-23, nan 
