# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
27.625, 31.125, 8.035215290003151e-23, 7.950858647426379e-23 
27.875, 31.125, 8.921176195300279e-23, 8.826991502964382e-23 
28.125, 31.125, 1.0882618555974976e-22, 1.0766855272330871e-22 
28.375, 31.125, 1.1212049424845014e-22, 1.1092998420149877e-22 
28.625, 31.125, 1.6002208214718978e-23, 1.5832924097526815e-23 
26.875, 31.375, 8.458728575283531e-23, 8.367065695976736e-23 
27.125, 31.375, 9.059428188660949e-23, 8.961996173499631e-23 
27.375, 31.375, 6.270610949810878e-23, 6.203684446349372e-23 
27.625, 31.375, 4.7697321827554666e-23, 4.71903524524512e-23 
27.875, 31.375, 6.523088698384467e-23, 6.453370268204272e-23 
28.125, 31.375, 7.806836091795394e-23, 7.722462544611784e-23 
28.375, 31.375, 1.3949996125490709e-22, 1.3798117568479205e-22 
28.625, 31.375, 1.0381770952063094e-22, 1.0269149452456644e-22 
28.875, 31.375, 4.5589350914780795e-23, 4.5097593169548674e-23 
29.125, 31.375, 2.4619480108420416e-23, 2.4352682430963287e-23 
29.375, 31.375, 9.611864654182251e-23, 9.507220097164032e-23 
29.625, 31.375, 7.462151284873765e-23, 7.38079926475872e-23 
26.125, 31.625, 3.958984217164796e-23, 3.9135047420584784e-23 
26.375, 31.625, 4.609278607070247e-23, 4.55744382950239e-23 
26.625, 31.625, 5.569225163217746e-23, 5.507692524069387e-23 
26.875, 31.625, 6.158215241421238e-23, 6.090678247006895e-23 
27.125, 31.625, 4.546160260022619e-23, 4.496674122250786e-23 
27.375, 31.625, 3.985414926927464e-23, 3.942358319729748e-23 
27.625, 31.625, 4.132886973685676e-23, 4.088419630613027e-23 
27.875, 31.625, 4.982450385054509e-23, 4.9285479862739846e-23 
28.125, 31.625, 3.7846475574936695e-23, 3.743250549212367e-23 
28.375, 31.625, 1.1502551326489525e-22, 1.1375358201052811e-22 
28.625, 31.625, 1.3443981641165235e-22, 1.3294063201382834e-22 
28.875, 31.625, 7.712495625196602e-23, 7.626104136714562e-23 
29.125, 31.625, 3.403172014689911e-23, 3.3648807347485203e-23 
29.375, 31.625, 1.9037700648109527e-23, 1.882254062325281e-23 
29.625, 31.625, 1.3320434103685837e-23, 1.3169711710427187e-23 
29.875, 31.625, 2.452758034763053e-23, 2.425239707493776e-23 
30.125, 31.625, 3.1370874355361885e-23, 3.102191827505162e-23 
30.375, 31.625, 2.662664515928046e-23, 2.6333011533493725e-23 
30.625, 31.625, 1.8718911508556736e-23, 1.8514275083630884e-23 
25.375, 31.875, 1.87510387842709e-23, 1.8521647656701815e-23 
25.625, 31.875, 4.1164209426745435e-23, 4.067112663257625e-23 
25.875, 31.875, 6.492566028486452e-23, 6.41641918075474e-23 
26.125, 31.875, 6.37479588777395e-23, 6.301624744334736e-23 
26.375, 31.875, 8.408405734241625e-23, 8.313675877498554e-23 
26.625, 31.875, 8.455764564525425e-23, 8.361252575402759e-23 
26.875, 31.875, 7.154456236203954e-23, 7.075108235396153e-23 
27.125, 31.875, 6.622173143561376e-23, 6.549269638148711e-23 
27.375, 31.875, 4.90852729561496e-23, 4.8548903977982694e-23 
27.625, 31.875, 1.3419835253020145e-23, 1.3273785327027092e-23 
27.875, 31.875, 2.1161905808432788e-23, 2.093034801265952e-23 
28.125, 31.875, 3.5586170680926753e-23, 3.519252085826538e-23 
28.375, 31.875, 9.136354777618792e-23, 9.034343488161363e-23 
28.625, 31.875, 1.2278030246668637e-22, 1.2140325036158155e-22 
28.875, 31.875, 8.566322394726283e-23, 8.469816558516583e-23 
29.125, 31.875, 5.428806035896255e-23, 5.367374389804848e-23 
29.375, 31.875, 8.681048756673099e-23, 8.582379934926943e-23 
29.625, 31.875, 6.648263798608924e-23, 6.572366338531129e-23 
29.875, 31.875, 4.898410959180741e-23, 4.8424471157681624e-23 
30.125, 31.875, 3.681487272871311e-23, 3.639779281033551e-23 
30.375, 31.875, 2.100979206377108e-23, 2.0773781794406103e-23 
30.625, 31.875, 1.3715232783525064e-23, 1.3562478115710487e-23 
30.875, 31.875, 1.825092616302835e-23, 1.8049402134856804e-23 
31.125, 31.875, 1.8486256224819939e-23, 1.8283903325566336e-23 
31.375, 31.875, 8.014882605193889e-24, 7.927917801559153e-24 
31.625, 31.875, 1.327608900373523e-23, 1.3133435839086238e-23 
24.625, 32.125, 1.2445806009918836e-23, 1.2284123711146755e-23 
24.875, 32.125, 1.3068930579697466e-23, 1.2902512867167817e-23 
25.125, 32.125, 5.316501583340025e-23, 5.250168747316026e-23 
25.375, 32.125, 5.777124441918414e-23, 5.706529567793977e-23 
25.625, 32.125, 5.2397203677650166e-23, 5.1770288694325077e-23 
25.875, 32.125, 5.338523648972621e-23, 5.27598517458349e-23 
26.125, 32.125, 5.847487276822739e-23, 5.780228566452274e-23 
26.375, 32.125, 7.349143430081126e-23, 7.265326691270449e-23 
26.625, 32.125, 1.0088181591920081e-22, 9.97410669958782e-23 
26.875, 32.125, 1.213703431765362e-22, 1.2000868566733417e-22 
27.125, 32.125, 8.137086708555577e-23, 8.046500320201997e-23 
27.375, 32.125, 4.966881263118767e-23, 4.9119931158176783e-23 
27.625, 32.125, 6.044333924716381e-23, 5.977805874604625e-23 
27.875, 32.125, 6.733826024121985e-23, 6.659311252604015e-23 
28.125, 32.125, 3.2291759169499906e-23, 3.1931078482954264e-23 
28.375, 32.125, 1.116008136491913e-22, 1.1034869863893256e-22 
28.625, 32.125, 1.6600325260692806e-22, 1.6413244021139094e-22 
28.875, 32.125, 1.1381896162171144e-22, 1.1253054528491973e-22 
29.125, 32.125, 8.181285635860196e-23, 8.08826434049872e-23 
29.375, 32.125, 9.339585314431649e-23, 9.232925951918146e-23 
29.625, 32.125, 8.502370039983338e-23, 8.404845621140445e-23 
29.875, 32.125, 9.653404975060355e-23, 9.542194072657752e-23 
30.125, 32.125, 6.348680763844608e-23, 6.275487881634338e-23 
30.375, 32.125, 2.2232295589749393e-23, 2.1978112552245804e-23 
30.625, 32.125, 1.265907845752774e-23, 1.2515558825033087e-23 
30.875, 32.125, 9.424251035968974e-24, 9.318307955440889e-24 
31.125, 32.125, 1.027532590918987e-23, 1.0160799160165115e-23 
31.375, 32.125, 1.0111882920133167e-23, 1.0000145804892516e-23 
31.625, 32.125, 1.1409193588963064e-23, 1.1284213035999738e-23 
31.875, 32.125, 1.5388364771684372e-23, 1.5221417926187012e-23 
32.125, 32.125, 2.657268614366037e-23, 2.6287254573753208e-23 
32.375, 32.125, 5.311701977292083e-23, 5.255189357997848e-23 
23.875, 32.375, 1.8399414743816e-23, 1.8152812924758562e-23 
24.125, 32.375, 1.4317306481349424e-23, 1.4126806915754327e-23 
24.375, 32.375, 1.9506661206618942e-23, 1.9249559286114243e-23 
24.625, 32.375, 3.3452009324425204e-23, 3.3017900726582944e-23 
24.875, 32.375, 6.685331559091257e-23, 6.600294050456672e-23 
25.125, 32.375, 7.96872437314712e-23, 7.869410367987262e-23 
25.375, 32.375, 6.295789532112822e-23, 6.21894352021412e-23 
25.625, 32.375, 8.422846737239807e-23, 8.322186160929139e-23 
25.875, 32.375, 6.830449510865189e-23, 6.750272424574515e-23 
26.125, 32.375, 1.814121014645639e-23, 1.793002817784611e-23 
26.375, 32.375, 2.1497951640965646e-23, 2.1249783008498085e-23 
26.625, 32.375, 1.6334140488953544e-23, 1.6147169409838647e-23 
26.875, 32.375, 9.969445854546993e-23, 9.856297823786189e-23 
27.125, 32.375, 1.2437819673138854e-22, 1.2297759498901795e-22 
27.375, 32.375, 1.1149934846350815e-22, 1.1025341546116424e-22 
27.625, 32.375, 8.154393216052961e-23, 8.063633118078808e-23 
27.875, 32.375, 8.749573702346574e-23, 8.651810837357844e-23 
28.125, 32.375, 1.422206426208111e-22, 1.406244157142822e-22 
28.375, 32.375, 1.3807221301154295e-22, 1.3651562260748367e-22 
28.625, 32.375, 2.1823762986068264e-22, 2.157663327546544e-22 
28.875, 32.375, 1.9978782320876536e-22, 1.9751543321747293e-22 
29.125, 32.375, 5.992077673226967e-23, 5.923623305924586e-23 
29.375, 32.375, 4.2658986728636477e-23, 4.2169506045245195e-23 
29.625, 32.375, 5.538161566129617e-23, 5.474337651647744e-23 
29.875, 32.375, 9.48381210375587e-23, 9.374041735115439e-23 
30.125, 32.375, 1.1786447277946711e-22, 1.1649434487351215e-22 
30.375, 32.375, 1.18588876688389e-22, 1.1720936259104687e-22 
30.625, 32.375, 1.222876143887388e-23, 1.208767860002639e-23 
30.875, 32.375, 1.5071435531232848e-23, 1.489900011177987e-23 
31.125, 32.375, 2.022072097292552e-23, 1.9991307586368663e-23 
31.375, 32.375, 2.855840010773888e-23, 2.8237125890019775e-23 
31.625, 32.375, 2.990644100908257e-23, 2.9572864299593743e-23 
31.875, 32.375, 3.398908693576118e-23, 3.3613225257863706e-23 
32.125, 32.375, 5.778063078243517e-23, 5.714777930594932e-23 
32.375, 32.375, 6.757210933322534e-23, 6.683926833034258e-23 
32.625, 32.375, 7.874710520460987e-23, 7.78986238109317e-23 
32.875, 32.375, 6.284520528908592e-23, 6.216738678920208e-23 
33.125, 32.375, 2.0767289294649393e-23, 2.0545261962069045e-23 
22.875, 32.625, 2.7381946406555836e-22, 2.7035420826130387e-22 
23.125, 32.625, 5.650509110813729e-23, 5.577350354856631e-23 
23.375, 32.625, 1.1954066894274498e-23, 1.1795802817860183e-23 
23.625, 32.625, 3.7304386447491615e-23, 3.680440604194098e-23 
23.875, 32.625, 3.671330921489025e-23, 3.622481732943547e-23 
24.125, 32.625, 2.627901759642482e-23, 2.593191293559324e-23 
24.375, 32.625, 3.2312327453975787e-23, 3.188867134409762e-23 
24.625, 32.625, 6.177673541541463e-23, 6.097591074713747e-23 
24.875, 32.625, 9.122420586203133e-23, 9.006509410590441e-23 
25.125, 32.625, 5.154341928223955e-23, 5.0901746625559373e-23 
25.375, 32.625, 9.797714085957204e-24, 9.678258873335212e-24 
25.625, 32.625, 7.278731855128212e-23, 7.191575008638824e-23 
25.875, 32.625, 8.434033579105121e-23, 8.333862454970432e-23 
26.125, 32.625, 4.037003128983079e-23, 3.9894478677657255e-23 
26.375, 32.625, 2.316620092609578e-23, 2.2895557854453308e-23 
26.625, 32.625, 2.1312483971989706e-23, 2.1065568318317473e-23 
26.875, 32.625, 3.0340124645447946e-23, 2.999156772152441e-23 
27.125, 32.625, 8.076757691318895e-23, 7.98475314546109e-23 
27.375, 32.625, 1.317792621825048e-22, 1.3028981042381356e-22 
27.625, 32.625, 1.3504577935504938e-22, 1.3352812876614587e-22 
27.875, 32.625, 9.982326398868429e-23, 9.870248797086526e-23 
28.125, 32.625, 1.8851364705177106e-22, 1.8638763743767476e-22 
28.375, 32.625, 2.0897054593059044e-22, 2.0660335075983433e-22 
28.625, 32.625, 1.4199835162220164e-22, 1.4038269105402777e-22 
28.875, 32.625, 1.193763511312877e-22, 1.1801210004533521e-22 
29.125, 32.625, 4.6385498304737344e-23, 4.585307280411047e-23 
29.375, 32.625, 5.379124967902958e-23, 5.317112306190824e-23 
29.625, 32.625, 5.030693402243102e-23, 4.972445500679265e-23 
29.875, 32.625, 6.433238192679653e-23, 6.35842857873347e-23 
30.125, 32.625, 7.829743929669825e-23, 7.738302625099965e-23 
30.375, 32.625, 1.3584207308336584e-22, 1.3424880805119728e-22 
30.625, 32.625, 1.062729250569241e-22, 1.0502563894817627e-22 
30.875, 32.625, 3.041160778225773e-23, 3.0057590547253955e-23 
31.125, 32.625, 2.1893532234052014e-23, 2.1640769191857956e-23 
31.375, 32.625, 2.536374315788337e-23, 2.5073344594769265e-23 
31.625, 32.625, 2.970440854088517e-23, 2.9367155729411505e-23 
31.875, 32.625, 3.0778611202542265e-23, 3.043210826802051e-23 
32.125, 32.625, 4.544746684172488e-23, 4.494017255842403e-23 
32.375, 32.625, 5.033412564554391e-23, 4.977761191513208e-23 
32.625, 32.625, 5.757485286436956e-23, 5.694410521542135e-23 
32.875, 32.625, 6.271917743637903e-23, 6.203848606644287e-23 
33.125, 32.625, 5.287011292631329e-23, 5.230130005291969e-23 
33.375, 32.625, 1.89918578359961e-23, 1.8789274028313944e-23 
33.625, 32.625, 1.656226736494412e-23, 1.6386361297254377e-23 
33.875, 32.625, 1.8075420931724636e-23, 1.7880863652828486e-23 
22.125, 32.875, 2.5554938501848077e-22, 2.5252640397496656e-22 
22.375, 32.875, 2.8539938965524876e-22, 2.819688149221602e-22 
22.625, 32.875, 2.510039338769113e-22, 2.479116203760064e-22 
22.875, 32.875, 1.2210244485758476e-22, 1.2056063480888987e-22 
23.125, 32.875, 3.773214436123458e-23, 3.724467574242198e-23 
23.375, 32.875, 2.2188766490977926e-23, 2.1896536964170656e-23 
23.625, 32.875, 5.768072010042237e-23, 5.691610757473842e-23 
23.875, 32.875, 5.695648513118753e-23, 5.620417658459554e-23 
24.125, 32.875, 3.503207562501645e-23, 3.457275817443031e-23 
24.375, 32.875, 3.130795645966973e-23, 3.0900508519211645e-23 
24.625, 32.875, 2.4391491170678367e-23, 2.4076975588131658e-23 
24.875, 32.875, 1.1773186039937673e-22, 1.1623756510270253e-22 
25.125, 32.875, 1.4559948723819486e-22, 1.437889047602127e-22 
25.375, 32.875, 9.413461056573382e-23, 9.298820467593602e-23 
25.625, 32.875, 1.0525895958825858e-22, 1.0399930114829913e-22 
25.875, 32.875, 8.393892947457144e-23, 8.294256828154855e-23 
26.125, 32.875, 1.9739201809419072e-23, 1.9506813960771237e-23 
26.375, 32.875, 2.1249151507236135e-23, 2.1001394220464422e-23 
26.625, 32.875, 2.95715055244919e-23, 2.9231068650038746e-23 
26.875, 32.875, 3.091885063109318e-23, 3.056590709242156e-23 
27.125, 32.875, 5.417437250525756e-23, 5.356122785548792e-23 
27.375, 32.875, 9.56985249691321e-23, 9.462468614328732e-23 
27.625, 32.875, 1.3583592395934903e-22, 1.3432093592023893e-22 
27.875, 32.875, 1.2223778166521735e-22, 1.2087573112663272e-22 
28.125, 32.875, 6.612802292377516e-23, 6.53878666465629e-23 
28.375, 32.875, 1.405245298494583e-22, 1.3894672478730477e-22 
28.625, 32.875, 1.130877959613535e-22, 1.1181818013886275e-22 
28.875, 32.875, 3.871456727956922e-23, 3.8277985103333445e-23 
29.125, 32.875, 5.679755907147536e-23, 5.615420883088983e-23 
29.375, 32.875, 4.1955571878547365e-23, 4.1478898083392295e-23 
29.625, 32.875, 2.321432666910431e-23, 2.2950290728479214e-23 
29.875, 32.875, 5.23817441420418e-23, 5.1780536719997915e-23 
30.125, 32.875, 5.606231173882885e-23, 5.541605192087873e-23 
30.375, 32.875, 9.062086713881802e-23, 8.95716926536323e-23 
30.625, 32.875, 1.4150481604897482e-22, 1.3986449696426915e-22 
30.875, 32.875, 1.08304416080934e-22, 1.0705932540730748e-22 
31.125, 32.875, 2.205022766441798e-23, 2.179884460635714e-23 
31.375, 32.875, 1.8433223728915034e-23, 1.8224329846610625e-23 
31.625, 32.875, 2.20817724125097e-23, 2.1831913674869922e-23 
31.875, 32.875, 1.7323220093604737e-23, 1.7130586547810356e-23 
32.125, 32.875, 2.779317141011267e-23, 2.7486771720761653e-23 
32.375, 32.875, 7.3503047695622e-23, 7.269976144851764e-23 
32.625, 32.875, 9.50717315077159e-23, 9.404114654042118e-23 
32.875, 32.875, 9.436207232303377e-23, 9.334408076521886e-23 
33.125, 32.875, 3.9472626302220533e-23, 3.9050512396581847e-23 
33.375, 32.875, 2.7827532988062986e-23, 2.753250425750771e-23 
33.625, 32.875, 1.386230204627559e-23, 1.3715611485300786e-23 
33.875, 32.875, 1.679042868326022e-23, 1.6610225970985126e-23 
34.125, 32.875, 1.703588700383067e-23, 1.6850486624649662e-23 
34.375, 32.875, 2.2869115538288043e-23, 2.2617053901970707e-23 
34.625, 32.875, 1.0338959902320988e-23, 1.0224166717788215e-23 
21.375, 33.125, 5.086870737749091e-23, 5.0295339847302575e-23 
21.625, 33.125, 1.3550525708522834e-22, 1.3396471233858403e-22 
21.875, 33.125, 1.7023436005759423e-22, 1.6827276290495826e-22 
22.125, 33.125, 2.087185872780237e-22, 2.0627375795346542e-22 
22.375, 33.125, 1.8163141379311767e-22, 1.7945065720772456e-22 
22.625, 33.125, 1.0254959578182744e-22, 1.0128762132082466e-22 
22.875, 33.125, 3.406855555329623e-23, 3.3638836278178916e-23 
23.125, 33.125, 2.2324844173325918e-23, 2.2037643524911792e-23 
23.375, 33.125, 6.032748498366353e-23, 5.954342054204702e-23 
23.625, 33.125, 6.434075617320183e-23, 6.349901321448684e-23 
23.875, 33.125, 2.4826108932542732e-23, 2.4501833004156344e-23 
24.125, 33.125, 3.075664869665921e-23, 3.035637356145907e-23 
24.375, 33.125, 2.680148320946227e-23, 2.6455284992196197e-23 
24.625, 33.125, 1.9487125344920323e-23, 1.9237740409983243e-23 
24.875, 33.125, 1.704895601589053e-23, 1.6833732780896827e-23 
25.125, 33.125, 1.0271456566921902e-22, 1.0143869044718578e-22 
25.375, 33.125, 9.037470909059193e-23, 8.92753381641397e-23 
25.625, 33.125, 6.187967797182254e-23, 6.114000122790688e-23 
25.875, 33.125, 4.127368292097425e-24, 4.078432910656698e-24 
26.125, 33.125, 1.1638297185085093e-23, 1.150162639581031e-23 
26.375, 33.125, 1.9992961270241847e-23, 1.9761511760435093e-23 
26.625, 33.125, 2.5659846752079704e-23, 2.5366573737642198e-23 
26.875, 33.125, 3.728450338782082e-23, 3.6861991864780186e-23 
27.125, 33.125, 4.209924531734277e-23, 4.1626263309868326e-23 
27.375, 33.125, 3.5202663890238023e-23, 3.48105850902341e-23 
27.625, 33.125, 6.503222549952064e-23, 6.431286458629663e-23 
27.875, 33.125, 8.594555273404241e-23, 8.499575429125867e-23 
28.125, 33.125, 6.805355474716905e-23, 6.729907843904562e-23 
28.375, 33.125, 6.649749098029224e-23, 6.576155183927021e-23 
28.625, 33.125, 4.728143054449727e-23, 4.675821289428324e-23 
28.875, 33.125, 5.108618751440166e-23, 5.0518304977522655e-23 
29.125, 33.125, 5.879190071704793e-23, 5.81363324621348e-23 
29.375, 33.125, 1.3912418359774793e-23, 1.375765142471676e-23 
29.625, 33.125, 1.6212740763056007e-23, 1.6032182255122546e-23 
29.875, 33.125, 4.216636955221607e-23, 4.1691434945163993e-23 
30.125, 33.125, 6.743343609955859e-23, 6.666693585228219e-23 
30.375, 33.125, 8.773587475723693e-23, 8.673420552806614e-23 
30.625, 33.125, 1.3738293707189766e-22, 1.358124823510726e-22 
30.875, 33.125, 1.105249643966349e-22, 1.092721099583901e-22 
31.125, 33.125, 1.9273840771226284e-23, 1.90566789320148e-23 
31.375, 33.125, 9.854803895360891e-24, 9.743274358595073e-24 
31.625, 33.125, 1.7439213885651727e-23, 1.724215129246268e-23 
31.875, 33.125, 2.5649188019321066e-23, 2.5365368612697616e-23 
32.125, 33.125, 1.2374708183433882e-22, 1.2240187903291356e-22 
32.375, 33.125, 1.3491366592632588e-22, 1.3345998011992293e-22 
32.625, 33.125, 9.6737273372169e-23, 9.570250027198255e-23 
32.875, 33.125, 1.4373952090971798e-22, 1.4220625900427248e-22 
33.125, 33.125, 1.4358061777250872e-22, 1.420553873470114e-22 
33.375, 33.125, 4.261424224242204e-23, 4.216438561467195e-23 
