# utc [-], et [s], R_T_spoint [km], R_R_spoint [km], R_MEXspointTGO [km], r_MEXTGO [km], spoint_lon [deg], spoint_lat [deg], midpoint_lon [deg], midpoint_lat [deg], emis_MEX [deg], emis_TGO [deg], emis_avg [deg], S_mutualfootprint [km^2], rho_data [-], rho_modelGRS [-], rho_modelFREND [-], dc_data [-], dc_modelGRS [-], dc_modelFREND [-], AGC_data [-], P_R_data [W], P_R_modelGRS [W], P_R_modelFREND [W], P_R_modelGRS_maxcont [W], P_R_modelFREND_maxcont [W], P_R_modelGRS_mincont [W], P_R_modelFREND_mincont [W], P_R_modelGRS_spoint [W], P_R_modelFREND_spoint [W], P_R_freespace [W], gamma_spoint [deg], C_spoint [-], topography_spoint [-], gamma_GRS_maxcont [deg], C_GRS_maxcont [-], topography_GRS_maxcont [-], gamma_FREND_maxcont [deg], C_FREND_maxcont [-], topography_FREND_maxcont [-], rho_modelGRS_spoint [-], dc_modelGRS_spoint [-], rho_modelGRS_maxcont [-], dc_modelGRS_maxcont [-], rho_modelFREND_spoint [-], dc_modelFREND_spoint [-], rho_modelFREND_maxcont [-], dc_modelFREND_maxcont [-], G_T_freespace [-], G_R_freespace [-], angle_MEX2TGO [deg], angle_TGO2MEX [deg], lat_GRS_maxcont [deg], lon_GRS_maxcont [deg], lat_FREND_maxcont [deg], lon_FREND_maxcont [deg], MEXbs_lon [deg], MEXbs_lat [deg], TGObs_lon [deg], TGObs_lat [deg] 
2024 FEB 06 09:43:32, 760484681.201602, 5140.270405223091, 948.1084558955148, 6088.3788611186055, 5892.656379765448, 151.92340451776474, 73.96547090253402, -161.3630162223283, 57.80581555753867, 69.718410843361, 69.72756732803212, 69.72298908569655, 4856571.901872354,  nan, 0.142911791136554,  nan,  nan, 3.5891053903231187,  nan, 126.1997921923705, 1.6289338041949435e-14, 2.521088810008717e-16,  nan, 1.940523853910573e-17, 9.763727496479748e-23, 1.4376165482171507e-26, 5.966380296526716e-25, 7.790134920129717e-18,  nan, 2.4480511441796248e-17, 0.7393222644126421, 331746.1721136434, 786.7102531234815, 0.5030844861092357, 491713.6660481384, 2026.0330070937885, 87.15123513954175, 313088.980317416, 0.0017938131732482, 0.1479126052983763, 3.674169424585398, 0.1479126052983763, 3.674169424585398,  nan,  nan,  nan,  nan, 1.822737874983837, 0.0312670803316974, 32.642096915316394, 90.82829673932876, 73.875, 152.625, 49.875, 118.875, -149.06363875343814, 40.38500679470766, 104.20581741443124, 72.43056176096505
2024 FEB 06 09:43:33, 760484682.2032714, 5139.327483344739, 946.7101279944212, 6086.03761133916, 5889.489809347824, 152.01193506007863, 73.96534130626428, -161.3476445624959, 57.803718474441965, 69.66062830088724, 69.67053700839564, 69.66558265464144, 4869557.537359511,  nan, 0.1430726450709827,  nan,  nan, 3.589303770146324,  nan, 129.66859370483505, 2.6038201548302143e-14, 2.6155870662722795e-16,  nan, 1.972850805909845e-17, 9.784705608965841e-23, 1.4468279610243739e-26, 5.969389148668013e-25, 1.1030354850705293e-17,  nan, 2.4314509514278076e-17, 0.6625513324408726, 314148.5779291156, 1113.9051050751823, 0.502152755025704, 491713.6660481384, 2037.0397079936276, 87.14883100451233, 313088.980317416, 0.0017938244144208, 0.1480645660472314, 3.674169424585398, 0.1480645660472314, 3.674169424585398,  nan,  nan,  nan,  nan, 1.8236058065915643, 0.0310069267532856, 32.63366934514206, 90.90322175483128, 73.875, 152.625, 49.875, 118.875, -149.06610418881075, 40.40322673452051, 104.33596841795024, 72.46032134206727
2024 FEB 06 09:43:34, 760484683.2049408, 5138.397822427565, 945.3003126802984, 6083.698135107864, 5886.323738460868, 152.09973521928478, 73.96525560931408, -161.33228332000346, 57.801612447406434, 69.60309437955657, 69.61289252483466, 69.60799345219561, 4883932.803528246,  nan, 0.1432349327114527,  nan,  nan, 3.589528383021406,  nan, 129.6628907134989, 2.6341887520971005e-14, 2.729473972498283e-16,  nan, 2.1697384823552356e-17, 9.805667392073118e-23, 1.4560875778397264e-26, 5.9723587404667145e-25, 9.302848997685647e-18,  nan, 2.414941308085233e-17, 0.7048477520765322, 314148.5779291156, 928.9458618716404, 0.4826189057131839, 514526.2375716045, 2240.083052846668, 87.146488151325, 313088.980317416, 0.0017938353782599, 0.1482164494334409, 3.674169424585398, 0.1482164494334409, 3.674169424585398,  nan,  nan,  nan,  nan, 1.824479939846336, 0.0307485473103656, 32.62518341191019, 90.97819881456616, 73.875, 152.875, 49.875, 118.875, -149.0685694111118, 40.42143893987682, 104.4665603033328, 72.48999014676784
2024 FEB 06 09:43:35, 760484684.2066103, 5137.467215827679, 943.8932201815244, 6081.360436009203, 5883.158173251296, 152.1876388016628, 73.96508887392153, -161.3169325162092, 57.79949750515551, 69.54549597516461, 69.55520582567975, 69.55035090042219, 4896599.052478981,  nan, 0.1433943912292963,  nan,  nan, 3.58970869954602,  nan, 129.70418662062607, 2.66808081391725e-14, 2.8651827869953527e-16,  nan, 2.3979596923733268e-17, 9.82659061884864e-23, 1.4653917245531924e-26, 5.975275966108515e-25, 7.838541864586174e-18,  nan, 2.3985218350114806e-17, 0.74997429997244, 314148.5779291156, 773.9445743316026, 0.4796821451051996, 429745.95777883934, 2475.386233272285, 87.38617765618787, 175209.56893344456, 0.0023964993677793, 0.1483679142146997, 3.674169424585398, 0.1483679142146997, 3.674169424585398,  nan,  nan,  nan,  nan, 1.8253602864369975, 0.0304919329360432, 32.616639039367264, 91.0532280299358, 73.875, 153.125, 49.875, 118.625, -149.07103444145164, 40.43964343817968, 104.59759397746252, 72.51956771651513
2024 FEB 06 09:43:36, 760484685.2082797, 5136.536133902761, 942.4883841320705, 6079.024518034832, 5879.993121054908, 152.2756436759307, 73.96486860194277, -161.30159217624302, 57.79737367796918, 69.4878434978717, 69.49745780649417, 69.49265065218293, 4910542.2734441785,  nan, 0.1435549312426969,  nan,  nan, 3.589915080593236,  nan, 129.5362296196183, 2.545295077529186e-14, 3.0260179658309213e-16,  nan, 2.902255909314727e-17, 9.84747562754698e-23, 1.474740422515802e-26, 5.9781414245570405e-25, 1.0924520238465068e-17,  nan, 2.3821921600771763e-17, 0.6684572383029779, 318337.7259487171, 1078.629580327784, 0.4508269797518804, 429745.95777883934, 2962.8707159176765, 87.38405982012682, 175209.56893344456, 0.0023965115044727, 0.1485189737278713, 3.674169424585398, 0.1485189737278713, 3.674169424585398,  nan,  nan,  nan,  nan, 1.8262468576689488, 0.0302370746832362, 32.60803615523695, 91.12830948510374, 73.875, 153.125, 49.875, 118.625, -149.07349929938383, 40.45784025057336, 104.72907028616932, 72.5490535823775
2024 FEB 06 09:43:37, 760484686.2099491, 5135.604598577984, 941.0857909916128, 6076.690389569597, 5876.828592891237, 152.36377646086433, 73.9646196677494, -161.2862622435221, 57.79524095846508, 69.43013735548497, 69.43964752438431, 69.43489243993464, 4923814.151297555,  nan, 0.1437143443930864,  nan,  nan, 3.590107986957134,  nan, 130.04520206557658, 2.9181835561013944e-14, 3.2164864207056933e-16,  nan, 3.387759663053514e-17, 9.899919609388778e-23, 1.4841335711924786e-26, 5.9809552888249875e-25, 9.261750924844607e-18,  nan, 2.3659519209941403e-17, 0.7098546284936977, 318337.7259487171, 904.1799904526888, 0.4289525091505317, 429745.95777883934, 3420.1886758001096, 87.38200150875697, 175209.56893344456, 0.0023965233095389, 0.1486696305136361, 3.674169424585398, 0.1486696305136361, 3.674169424585398,  nan,  nan,  nan,  nan, 1.8271396658713892, 0.0299839637616021, 32.59937467749656, 91.203443224874, 73.875, 153.125, 49.875, 118.625, -149.07596394304014, 40.476029345336165, 104.86099010852926, 72.57844728320232
2024 FEB 06 09:43:38, 760484687.2116187, 5134.67226938371, 939.6857829156174, 6074.358052299327, 5873.664593359551, 152.45200157470043, 73.9642901337958, -161.27094273782842, 57.79309937595635, 69.37236963220705, 69.38178944360912, 69.37707953790809, 4938427.216884354,  nan, 0.1438744304268356,  nan,  nan, 3.590318825053909,  nan, 130.00180464520363, 2.8493840023456385e-14, 3.442607497049298e-16,  nan, 4.3408304445737733e-17, 9.921013465661309e-23, 1.493570967096175e-26, 5.98371738832633e-25, 7.838320042739418e-18,  nan, 2.3498007432741085e-17, 0.754164553780601, 318337.7259487171, 756.5905086326454, 0.4520526972419775, 162827.2583305343, 4381.894433370426, 87.38000236492617, 175209.56893344456, 0.0023965347842172, 0.1488198779081247, 3.674169424585398, 0.1488198779081247, 3.674169424585398,  nan,  nan,  nan,  nan, 1.828038722807346, 0.0297325911806687, 32.59065453006546, 91.27862936046908, 73.875, 153.375, 49.875, 118.625, -149.0784283933153, 40.49421074997953, 104.99335430968794, 72.60774835727902
2024 FEB 06 09:43:39, 760484688.2132881, 5133.739416865848, 938.2880951507846, 6072.027512016633, 5870.5011346601095, 152.54032985076597, 73.9639063621573, -161.25563365987855, 57.79094894765497, 69.31454626311024, 69.32387249382548, 69.31920937846786, 4953841.444971232,  nan, 0.1440347393313393,  nan,  nan, 3.5905398322290605,  nan, 129.75367764818012, 2.760336298490497e-14, 3.712949522660274e-16,  nan, 5.717398262865201e-17, 9.942068869106656e-23, 1.5030525582339675e-26, 5.9864281390587e-25, 1.0417265821467393e-17,  nan, 2.3337382600618247e-17, 0.6385409349676778, 491713.6660481384, 1005.5283781558692, 0.4099789197588951, 162827.2583305343, 5707.418386360543, 87.37806204519195, 175209.56893344456, 0.0023965459296975, 0.1489697244639975, 3.674169424585398, 0.1489697244639975, 3.674169424585398,  nan,  nan,  nan,  nan, 1.828944040131983, 0.0294829481373686, 32.58187563799714, 91.35386795471456, 73.875, 153.375, 49.875, 118.625, -149.08089264939684, 40.5123844656277, 105.12616369934366, 72.63695632926746
2024 FEB 06 09:43:40, 760484689.2149575, 5132.806088632598, 936.8926832952636, 6069.698771927862, 5867.338221413122, 152.6287862994939, 73.96349329555233, -161.24033502980484, 57.788789702554695, 69.25666836409974, 69.26589452810387, 69.2612814461018, 4967549.582941392,  nan, 0.1441935989845059,  nan,  nan, 3.590742717341936,  nan, 129.6661875112302, 2.6214289869040072e-14, 4.038863563839096e-16,  nan, 7.405036381436459e-17, 1.0339442351753899e-22, 1.5125782316525368e-26, 5.9890877522957975e-25, 8.795041519955206e-18,  nan, 2.3177640992082738e-17, 0.6788008298080357, 491713.6660481384, 839.3557979979671, 0.37343626570208, 162827.2583305343, 7309.7926073923, 87.37618019440553, 175209.56893344456, 0.0023965567472661, 0.1491191733449291, 3.674169424585398, 0.1491191733449291, 3.674169424585398,  nan,  nan,  nan,  nan, 1.8298556296560515, 0.0292350256937981, 32.573037925282534, 91.42915911855728, 73.875, 153.375, 49.875, 118.625, -149.08335673189092, 40.53055051958592, 105.25941911788506, 72.66607073316251
2024 FEB 06 09:43:41, 760484690.216627, 5131.858501487499, 935.5133369966834, 6067.371838484182, 5864.175864699477, 152.71817637204134, 73.9629251587645, -161.22504676630834, 57.786621624504704, 69.19842952348611, 69.20842426278828, 69.20342689313719, 4981056.708752235,  nan, 0.144351393195614,  nan,  nan, 3.5909387532340253,  nan, 129.64856292430647, 2.5944789473169323e-14, 4.42986384431548e-16,  nan, 9.249614705780475e-17, 1.0340797332688968e-22, 1.522144146865889e-26, 5.991683444502092e-25, 7.403884762031359e-18,  nan, 2.3018778936432724e-17, 0.7222391681815405, 491713.6660481384, 698.587051980094, 0.3442264319789784, 162827.2583305343, 9028.6623817268, 87.3743565533393, 175209.56893344456, 0.0023965672376857, 0.1492678898495238, 3.674169424585398, 0.1492678898495238, 3.674169424585398,  nan,  nan,  nan,  nan, 1.830773505806234, 0.0289888150115038, 32.56414129076301, 91.50450294081512, 73.875, 153.375, 49.875, 118.625, -149.08582059880248, 40.54870888069743, 105.3931214353689, 72.69509112835959
2024 FEB 06 09:43:42, 760484691.2182964, 5130.924065396518, 934.1226512696092, 6065.046716666127, 5861.014070339257, 152.8068123297855, 73.96237721108982, -161.20976894381062, 57.78444476148118, 69.14043779738769, 69.15033365994717, 69.14538572866743, 4994449.513257097,  nan, 0.1445091859855246,  nan,  nan, 3.59113562753907,  nan, 129.4957852550331, 2.5110612557342362e-14, 4.885547997332751e-16,  nan, 1.0878325750848735e-16, 1.0342071372568457e-22, 1.5317574884229324e-26, 5.9942410813229685e-25, 1.1407067399636439e-17,  nan, 2.2860792965888002e-17, 0.6194429178793918, 514526.2375716045, 1076.3282370432823, 0.324376561742462, 162827.2583305343, 10499.461780550906, 87.37320757724126, 169938.41717687328, 0.0024334584905427, 0.1494165441259026, 3.674169424585398, 0.1494165441259026, 3.674169424585398,  nan,  nan,  nan,  nan, 1.8316976761923804, 0.0287443075747892, 32.55518569960453, 91.57989941825352, 73.875, 153.375, 49.875, 118.375, -149.08828426991724, 40.566859569555845, 105.52727132567476, 72.72401698158933
2024 FEB 06 09:43:43, 760484692.2199658, 5129.989163799934, 932.7342455211624, 6062.723409321097, 5857.852849440878, 152.89557488718646, 73.96179951061814, -161.1945015589955, 57.7822591332694, 69.08239134532506, 69.09218206646062, 69.08728670589284, 5007532.548662298,  nan, 0.1446661108885405,  nan,  nan, 3.591323211749637,  nan, 129.32171120989352, 2.433617587509197e-14, 5.396042675219187e-16,  nan, 1.1786404998293932e-16, 1.0343242917563412e-22, 1.5414144788083982e-26, 5.99674807013302e-25, 9.508159659693169e-18,  nan, 2.270367925055467e-17, 0.661379208169654, 514526.2375716045, 886.9726467479418, 0.3283001337943906, 94331.84130334208, 11375.20849218308, 87.37168376593317, 169938.41717687328, 0.0024334674007584, 0.1495648064057149, 3.674169424585398, 0.1495648064057149, 3.674169424585398,  nan,  nan,  nan,  nan, 1.83262815468822, 0.0285014943759866, 32.54617105658118, 91.6553487063187, 73.875, 153.625, 49.875, 118.375, -149.0907477673866, 40.58500261364605, 105.66186963195408, 72.75284784948637
2024 FEB 06 09:43:44, 760484693.2216353, 5129.053567667902, 931.3483557097788, 6060.401923377681, 5854.692206698952, 152.9844204217422, 73.96114101737419, -161.17924455309668, 57.78006473230234, 69.02428448532672, 69.03397976062872, 69.02913212297773, 5021484.96189826,  nan, 0.1448235189936545,  nan,  nan, 3.5915256419585684,  nan, 129.43046647344204, 2.4931797402750126e-14, 5.955774053367981e-16,  nan, 1.5914899463892531e-16, 1.034431204754894e-22, 1.5511148894530847e-26, 5.999204344013537e-25, 7.914964334949347e-18,  nan, 2.2547434289381925e-17, 0.7063894990724793, 514526.2375716045, 729.9442813744845, 0.2877371718717755, 94331.84130334208, 15187.226371206987, 87.37021648759195, 169938.41717687328, 0.0024334759853286, 0.1497126726482725, 3.674169424585398, 0.1497126726482725, 3.674169424585398,  nan,  nan,  nan,  nan, 1.8335649538290892, 0.0282603667918143, 32.53709727971378, 91.73085084967876, 73.875, 153.625, 49.875, 118.375, -149.09321104654805, 40.60313798132246, 105.7969171404539, 72.78158325868485
2024 FEB 06 09:43:45, 760484694.2233047, 5128.117450540312, 929.964812352231, 6058.082262892543, 5851.532154360596, 153.0733664052832, 73.96042743062493, -161.16399795287302, 57.77786158847319, 68.96612114636733, 68.97571948412097, 68.97092031524414, 5034326.127541765,  nan, 0.1449797764176062,  nan,  nan, 3.5917148051608896,  nan, 129.65271126457975, 2.6327487295145493e-14, 6.561040282884056e-16,  nan, 2.042211212478053e-16, 1.0345279529991817e-22, 1.560858596514975e-26, 6.001610233886807e-25, 1.764367920355109e-17,  nan, 2.2392054418580998e-17, 0.5539098895543515, 429745.95777883934, 1627.2218514783326, 0.2560016578588605, 94331.84130334208, 19268.85449362745, 87.36880539414535, 169938.41717687328, 0.0024334842457336, 0.1498601489120307, 3.674169424585398, 0.1498601489120307, 3.674169424585398,  nan,  nan,  nan,  nan, 1.8345080852942155, 0.0280209160930209, 32.527964295560025, 91.80640593324615, 73.875, 153.625, 49.875, 118.375, -149.09567412876052, 40.62126569377763, 105.93241456946096, 72.81022272514348
