# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 JUL 14 19:53:08, 805794857.1837294, 569.3675420620843, -1851.810588059216, 2844.601658029321, -113.97883993350511, 123.06377242278076, -1.9033158942502553, -1.9234650996745308, 36.92706349781133, 36.92008772215663, 472.15107489729587, 476.0684118640435, 123.07126705039263, -1.9107789243793918
2025 JUL 14 19:53:18, 805794867.528557, 563.5937635718801, -1854.4030749922229, 2844.1160618708705, -78.90271026752498, 123.10490740229362, -1.3178137628578044, -1.331528822577497, 36.5506735534563, 36.54276893255218, 472.5280489119536, 474.3984099925603, 123.10843595160087, -1.3267120526854455
2025 JUL 14 19:53:29, 805794877.8733846, 558.048248069614, -1856.8025515686386, 2843.3153979946333, -43.88028751104484, 123.14619791571195, -0.7329671341949509, -0.7405127474173091, 36.17022958630264, 36.1773326975946, 473.11904955026534, 472.8229965815531, 123.14550819759572, -0.7430734000443736
2025 JUL 14 19:53:39, 805794888.2182121, 552.7398193320893, -1859.049152489481, 2842.176015181105, -8.794592101937129, 123.1884423675872, -0.1474116696859415, -0.1486040872845655, 35.80167593395407, 35.80931346026817, 474.0026922081891, 471.2657169166173, 123.18249689340641, -0.15988870556855972
2025 JUL 14 19:53:49, 805794898.5630398, 547.6772646526186, -1861.1226891299984, 2840.7093995147934, 26.28223099742529, 123.2312630810063, 0.4485055148917347, 0.44337495402268295, 35.4379955985384, 35.44712422002028, 475.13867250923107, 469.76860320371895, 123.21941504154425, 0.42281644678644276
2025 JUL 14 19:54:00, 805794908.9078673, 542.8692875256367, -1863.0316014047294, 2838.9101905455773, 61.3513991912926, 123.27484268538949, 1.0479650728693264, 1.035066218098711, 35.081400003021734, 35.08991645477211, 476.5342791708911, 468.3257171186643, 123.25627557786933, 1.005016650632128
2025 JUL 14 19:54:10, 805794919.2526948, 538.3244740328522, -1864.7735076122995, 2836.780410964617, 96.3992362808151, 123.31914328334327, 1.6471991023081225, 1.6265128243947162, 34.73183635791398, 34.739068977591636, 478.1853318970639, 466.94219545079005, 123.2930913605992, 1.5866866876920227
2025 JUL 14 19:54:20, 805794929.5975225, 534.0512430506482, -1866.34125763324, 2834.326138963818, 131.4042879313128, 123.36402249812882, 2.2458481812769366, 2.2174153970450328, 34.38805817886904, 34.39714117189933, 480.0819684348424, 465.6284559132485, 123.3298751876737, 2.1678015367181844
2025 JUL 14 19:54:31, 805794939.94235, 530.0577991736183, -1867.7507588043406, 2831.536990936631, 166.38239735093518, 123.4098163088005, 2.8443043417147535, 2.8081085455346297, 34.05417313578031, 34.06114198590862, 482.2406228387643, 464.3682428282405, 123.36663978704809, 2.7483363301194523
2025 JUL 14 19:54:41, 805794950.2871777, 526.3520851779834, -1868.988805283714, 2828.4244016182715, 201.29953183261375, 123.45624802522201, 3.4420243170540217, 3.398080892473863, 33.727122904662856, 33.735358244680945, 484.64275399240563, 463.1798619088582, 123.40339784880112, 3.3282664467741223
2025 JUL 14 19:54:51, 805794960.6320052, 522.9417343394961, -1870.0620769584095, 2824.9850109138442, 236.1602113231331, 123.50345921833235, 4.039107156733986, 3.9874705679168256, 33.4090835259311, 33.418611668075435, 487.29541187269695, 462.05565028496994, 123.44016201100769, 3.907567450034441
2025 JUL 14 19:55:02, 805794970.9768329, 519.83401396838, -1870.981788076232, 2821.212149849916, 270.96795853444945, 123.5516871678349, 4.635751635182028, 4.576404265378626, 33.102458496103935, 33.10934524019159, 490.2065929592537, 460.98662806333505, 123.47694487198116, 4.486215133240331
