# utc [-], et [s], MEX2TGO [km], midpoint_x [km], midpoint_y [km],midpoint_z [km], midpoint_lon [deg], midpoint_lat [deg], midpoint2MEX[km], midpoint2TGO [km] 
2025 JUL 12 05:09:27, 805569036.1838019, 3801.391474632795, 2576.564760157016, -1632.1542085385572, 1485.0257004703135, -32.352678468180905, 25.96102032491667, 811.776510283356, 675.1569888824936, 
2025 JUL 12 05:09:37, 805569046.5286294, 3801.5809661845346, 2565.5759060919922, -1622.4802366905205, 1514.02114183188, -32.309420563994784, 26.508268031515378, 818.7744335322488, 676.017797420175, 
2025 JUL 12 05:09:48, 805569056.8734571, 3801.7690258999355, 2554.3857501162834, -1612.6698045190292, 1542.8047229371355, -32.26559832986954, 27.054182023319687, 825.9300266672341, 676.9055226026561, 
2025 JUL 12 05:09:58, 805569067.2182846, 3801.9556452363704, 2542.9974746219445, -1602.7250412545548, 1571.374074148263, -32.22119489903513, 27.598747332877235, 833.2419289213863, 677.8194050830823, 
2025 JUL 12 05:10:08, 805569077.5631123, 3802.140810294856, 2531.4142750226642, -1592.648084871315, 1599.7269152538156, -32.17619302942323, 28.141949408331318, 840.7087439348074, 678.758702376834, 
2025 JUL 12 05:10:19, 805569087.9079398, 3802.324512798037, 2519.6393605347625, -1582.4410872479607, 1627.8610447087522, -32.13057516564794, 28.6837739123655, 848.3290495883119, 679.7226965935324, 
2025 JUL 12 05:10:29, 805569098.2527674, 3802.506742836252, 2507.675949064408, -1572.1062051759245, 1655.7743523778374, -32.08432333181371, 29.224206971967554, 856.1013871746089, 680.7106884631445, 
2025 JUL 12 05:10:39, 805569108.597595, 3802.687490575929, 2495.527269296521, -1561.6456071915652, 1683.464805491199, -32.03741920687408, 29.763234914293694, 864.0242847459714, 681.7220066708884, 
2025 JUL 12 05:10:50, 805569118.9424225, 3802.8667464217265, 2483.196555869221, -1551.0614654307146, 1710.9304597136188, -31.98984402612493, 30.300844487678013, 872.0962383702448, 682.7560022006313, 
2025 JUL 12 05:11:00, 805569129.2872502, 3803.0445009120626, 2470.6870491646046, -1540.3559582948271, 1738.1694527852922, -31.941578611202598, 30.837022746873558, 880.3157283541618, 683.8120535472456, 
2025 JUL 12 05:11:10, 805569139.6320777, 3803.220744725699, 2458.0019944844644, -1529.531269788263, 1765.1800026076185, -31.892603351772344, 31.371757023519258, 888.6812190915279, 684.8895678051352, 
2025 JUL 12 05:11:21, 805569149.9769053, 3803.395468653126, 2445.144638519182, -1518.5895850859818, 1791.9604123164524, -31.842898151259973, 31.905035035930457, 897.1911563547756, 685.9879796948765, 
2025 JUL 12 05:11:31, 805569160.3217329, 3803.5686636799023, 2432.1182297320725, -1507.5330934270671, 1818.5090634877624, -31.79244245357512, 32.43684476517217, 905.84397627221, 687.1067547865752, 
2025 JUL 12 05:11:41, 805569170.6665605, 3803.7403209083864, 2418.926015041197, -1496.3639826279123, 1844.824421625906, -31.74121516672301, 32.96717457574229, 914.6380985736512, 688.2453879726945, 
2025 JUL 12 05:11:52, 805569181.0113881, 3803.9104316366024, 2405.5712407111614, -1485.0844434418916, 1870.9050278398652, -31.68919470807858, 33.49601306053396, 923.5719413288609, 689.4034085433432, 
2025 JUL 12 05:12:02, 805569191.3562156, 3804.078987220778, 2392.057148771167, -1473.696663995033, 1896.7495046486406, -31.63635892727739, 34.02334916994683, 932.6439117547652, 690.5803771630439, 
2025 JUL 12 05:12:13, 805569201.7010432, 3804.2459776597857, 2378.38697545291, -1462.2028284461721, 1922.3565553799076, -31.58268507775485, 34.54917221464505, 941.8524084125024, 691.7758866641211, 
2025 JUL 12 05:12:23, 805569212.0458708, 3804.411397746527, 2364.563953373092, -1450.6051227288067, 1947.7249538516623, -31.528149871221313, 35.07347166769803, 951.1958318185343, 692.9895669092737, 
2025 JUL 12 05:12:33, 805569222.3906984, 3804.5752377769827, 2350.5913048988364, -1438.905723944171, 1972.8535573537015, -31.472729340716416, 35.59623744590812, 960.6725746515345, 694.2210799881756, 
2025 JUL 12 05:12:44, 805569232.735526, 3804.737488203621, 2336.4722455910205, -1427.1068072647533, 1997.7412940401368, -31.416398899749435, 36.11745966534435, 970.2810358171585, 695.4701259384664, 
2025 JUL 12 05:12:54, 805569243.0803536, 3804.89814436889, 2322.20998008054, -1415.2105416498493, 2022.3871680035652, -31.359133286327143, 36.637128761700964, 980.0196083114608, 696.7364396364671, 
2025 JUL 12 05:13:04, 805569253.4251812, 3805.0571956806384, 2307.8077014514006, -1403.2190871885578, 2046.7902586936655, -31.30090649488382, 37.15523549572402, 989.8866884044302, 698.0197917561139, 
2025 JUL 12 05:13:15, 805569263.7700087, 3805.2146377588524, 2293.2685917995705, -1391.1346007609677, 2070.949713491948, -31.24169184405551, 37.67177081264951, 999.8806794667275, 699.3199924149121, 
2025 JUL 12 05:13:25, 805569274.1148363, 3805.3704605684743, 2278.5958171373386, -1378.9592254365434, 2094.864757711089, -31.18146181147685, 38.18672607273755, 1009.9999837030819, 700.6368863087689, 
2025 JUL 12 05:13:35, 805569284.4596639, 3805.524660055697, 2263.7925317779413, -1366.6951004910866, 2118.5346802249937, -31.120188136495855, 38.7000927618952, 1020.2430116033424, 701.9703581866551, 
2025 JUL 12 05:13:46, 805569294.8044915, 3805.67722676484, 2248.861872071219, -1354.344351385286, 2141.958844176292, -31.057841673870502, 39.21186274001096, 1030.6081802799617, 703.320329941289, 
2025 JUL 12 05:13:56, 805569305.149319, 3805.8281558921803, 2233.8069586673914, -1341.909095080817, 2165.1366783337944, -30.994392432076026, 39.722028073350856, 1041.0939124389456, 704.686761694926, 
2025 JUL 12 05:14:06, 805569315.4941467, 3805.977442738778, 2218.6308943378003, -1329.3914371104581, 2188.067678705617, -30.92980950792, 40.230581088168876, 1051.698638730456, 706.0696519825555, 
2025 JUL 12 05:14:17, 805569325.8389742, 3806.125078827303, 2203.3367622643054, -1316.7934685941823, 2210.751409461985, -30.86406101132557, 40.737514411731375, 1062.4207976581124, 707.4690370689709, 
2025 JUL 12 05:14:27, 805569336.1838019, 3806.2710600623996, 2187.927626788992, -1304.1172703493182, 2233.1874971837096, -30.797114094932095, 41.242820864800656, 1073.258837781737, 708.884992796046, 
