# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 JUL 20 01:49:31, 806248240.1835855, 863.9213154278422, 488.16560302449574, 2760.9750082741702, 1905.1794250156984, 79.97320981172315, 34.55686926358412, 34.196052845812524, 21.10010547099909, 21.10866749227536, 1135.926613045496, 436.5380126700847, 80.68223560542552, 35.89825650247334
2025 JUL 20 01:49:41, 806248250.528413, 871.2860754074826, 481.1104307513587, 2745.882590810046, 1928.367979894826, 80.06199242778756, 35.03633095782292, 34.67307736978989, 20.789051651329945, 20.798953625917992, 1147.937243753964, 436.11180102367007, 80.74729492377251, 36.387129902764116
2025 JUL 20 01:49:52, 806248260.8732407, 878.8164122656285, 473.9767973694945, 2730.6333092849895, 1951.376193617281, 80.15284893712824, 35.514784356113985, 35.14918929707297, 20.479800169467353, 20.489019981474264, 1160.02980237227, 435.6973230783399, 80.81337496612124, 36.874350108933164
2025 JUL 20 01:50:02, 806248271.2180682, 886.5123987984974, 466.76166573586755, 2715.223239755839, 1974.2119817182586, 80.24588061701337, 35.99238150161622, 35.624569362845946, 20.171762742820334, 20.180438373885764, 1172.1999877887188, 435.2983307331336, 80.88050289054911, 37.35991470303414
2025 JUL 20 01:50:12, 806248281.5628959, 894.3741005540085, 459.46564063578904, 2699.65392442236, 1996.874509843594, 80.34113658464699, 36.46914826038398, 36.09922003598476, 19.86505491708062, 19.87326377339578, 1184.447447109598, 434.9146442181765, 80.9487065431733, 37.84382155510939
2025 JUL 20 01:50:23, 806248291.9077234, 902.401574747007, 452.0866650792951, 2683.922043822598, 2019.369919820782, 80.43870595507921, 36.94522987232724, 36.57328991049015, 19.559246939641984, 19.56881089800979, 1196.7688830973266, 434.5490775586968, 81.01801445258212, 38.32606858771746
2025 JUL 20 01:50:33, 806248302.252551, 910.5948725071787, 444.63205182433006, 2668.0380949239075, 2041.6840029920559, 80.53853371514363, 37.420336759241785, 37.04649790419174, 19.2555514820166, 19.264687676825133, 1209.1698677127392, 434.19558478111685, 81.08845588476699, 38.806653937775756
2025 JUL 20 01:50:43, 806248312.5973786, 918.9540369283568, 437.09941979840005, 2651.998540635342, 2063.823351145628, 80.64071777012404, 37.89461945268191, 37.51900056774524, 18.95351109752074, 18.962304598714194, 1221.646911835279, 433.85723206041223, 81.16006086243169, 39.28557590241383
2025 JUL 20 01:50:54, 806248322.9422061, 927.4791061527173, 429.4895689769521, 2635.8042583761785, 2085.787886826004, 80.74530778160832, 38.36808443164405, 37.9908142470197, 18.65321302753385, 18.661870100207956, 1234.1994852126727, 433.5341536607909, 81.23286018548613, 39.76283286658844
2025 JUL 20 01:51:04, 806248333.2870338, 936.1701109909807, 421.8034938420177, 2619.45779881381, 2107.575394435624, 80.85235695740187, 38.84074431674492, 38.461910035021745, 18.354912861284994, 18.36322441717802, 1246.8279244229639, 433.22564191056915, 81.3068854863115, 40.238423433515756
2025 JUL 20 01:51:14, 806248343.6318613, 945.0270769832272, 414.0397371630788, 2602.954354410999, 2129.1931171758542, 80.96194780483108, 39.3127293279574, 38.93246225969601, 18.05813897545766, 18.06795126576775, 1259.5287836767436, 432.93481072186665, 81.3821692461174, 40.712346315270686
2025 JUL 20 01:51:25, 806248353.976689, 954.0500242199921, 406.2038822171819, 2586.3055123437857, 2150.626958923193, 81.0740701923082, 39.78377756930388, 39.40218199946146, 17.764104827115773, 17.77367904225676, 1272.3073105291319, 432.6560874175009, 81.45874482963069, 41.18460034277865
2025 JUL 20 01:51:35, 806248364.3215165, 963.2389663733182, 398.2944948898783, 2569.5071818557203, 2171.883330876439, 81.18881231124328, 40.254008211078286, 39.87122456480115, 17.472416410203923, 17.481861506911226, 1285.160405197445, 432.39229439100455, 81.53664652383031, 41.65518445703351
2025 JUL 20 01:51:45, 806248374.666344, 972.5939121313817, 390.3124497444879, 2552.560752870993, 2192.9614597297877, 81.30623413808905, 40.7234186510613, 40.33958971709605, 17.18325274863547, 17.19263419475905, 1298.087918379624, 432.1433218453106, 81.61590958332532, 42.12409775011812
2025 JUL 20 01:51:56, 806248385.0111717, 982.1148646130712, 382.25862025819816, 2535.467540842058, 2213.860661013239, 81.4263977062072, 41.191999785632945, 40.807278630168, 16.896795865678587, 16.906158542355737, 1311.0896877016353, 431.909099760767, 81.69657025772007, 42.59133938820608
2025 JUL 20 01:52:06, 806248395.3559992, 991.8018225247256, 374.1338948824531, 2518.228846865425, 2234.5802630740905, 81.54936705174069, 41.65972912389164, 41.27429224848507, 16.61323685373277, 16.622610063056136, 1324.165564441612, 431.6895661333579, 81.77866583670239, 43.05690864456554
2025 JUL 20 01:52:17, 806248405.7008269, 1001.6547775524035, 365.9391930327216, 2500.84588066276, 2255.119688631144, 81.67520769200638, 42.12654917125311, 41.74063306794135, 16.332770565321624, 16.342193162523, 1337.315383324406, 431.4847045011068, 81.86223469590426, 43.52080488024244
