# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 JUL 27 22:22:06, 806926995.1833764, 2236.7818905560543, -3177.375355748373, -329.94775914804313, 1146.2642332915389, -174.07149089778636, 19.979087528378678, 19.739416194238277, 64.70277040729692, 64.7121959749067, 1658.0161837742646, 781.1600259548859, -169.05911985572249, 23.186127906827643
2025 JUL 27 22:22:16, 806927005.528204, 2232.3767249730618, -3167.995493126742, -328.09228673959404, 1172.1554719384067, -174.08726285017804, 20.4497454427661, 20.205135897572823, 64.32746969123907, 64.33646766218638, 1665.018588637238, 774.7189376440284, -169.01917060406478, 23.70418603881922
2025 JUL 27 22:22:27, 806927015.8730316, 2227.908030470908, -3158.413614939567, -326.3240241858948, 1197.91461431851, -174.10118952982165, 20.91939089658165, 20.669909800615198, 63.94737471863876, 63.95716311518554, 1671.9841608393263, 768.3338433839798, -168.9786859916094, 24.220312984131525
2025 JUL 27 22:22:37, 806927026.2178591, 2223.3783148071648, -3148.6398321359093, -324.62011156356215, 1223.52596677755, -174.1136868592423, 21.38772980508186, 21.133475288814214, 63.56345856129524, 63.5728081979749, 1678.9404626030057, 761.9794322945072, -168.9376497263759, 24.73450534223233
2025 JUL 27 22:22:47, 806927036.5626868, 2218.790144087317, -3138.671781011114, -322.9947887157269, 1248.9966598823457, -174.12448196157874, 21.854967847625577, 21.59598247051642, 63.175254872995815, 63.18415210640722, 1685.874461002752, 755.6709946812097, -168.89604533963703, 25.246760183072322
2025 JUL 27 22:22:58, 806927046.9075143, 2214.1461443761405, -3128.5059026245654, -321.459472676481, 1274.336708333349, -174.13334683682214, 22.32128096952372, 22.057633992608118, 62.7822922472582, 62.79198425420163, 1692.7734670033772, 749.4234923599173, -168.8538561664765, 25.757074925166087
2025 JUL 27 22:23:08, 806927057.2523419, 2209.4490012559895, -3118.1525580306024, -319.9915402979797, 1299.5304183141552, -174.14069480527135, 22.78637199597323, 22.5181639957441, 62.38554933153333, 62.39478205989788, 1699.6647496056762, 743.2119309142906, -168.81106534041402, 26.265447429056195
2025 JUL 27 22:23:18, 806927067.5971695, 2204.7014612006797, -3107.609044162922, -318.60488141529123, 1324.5849826442818, -174.1462534294653, 23.25044854572353, 22.977724533829818, 61.98455509269242, 61.99333107194509, 1706.5356337396413, 737.0512768799963, -168.76765577373124, 26.771875878028386
2025 JUL 27 22:23:29, 806927077.941997, 2199.9063326280625, -3096.8712424982277, -317.3093819292576, 1349.5110371375035, -174.14981662184402, 23.713671699092984, 23.43653070127978, 61.57884777143936, 61.58843563050749, 1713.374183219234, 730.9557611305123, -168.72361016178533, 27.27635884178791
2025 JUL 27 22:23:39, 806927088.2868247, 2195.0664864225737, -3085.9507264617173, -316.08519311406195, 1374.2901573813872, -174.15175062847408, 24.1757742724611, 23.89426449624941, 61.169412326931074, 61.17852216144024, 1720.2073476526068, 724.9007383133832, -168.67891096968913, 27.778895277586432
2025 JUL 27 22:23:49, 806927098.6316522, 2190.184856652058, -3074.8380865696554, -314.95359530782014, 1398.9418121122935, -174.1516282139966, 24.63708271420256, 24.351304564580477, 60.75527808891333, 60.76524932590256, 1727.009773294441, 718.9138796963116, -168.63354040222384, 28.279484404529427
2025 JUL 27 22:24:00, 806927108.9764799, 2185.2644413954617, -3063.5451389553987, -313.89328285235405, 1423.4479063960666, -174.14984371690045, 25.09730537193627, 24.807335952348094, 60.33746920248803, 60.34694959204528, 1733.8091183091733, 712.9698423283269, -168.58748043026594, 28.778125888453143
2025 JUL 27 22:24:10, 806927119.3213074, 2180.308303995884, -3052.0678016499164, -312.9162871399013, 1447.81775096218, -174.14614711570496, 25.556635393296705, 25.262550869477504, 59.91549066401946, 59.92450219157986, 1740.5928539391136, 707.0834850037095, -168.5407127537012, 29.2748196566739
2025 JUL 27 22:24:20, 806927129.666135, 2175.319571951977, -3040.402421275939, -312.0342640244589, 1472.0590297598437, -174.1402918052196, 26.015265565161737, 25.71711399260338, 59.48888376991271, 59.49876297144822, 1747.3498876719862, 701.2682361131526, -168.49321878013194, 29.769565935936104
2025 JUL 27 22:24:31, 806927140.0109626, 2170.3014399939098, -3028.5599349648674, -311.22411947700243, 1496.1566796146808, -174.13270526694055, 26.472873705254557, 26.170761500896084, 59.058659008596855, 59.06804291486364, 1754.106978463707, 695.4996760642839, -168.44497964671433, 30.26236531071907
2025 JUL 27 22:24:41, 806927150.3557901, 2165.2571693213213, -3016.536386312495, -310.49809823078476, 1520.1188413798418, -174.12312812521313, 26.929660581892556, 26.62366599753514, 58.62433150844723, 58.63324028476027, 1760.8523194003958, 689.7919599904977, -168.3959761848126, 30.753218622400823
2025 JUL 27 22:24:52, 806927160.7006178, 2160.190088680701, -3004.3274433814227, -309.8667105772793, 1543.9540061099437, -174.1113281896875, 27.38580802637525, 27.076008581397762, 58.185438589954416, 58.19525455143965, 1767.5751572379193, 684.1581909667761, -168.34618891267658, 31.242127044224677
2025 JUL 27 22:25:02, 806927171.0454453, 2155.1035945126346, -2991.9451074534604, -309.30872122896847, 1567.645303478233, -174.0977022026845, 27.841011861893353, 27.527488661152592, 57.74300428288549, 57.75232784178016, 1774.3020214514015, 678.574196027318, -168.29559801968463, 31.729091974180093
2025 JUL 27 22:25:12, 806927181.3902729, 2150.0011526085405, -2979.384790832441, -308.8351459678369, 1591.2016118490033, -174.0820066466375, 28.295460678884044, 27.97829397813332, 57.29654385653684, 57.30539654783126, 1781.0215514673014, 673.0536971036701, -168.24418336099168, 32.2141151040798
2025 JUL 27 22:25:23, 806927191.7351005, 2144.8862975342936, -2966.64147215757, -308.4553644247363, 1614.6321549168915, -174.06402356815667, 28.7493246159292, 28.42862117570518, 56.84559090774813, 56.85540597050098, 1787.7233277302375, 667.6094789856145, -168.19192443436089, 32.69719838415582
2025 JUL 27 22:25:33, 806927202.079928, 2139.762634031567, -2953.7283867576384, -308.14983848617914, 1637.918218409615, -174.04412187219947, 29.20231568987119, 28.87813116551607, 56.39119263347916, 56.400509008684004, 1794.4338432744082, 662.2174130112539, -168.138800381338, 33.178344015503505
2025 JUL 27 22:25:43, 806927212.4247557, 2134.633836138829, -2940.6401728667556, -307.9286044050995, 1661.069548334666, -174.0220689979523, 29.654613319040923, 29.327029833047412, 55.932853067156465, 55.94170326482466, 1801.1418927376942, 656.8910733961254, -168.08478995193954, 33.6575544389655
2025 JUL 27 22:25:54, 806927222.7695832, 2129.5036501817826, -2927.372007622809, -307.8013541618348, 1684.0942332687666, -173.99763520602153, 30.10639562979212, 29.775494596065812, 55.47011653222545, 55.479955789651335, 1807.837717333755, 651.6425946344201, -168.02987150160936, 34.13483227453502
2025 JUL 27 22:26:04, 806927233.1144109, 2124.375891300377, -2913.936151631514, -307.7467364047281, 1706.9763921285, -173.97122444909988, 30.557341730769615, 30.2232351184735, 55.00401608016403, 55.0133972619388, 1814.546853370421, 646.4488076363958, -167.97402298295216, 34.61018044283787
2025 JUL 27 22:26:14, 806927243.4592384, 2119.2544483548436, -2900.3284509232353, -307.7763540250398, 1729.7226694391893, -173.94256995937187, 31.007656536981575, 30.670400878885445, 54.5340898618751, 54.54300357558898, 1821.2593077406807, 641.3220787001875, -167.9172219111719, 35.08360201057686
2025 JUL 27 22:26:25, 806927253.804066, 2114.1432797953053, -2886.5431929778883, -307.8991500518787, 1752.342142689557, -173.91144810882975, 31.457511762004962, 31.11719024267675, 54.059861128600176, 54.06982550000757, 1827.9652194312182, 636.2746411971095, -167.85944536836095, 35.55510028723497
2025 JUL 27 22:26:35, 806927264.1488936, 2109.046415606058, -2872.5932017316813, -308.0937728316871, 1774.818703155626, -173.87826659367414, 31.90657779281102, 31.563303974609422, 53.58238735630822, 53.59189666033596, 1834.6900424934918, 631.283405967761, -167.80066996426012, 36.02467875083391
2025 JUL 27 22:26:45, 806927274.4937211, 2103.9679593837363, -2858.4739354910052, -308.3717500416769, 1797.1590830737568, -173.84275215104876, 32.35506297158724, 32.00889509135653, 53.10119573307913, 53.110258718020376, 1841.4239095192252, 626.3606135114401, -167.7408718353859, 36.492341024980995
2025 JUL 27 22:26:56, 806927284.8385488, 2098.912085606591, -2844.1853679662286, -308.7311367786593, 1819.3647332932237, -173.80490326948654, 32.80295946950942, 32.45401077934761, 52.616316578177, 52.62497365093994, 1848.1686351233025, 621.5068124240448, -167.68002662686266, 36.95809099024005
2025 JUL 27 22:27:06, 806927295.1833763, 2093.8830395349587, -2829.7230964616438, -309.1822623640905, 1841.4415582121353, -173.76446245912163, 33.250462658741476, 32.898791211653844, 52.12731641303002, 52.13706642918607, 1854.915829399362, 616.7327521725016, -167.61810946559547, 37.42193264412007
2025 JUL 27 22:27:16, 806927305.5282038, 2088.8851391821318, -2815.0996005430684, -309.7040943336786, 1863.37489646099, -173.7218340143982, 33.69723791188965, 33.34295916323952, 51.635225272122625, 51.64455827190536, 1861.689425444446, 612.0168575937624, -167.55509493313758, 37.883870093399
2025 JUL 27 22:27:27, 806927315.8730315, 2083.9227729950953, -2800.3102147036875, -310.3074670155854, 1885.171076990128, -173.67674789392157, 34.143487909742376, 33.78666214443222, 51.13958708132677, 51.14851807186586, 1868.4804242643552, 607.3704752422059, -167.4909570726595, 38.34390768669087
2025 JUL 27 22:27:37, 806927326.217859, 2079.0004009995587, -2785.3549409980806, -310.9902089766868, 1906.8312590802461, -173.62920225278722, 34.58919969491858, 34.22994190248371, 50.6404433327861, 50.6490045159643, 1875.2909011923784, 602.7938783183894, -167.4256693373841, 38.802049810647155
2025 JUL 27 22:27:47, 806927336.5626867, 2074.122551787543, -2770.2286554605726, -311.76148248915325, 1928.3619385896916, -173.57895112140474, 35.03455527180218, 34.6729527289779, 50.137358928747894, 50.14710675194645, 1882.1128838479087, 598.2973736173392, -167.35920458767367, 39.25830104950081
2025 JUL 27 22:27:58, 806927346.9075142, 2069.2938255203076, -2754.944960529652, -312.602661191561, 1949.7473256416083, -173.526356270617, 35.4792464340064, 35.11538905816988, 49.6313623805376, 49.640782395976395, 1888.9693558227766, 593.8603062714858, -167.29153506116478, 39.71266605036632
2025 JUL 27 22:28:08, 806927357.2523417, 2064.518890008523, -2739.4991176645344, -313.5225322969924, 1970.9935697580252, -173.47117820262494, 35.92344688459301, 35.557396544626975, 49.122044998475744, 49.13106077202545, 1895.8527614241298, 589.4925487369577, -167.22263235562528, 40.16514963850415
2025 JUL 27 22:28:18, 806927367.5971694, 2059.802481623589, -2723.890520886232, -314.51960446402006, 1992.102339345696, -173.4133942580764, 36.367154416942455, 35.99902783438257, 48.60941004001406, 48.61810341274511, 1902.764366853076, 585.1951462376995, -167.15246738979036, 40.61575666835339
2025 JUL 27 22:28:29, 806927377.9419969, 2055.1494034211755, -2708.1139195928663, -315.60250647712127, 2013.0797479276553, -173.35275781426247, 36.81054622751431, 36.44043222247193, 48.093035895477655, 48.103034495826655, 1909.6969075923134, 580.9776623218804, -167.0810104021307, 41.06449214041928
2025 JUL 27 22:28:39, 806927388.2868246, 2050.5645238147013, -2692.183753707838, -316.752673337745, 2033.909829329958, -173.28963477015677, 37.253302985403295, 36.88129288079408, 47.57398390830244, 47.58366910546358, 1916.6730849530215, 576.8196792339835, -167.00823089371366, 41.51136107109665
2025 JUL 27 22:28:49, 806927398.6316521, 2046.0527759211782, -2676.093943642363, -317.97857501011566, 2054.599953047706, -173.2237776161604, 37.695599130549425, 37.32178345374449, 47.051797663888244, 47.06120587750559, 1923.6847836899542, 572.7315821568296, -166.93409763384787, 41.95636863591575
2025 JUL 27 22:29:00, 806927408.9764798, 2041.6191551037803, -2659.846007043928, -319.28001950397885, 2075.148609661921, -173.15513495520264, 38.13744897454698, 37.76189136532646, 46.5265561034089, 46.535659455171434, 1930.7347597356502, 568.7128745662305, -166.8585786052052, 42.399520026589386
2025 JUL 27 22:29:10, 806927419.3213073, 2037.2687179182037, -2643.439639974276, -320.65497221239536, 2095.556873319902, -173.08368806390155, 38.578838525942686, 38.20165722463507, 45.99829333720544, 46.00715201608163, 1937.8248780678807, 564.7639341940586, -166.78164098718165, 42.84082046981366
2025 JUL 27 22:29:20, 806927429.6661348, 2033.0065804632097, -2626.876251562082, -322.10334972730567, 2115.8233062791196, -173.00937939425614, 39.01978339477164, 38.641069757539455, 45.46708287677747, 45.47572073585178, 1944.9577527896, 560.8843723459622, -166.70325112586872, 43.28027530994169
