# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 JUL 11 15:15:07, 805518976.1838181, 2224.973352999883, -3236.666849849709, 542.0156602115063, 869.1042606714907, 170.49339828810008, 15.014033419721581, 14.833130924164472, 68.06148642463855, 68.0708130511305, 1544.5039925196265, 837.2184701745242, 169.05868147040104, 19.539542096652397
2025 JUL 11 15:15:17, 805518986.5286456, 2232.2249761806065, -3230.5300168539366, 535.8649959601944, 895.0510354321942, 170.58180236893736, 15.47317222242246, 15.286984656766316, 67.90571176160165, 67.9151083386831, 1556.8852341697159, 834.3556551344565, 169.10961537815967, 20.081935433477582
2025 JUL 11 15:15:28, 805518996.8734733, 2239.3725617121513, -3224.195124364457, 529.6706353794992, 920.8958934184844, 170.6707815741619, 15.93146677115183, 15.740067011514443, 67.74675539721544, 67.75623673223268, 1569.2485741608666, 831.4523218397103, 169.16087923444115, 20.62298139995035
2025 JUL 11 15:15:38, 805519007.2183008, 2246.4158901681144, -3217.663123589538, 523.4339856138349, 946.6384406798425, 170.7603341729533, 16.388960840174, 16.192395102975667, 67.58464329217556, 67.59421567949184, 1581.592328245029, 828.5100293373553, 169.2124867031719, 21.162666393797405
2025 JUL 11 15:15:48, 805519017.5631285, 2253.3547879391463, -3210.9351563076007, 517.1558765514853, 972.2779107563588, 170.85046906481284, 16.84566333023575, 16.64397910642594, 67.41941667423661, 67.42903862782701, 1593.9153621232012, 825.5298310499212, 169.26445160648478, 21.700977162450496
2025 JUL 11 15:15:59, 805519027.907956, 2260.1891267503593, -3204.012086972227, 510.8373175634294, 997.8143047658865, 170.94119139364943, 17.301596614799333, 17.09484249982173, 67.25108952756689, 67.26073498347223, 1606.2158215470918, 822.5135450765629, 169.31678793555122, 22.237900767611976
2025 JUL 11 15:16:09, 805519038.2527835, 2266.918819042225, -3196.894706338287, 504.47933324419995, 1023.2477450206496, 171.0325059731121, 17.756785101284695, 17.545010783388523, 67.07967054114901, 67.08934075571423, 1618.4917791507523, 819.4630973957244, 169.3695098688974, 22.773424635375736
2025 JUL 11 15:16:19, 805519048.5976112, 2273.5438243415783, -3189.58384612084, 498.08245738380333, 1048.5783531438944, 171.12442648123732, 18.211225087924205, 17.994509187935165, 66.90517100191963, 66.91488613898812, 1630.7414805933101, 816.3802883153559, 169.42263176320176, 23.307536491318004
2025 JUL 11 15:16:30, 805519058.9424387, 2280.0641461697614, -3182.080627535134, 491.6482795169085, 1073.804811272369, 171.2169490600608, 18.664971095487715, 18.443337722300598, 66.72763703031984, 66.73734992985985, 1642.9642922977741, 813.2658354508926, 169.47616817589616, 23.840224386685403
2025 JUL 11 15:16:40, 805519069.2872664, 2286.4798282241295, -3174.3856911546545, 485.17697740371756, 1098.9278442425903, 171.3100934670086, 19.11800199777605, 18.891531877184132, 66.5470613315123, 66.55678607423738, 1655.158073642827, 810.1220034899604, 169.53013388867657, 24.371476737510676
2025 JUL 11 15:16:50, 805519079.6320939, 2292.790962250048, -3166.4999707686925, 478.6697897188731, 1123.9467410585398, 171.4038618218128, 19.570354843390458, 19.339101983845264, 66.36347127086331, 66.3731970484701, 1667.3217974642318, 806.949982087975, 169.584543885152, 24.90128223016674
2025 JUL 11 15:17:01, 805519089.9769216, 2298.9976782653366, -3158.424300815792, 472.1275671342245, 1148.8612074069363, 171.4982629713637, 20.022046085664286, 19.786065481584433, 66.1768832694202, 66.18659991269875, 1679.454189337494, 803.7512461282549, 169.639413399216, 25.429629921287827
2025 JUL 11 15:17:11, 805519100.3217491, 2305.1001536300405, -3150.159423926008, 465.5507520725362, 1173.6712965803254, 171.5933129888883, 20.473070323236072, 20.23244578167811, 65.98730472623299, 65.9970232885124, 1691.5537929977188, 800.5274899843116, 169.69475789886025, 25.956509155429448
2025 JUL 11 15:17:21, 805519110.6665766, 2311.0986063000564, -3141.70636285607, 458.9409090257493, 1198.375817790795, 171.68900895052482, 20.92348353226328, 20.67824428714868, 65.79477197227088, 65.80445188405237, 1703.6200744007022, 797.2795220201336, 169.75059309632377, 26.481909572254327
2025 JUL 11 15:17:32, 805519121.0114043, 2316.993297213311, -3133.0656543678633, 452.29811350349195, 1222.9753964545278, 171.785373384143, 21.37326254254526, 21.123494341303612, 65.59927501514882, 65.60893819848414, 1715.651213774925, 794.0094744792701, 169.80693500448857, 27.00582122014649
2025 JUL 11 15:17:42, 805519131.3562318, 2322.7845297822305, -3124.238373319457, 445.62386510050527, 1247.468677356905, 171.8824050300021, 21.822460059137082, 21.568194067786337, 65.4008535697488, 65.41045880071704, 1727.646929437241, 790.7179743065352, 169.86379988446794, 27.528234349764222
2025 JUL 11 15:17:53, 805519141.7010595, 2328.4726486387844, -3115.225066175166, 438.9181755726203, 1271.8561464735387, 171.9801281696692, 22.27105028543686, 22.012374156924793, 65.19950050848387, 65.20906029735066, 1739.6056235214728, 787.4070003002006, 169.92120430800483, 28.049139583149927
2025 JUL 11 15:18:03, 805519152.045887, 2334.058043686088, -3106.0265970956575, 432.18218458666905, 1296.1370368424869, 172.07854794143083, 22.719068429346486, 22.456042988360405, 64.99523768948674, 65.00474421787867, 1751.526628818633, 784.0776363577232, 169.9791651416161, 28.568527814166075
2025 JUL 11 15:18:13, 805519162.3907145, 2339.5411452924523, -3096.6437369713176, 425.4166196859046, 1320.3109270948048, 172.1776769065773, 23.16652795734901, 22.899214930872745, 64.78807847792878, 64.79752383983363, 1763.4090964313855, 780.7311808711485, 170.03769959328923, 29.086390293338496
2025 JUL 11 15:18:24, 805519172.7355422, 2344.922423087536, -3087.077255754392, 418.62219039146083, 1344.3773669528111, 172.2775282435878, 23.613441697485047, 23.341903723983826, 64.57803656102784, 64.58741122532071, 1775.252243993406, 777.3688973215632, 170.09682517774783, 29.602718498142323
2025 JUL 11 15:18:34, 805519183.0803697, 2350.202393795184, -3077.3277370719443, 411.79922986400715, 1368.3363987411908, 172.37812186490672, 24.059803553241807, 23.784131939683736, 64.36511155134752, 64.3744400252007, 1787.054953796313, 773.9924173520419, 170.1565597844472, 30.11750425919401
2025 JUL 11 15:18:44, 805519193.4251974, 2355.3816125350327, -3067.396349829759, 404.94910421607, 1392.186415034898, 172.47946057421856, 24.505660721457904, 24.225892109880434, 64.14934724564743, 64.15857291988276, 1798.817452725437, 770.6020654573998, 170.21692163785525, 30.630739653476937
2025 JUL 11 15:18:55, 805519203.7700249, 2360.4606763578363, -3057.2829688712527, 398.07203602001573, 1415.9289582356403, 172.58156525429183, 24.95100699399986, 24.667234318788314, 63.93069293111601, 63.93992287920393, 1810.537277506206, 767.200880623225, 170.27792936040316, 31.142417055557853
2025 JUL 11 15:19:05, 805519214.1148525, 2365.44022446977, -3046.9899321510634, 391.16873049990227, 1439.5600938722544, 172.6844542711269, 25.395845635930442, 25.10810746223835, 63.70927390725099, 63.71831931269951, 1822.21714413499, 763.7867569560236, 170.3396019802664, 31.652529172862476
2025 JUL 11 15:19:15, 805519224.4596801, 2370.3209381162674, -3036.516403968811, 384.23974726144445, 1463.0826747634358, 172.78814143652767, 25.840195036841926, 25.54858601175061, 63.48499085646343, 63.49395309619971, 1833.85330214584, 760.3640820316631, 170.40195892647102, 32.16106894457597
2025 JUL 11 15:19:26, 805519234.8045076, 2375.1035386001513, -3025.863454554806, 377.28598519999605, 1486.4953506627949, 172.89263923706727, 26.28407883341868, 25.98866668591852, 63.257880010985886, 63.26679692701346, 1845.4459916067146, 756.9332894649294, 170.4650200303847, 32.66802954764642
