# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 JUL 12 04:59:27, 805568436.1838021, 1207.8245050332764, 2777.5258253460283, -1903.3874572170182, -440.7558773116628, -34.4221251987935, -7.379089466179325, -7.4578295931668315, 60.72914415401893, 60.7195526687165, 685.3994178472248, 699.5627215795413, -34.36946459333758, -7.387368082601832
2025 JUL 12 04:59:37, 805568446.5286297, 1203.3510464730969, 2781.9108359708084, -1904.6252523835662, -406.83593156669684, -34.39735186022369, -6.808267456536007, -6.880924147843068, 60.64174457601084, 60.632890094879734, 682.354929049762, 698.6494789336599, -34.33601821410201, -6.798582705337649
2025 JUL 12 04:59:48, 805568456.8734573, 1198.9671422501692, 2786.0535013441627, -1905.6279377261444, -372.75240609880694, -34.37167037716268, -6.235450708739866, -6.30196752708011, 60.550067125144885, 60.54039725177102, 679.5581250632949, 697.6566048137263, -34.302756538465594, -6.209793311557689
2025 JUL 12 04:59:58, 805568467.2182848, 1194.6752189002193, 2789.9434068803666, -1906.3969632764044, -338.5435035995921, -34.345196313768916, -5.660946094062034, -5.721497936827503, 60.45230642093442, 60.44394180327885, 676.982826132081, 696.6132425654038, -34.26966622025927, -5.621027381682917
2025 JUL 12 05:00:08, 805568477.5631125, 1190.4776788308468, 2793.584151170384, -1906.926907117699, -304.1791893745382, -34.31781402407111, -5.084724173684885, -5.139056197914539, 60.350435232054366, 60.3416948765895, 674.6587932476406, 695.492545075473, -34.236734058654164, -5.0323123782964565
2025 JUL 12 05:00:19, 805568487.90794, 1186.3769061552405, 2796.9714576067136, -1907.2135511799052, -269.68473391790616, -34.28949971137508, -4.50688762412219, -4.554961979263259, 60.24358483379333, 60.234626688140324, 672.5733190571807, 694.3100468490069, -34.20394697725557, -4.443675762178507
2025 JUL 12 05:00:29, 805568498.2527676, 1182.3752588759703, 2800.1038543008985, -1907.2524363880896, -235.06763449341668, -34.26019883257687, -3.9274962389919383, -3.969282658257079, 60.13183343174854, 60.12278949731671, 670.7275140194259, 693.0674013259652, -34.171292050532585, -3.85514499675843
2025 JUL 12 05:00:39, 805568508.5975952, 1178.4750662060255, 2802.9799195714336, -1907.039319709911, -200.33584781825428, -34.22985883003178, -3.3466135158204255, -3.382091433761185, 60.015254948674944, 60.00625071250032, 669.1221623025605, 691.7664985672302, -34.13875646014774, -3.2667474834553056
2025 JUL 12 05:00:50, 805568518.9424227, 1174.678629021517, 2805.5983704943774, -1906.5700922148328, -165.49768695468714, -34.198427080935275, -2.7643037642318027, -2.7934653249186296, 59.89392915051796, 59.885083125712164, 667.7578653073917, 690.4093248548879, -34.10632749757407, -2.6785106165876185
2025 JUL 12 05:01:00, 805568529.2872504, 1170.9882162638185, 2807.958101935291, -1905.840748877902, -130.56185359050903, -34.165850049058584, -2.1806309186399297, -2.2034853199608486, 59.7679414602514, 59.759365587859996, 666.63505147976, 688.9979571818636, -34.07399259341983, -2.0904617552614626
2025 JUL 12 05:01:10, 805568539.6320779, 1167.4060630607469, 2810.0582409548556, -1904.8473376324623, -95.53750380249848, -34.13207200355808, -1.595657068657227, -1.6122368699670788, 59.63738176400009, 59.62918210048043, 665.7539565712249, 687.5345536856344, -34.041739235126414, -1.5026281802771622
2025 JUL 12 05:01:21, 805568549.9769056, 1163.9343676099552, 2811.89988914365, -1903.5839887000325, -60.41667981484823, -34.09699094951586, -1.0093895677234614, -1.0195684852107192, 59.503271787038315, 59.49371635425886, 665.1277772056552, 686.0082207099456, -34.00955502700029, -0.9150371249994625
2025 JUL 12 05:01:31, 805568560.3217331, 1160.5752883695443, 2813.474410300056, -1902.0577416410974, -25.239654692934067, -34.06077652265618, -0.42216147679582117, -0.4260331444821602, 59.363759551712555, 59.35497102668604, 664.7286756494022, 684.4489834760707, -33.97742765738819, -0.3277157682449886
2025 JUL 12 05:01:41, 805568570.6665606, 1157.3309427548686, 2814.7852682699513, -1900.2601830127082, 10.022645585759228, -34.02326707195217, 0.17009032863101475, 0.16906077295404284, 59.221015892185356, 59.211022823809856, 664.5855870925429, 682.8299885028337, -33.94534487680918, 0.25930882018850376
2025 JUL 12 05:01:52, 805568581.0113883, 1154.2034098150505, 2815.8284726585043, -1898.1934369990784, 45.31899982652008, -33.984517799659514, 0.7733532307709488, 0.7645552925877993, 59.07297405985401, 59.06410813200121, 664.6674688230094, 681.1842391597503, -33.913294540334086, 0.8460096257219313
2025 JUL 12 05:02:02, 805568591.3562158, 1151.1947191836555, 2816.610900549433, -1895.8439286657892, 80.67251370501552, -33.944260825692645, 1.3776592499213884, 1.361099508560127, 58.921813850438824, 58.91230642860209, 665.0027129323421, 679.4851928603629, -33.881264541667534, 1.4323597301539968
2025 JUL 12 05:02:13, 805568601.7010435, 1148.3068547533633, 2817.1255483572863, -1893.2195058850036, 116.06068383074049, -33.90265788624862, 1.9826889760303708, 1.9583811487694556, 58.76658708693937, 58.756774300911836, 665.5756260256286, 677.7502600131085, -33.84924284509241, 2.01833235239636
2025 JUL 12 05:02:23, 805568612.045871, 1145.541752603574, 2817.371935285198, -1890.3190140460263, 151.47087398469506, -33.8596823045237, 2.5883479124597324, 2.5562560989285297, 58.607262342878556, 58.59777852864798, 666.3832454825675, 675.9839981010667, -33.817217463759874, 2.603900802968634
2025 JUL 12 05:02:33, 805568622.3906986, 1142.9012986823057, 2817.347946538466, -1887.1441622109164, 186.89336519209132, -33.815361972986686, 3.1944848663486756, 3.154627128051544, 58.443817752976976, 58.43558445353201, 667.4225771425595, 674.1908671569897, -33.785176473810644, 3.189038511301156
2025 JUL 12 05:02:44, 805568632.7355262, 1140.3873251382254, 2817.0603806029326, -1883.6820578624213, 222.33339555276703, -33.76943491835461, 3.8012595656142683, 3.7536513140471457, 58.27764235450136, 58.269060564829054, 668.7098262801802, 672.3559992344551, -33.753107979645705, 3.7737190641021567
2025 JUL 12 05:02:54, 805568643.0803537, 1138.0016123218438, 2816.502981913661, -1879.9428077776126, 257.7661258333681, -33.72208369950234, 4.408356035507225, 4.352978554691101, 58.10766070738467, 58.09952633494928, 670.2271179857248, 670.4984645751475, -33.72100012430526, 4.357916166756085
2025 JUL 12 05:03:04, 805568653.4251814, 1135.7458836475505, 2815.631278711427, -1876.0069982584762, 293.094682387189, -33.67484256839332, 5.01411486763746, 4.951035223325854, 57.92610198254119, 57.93503990624845, 671.865553179798, 668.7282137146539, -33.68884109210311, 4.941603708778866
2025 JUL 12 05:03:15, 805568663.7700089, 1133.621807579085, 2814.5409482280265, -1871.7021600857192, 328.50434949800393, -33.62436388855371, 5.621829100631015, 5.551027846359665, 57.750349570420674, 57.75845525301017, 673.858690663684, 666.8126436038037, -33.65661907441375, 5.524755722645529
2025 JUL 12 05:03:25, 805568674.1148366, 1131.630990950155, 2813.179716082305, -1867.1222971127788, 363.879303282977, -33.572440572259666, 6.229548113573603, 6.151063838516522, 57.57114363570193, 57.57929443818437, 676.076658863444, 664.8823987447132, -33.62432229912162, 6.107346415390799
2025 JUL 12 05:03:35, 805568684.4596641, 1129.7749876411503, 2811.548648159355, -1862.267191271508, 399.21026552635817, -33.51903744983704, 6.837203667007367, 6.751054521572929, 57.388674536023984, 57.39763818889869, 678.5185062743334, 662.9390797946801, -33.59193899213454, 6.689350175233124
2025 JUL 12 05:03:46, 805568694.8044916, 1128.055287952057, 2809.6516893752805, -1857.130956911283, 434.495497183088, -33.46401081760603, 7.444829379106419, 7.351038240539488, 57.20375201794426, 57.21293549416003, 681.1914911650076, 660.9759421522277, -33.55945738316478, 7.270741593271538
2025 JUL 12 05:03:56, 805568705.1493193, 1126.4733214343726, 2807.4882063139726, -1851.7164223950099, 469.72572922482135, -33.40738204801549, 8.052301519360359, 7.950924360171381, 57.01641892210543, 57.02541033907786, 684.092377841794, 658.9965885929524, -33.526865706141905, 7.85149546293534
2025 JUL 12 05:04:06, 805568715.4941468, 1125.0304588139709, 2805.058898625224, -1846.0252702967634, 504.8903192796198, -33.349142806315754, 8.659528386332084, 8.550599630603182, 56.82673642317809, 56.835268600807, 687.2181268052232, 657.0042921799304, -33.494152176176605, 8.431586765316897
2025 JUL 12 05:04:17, 805568725.8389745, 1123.728006084351, 2802.3591040063034, -1840.0705766020697, 539.9697790653845, -33.2894968182039, 9.26623652827785, 9.149797871082528, 56.63381172456174, 56.643709652313696, 690.5529088376514, 655.014985125857, -33.46130501610643, 9.010990694175256
2025 JUL 12 05:04:27, 805568736.183802, 1122.5672115666798, 2799.400016399904, -1833.8325680777994, 574.9762973329464, -33.2280292195143, 9.872699576207076, 9.748793217737543, 56.43977654243244, 56.44879449511113, 694.1212051807644, 653.0041487026743, -33.42831241592265, 9.589682654233911
2025 JUL 12 05:04:37, 805568746.5286295, 1121.5492562796903, 2796.176866993109, -1827.3253249432287, 609.8900292775528, -33.1649568802656, 10.478636510124558, 10.34731176433153, 56.24367757960324, 56.25177769952562, 697.9062405867784, 650.988385259509, -33.39516251796022, 10.167638329989567
2025 JUL 12 05:04:48, 805568756.8734572, 1120.6752643310083, 2792.685457699286, -1820.5622540770837, 644.6946352888087, -33.100482436205695, 11.083797165114252, 10.94513655795684, 56.04474051501736, 56.05374923560871, 701.8936984360193, 648.9817157450732, -33.36184346488737, 10.744833581788248
2025 JUL 12 05:04:58, 805568767.2182847, 1119.9462932096078, 2788.932653510185, -1813.535078343923, 679.3892340882763, -33.0343925229064, 11.688282517504975, 11.542317055203318, 55.843980390048316, 55.85391514387592, 706.0929856266372, 646.9743027173743, -33.328343335762305, 11.321244532801536
2025 JUL 12 05:05:08, 805568777.5631124, 1119.3633419268076, 2784.9238591591106, -1806.235374012422, 713.9783087906983, -32.96648268056632, 12.29217535906705, 12.138991955434932, 55.64259357457451, 55.651257897745126, 710.5158017478476, 644.9538989159713, -33.29465015875051, 11.896847587540316
2025 JUL 12 05:05:19, 805568787.9079399, 1118.927347376461, 2780.6506576207985, -1798.6892993553354, 748.4333222900508, -32.897177754094976, 12.895064665183261, 12.734731461965726, 55.43866694347429, 55.44808607055404, 715.1327172695006, 642.9492571264964, -33.260751916481986, 12.47161936431653
2025 JUL 12 05:05:29, 805568798.2527674, 1118.6391871976593, 2776.1243651208324, -1790.8769833855479, 782.7659231759008, -32.826049824230786, 13.497212441715844, 13.329797554311021, 55.234293617877, 55.2424029958424, 719.9672425565205, 640.9360832566099, -33.22663652817859, 13.045536755540159
2025 JUL 12 05:05:39, 805568808.5975951, 1118.499672569981, 2771.3369001852843, -1782.8244746046335, 816.9507546066498, -32.753519570577815, 14.098231339331527, 13.923810252299594, 55.02768641890558, 55.03640268424055, 724.9916786081801, 638.9411720041674, -33.19229184912395, 13.618576924791759
2025 JUL 12 05:05:50, 805568818.9424226, 1118.5095657507077, 2766.29505450606, -1774.5240503808957, 850.9886261401444, -32.67937609335857, 14.698219235623727, 14.516842154552588, 54.819874220434315, 54.829222754673715, 730.2154782244749, 636.9540612991871, -33.1577056365217, 14.19071731028442
2025 JUL 12 05:06:00, 805568829.2872503, 1118.669562916634, 2760.999235666016, -1765.9802650248969, 884.8750655559121, -32.60364636646659, 15.297096067990159, 15.108870819062346, 54.61098600988855, 54.620968315142896, 735.6362244175052, 634.9760511783187, -33.122865572945734, 14.761935657543555
2025 JUL 12 05:06:10, 805568839.6320778, 1118.9803045179362, 2755.4568419961015, -1757.1835945861008, 918.6118525661068, -32.52608293390942, 15.894975975618337, 15.699984929926188, 54.40215885404677, 54.41060535810588, 741.2647578178211, 632.9950911720807, -33.087759256149724, 15.332209935876346
2025 JUL 12 05:06:21, 805568849.9769055, 1119.4423787734368, 2749.6598317532607, -1748.1626132057875, 952.1748179243964, -32.44714552936986, 16.491483559397725, 16.289815798261234, 54.19151170284142, 54.20047521118685, 747.0723138882538, 631.0386325809562, -33.05237417102188, 15.901518467204008
2025 JUL 12 05:06:31, 805568860.321733, 1120.056317001603, 2743.614833758824, -1738.9093309148127, 985.5668877875436, -32.36661602664909, 17.086721651076893, 16.878467647875286, 53.98012029237208, 53.989609751509825, 753.0689905967668, 629.0951837814949, -33.016697702301364, 16.469839821924307
2025 JUL 12 05:06:41, 805568870.6665605, 1120.82259708692, 2737.3284391935463, -1729.4154199363848, 1018.7907172520717, -32.28426811168758, 17.680788528242683, 17.466040204835927, 53.76904937695282, 53.77700996760851, 759.2647448514407, 627.1533060706523, -32.980717109388806, 17.037152891555603
2025 JUL 12 05:06:52, 805568881.0113882, 1121.7416506348438, 2730.7927782893667, -1719.7093139027234, 1051.8257820377032, -32.20056072569305, 18.27333858395906, 18.05222066049472, 53.55653457376028, 53.564921333821836, 765.6324870004836, 625.2385285583119, -32.94441953417507, 17.603436872537355
2025 JUL 12 05:07:02, 805568891.3562157, 1122.813852480071, 2724.0157013211365, -1709.782696681677, 1084.6727182803238, -32.11525551907738, 18.86448645460276, 18.637070974948415, 53.34358079862798, 53.352409410338126, 772.1814778409247, 623.3399554434992, -32.907791974841025, 18.168671255217845
2025 JUL 12 05:07:13, 805568901.7010434, 1124.039533936221, 2716.9985871940453, -1699.6401487878406, 1117.3277684524028, -32.02836704729588, 19.45418292508525, 19.22057155000735, 53.13028880223986, 53.13956679909266, 778.9091631452335, 621.4584401740115, -32.870821292132355, 18.732835860429315
2025 JUL 12 05:07:23, 805568912.0458709, 1125.4189832885152, 2709.7435333577496, -1689.2858754790645, 1149.7863002920046, -31.93989701489105, 20.042389682057564, 19.802686574721513, 52.91675171007519, 52.926488403552916, 785.8129417444017, 619.5948222531377, -32.833494197679826, 19.29591079047041
2025 JUL 12 05:07:33, 805568922.3906984, 1126.9524399422455, 2702.2572999702197, -1678.7111499364642, 1182.0516496404666, -31.84960453563057, 20.629211907517007, 20.383522298203072, 52.70401740650889, 52.712112651832875, 792.9027673605235, 617.7373273843748, -32.79579722373721, 19.857876511372737
2025 JUL 12 05:07:44, 805568932.7355261, 1128.64010244387, 2694.532992571725, -1667.9454250969006, 1214.1044337573367, -31.757961115937718, 21.214340121752905, 20.962774134301615, 52.49029871324053, 52.49877372919013, 800.1515083995532, 615.9112099316714, -32.757716757728595, 20.418713756743063
2025 JUL 12 05:07:54, 805568943.0803536, 1130.482135536325, 2686.577248762701, -1656.9806431857105, 1245.9482348753672, -31.664737385174103, 21.79788041331671, 21.540549018806527, 52.27659784902862, 52.285461844853124, 807.5686305068058, 614.1050902742453, -32.71923899261057, 20.978403599859426
2025 JUL 12 05:08:04, 805568953.4251813, 1132.4786589865105, 2678.3915280761357, -1645.821376010623, 1277.5804975114258, -31.569945183654305, 22.37979848162523, 22.116841452793118, 52.06299768231247, 52.07225781506247, 815.151607061772, 612.3195306378503, -32.680349913859615, 21.536927475161633
2025 JUL 12 05:08:15, 805568963.7700088, 1134.629761458602, 2669.9795902714623, -1634.4711436271773, 1308.9954554025965, -31.473557730821884, 22.96008324836319, 22.691588573746124, 51.84957319130579, 51.85924575655592, 822.8978778291216, 610.5550996648941, -32.641035328147, 22.094267100673804
2025 JUL 12 05:08:25, 805568974.1148365, 1136.935496217032, 2661.3473899731835, -1622.9213666289688, 1340.1979667390053, -31.375336683921475, 23.53883473525235, 23.264918093731982, 51.63732863052612, 51.64533179622698, 830.8171332847659, 608.8000807078639, -32.60128082682589, 22.65040452578662
2025 JUL 12 05:08:35, 805568984.459664, 1139.395889582886, 2652.48847971703, -1611.201815381539, 1371.1711956852778, -31.27576271042662, 24.115777532176626, 23.836558453961416, 51.42452103902426, 51.43286877055975, 838.88306485801, 607.0787259424267, -32.56107175677874, 23.205322163665368
2025 JUL 12 05:08:46, 805568994.8044915, 1142.0109360857252, 2643.4094310018636, -1599.3041102274115, 1401.919085763996, -31.174595166711786, 24.691019548958135, 24.40661809758077, 51.21211216369812, 51.22081490485391, 847.1049222056566, 605.3797142004842, -32.52039325760354, 23.759002714335715
2025 JUL 12 05:08:56, 805569005.1493192, 1144.7806059055524, 2634.1117331720307, -1587.2326257109528, 1432.4401271898432, -31.071840824747046, 25.264539057500787, 24.97510347008799, 51.000171635701214, 51.00923767140868, 855.4803092408166, 603.7033528968587, -32.47923019496933, 24.31142925836277
2025 JUL 12 05:09:06, 805569015.4941467, 1147.704842174903, 2624.599301393506, -1574.9908325870156, 1462.7295117909173, -30.967468368784534, 25.836334535320336, 25.54196089238614, 50.78876185173577, 50.79820803898085, 864.006801181281, 602.0499651992992, -32.43756719699156, 24.8625851597161
2025 JUL 12 05:09:17, 805569025.8389744, 1150.7835700145245, 2614.873644358321, -1562.5830085371208, 1492.786106445417, -30.86148202559025, 26.40638825757813, 26.107200826461384, 50.57794910694919, 50.58778698696592, 872.6820808182752, 600.4197597382341, -32.395388599302336, 25.41245416908699
2025 JUL 12 05:09:27, 805569036.1838019, 1154.01669242057, 2604.941412227568, -1549.9995450359502, 1522.6140705752089, -30.753610523520557, 26.974810501927436, 26.670933951940906, 50.36870285484958, 50.376824178184314, 881.5158123799598, 598.8009610808814, -32.352678468180905, 25.96102032491667
