# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 DEC 11 23:26:28, 818767657.2401186, 1042.5729337556472, -219.4740989284933, -466.3128055201197, -3337.0986749873005, -115.20442086737724, -81.12933227517159, -81.22088765180739, 56.915946069907655, 56.906833574737696, 613.8275519465313, 630.6707174173424, -114.62386009099, -81.16964860685961
2025 DEC 11 23:26:29, 818767658.241788, 1042.152417240659, -216.14140296570784, -467.1857036796658, -3337.192984481525, -114.82741247300716, -81.14007510522572, -81.23150571665452, 56.90052206379888, 56.89148591169542, 613.7392721082392, 630.4754945079793, -114.25281140566328, -81.18002367376846
2025 DEC 11 23:26:30, 818767659.2434576, 1041.732284862051, -212.8082671812183, -468.0594866770862, -3337.2836817000516, -114.44942830882529, -81.15042037790495, -81.24172953662818, 56.88504102087393, 56.87607413282552, 613.6529926793472, 630.2795920540768, -113.88091431298857, -81.19002542357217
2025 DEC 11 23:26:31, 818767660.245127, 1041.3125362750404, -209.47440304282395, -468.93465588613566, -3337.3707132245477, -114.07044710697643, -81.16036065766257, -81.25155171871974, 56.86954276355471, 56.86055897543567, 613.5692027109616, 630.0825212099868, -113.50819786257934, -81.19965259327728
2025 DEC 11 23:26:32, 818767661.2467965, 1040.8931732768947, -206.12937014988356, -469.80261031580983, -3337.455909912686, -113.68981910726875, -81.16981838435274, -81.26108711789115, 56.8538777333629, 56.84508804988226, 613.4860502253819, 629.8861335009354, -113.1346913662386, -81.20890398912826
2025 DEC 11 23:26:33, 818767662.2484659, 1040.4741955833101, -202.79489562868054, -470.6787223441202, -3337.5357972450397, -113.30909857357048, -81.1789599592621, -81.27012186824551, 56.8382089975816, 56.829500237828604, 613.4055553610652, 629.688415087149, -112.76042471832871, -81.2177784568522
2025 DEC 11 23:26:34, 818767663.2501353, 1040.0556092168215, -199.46004315319144, -471.55565813571553, -3337.6120704537284, -112.92753755818987, -81.18769843509384, -81.27875694256477, 56.82247922232401, 56.813852680233374, 613.3270057774168, 629.4900783921978, -112.3854280524141, -81.22627488996436
2025 DEC 11 23:26:35, 818767664.2518048, 1039.6374137563407, -196.12482056971743, -472.43341714348924, -3337.6847276461267, -112.54516967260786, -81.19603243879185, -81.28699095311428, 56.806688563699744, 56.7981450688637, 613.25040197785, 629.2911249872683, -112.00973187931372, -81.23439222697966
2025 DEC 11 23:26:36, 818767665.2534742, 1039.2196090454297, -192.78923772432785, -473.3119971121597, -3337.7537670740994, -112.16202925140456, -81.20396066580487, -81.29482257843651, 56.790837045519304, 56.782377830031415, 613.1757430762191, 629.0915579035766, -111.63336719395201, -81.24212944957037
2025 DEC 11 23:26:37, 818767666.2551436, 1038.802201017742, -189.45330174314466, -474.19139708811764, -3337.819186988238, -111.77815071731197, -81.21148186541056, -81.30225054773719, 56.77492478864337, 56.76655065346659, 613.1030295861091, 628.8913774339461, -111.25636522543586, -81.24948561058942
2025 DEC 11 23:26:38, 818767667.2568132, 1038.38518933275, -186.11702292284437, -475.0716159625682, -3337.8809855030527, -111.39356923946322, -81.21859482366902, -81.30927362640583, 56.75895181878353, 56.75066380949634, 613.0322605225169, 628.6905890752765, -110.878757467011, -81.2564597442998
2025 DEC 11 23:26:39, 818767668.2584826, 1037.9685737682178, -182.78040987182266, -475.95265205718505, -3337.9391609341656, -111.00832022841185, -81.22529840518534, -81.31589065506127, 56.74291822732194, 56.73471749075133, 612.9634360192276, 628.4891935879987, -110.50057592558224, -81.2630509962148
2025 DEC 11 23:26:40, 818767669.260152, 1037.5523603423637, -179.44347084772951, -476.8345042682977, -3337.993711558101, -110.6224394089435, -81.23159152621066, -81.3221005230895, 56.726824112570206, 56.718711432180534, 612.8965559189394, 628.2871931510481, -110.121852738472, -81.2692585405012
2025 DEC 11 23:26:41, 818767670.2618215, 1037.136548646252, -176.10621384385573, -477.7171705347275, -3338.0446358219947, -110.23596287200218, -81.23747317812686, -81.32790219323033, 56.71066950800914, 56.70264603334202, 612.831621889797, 628.0845903681329, -109.74262037111677, -81.27508162218443
2025 DEC 11 23:26:42, 818767671.2634909, 1036.7211384764173, -172.76864980928625, -478.6006503409459, -3338.0919318241313, -109.84892729766563, -81.2429423700653, -81.33329464313685, 56.694454486679085, 56.68652102894217, 612.768629333031, 627.8813874517372, -109.3629115968274, -81.28051946787653
2025 DEC 11 23:26:43, 818767672.2651603, 1036.3061358731613, -169.42284452806666, -479.4985715320954, -3338.1340616081184, -109.46001412645712, -81.2478214529731, -81.33810186486986, 56.67925954949801, 56.66927604440824, 612.7208247226235, 627.6643470306923, -108.98275939384807, -81.28557142199466
2025 DEC 11 23:26:44, 818767673.2668298, 1035.8915404824513, -166.08479281984816, -480.38352008861233, -3338.174101800604, -109.07199464535093, -81.25246363385546, -81.34267366963782, 56.66291189970892, 56.65304403313424, 612.66156488407, 627.4601067968828, -108.60219696233706, -81.29023687915722
2025 DEC 11 23:26:45, 818767674.2684993, 1035.4773519726077, -162.74641761167612, -481.26935209979126, -3338.210500670492, -108.68352015790722, -81.2566898943981, -81.34683269089697, 56.64650992862834, 56.63674699817305, 612.6043177028405, 627.2552013855284, -108.22125779749723, -81.29451521739952
2025 DEC 11 23:26:46, 818767675.2701687, 1035.0635764617386, -159.406641023418, -482.1579376213682, -3338.243040619276, -108.29444573589839, -81.26047462979913, -81.35055351543971, 56.63020219393494, 56.620239373705935, 612.5509034897073, 627.0478176475385, -107.83997553552643, -81.29840595516735
2025 DEC 11 23:26:47, 818767676.2718382, 1034.650211460325, -156.0582993909714, -483.0370363885388, -3338.273796755239, -107.90446683294176, -81.26376863469063, -81.35398845622248, 56.61349960160066, 56.604001868864316, 612.4953304282429, 626.843943383965, -107.45838394088833, -81.30190859676014
2025 DEC 11 23:26:48, 818767677.2735076, 1034.2372631272906, -152.71894375800204, -483.92507836594217, -3338.299317390907, -107.5148551831932, -81.26674119140007, -81.3569092863752, 56.596910912073604, 56.58753406314815, 612.443827632085, 626.6373546638615, -107.07651707857578, -81.30502269667146
2025 DEC 11 23:26:49, 818767678.2751771, 1033.82472886961, -149.37933624925398, -484.81391866966, -3338.321199751982, -107.12494692974866, -81.26929609525038, -81.35941564984418, 56.58026220069807, 56.571007386273635, 612.3942670274215, 626.4301837690143, -106.69440903589543, -81.30774792962798
2025 DEC 11 23:26:50, 818767679.2768465, 1033.4126149472957, -146.03948769043626, -485.70355566204955, -3338.339442300228, -106.73478075333188, -81.27143287008292, -81.36150702232432, 56.56355355669153, 56.554421942068316, 612.3466455765462, 626.2224334763343, -106.31209415753591, -81.31008395513032
2025 DEC 11 23:26:51, 818767680.2785159, 1033.0009187926219, -142.69940715453123, -486.5939889996137, -3338.354043417083, -106.3443952567312, -81.27315109214538, -81.36318292950672, 56.54678513728718, 56.53777790708503, 612.3009612103127, 626.0141057161937, -105.92960676126197, -81.31203048604849
2025 DEC 11 23:26:52, 818767681.2801855, 1032.5896465097235, -139.35910144622156, -487.48521560241903, -3338.365001996213, -105.95382901431643, -81.2744504603985, -81.36444301511173, 56.5299569167487, 56.52107506611599, 612.257217577333, 625.8052019058906, -105.5469813197093, -81.31358737707211
2025 DEC 11 23:26:53, 818767682.2818549, 1032.178795741482, -136.01858265685698, -488.37723524538416, -3338.372316323324, -105.56312119006077, -81.27533066597644, -81.36528691309647, 56.513069027843194, 56.50431363591491, 612.2154121628063, 625.5957270240417, -105.16425243671245, -81.3147544015311
2025 DEC 11 23:26:54, 818767683.2835243, 1031.7683724890528, -132.67785852388508, -489.2700467169546, -3338.3759850335587, -105.17231059328701, -81.27579150553764, -81.36571435728781, 56.49612159438908, 56.48749364077779, 612.1755451107238, 625.3856815956523, -104.78145468335443, -81.31553147583003
2025 DEC 11 23:26:55, 818767684.2851938, 1031.3583742754156, -129.3369382202973, -490.16364806683504, -3338.3760068336483, -104.78143627323519, -81.2758328469156, -81.36572514980267, 56.479114650843485, 56.47061519376894, 612.1376153675219, 625.1750685829386, -104.3986226558907, -81.31591854708309
2025 DEC 11 23:26:56, 818767685.2868632, 1030.9488073136463, -125.99581146833098, -491.05807334744816, -3338.3723759479653, -104.39053417656739, -81.27545410592046, -81.36531864058684, 56.462051111435215, 56.45367557621746, 612.1016569825904, 624.9638560363682, -104.01579110683687, -81.315915615408
2025 DEC 11 23:26:57, 818767686.2885326, 1030.5396691000528, -122.65354836543463, -491.9549725864686, -3338.364884561477, -103.9994953451568, -81.27463145014234, -81.36447114722037, 56.44506203529206, 56.43654594756645, 612.0692619313234, 624.7504545443612, -103.6329946490087, -81.3155227342544
2025 DEC 11 23:26:58, 818767687.2902021, 1030.1309656768137, -119.30316534439295, -492.8435358911227, -3338.3553511128503, -103.60788159232301, -81.27328587729548, -81.36331259452389, 56.427729075941606, 56.41963871568668, 612.035338684543, 624.539954133001, -103.25026788479435, -81.31474001063933
2025 DEC 11 23:26:59, 818767688.2918715, 1029.7226947495865, -115.9612999814682, -493.7401453688237, -3338.3407924683165, -103.21711315071859, -81.2716417719446, -81.361656282629, 56.410484631809865, 56.40252746666519, 612.0051522612064, 624.3270990021167, -102.86764550460363, -81.31356762625738
2025 DEC 11 23:27:00, 818767689.293541, 1029.3148622947087, -112.611529396447, -494.6512374504225, -3338.3208324558677, -102.82527861350799, -81.26937650904586, -81.35938348964787, 56.39426791422668, 56.38428760180557, 611.9900915427831, 624.10050048686, -102.4851620073394, -81.31200575043884
2025 DEC 11 23:27:01, 818767690.2952105, 1028.9074657907227, -109.26950607080768, -495.54917479522805, -3338.2989840015875, -102.43484167215196, -81.26689569318587, -81.35689588953596, 56.37688717998629, 56.3670779056027, 611.963543982786, 623.8867653137024, -102.10285182148633, -81.31005467050836
2025 DEC 11 23:27:02, 818767691.2968799, 1028.5005094377636, -105.92734606332787, -496.44788619359986, -3338.2734807297998, -102.04461328833378, -81.26399601177918, -81.3539920181231, 56.35944739497663, 56.3498103956107, 611.9389312318784, 623.6724812099792, -101.72074942452237, -81.30771472804311
2025 DEC 11 23:27:03, 818767692.2985494, 1028.093997038141, -102.58505935223413, -497.3473713481996, -3338.2443212739477, -101.65463222179845, -81.26067783103657, -81.35067214921065, 56.34194861871061, 56.33248512841991, 611.9162483807931, 623.4576504121833, -101.33888898119953, -81.30498624953582
2025 DEC 11 23:27:04, 818767693.3002188, 1027.6879262006169, -99.24265541365077, -498.24762833246785, -3338.2115045497485, -101.2649370748432, -81.25694161336675, -81.3469366483794, 56.32439102295341, 56.31510216429514, 611.895497362277, 623.2422752664146, -100.95730472864872, -81.30186968137653
2025 DEC 11 23:27:05, 818767694.3018882, 1027.282300935191, -95.90014262876134, -499.1486553526987, -3338.175029511332, -100.87556616058643, -81.25278789096308, -81.34278594481327, 56.30677466401731, 56.29766157632336, 611.8766799232992, 623.0263582175816, -100.57603061177882, -81.2983655213897
2025 DEC 11 23:27:06, 818767695.3035578, 1026.8771251834537, -92.5485012943726, -500.0453310491665, -3338.1359004118294, -100.48566240283888, -81.24805153970063, -81.33826397111864, 56.289087975708505, 56.28017534130331, 611.8596472707773, 622.8100427044153, -100.19510039680739, -81.29447427419943
2025 DEC 11 23:27:07, 818767696.3052272, 1026.4723965016522, -89.20554533408301, -500.9477554248012, -3338.092125131055, -100.0970244834071, -81.24305629165791, -81.33328452492353, 56.271353794417486, 56.262620256107596, 611.84468437671, 622.5930556482891, -99.81454783192521, -81.29019651963473
2025 DEC 11 23:27:08, 818767697.3068966, 1026.068118949576, -85.86250346924022, -501.85094242847396, -3338.0446884703706, -99.70882417652155, -81.23764511072393, -81.32789146411133, 56.25356113607226, 56.24500778340647, 611.8316508817405, 622.3755343804353, -99.43440629790302, -81.28553288719465
2025 DEC 11 23:27:09, 818767698.3085661, 1025.664296384488, -82.51938552333641, -502.75489136650435, -3337.9935892700764, -99.32109906338896, -81.23181875994771, -81.32208543748935, 56.23571004391331, 56.22733797314883, 611.8205442744944, 622.1574810245438, -99.0547089841873, -81.2804840351129
2025 DEC 11 23:27:10, 818767699.3102355, 1025.2609264635473, -79.1762004273335, -503.6595997459684, -3337.938826686681, -98.93388639014174, -81.22557810123251, -81.31586718706373, 56.217800651390384, 56.20961090272932, 611.8113685202743, 621.9388981656448, -98.67548895493408, -81.27505073931438
2025 DEC 11 23:27:11, 818767700.3119049, 1024.8580131551953, -75.83295814780858, -504.5650666897354, -3337.8803996374622, -98.54722319764815, -81.21892403330402, -81.30923748424108, 56.199833095214636, 56.1918266322812, 611.8041208876566, 621.7197881206105, -98.29677890838606, -81.2692337579591
2025 DEC 11 23:27:12, 818767701.3135744, 1024.4555604559916, -72.48204287415474, -505.4850681529819, -3337.8164088577178, -98.16007983406323, -81.21164006469878, -81.30198173839392, 56.18290046723258, 56.17290525806507, 611.8119788372014, 621.4869803274808, -97.91861126317109, -81.26303392013726
2025 DEC 11 23:27:13, 818767702.3152438, 1024.053565902938, -69.13869604984707, -506.39210804377535, -3337.750630100983, -97.77463275717773, -81.20416008175185, -81.294529638776, 56.16482160281135, 56.15500178327284, 611.8086360651598, 621.2667730243294, -97.54101829646925, -81.25645210562325
2025 DEC 11 23:27:14, 818767703.3169132, 1023.6520334791122, -65.78717870437728, -507.29426287778284, -3337.682189667631, -97.38902125867361, -81.1960962575092, -81.28671502181061, 56.146607890186324, 56.13711775856333, 611.8062882935668, 621.0469733185226, -97.16403185620165, -81.24948921868544
2025 DEC 11 23:27:15, 818767704.3185828, 1023.2509650207428, -62.44373599566992, -508.2022813366166, -3337.6091492334226, -97.00492491168693, -81.18779343990842, -81.27845262990606, 56.12838199818839, 56.11913132939207, 611.8064216193098, 620.8261047364067, -96.78768345327684, -81.24214627655736
2025 DEC 11 23:27:16, 818767705.3202522, 1022.8503624625157, -59.100279277339, -509.1110455522282, -3337.5324408354454, -96.62155704991176, -81.17908238209114, -81.26978362966298, 56.11009821253342, 56.10108810419747, 611.8084782858103, 620.604723200069, -96.4120044295401, -81.23442428051976
2025 DEC 11 23:27:17, 818767706.3219217, 1022.4502297563218, -55.7568167145878, -510.02055416678155, -3337.4520636473917, -96.23895237238267, -81.1699643678405, -81.26070914673247, 56.091756614343545, 56.0829884502585, 611.8124602747547, 620.3828309456985, -96.0370255860412, -81.2263243181413
2025 DEC 11 23:27:18, 818767707.3235911, 1022.0505644675493, -52.41335971256266, -510.93080570453316, -3337.368016831628, -95.85714552098423, -81.16044073993231, -81.25123035727573, 56.07335736280128, 56.06483229923748, 611.8183621630792, 620.1604292279565, -95.66277755748268, -81.2178474827706
2025 DEC 11 23:27:19, 818767708.3252605, 1021.6513705829791, -49.069918122196675, -511.8417999825799, -3337.2802994112353, -95.4761705161845, -81.15051288484258, -81.24134847278219, 56.0549005892635, 56.04661966280571, 611.8261864223816, 619.9375225269507, -95.2892904965699, -81.20899490922423
2025 DEC 11 23:27:20, 818767709.32693, 1021.2526498772562, -45.71855768414541, -512.7490314503012, -3337.1897021139057, -95.09522478251725, -81.1399871945842, -81.23109102859316, 56.036369529571544, 56.028367526887315, 611.8357273822402, 619.7143156895976, -94.91659413243103, -81.19976782124988
2025 DEC 11 23:27:21, 818767710.3285995, 1020.8544043771633, -42.36745526026697, -513.6750733180796, -3337.092667766424, -94.71503157108121, -81.12901880693029, -81.22018282357037, 56.018885097001366, 56.00896557625546, 611.860433803915, 619.4773693946422, -94.5447179480312, -81.19016746686995
2025 DEC 11 23:27:22, 818767711.3302689, 1020.4566358298823, -39.02410458522198, -514.5877049545363, -3336.994004985439, -94.3367630276562, -81.11788259175879, -81.20910562161045, 56.000220987114766, 55.99061868319174, 611.873592099609, 619.2533897034752, -94.17369087628008, -81.18019515628957
2025 DEC 11 23:27:23, 818767712.3319384, 1020.0593483299422, -35.68080280509273, -515.5010680596521, -3336.8916699208776, -93.95945647473485, -81.10634799268152, -81.19763084935053, 55.9814995191508, 55.97221565610412, 611.888665911515, 619.0289156535378, -93.80354146241956, -81.16985217418956
2025 DEC 11 23:27:24, 818767713.3336078, 1019.6625393649242, -32.337559255618054, -516.4151603124858, -3336.785662052068, -93.58314349063463, -81.09441672149292, -81.18576000984552, 55.96272088919548, 55.953756901645015, 611.9056592716184, 618.8039495685687, -93.43429790484522, -81.15913993935648
2025 DEC 11 23:27:25, 818767714.3352772, 1019.2662129214563, -28.99410929729225, -517.3304913657773, -3336.675904791391, -93.20782171497046, -81.08208196024202, -81.17348614375248, 55.94392561829049, 55.93520217159137, 611.9250515795088, 618.5780095033437, -93.06598789018162, -81.14805981917492
2025 DEC 11 23:27:26, 818767715.3369467, 1018.8703708892648, -25.64374510894369, -518.2411820630999, -3336.563349552318, -92.83281414514475, -81.06916158504158, -81.16085715726545, 55.924969406885396, 55.916694998559755, 611.9451130251655, 618.3528274348182, -92.69863860833655, -81.13661328625481
2025 DEC 11 23:27:27, 818767716.3386161, 1018.475015190954, -22.300483898525236, -519.1573106270093, -3336.446336892784, -92.4596371643372, -81.05603946256396, -81.14780730054783, 55.90601866646823, 55.89807010809793, 611.967841164918, 618.1264131366006, -92.33227690668876, -81.1248018552569
2025 DEC 11 23:27:28, 818767717.3402855, 1018.0801476813808, -18.950051335349748, -520.0876784051292, -3336.3236072795808, -92.08672096256973, -81.04229797892569, -81.13414038100782, 55.888084076110324, 55.87832469752456, 612.0053025432469, 617.8867032016093, -91.96692908080887, -81.11262703182179
2025 DEC 11 23:27:29, 818767718.3419551, 1017.6857701451248, -15.60730748400228, -521.0046726473751, -3336.199319992934, -91.71584930541837, -81.02840700723918, -81.12032167432633, 55.868974279898175, 55.85963366138453, 612.0313048949259, 617.6598775554912, -91.60262091586428, -81.10009037939341
