# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 DEC 14 14:21:03, 818994132.0648971, 852.8864219390664, 37.85210584725423, 632.8464223613477, -3316.853423672141, 86.57707605572362, -79.0695548913528, -79.17937140699978, 48.71610512043928, 48.72452081074472, 591.5092959671124, 542.8193086343231, 86.99416076305235, -79.46174351977938
2025 DEC 14 14:21:04, 818994133.0665665, 853.2535227217719, 35.24285778535424, 634.9967008464863, -3316.4756747556244, 86.82329454009725, -79.03459496999278, -79.14488016528718, 48.71442085757559, 48.72296468132029, 592.0246613584883, 542.8034633462559, 87.25178626326685, -79.42977548404367
2025 DEC 14 14:21:05, 818994134.0682359, 853.6214684174643, 32.6303074382344, 637.1487533969921, -3316.094171132834, 87.06827179007267, -78.99969058534245, -79.11019497400319, 48.712719853014185, 48.721356365259254, 592.5419806815297, 542.7871585310419, 87.50782125066218, -79.39759636498442
2025 DEC 14 14:21:06, 818994135.0699054, 853.9902541077977, 30.023210124194556, 639.2991487090092, -3315.7094758668886, 87.31121139626576, -78.96432161580155, -79.07529095038691, 48.710970984369915, 48.719728002647926, 593.0609648581437, 542.7706791476812, 87.76227000559687, -79.36520817881919
2025 DEC 14 14:21:07, 818994136.0715748, 854.3598837570208, 27.417080713596608, 641.4495250410421, -3315.3213271559325, 87.55253160828578, -78.92875983894427, -79.04018587908702, 48.70918160267048, 48.71807262059655, 593.5816797054558, 542.7539595855292, 88.01513696509798, -79.3326129637094
2025 DEC 14 14:21:08, 818994137.0732442, 854.7303494762824, 24.807515614480643, 643.6017944820328, -3314.929391771178, 87.79263719491391, -78.89325188161126, -79.00489149306452, 48.70738036664773, 48.716358756811154, 594.104386995898, 542.7367306762594, 88.26642670943951, -79.29981267104276
2025 DEC 14 14:21:09, 818994138.0749137, 855.1016553100727, 22.203589239784943, 645.7522740608562, -3314.5343057556665, 88.03071392516819, -78.8572907481989, -78.96938581064413, 48.705527945267434, 48.71462886191088, 594.6287197209774, 542.719357695727, 88.51614414967129, -79.26680930337754
2025 DEC 14 14:21:10, 818994139.0765831, 855.4737962648103, 19.600651088995356, 647.9027164618278, -3314.135773123832, 88.26719021555216, -78.82114152570396, -78.93368529121416, 48.703634818388636, 48.712871412105, 595.1547741769865, 542.7017447489063, 88.76429429390241, -79.23360486138336
2025 DEC 14 14:21:11, 818994140.0782526, 855.8467674642989, 16.994051510548932, 650.0551383216555, -3313.733427613877, 88.50248748688297, -78.78504994047476, -78.89780115398842, 48.70172985203918, 48.71105571126199, 595.6828145342655, 542.6836201859546, 89.01088226475517, -79.20020126071344
2025 DEC 14 14:21:12, 818994141.0799221, 856.2205729794207, 14.393357547725929, 652.2056486431816, -3313.327971354203, 88.73575949482142, -78.7485118229869, -78.86171234207416, 48.699773412900726, 48.709223581260595, 596.2124728666113, 542.6653512275763, 89.25591361438435, -79.16660050577467
2025 DEC 14 14:21:13, 818994142.0815915, 856.595204840967, 11.793696318728035, 654.3561726566126, -3312.919061972346, 88.96744938285596, -78.71178937164491, -78.8254335872072, 48.69778194182628, 48.707357961990546, 596.743894649093, 542.6467881563883, 89.49939359288742, -79.13280445899981
2025 DEC 14 14:21:14, 818994143.083261, 856.970667105671, 9.194978000744237, 656.5064445276412, -3312.5067528798727, 89.19757225280212, -78.67488860322773, -78.78897138788118, 48.69573276698206, 48.705482722024385, 597.2768703280077, 542.6281411791796, 89.74132810495006, -79.09881509481824
2025 DEC 14 14:21:15, 818994144.0849304, 857.3469518248113, 6.59261816106495, 658.6591644209298, -3312.090523842332, 89.42653711705941, -78.63803525890538, -78.75232517098587, 48.693707664687416, 48.70351026194131, 597.8121583818247, 542.6086444975206, 89.98172282839903, -79.06463428945275
