# MEX_intpoint_lon [deg], MEX_intpoint_lat [deg], MEX_intpoint_angle [deg], TGO_intpoint_lon [deg], TGO_intpoint_lat [deg], TGO_intpoint_angle [deg] 
-78.77088761135627, 18.83274415996831, 26.522342603734224, -127.94344275512175, 58.29604274042809, 62.540487348158265 
-79.42560263671211, 18.186887356270528, 26.52349810109679, -128.69697636700096, 58.05229124926623, 62.54294689931224 
-80.08074206396088, 17.543686636784827, 26.52461449691691, -129.44738456651714, 57.81028156347732, 62.54539937227697 
-80.73646500953849, 16.903225959202732, 26.525691498645525, -130.19477845728247, 57.57004785725592, 62.54784402569781 
-81.39292717519794, 16.265589790771322, 26.5267288610746, -130.93926523202887, 57.331623755839125, 62.550280126396935 
-82.05028098436308, 15.630863164685648, 26.52772638631703, -131.68094832569378, 57.09504235226173, 62.5527069495768 
-82.70867570734666, 14.999131734180787, 26.528683923730064, -132.4199275615422, 56.86033622304571, 62.55512377901456 
-83.36825757581953, 14.370481824378308, 26.52960136978258, -133.15629929066165, 56.627537442881895, 62.55752990724679 
-84.02916988688682, 13.745000481929328, 26.530478667866266, -133.89015652515218, 56.39667759835794, 62.559924635744416 
-84.69155309709423, 13.122775522485608, 26.531315808051044, -134.62158906531934, 56.16778780078378, 62.56230727507842 
-85.3555449066606, 12.503895576018463, 26.53211282678518, -135.35068362116274, 55.94089869816281, 62.56467714507563 
-86.02128033420529, 11.888450129995269, 26.532869806540287, -136.07752392844046, 55.71604048635418, 62.567033574965166 
-86.68889178221517, 11.276529570412645, 26.5335868754019, -136.8021908595752, 55.493242919468926, 62.56937590351541 
-87.35850909347343, 10.668225220675348, 26.534264206605975, -137.52476252965675, 55.27253531954013, 62.57170347916124 
-88.03025959865151, 10.063629378300908, 26.534902018022045, -138.24531439778175, 55.05394658550574, 62.574015660122164 
-88.70426815524759, 9.462835349419569, 26.535500571583576, -138.9639193639617, 54.837505201539145, 62.576311814510916 
-89.38065717803788, 8.865937481031123, 26.536060172666264, -139.68064786181728, 54.6232392447623, 62.57859132043274 
-90.05954666119229, 8.273031190970233, 26.536581169415136, -140.39556794726835, 54.411176392372916, 62.580853566075724 
-90.74105419219325, 7.684212995524128, 26.537063952021118, -141.10874538341716, 54.2013439282163, 62.58309794979167 
-91.42529495768538, 7.099580534637332, 26.537508951948094, -141.82024372181374, 53.99376874883062, 62.58532388016831 
-92.11238174137442, 6.519232594630657, 26.537916641111387, -142.53012438028247, 53.78847736899266, 62.58753077609251 
-92.80242491408691, 5.943269128353016, 26.538287531008528, -143.238446717481, 53.58549592678989, 62.58971806680464 
-93.4955324160963, 5.37179127267777, 26.538622171803638, -143.9452681043525, 53.38485018824343, 62.59188519194443 
-94.1918097318186, 4.804901363247109, 26.53892115136625, -144.6506439926273, 53.186565551504934, 62.594031601588306 
-94.89135985697838, 4.242702946361673, 26.539185094265967, -145.35462798051847, 52.99066705064952, 62.59615675627853 
-95.5942832583474, 3.6853007879054167, 26.539414660724017, -146.05727187575226, 52.7971793590858, 62.59826012704385 
-96.3006778261608, 3.132800879189371, 26.53961054552309, -146.75862575606556, 52.606126792602744, 62.60034119541257 
-97.01063881931967, 2.5853104395923983, 26.53977347687679, -147.4587380272957, 52.417533312072536, 62.602399453417426 
-97.72425880349792, 2.042937915870934, 26.539904215259927, -148.15765547918394, 52.23142252582739, 62.604434403593075 
-98.44162758227807, 1.505792978005288, 26.54000355220134, -148.85542333900497, 52.04781769172778, 62.60644555896602 
-99.16283212145427, 0.9739865114450429, 26.540072309040408, -149.55208532313208, 51.86674171893821, 62.608432443037316 
-99.88795646665305, 0.44763060561283974, 26.540111335649065, -150.24768368664022, 51.688217169426636, 62.61039458975825 
-100.61708165443952, -0.07316146147814351, 26.540121509120706, -150.94225927104586, 51.51226625920232, 62.612331543499145 
-101.35028561709414, -0.58827524263934, 26.540103732427653, -151.63585155027576, 51.33891085930667, 62.61424285901162 
-102.08764308126669, -1.0975951451032135, 26.540058933048805, -152.32849867495455, 51.168172496570804, 62.616128101384305 
-102.82922546073658, -1.6010044584501608, 26.539988061569193, -153.02023751509452, 51.00007235415309, 62.61798684599279 
-103.57510074353478, -2.098385387014997, 26.53989209025319, -153.71110370126883, 50.834631271869306, 62.619818678443146 
-104.3253333737089, -2.589619086920723, 26.539772011593058, -154.4011316643434, 50.67186974632774, 62.62162319451006 
-105.07998412804496, -3.0745857078854675, 26.539628836834687, -155.09035467384146, 50.51180793088076, 62.623400000069594 
-105.83910998808938, -3.5531644399447293, 26.53946359448244, -155.77880487500892, 50.35446563540439, 62.62514871102663 
-106.60276400785052, -4.02523356522608, 26.53927732878474, -156.46651332464663, 50.199862325916534, 62.62686895323728 
-107.37099517759405, -4.490670514908008, 26.539071098202605, -157.15351002577273, 50.04801712404435, 62.628560362427024 
