# MEX_intpoint_lon [deg], MEX_intpoint_lat [deg], MEX_intpoint_angle [deg], TGO_intpoint_lon [deg], TGO_intpoint_lat [deg], TGO_intpoint_angle [deg] 
-78.01282366747532, 18.962678585416974, 25.9257940881336, -117.7272530353412, 56.63379914701795, 62.567013578768076 
-78.69391882323157, 18.33441339460899, 25.926896330935918, -118.4013041649467, 56.35406268158347, 62.56991818132315 
-79.37508864397826, 17.708687060799104, 25.92796257001913, -119.07330130485214, 56.07647009706418, 62.57281274232869 
-80.05649487087689, 17.085586597129875, 25.928992524311965, -119.74333517463073, 55.801052888951915, 62.57569638971655 
-80.73829566877997, 16.465199338605025, 25.929985956345465, -120.41149287124561, 55.52784220157575, 62.578568263117305 
-81.42064575752292, 15.847613000374048, 25.9309426722378, -121.07785803008181, 55.256868837396404, 62.58142751409283 
-82.10369653290653, 15.232915733471815, 25.931862521626908, -121.74251097698628, 54.98816326547843, 62.58427330635544 
-82.78759617769484, 14.62119617807536, 25.932745397551415, -122.40552887188562, 54.72175562918995, 62.58710481597316 
-83.47248976293066, 14.012543514327255, 25.933591236279707, -123.06698584451459, 54.45767575317549, 62.58992123156146 
-84.15851933984578, 13.40704751076525, 25.934400017087768, -123.72695312274946, 54.195953149644524, 62.59272175446115 
-84.84582402262369, 12.804798570386204, 25.935171761985732, -124.38549915400917, 53.93661702401561, 62.59550559890258 
-85.53454006225087, 12.205887774363044, 25.935906535393798, -125.04268972015389, 53.67969627995309, 62.59827199215645 
-86.22480091167533, 11.610406923423026, 25.936604443767823, -125.69858804628375, 53.425219523830854, 62.601020174670836 
-86.91673728247373, 11.018448576886168, 25.937265635175176, -126.35325490381202, 53.17321506865549, 62.603749400195035 
-87.61047719321267, 10.430106089354009, 25.937890298821237, -127.00674870816384, 52.923710937479164, 62.60645893588974 
-88.30614600967634, 9.845473645029092, 25.938478664527292, -127.65912561142764, 52.676734866330385, 62.60914806242421 
-89.00386647711932, 9.264646289637954, 25.939031002160455, -128.31043959026488, 52.43231430668932, 62.611816074060215 
-89.70375874469362, 8.687719959921077, 25.939547621016306, -128.96074252936538, 52.19047642753252, 62.61446227872302 
