# utc [-], et [s], MEX2TGO [km], midpoint_x [km], midpoint_y [km],midpoint_z [km], midpoint_lon [deg], midpoint_lat [deg], midpoint2MEX[km], midpoint2TGO [km] 
2025 OCT 07 05:02:15, 813085404.1823438, 3778.092859731448, 2332.296735644679, 467.7354386325931, -2409.7212471606963, 11.340072357710834, -45.370746677545895, 1772.2008874573169, 1772.18610471014, 
2025 OCT 07 05:02:16, 813085405.1844316, 3778.0684018207567, 2332.428190546229, 468.670179040893, -2409.416000389703, 11.361522157666268, -45.36335057113534, 1768.8771322214448, 1768.8540060831745, 
2025 OCT 07 05:02:17, 813085406.1865193, 3778.0439458081087, 2332.559433276865, 469.6038283250839, -2409.1107626417634, 11.38294156445886, -45.3559556670075, 1765.5530209113074, 1765.522148790755, 
2025 OCT 07 05:02:18, 813085407.1886069, 3778.019493421508, 2332.6904644505835, 470.53639149405376, -2408.8055336538723, 11.404330710808688, -45.34856195819374, 1762.2285602759732, 1762.190535691173, 
2025 OCT 07 05:02:19, 813085408.1906946, 3777.9950462642064, 2332.8212846671463, 471.4678738633203, -2408.5003131078906, 11.42568973662761, -45.341169436394026, 1758.903755863913, 1758.8591684402484, 
2025 OCT 07 05:02:20, 813085409.1927823, 3777.97060114451, 2332.9518953917836, 472.3982741661778, -2408.1951011232086, 11.447018622287885, -45.33377810390785, 1755.5786134334144, 1755.5280489041522, 
2025 OCT 07 05:02:21, 813085410.19487, 3777.9461596773895, 2333.082296878677, 473.3275984822262, -2407.889897551914, 11.468317527218414, -45.326387956561675, 1752.2531395228095, 1752.1971797717301, 
2025 OCT 07 05:02:22, 813085411.1969576, 3777.921723509766, 2333.2124905955975, 474.25584877716744, -2407.5847018737677, 11.48958650789499, -45.318998981170715, 1748.9273405308795, 1748.8665634228678, 
2025 OCT 07 05:02:23, 813085412.1990453, 3777.8972894484873, 2333.342476865043, 475.1830280257389, -2407.279514463707, 11.51082565000288, -45.311611186225804, 1745.6012216170918, 1745.5362012846508, 
2025 OCT 07 05:02:24, 813085413.201133, 3777.872859070727, 2333.4722570847657, 476.1091382363796, -2406.974334849506, 11.532035011215173, -45.30422455970985, 1742.2747892184314, 1742.2060957787498, 
2025 OCT 07 05:02:25, 813085414.2032207, 3777.8484341154913, 2333.6018315737847, 477.0341854440758, -2406.6691627988384, 11.553214749219803, -45.296839095417795, 1738.9480499745403, 1738.8762496905695, 
2025 OCT 07 05:02:26, 813085415.2053083, 3777.824011290039, 2333.7312014083727, 477.9581692863184, -2406.363998598567, 11.574364867185416, -45.28945479971037, 1735.621009893063, 1735.5466651607849, 
2025 OCT 07 05:02:27, 813085416.207396, 3777.7995922865357, 2333.8603675352015, 478.881093999922, -2406.0588417541485, 11.595485477235801, -45.282071660040614, 1732.2936745575623, 1732.2173438373882, 
2025 OCT 07 05:02:28, 813085417.2094837, 3777.7751787081143, 2333.989330995897, 479.8029625997965, -2405.7536919125214, 11.616576662148146, -45.27468966729075, 1728.9660506074947, 1728.8882883981491, 
2025 OCT 07 05:02:29, 813085418.2115715, 3777.7507673842397, 2334.1180921102664, 480.72377776226034, -2405.448549473294, 11.637638500140667, -45.26730883055251, 1725.638144188564, 1725.5595012120973, 
2025 OCT 07 05:02:30, 813085419.213659, 3777.7263598803233, 2334.2466519398818, 481.6435423780891, -2405.1434140768447, 11.65867107082049, -45.259929140552245, 1722.3099619859154, 1722.2309849973883, 
2025 OCT 07 05:02:31, 813085420.2157468, 3777.7019562857504, 2334.3750113936176, 482.56225961882103, -2404.8382854481706, 11.679674461061815, -45.25255059006746, 1718.9815094604687, 1718.9027413079314, 
2025 OCT 07 05:02:32, 813085421.2178345, 3777.6775582509044, 2334.503171256747, 483.4799333378516, -2404.533163288839, 11.700648774302616, -45.2451731713132, 1715.6527935528488, 1715.5747731547167, 
2025 OCT 07 05:02:33, 813085422.2199222, 3777.6531625390603, 2334.631132351882, 484.39656427493327, -2404.2280478770285, 11.721594040443867, -45.23779689044759, 1712.323820146449, 1712.2470825587402, 
2025 OCT 07 05:02:34, 813085423.2220098, 3777.628770737409, 2334.7588954676157, 485.31215635089876, -2403.922938886355, 11.74251036434921, -45.230421739013146, 1708.9945961615358, 1708.9196725048128, 
2025 OCT 07 05:02:35, 813085424.2240975, 3777.6043845738004, 2334.886461176207, 486.22671462395067, -2403.6178359631263, 11.763397878595848, -45.22304770789694, 1705.665127582546, 1705.5925450700304, 
2025 OCT 07 05:02:36, 813085425.2261852, 3777.580000737236, 2335.013830849383, 487.14023782299637, -2403.3127392445967, 11.784256562899513, -45.215674799854405, 1702.3354204106909, 1702.2657023280392, 
2025 OCT 07 05:02:37, 813085426.2282729, 3777.555620993656, 2335.1410049915908, 488.05273084277286, -2403.007648463653, 11.805086546178629, -45.20830300786969, 1699.0054814604193, 1698.9391471803267, 
2025 OCT 07 05:02:38, 813085427.2303605, 3777.5312469225846, 2335.267984396086, 488.96419753005614, -2402.702563277586, 11.825887931192696, -45.20093232310463, 1695.6753177581143, 1695.6128827208338, 
2025 OCT 07 05:02:39, 813085428.2324482, 3777.506875285412, 2335.394769615378, 489.874639771558, -2402.3974839625002, 11.846660775732563, -45.19356275167306, 1692.34493473937, 1692.2869105060206, 
2025 OCT 07 05:02:40, 813085429.2345359, 3777.4825077471924, 2335.521361989913, 490.7840594299507, -2402.092410038099, 11.867405133085153, -45.18619428141757, 1689.0143391462366, 1688.9612333014286, 
