# utc [-], et [s], MEX2TGO [km], midpoint_x [km], midpoint_y [km],midpoint_z [km], midpoint_lon [deg], midpoint_lat [deg], midpoint2MEX[km], midpoint2TGO [km] 
2025 SEP 30 19:33:20, 812532869.1823483, 3794.8296180034113, -848.5959535775921, 3250.676870023577, -494.15696719308295, 104.63066449290098, -8.367486806465234, 1751.8880495920307, 1751.4517274102918, 
2025 SEP 30 19:33:21, 812532870.1856928, 3794.8076264541914, -849.000096061611, 3250.6101833403422, -493.9043943403654, 104.63762054421271, -8.363178302698634, 1748.8260175995051, 1748.2980105628824, 
2025 SEP 30 19:33:22, 812532871.1890372, 3794.7856248305775, -849.4035006730674, 3250.543571490902, -493.6521241259082, 104.64456394235818, -8.358875010675968, 1745.7659086405988, 1745.1444944257491, 
2025 SEP 30 19:33:23, 812532872.1923817, 3794.7636144811013, -849.8061689727583, 3250.4770346610107, -493.4001549664401, 104.6514947132153, -8.354576903186167, 1742.7077323565718, 1741.991178810704, 
2025 SEP 30 19:33:24, 812532873.1957262, 3794.741592739473, -850.2081023290604, 3250.410572902623, -493.14848646604725, 104.65841288005856, -8.350283973273482, 1739.6515033604778, 1738.838068419935, 
2025 SEP 30 19:33:25, 812532874.1990707, 3794.7195622548074, -850.6093047586854, 3250.3441855448955, -492.89711841353784, 104.66531851296995, -8.345996217133784, 1736.597232636528, 1735.685164174087, 
2025 SEP 30 19:33:26, 812532875.2024151, 3794.6975204947175, -851.0097774796443, 3250.277872673116, -492.64605042794506, 104.6722116325887, -8.341713628067588, 1733.5449349457979, 1732.5324708033527, 
2025 SEP 30 19:33:27, 812532876.2057596, 3794.675468719553, -851.4095221300913, 3250.211634442039, -492.39528094872253, 104.67909226618016, -8.337436179255786, 1730.494620158238, 1729.3799881877853, 
2025 SEP 30 19:33:28, 812532877.2091041, 3794.653408248619, -851.8085432745229, 3250.1454698714765, -492.1448108049594, 104.68596049418205, -8.333163884640891, 1727.4463028280693, 1726.2277206061885, 
2025 SEP 30 19:33:29, 812532878.2124486, 3794.631336492524, -852.2068399251189, 3250.079379904461, -491.89463775689467, 104.69281629712312, -8.328896705820384, 1724.3999940921613, 1723.075669193958, 
2025 SEP 30 19:33:30, 812532879.215793, 3794.6092560997954, -852.6044174370019, 3250.013363304723, -491.6447629265765, 104.69965976957921, -8.324634661734956, 1721.3557082600973, 1719.9238378521807, 
2025 SEP 30 19:33:31, 812532880.2191375, 3794.5871644209647, -853.0012749738025, 3249.9474209827836, -491.39518400673484, 104.70649089470729, -8.320377712832911, 1718.3134565519504, 1716.7722277092985, 
2025 SEP 30 19:33:32, 812532881.2224821, 3794.5650628430462, -853.3974170280986, 3249.8815519645027, -491.1459018584852, 104.71330975171105, -8.31612587360546, 1715.2732535232083, 1713.6208428102889, 
2025 SEP 30 19:33:33, 812532882.2258265, 3794.542952664522, -853.7928458000923, 3249.815756134325, -490.8969156491258, 104.72011637826247, -8.311879129653692, 1712.2351112350334, 1710.469684922368, 
2025 SEP 30 19:33:34, 812532883.229171, 3794.5208312367727, -854.1875610484349, 3249.7500341638247, -490.6482235819682, 104.72691076835119, -8.307637450138134, 1709.1990419221872, 1707.3187559611674, 
2025 SEP 30 19:33:35, 812532884.2325155, 3794.498699962148, -854.5815673714194, 3249.684385030114, -490.3998266162289, 104.73369300311964, -8.303400851224842, 1706.1650606476194, 1704.1680603255254, 
2025 SEP 30 19:33:36, 812532885.23586, 3794.476560096883, -854.974867083148, 3249.618808605726, -490.1517237650568, 104.74046312215361, -8.299169315888422, 1703.1331786888895, 1701.017598820036, 
2025 SEP 30 19:33:37, 812532886.2392044, 3794.454409104665, -855.3674605598512, 3249.553305266557, -489.9039140727419, 104.747221130894, -8.294942827635735, 1700.1034107140008, 1697.867375586376, 
2025 SEP 30 19:33:38, 812532887.242549, 3794.4322495270044, -855.7593508722582, 3249.487874656585, -489.6563967234324, 104.75396708238436, -8.290721372360046, 1697.0757676723122, 1694.7173910014283, 
2025 SEP 30 19:33:39, 812532888.2458934, 3794.410078856787, -856.1505400465231, 3249.4225165297958, -489.4091719702226, 104.76070101196129, -8.286504954186388, 1694.0502660937393, 1691.5676507423427, 
2025 SEP 30 19:33:40, 812532889.2492379, 3794.3878983436653, -856.5410304156296, 3249.3572307509403, -489.1622387985113, 104.7674229595346, -8.282293555619793, 1691.02691746445, 1688.4181556280362, 
2025 SEP 30 19:33:41, 812532890.2525823, 3794.365709369384, -856.9308248148745, 3249.292016933047, -488.91559696392795, 104.77413297438434, -8.278087172302362, 1688.0057356469667, 1685.2689087513181, 
2025 SEP 30 19:33:42, 812532891.2559268, 3794.3435092407603, -857.3199237699254, 3249.2268754262604, -488.66924536974955, 104.78083106450248, -8.273885785340434, 1684.9867341846334, 1682.1199127990549, 
2025 SEP 30 19:33:43, 812532892.2592714, 3794.321299394564, -857.708330240203, 3249.1618058164777, -488.42318371275, 104.78751728132342, -8.269689389373974, 1681.9699267503631, 1678.9711705543032, 
2025 SEP 30 19:33:44, 812532893.2626158, 3794.299081129658, -858.0960478845832, 3249.0968074152215, -488.17741226574424, 104.7941916890009, -8.265497988867322, 1678.9553278811145, 1675.8226854871514, 
2025 SEP 30 19:33:45, 812532894.2659603, 3794.2768517837494, -858.4830756648937, 3249.031881153106, -487.9319287993012, 104.80085426720588, -8.261311545612244, 1675.9429496809103, 1672.674458930921, 
