# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-1.375, 26.125, 4.4302297839503954e-23, 4.404452713842615e-23 
-1.125, 26.125, 3.065045532664247e-23, 3.047303104357856e-23 
-0.875, 26.125, 2.21343974856263e-23, 2.2006413413273632e-23 
-0.625, 26.125, 2.741769421529972e-23, 2.725853995982326e-23 
-5.875, 26.375, 2.759467752520712e-23, 2.7452056290888625e-23 
-5.625, 26.375, 1.2827522486457659e-23, 1.2759730297261455e-23 
-5.375, 26.375, 2.4354626317401807e-23, 2.4223018412154806e-23 
-5.125, 26.375, 2.4389530590083825e-23, 2.4254833816924882e-23 
-4.875, 26.375, 4.209578952360299e-23, 4.185830012392525e-23 
-4.625, 26.375, 7.398663249868779e-23, 7.356042838941746e-23 
-4.375, 26.375, 9.594895700626502e-23, 9.539024428702184e-23 
-4.125, 26.375, 5.573037998734957e-23, 5.54050854703617e-23 
-3.875, 26.375, 2.799302036527718e-23, 2.78292375102553e-23 
-3.625, 26.375, 2.324130031175663e-22, 2.310442053668062e-22 
-3.375, 26.375, 2.910768159331715e-22, 2.8935936184371473e-22 
-3.125, 26.375, 1.799375212217257e-22, 1.7888277024272232e-22 
-2.875, 26.375, 7.818936936919308e-23, 7.773405861133811e-23 
-2.625, 26.375, 3.19291742275166e-23, 3.174447675478898e-23 
-2.375, 26.375, 2.135751664281236e-23, 2.1234677346774687e-23 
-2.125, 26.375, 3.525692207969097e-23, 3.5054119626801105e-23 
-1.875, 26.375, 3.45241799789295e-23, 3.4324809668969037e-23 
-1.625, 26.375, 7.182120352421899e-23, 7.140482213120943e-23 
-1.375, 26.375, 7.277723089195464e-23, 7.235561495446408e-23 
-1.125, 26.375, 4.5238376744946856e-23, 4.497764879071096e-23 
-0.875, 26.375, 2.139536109776165e-23, 2.1272688426519348e-23 
-0.625, 26.375, 2.2805618063840784e-23, 2.2675005213536976e-23 
-0.375, 26.375, 3.0684169866911104e-23, 3.050773926977844e-23 
-0.125, 26.375, 3.2115070831657765e-23, 3.1929684787373176e-23 
0.125, 26.375, 2.001790498029382e-23, 1.9901896798252266e-23 
0.375, 26.375, 1.1848835345554262e-23, 1.1780172506213552e-23 
0.625, 26.375, 2.309493483252378e-23, 2.2961790396861314e-23 
0.875, 26.375, 1.9493659424143034e-23, 1.9382331687435473e-23 
1.125, 26.375, 4.439069538681401e-23, 4.413994052983584e-23 
1.375, 26.375, 8.548875858195637e-23, 8.500923485285787e-23 
1.625, 26.375, 3.669395704327182e-23, 3.6490271884700417e-23 
1.875, 26.375, 3.335537925792405e-23, 3.3173874722998155e-23 
2.125, 26.375, 6.931612404937631e-23, 6.894651962990292e-23 
2.375, 26.375, 7.017884329321094e-23, 6.981247000978774e-23 
2.625, 26.375, 3.7389404193525043e-23, 3.7197654056416287e-23 
2.875, 26.375, 5.17571050650785e-23, 5.1495815877023696e-23 
3.125, 26.375, 3.783104697436527e-23, 3.764391820070708e-23 
3.375, 26.375, 3.4134642650652813e-23, 3.396927706749219e-23 
3.625, 26.375, 5.0529066571839456e-23, 5.0287057062076596e-23 
3.875, 26.375, 6.261869130456144e-23, 6.231909305839637e-23 
-7.875, 26.625, 3.3656126473774555e-22, 3.352375096947071e-22 
-7.625, 26.625, 2.696048778367339e-22, 2.6852828170930193e-22 
-7.375, 26.625, 2.2234033643279546e-22, 2.214181622301107e-22 
-7.125, 26.625, 3.013654484380151e-23, 3.000543090963909e-23 
-6.875, 26.625, 2.6160350373159837e-23, 2.604122262500938e-23 
-6.625, 26.625, 2.4476743763095653e-23, 2.4360311611239258e-23 
-6.375, 26.625, 1.5271883482768426e-23, 1.519689116741386e-23 
-6.125, 26.625, 2.670574070246807e-23, 2.6571561836261914e-23 
-5.875, 26.625, 2.851980704078425e-23, 2.8373193854481946e-23 
-5.625, 26.625, 2.048265927604497e-23, 2.037492729537215e-23 
-5.375, 26.625, 2.1584047160628737e-23, 2.1467955521161896e-23 
-5.125, 26.625, 3.345903812125336e-23, 3.3275096972441655e-23 
-4.875, 26.625, 6.192620333437795e-23, 6.157839980177725e-23 
-4.625, 26.625, 9.986718202002553e-23, 9.92944101865249e-23 
-4.375, 26.625, 7.293770898508089e-23, 7.251483054756068e-23 
-4.125, 26.625, 5.0122550199555036e-23, 4.98312521451085e-23 
-3.875, 26.625, 3.5757355752556733e-23, 3.554904662556383e-23 
-3.625, 26.625, 2.642445994435156e-23, 2.6270153170150685e-23 
-3.375, 26.625, 1.9279824883749068e-22, 1.916745052763351e-22 
-3.125, 26.625, 8.161165336526753e-23, 8.113912067582003e-23 
-2.875, 26.625, 2.716882001700266e-23, 2.701256036353501e-23 
-2.625, 26.625, 2.826680838912048e-23, 2.810532426047082e-23 
-2.375, 26.625, 2.3422810345556843e-23, 2.3289269477024287e-23 
-2.125, 26.625, 3.4261215612914084e-23, 3.406510474780877e-23 
-1.875, 26.625, 5.389519001367228e-23, 5.358547255646199e-23 
-1.625, 26.625, 7.193853390536435e-23, 7.152349653541236e-23 
-1.375, 26.625, 2.9227204375626503e-23, 2.90587065662571e-23 
-1.125, 26.625, 3.22878543877414e-23, 3.2102674293497667e-23 
-0.875, 26.625, 1.3730232916788343e-23, 1.3651895442695918e-23 
-0.625, 26.625, 1.681234014476732e-23, 1.671691899088561e-23 
-0.375, 26.625, 2.3359220599902265e-23, 2.32267198435781e-23 
-0.125, 26.625, 4.549129614023186e-23, 4.5232224150589863e-23 
0.125, 26.625, 4.121759357018801e-23, 4.0981925930447575e-23 
0.375, 26.625, 2.0413274409671265e-23, 2.0296095824718874e-23 
0.625, 26.625, 2.5205040778317024e-23, 2.5060580547924542e-23 
0.875, 26.625, 2.5300850180699507e-23, 2.5156594976121328e-23 
1.125, 26.625, 3.732137896845046e-23, 3.711062359413845e-23 
1.375, 26.625, 6.993939509977131e-23, 6.954879158383872e-23 
1.625, 26.625, 8.953259378476355e-23, 8.904019053352521e-23 
1.875, 26.625, 9.520861736666683e-23, 9.469541149397428e-23 
2.125, 26.625, 8.751925645555317e-23, 8.705707153179548e-23 
2.375, 26.625, 8.157766608760512e-23, 8.115578124127895e-23 
2.625, 26.625, 7.787147167974763e-23, 7.747704187161254e-23 
2.875, 26.625, 8.573575413758071e-23, 8.531023104712692e-23 
3.125, 26.625, 9.716761831711274e-23, 9.669526110161735e-23 
3.375, 26.625, 5.970151255094076e-23, 5.941737246714737e-23 
3.625, 26.625, 2.0136518714166756e-23, 2.0041886236708975e-23 
3.875, 26.625, 6.151795421254314e-23, 6.122930869712152e-23 
4.125, 26.625, 7.701581800181875e-23, 7.66550326087685e-23 
