# utc [-], et [s], R_T_spoint [km], R_R_spoint [km], R_MEXspointTGO [km], r_MEXTGO [km], spoint_lon [deg], spoint_lat [deg], midpoint_lon [deg], midpoint_lat [deg], emis_MEX [deg], emis_TGO [deg], emis_avg [deg], S_mutualfootprint [km^2], rho_data [-], rho_modelGRS [-], rho_modelFREND [-], dc_data [-], dc_modelGRS [-], dc_modelFREND [-], AGC_data [-], P_R_data [W], P_R_modelGRS [W], P_R_modelFREND [W], P_R_modelGRS_maxcont [W], P_R_modelFREND_maxcont [W], P_R_modelGRS_mincont [W], P_R_modelFREND_mincont [W], P_R_modelGRS_spoint [W], P_R_modelFREND_spoint [W], P_R_freespace [W], gamma_spoint [deg], C_spoint [-], topography_spoint [-], gamma_GRS_maxcont [deg], C_GRS_maxcont [-], topography_GRS_maxcont [-], gamma_FREND_maxcont [deg], C_FREND_maxcont [-], topography_FREND_maxcont [-], rho_modelGRS_spoint [-], dc_modelGRS_spoint [-], rho_modelGRS_maxcont [-], dc_modelGRS_maxcont [-], rho_modelFREND_spoint [-], dc_modelFREND_spoint [-], rho_modelFREND_maxcont [-], dc_modelFREND_maxcont [-], G_T_freespace [-], G_R_freespace [-], angle_MEX2TGO [deg], angle_TGO2MEX [deg], lat_GRS_maxcont [deg], lon_GRS_maxcont [deg], lat_FREND_maxcont [deg], lon_FREND_maxcont [deg], MEXbs_lon [deg], MEXbs_lat [deg], TGObs_lon [deg], TGObs_lat [deg] 
2024 JAN 23 03:49:07, 759253816.1845381, 5601.660442179671, 485.6046956701285, 6087.265137849799, 5354.092711803479, 125.74499188561528, 74.80766203692511, 162.1940813895598, 70.53609306097725, 28.590520372895668, 28.59961642998456, 28.595068401440116, 8307055.322456049,  nan, 0.1965488410175894,  nan,  nan, 3.6345279093575655,  nan, 124.0844674301964, 7.195275051233056e-15, 3.316932242220124e-15,  nan, 6.748934767948229e-16, 7.314483720758056e-22, 7.447668623228855e-26, 2.151472859865114e-25, 6.748934767948229e-16,  nan, 3.125925930730354e-20, 0.4433264664072109, 1010292.7645234924, 2095.584397878844, 0.4433264664072109, 1010292.7645234924, 2095.584397878844, 78.19955619725788, 93353.71584666269, 0.0034895121165524, 0.1982957201639303, 3.6652111157802425, 0.1982957201639303, 3.6652111157802425,  nan,  nan,  nan,  nan, 3.767263066494441, 1.5947526661216623e-05, 15.052287541126033, 143.54825600774524, 74.875, 125.625, 49.875, 82.875, 174.71596852096403, 66.00133196554084, 112.43764574476636, 74.66083093116121
2024 JAN 23 03:49:08, 759253817.1862075, 5601.609989883173, 485.3200722182648, 6086.930062101437, 5353.085716835244, 125.8905278956619, 74.81683960883382, 162.23081820070473, 70.53795365700478, 28.517075183125897, 28.52627823819997, 28.52167671066293, 8307912.6332249185,  nan, 0.1965885481739462,  nan,  nan, 3.6344903357922456,  nan, 124.16530991703254, 7.243800103977037e-15, 3.710834888336674e-15,  nan, 1.0143844062927365e-15, 7.304948326113758e-22, 7.476620826470028e-26, 2.1466061869597893e-25, 1.0143844062927365e-15,  nan, 3.079124916143851e-20, 0.3652061149353689, 1416012.2467903146, 3162.304673249832, 0.3652061149353689, 1416012.2467903146, 3162.304673249832, 78.14965636121575, 82623.60668603693, 0.0037112141518096, 0.1983368793796288, 3.6652111157802425, 0.1983368793796288, 3.6652111157802425,  nan,  nan,  nan,  nan, 3.7708105544686696, 1.5688080766397954e-05, 15.016116882946784, 143.64135901770837, 74.875, 125.875, 49.875, 83.125, 174.71558606451129, 66.01322402985791, 112.60835844922138, 74.68053742657322
2024 JAN 23 03:49:09, 759253818.187877, 5601.562405339252, 485.0363282866571, 6086.5987336259095, 5352.0838110665, 126.03627118890948, 74.8259165800219, 162.2675551201184, 70.53980243146017, 28.44360993418229, 28.45292162896479, 28.44826578157354, 8307277.11164949,  nan, 0.1966272900707146,  nan,  nan, 3.6344362672768384,  nan, 124.19305948344557, 7.292255336501242e-15, 4.318697673126646e-15,  nan, 1.0487046304984605e-15, 7.295387174320322e-22, 7.505508629927329e-26, 2.141751203246525e-25, 8.47445034586755e-16,  nan, 3.032964819994026e-20, 0.3069537978017889, 5906677.979341461, 2652.480896117092, 0.3628812220709995, 1416012.2467903146, 3222.4128316370275, 78.07675263648129, 51861.42430649441, 0.0046880778560988, 0.1983779320754034, 3.6652111157802425, 0.1983779320754034, 3.6652111157802425,  nan,  nan,  nan,  nan, 3.77435634105811, 1.5432600414541233e-05, 14.97991041060046, 143.7344955884575, 74.875, 125.875, 49.875, 83.375, 174.71520595795286, 66.0251124990407, 112.7795088580398, 74.70010764266783
2024 JAN 23 03:49:10, 759253819.1895465, 5601.5176979578455, 484.75345761264094, 6086.271155570486, 5351.087001996274, 126.18222660188675, 74.83491867198339, 162.30429209167528, 70.54163939346476, 28.370125203997485, 28.37954460511792, 28.3748349045577, 8307094.435062169,  nan, 0.1966659005464269,  nan,  nan, 3.634381381345957,  nan, 124.21048889861096, 7.282759786611773e-15, 5.947408671185544e-15,  nan, 1.73850244719038e-15, 7.285800583284326e-22, 7.534328807807493e-26, 2.136907934541788e-25, 1.73850244719038e-15,  nan, 2.98743783575873e-20, 0.2423132214472876, 5906677.979341461, 5363.295199538195, 0.2423132214472876, 5906677.979341461, 5363.295199538195, 78.06603070917298, 73433.58558687789, 0.0039402264478318, 0.198418878649172, 3.6652111157802425, 0.198418878649172, 3.6652111157802425,  nan,  nan,  nan,  nan, 3.777900378462637, 1.5181029594927462e-05, 14.94366823950602, 143.82766558626165, 74.875, 126.125, 49.875, 83.625, 174.71482820748423, 66.03699737234083, 112.95109555960843, 74.71954105283288
2024 JAN 23 03:49:11, 759253820.1912159, 5601.475853573909, 484.471477640777, 6085.947331214687, 5350.095296637595, 126.32838065631186, 74.84379331389908, 162.3410290661954, 70.54346455260533, 28.29661977074497, 28.306153514373936, 28.301386642559454, 8306313.944117261,  nan, 0.1967042553499607,  nan,  nan, 3.634323854965869,  nan, 124.23591037640035, 7.336521355838918e-15, 1.1309339203480152e-14,  nan, 7.348844907546792e-15, 7.276188810861905e-22, 7.563078035781992e-26, 2.1320763877287032e-25, 7.348844907546792e-15,  nan, 2.942536221561649e-20, 0.1725215523082426, 2242314.739108363, 22762.072387532284, 0.1725215523082426, 2242314.739108363, 22762.072387532284, 78.04958460775232, 254043.0742685617, 0.0021188195833573, 0.1984597176770526, 3.6652111157802425, 0.1984597176770526, 3.6652111157802425,  nan,  nan,  nan,  nan, 3.781442620058582, 1.4933312921363235e-05, 14.907390472540245, 143.9208689106125, 74.875, 126.375, 49.875, 83.875, 174.71445281337586, 66.0488786533433, 113.12311716110754, 74.73883713757998
2024 JAN 23 03:49:12, 759253821.1928854, 5601.4368926514735, 484.1903708682837, 6085.627263519757, 5349.108701767716, 126.47473653048738, 74.85256666020202, 162.37776599727178, 70.54527791810119, 28.223094695646807, 28.232743522300773, 28.22791910897379, 8306771.998346223,  nan, 0.1967434610803934,  nan,  nan, 3.634285060170289,  nan, 124.19965313041985, 7.289476491754177e-15, 1.3847224902999764e-14,  nan, 5.74423024926832e-15, 7.2665521930196485e-22, 7.59175307472746e-26, 2.1272565917834247e-25, 5.74423024926832e-15,  nan, 2.898252317284021e-20, 0.1889234911873346, 2242314.739108363, 17537.878481621196, 0.1889234911873346, 2242314.739108363, 17537.878481621196, 77.92148484126575, 208662.47513633716, 0.0023412371812723, 0.1985004502146714, 3.6652111157802425, 0.1985004502146714, 3.6652111157802425,  nan,  nan,  nan,  nan, 3.784983019060804, 1.4689395722033554e-05, 14.871077213537877, 144.01410545918375, 74.875, 126.375, 49.875, 84.125, 174.71407977917838, 66.06075634517974, 113.29557223329148, 74.75799537769504
2024 JAN 23 03:49:13, 759253822.1945548, 5601.400815550526, 483.9101401609072, 6085.310955711433, 5348.127225381274, 126.621293002802, 74.86123846658089, 162.41450282431342, 70.54707949889975, 28.14954990196142, 28.15931572447944, 28.15443281322043, 8305760.337626081,  nan, 0.1967813203558043,  nan,  nan, 3.6342218831402846,  nan, 124.1674973828534, 7.268027720239142e-15, 1.2250100333395777e-13,  nan, 1.1674140030891232e-13, 7.256891027016439e-22, 7.620350593709887e-26, 2.1224485645467847e-25, 1.1674140030891232e-13,  nan, 2.854578556945357e-20, 0.0590233471903343, 2516493.961056174, 357851.1010860583, 0.0590233471903343, 2516493.961056174, 357851.1010860583, 77.80692805359762, 120137.06089015018, 0.0030895074334748, 0.1985410759826636, 3.6652111157802425, 0.1985410759826636, 3.6652111157802425,  nan,  nan,  nan,  nan, 3.788521527367628, 1.4449224109854123e-05, 14.834728579327455, 144.10737509704572, 74.875, 126.625, 49.875, 84.375, 174.7137091067697, 66.07263044708897, 113.46845924612126, 74.77701524918595
2024 JAN 23 03:49:14, 759253823.1962243, 5601.367630417045, 483.6307801906641, 6084.998410607709, 5347.150873760929, 126.76805609621805, 74.86983432874514, 162.45123947901536, 70.54886931596158, 28.07598587542057, 28.085868443591227, 28.080927159505897, 8304881.240001263,  nan, 0.1968190411069933,  nan,  nan, 3.634157984903685,  nan, 124.19195793815722, 7.267371410173251e-15, 4.741763414999084e-14,  nan, 3.6216960927051325e-14, 7.247205625311497e-22, 7.648867284572001e-26, 2.117652326902204e-25, 3.6216960927051325e-14,  nan, 2.8115074187456475e-20, 0.0969240741133621, 2212037.470761174, 111462.4846367388, 0.0969240741133621, 2212037.470761174, 111462.4846367388, 77.77906453856673, 139103.21182502242, 0.0028720780633618, 0.1985815953130151, 3.6652111157802425, 0.1985815953130151, 3.6652111157802425,  nan,  nan,  nan,  nan, 3.792058099685034, 1.4212744692925003e-05, 14.798344657087808, 144.20067776618612, 74.875, 126.875, 49.875, 84.625, 174.71334077581824, 66.08450098225363, 113.64177671454624, 74.795896238359
2024 JAN 23 03:49:15, 759253824.1978937, 5601.34088905903, 483.3487383644502, 6084.6896274234805, 5346.179654569283, 126.91451810299918, 74.87831293883973, 162.48797597836082, 70.55064734659453, 28.00259730580353, 28.01148593197617, 28.00704161888985, 8304622.030020528,  nan, 0.1968575572340248,  nan,  nan, 3.63410797418542,  nan, 124.19962969328604, 7.298748616940364e-15, 8.321368657592661e-14,  nan, 6.438955640581851e-14, 7.237502502020881e-22, 7.677308810869697e-26, 2.112869695180988e-25, 6.438955640581851e-14,  nan, 2.7690314976124204e-20, 0.0774564389636679, 2212037.470761174, 195348.32488535417, 0.0774564389636679, 2212037.470761174, 195348.32488535417, 77.69153513774577, 88709.57748458517, 0.0036000807900917, 0.1986222060823477, 3.6652111157802425, 0.1986222060823477, 3.6652111157802425,  nan,  nan,  nan,  nan, 3.795592687919337, 1.397990497596202e-05, 14.761925562362784, 144.29401332641555, 74.875, 126.875, 49.875, 84.875, 174.71297483691555, 66.09636791329113, 113.81552316466716, 74.81463781977672
2024 JAN 23 03:49:16, 759253825.1995631, 5601.3135118838445, 483.07110590793553, 6084.38461779178, 5345.213574840166, 127.06166156149312, 74.88667880936956, 162.52471220272952, 70.55241363022456, 27.928995651523355, 27.937995972539422, 27.93349581203139, 8304469.26173594,  nan, 0.1968956691906603,  nan,  nan, 3.6340560413664216,  nan, 124.09039702504649, 7.16627173193831e-15, 1.424028569661397e-13,  nan, 1.2985276991341926e-13, 7.227769532936641e-22, 7.705653758722289e-26, 2.108097086283009e-25, 1.2985276991341926e-13,  nan, 2.727143490597556e-20, 0.0437755535558026, 634523.5569844558, 395529.9937920919, 0.0437755535558026, 634523.5569844558, 395529.9937920919, 77.7072200976602, 45593.31388789257, 0.0050207562446029, 0.1986625127527112, 3.6652111157802425, 0.1986625127527112, 3.6652111157802425,  nan,  nan,  nan,  nan, 3.799125240706717, 1.3750653270848345e-05, 14.72547144373346, 144.38738158209674, 74.875, 127.125, 49.875, 85.125, 174.71261126848017, 66.10823126179079, 113.98969674086617, 74.8332394866812
