# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2024 JAN 30 10:30:44, 759882713.1847326, 8114.551193500213, 1732.9126879904934, 549.8290575285706, 2851.705379837272, 17.603507820134144, 57.825569402538065, 57.48123638477137, 70.02711653806044, 70.03638342644024, 7379.824996373157, 929.76375341979, 95.4707134130351, 75.30681218340574
2024 JAN 30 10:30:45, 759882714.186402, 8111.791362021467, 1731.4180938945974, 549.9618801212936, 2852.5771165421343, 17.621756617958585, 57.85315088635562, 57.508951610765614, 69.97984766520283, 69.98910041559525, 7378.863700843887, 928.6480321421088, 95.50052146540231, 75.3113991967957
2024 JAN 30 10:30:46, 759882715.1880715, 8109.031749671299, 1729.9109560929692, 550.0988125943516, 2853.454539563339, 17.64027684678874, 57.88096078494823, 57.536869295858054, 69.93229050824749, 69.94227338683332, 7377.8896648063655, 927.5461087092501, 95.5303648112567, 75.31597613620161
2024 JAN 30 10:30:47, 759882716.1897409, 8106.2723622340345, 1728.4144944358961, 550.2332655467615, 2854.3249833387827, 17.658648628279202, 57.90857047052176, 57.564586277224755, 69.88497653054554, 69.89486753511459, 7376.9284865086065, 926.4323821334942, 95.56024333003799, 75.32054300535282
2024 JAN 30 10:30:48, 759882717.1914103, 8103.5132045881965, 1726.9163480607097, 550.3683467705009, 2855.195267702296, 17.67708358452754, 57.93619581960063, 57.592319506560855, 69.83762377250174, 69.84743123917022, 7375.966587632273, 925.3204342608004, 95.59015713289541, 75.32509979178971
2024 JAN 30 10:30:49, 759882718.1930798, 8100.754282221464, 1725.416599356929, 550.504034381871, 2856.065345070781, 17.69558044819089, 57.96383536499957, 57.620067509438044, 69.79023408299764, 69.79996092452257, 7375.004060720281, 924.2101780508743, 95.62010595758721, 75.3296465083081
2024 JAN 30 10:30:50, 759882719.1947492, 8097.995599627934, 1723.915274994193, 550.6403210187315, 2856.935198552522, 17.714138920029622, 57.99148860999283, 57.647829786832176, 69.7428081111147, 69.75245541929408, 7374.040939932424, 923.1015800098422, 95.65008995727226, 75.33418313961809
2024 JAN 30 10:30:51, 759882720.1964186, 8095.237162325149, 1722.4123750227525, 550.7772057082124, 2857.8048259684983, 17.73275914884751, 58.01915552419442, 57.675606308321015, 69.69534582735265, 69.70491470273984, 7373.077227362994, 921.9946436550875, 95.68010886799787, 75.33870969688196
2024 JAN 30 10:30:52, 759882721.1980882, 8092.478975238173, 1720.9078951560489, 550.9146885655834, 2858.6742275124816, 17.75144135890799, 58.04683615411198, 57.70339711929542, 69.6478471248252, 69.6573389441231, 7372.1129226664425, 920.8893706398592, 95.71016274789154, 75.34322617386351
2024 JAN 30 10:30:53, 759882722.1997576, 8089.721044114575, 1719.401849382941, 551.0527653793526, 2859.5433933303116, 17.770185467790398, 58.07453022112918, 57.7312019437587, 69.60031231849966, 69.60972753193047, 7371.148045249607, 919.7857436316929, 95.74025164001284, 75.34773256070476
2024 JAN 30 10:30:54, 759882723.2014271, 8086.963374196048, 1717.89424611471, 551.1914330121102, 2860.412316712637, 17.788991479118252, 58.10223755694715, 57.75902060560603, 69.55274159045334, 69.5620799520262, 7370.182606445642, 918.6837566695647, 95.77037528824906, 75.35222887078525
2024 JAN 30 10:30:55, 759882724.2030965, 8084.205970073479, 1716.3850596344685, 551.3306971432389, 2861.2810095265336, 17.807859994945325, 58.12995856947369, 57.78685352363341, 69.505134349446, 69.51439758505762, 7369.216582917911, 917.5834359215015, 95.80053378920672, 75.35671509025465
2024 JAN 30 10:30:56, 759882725.2047659, 8081.448837220208, 1714.8743116890275, 551.4705513740028, 2862.149457762461, 17.82679079245407, 58.157692857248136, 57.814700287918185, 69.45749108339177, 69.46667932842752, 7368.250000636838, 916.48475446946, 95.83072703471713, 75.36119122460626
2024 JAN 30 10:30:57, 759882726.2064354, 8078.691980565347, 1713.3497457200403, 551.6140384184317, 2863.024328525836, 17.845995811398122, 58.18565340498426, 57.84277496778986, 69.409532195135, 69.41947978898511, 7367.269494718461, 915.4010872690717, 95.86095498358536, 75.36565726963623
2024 JAN 30 10:30:58, 759882727.2081048, 8075.93540595664, 1711.835958988441, 551.7550461972245, 2863.892227485374, 17.865050366701766, 58.213412598482186, 57.87064777634431, 69.36181877267569, 69.37168681093632, 7366.301906810815, 914.3055897091325, 95.89121751540527, 75.37011322856743
2024 JAN 30 10:30:59, 759882728.2097743, 8073.179118335426, 1710.3206005889892, 551.8966441007904, 2864.759881080382, 17.884167849276764, 58.241185151338826, 57.898534519386914, 69.31406907004775, 69.32385826777053, 7365.333760047926, 913.2117413501146, 95.92151468042819, 75.37455909324585
2024 JAN 30 10:31:00, 759882729.2114438, 8070.423122577109, 1708.8036785254421, 552.0388292057953, 2865.6272828230717, 17.903348276635434, 58.26897089227215, 57.92643502710421, 69.26628326154434, 69.27599397974136, 7364.365067505532, 912.1195370778751, 95.9518463869091, 75.3789948647668
2024 JAN 30 10:31:01, 759882730.2131132, 8067.667424556356, 1707.2851909927751, 552.1816011685528, 2866.494431530309, 17.922591841018665, 58.29676982816868, 57.95434930000613, 69.21846130157012, 69.2280939507775, 7363.395829135529, 911.0289745546618, 95.98221256089883, 75.383420543149
2024 JAN 30 10:31:02, 759882731.2147826, 8064.9120298915905, 1705.7651307031401, 552.3249609094057, 2867.3613289965, 17.941898827953498, 58.32458205330622, 57.98227743459589, 69.17060301507246, 69.18015838541007, 7362.426041303107, 909.9400654016188, 96.01261310655295, 75.38783612855111
2024 JAN 30 10:31:03, 759882732.2164521, 8062.156942182153, 1704.2435072944995, 552.4689050916567, 2868.227967866873, 17.961269227919477, 58.35240736359573, 58.01021923261196, 69.12270863597263, 69.1321869352615, 7361.455718805696, 908.8527960967775, 96.04304807787196, 75.39224161402008
2024 JAN 30 10:31:04, 759882733.2181215, 8059.4021679742755, 1702.7203193923583, 552.6134333055135, 2869.0943467151687, 17.98070322912807, 58.38024576117184, 58.038174686564744, 69.0747780828854, 69.08417978378161, 7360.484862128556, 907.7671660632029, 96.0735173515348, 75.39663700207046
2024 JAN 30 10:31:05, 759882734.2197909, 8056.647712204436, 1701.1955601728687, 552.7585463571164, 2869.9604670719023, 18.00020111163015, 58.408097326449194, 58.06614388448988, 69.02681121401656, 69.0361370209971, 7359.513468841168, 906.683186413434, 96.10402088706924, 75.40102228887217
2024 JAN 30 10:31:06, 759882735.2214605, 8053.893579862817, 1699.669239242337, 552.9042408715076, 2870.826321630809, 18.019762866449394, 58.43596186771431, 58.09412662903043, 68.97880823984579, 68.98805829051216, 7358.5415515869545, 905.6008436146965, 96.13455857347245, 75.4053974800202
2024 JAN 30 10:31:07, 759882736.2231299, 8051.139776818682, 1698.1413438902775, 553.0505193356746, 2871.6919150385415, 18.039388884961927, 58.4638395700346, 58.12212310898595, 68.93076886544908, 68.93994430600539, 7357.569100625068, 904.5201494640509, 96.165130449387, 75.40976256464045
2024 JAN 30 10:31:08, 759882737.2247994, 8048.386307689049, 1696.610932148667, 553.1968528545726, 2872.557895441406, 18.059072588838536, 58.49172372011734, 58.15015416143211, 68.88267341243485, 68.89183453974391, 7356.595187403364, 903.4420405417886, 96.19573642521814, 75.41411754489093
2024 JAN 30 10:31:09, 759882738.2264688, 8045.633178485094, 1695.0680371297226, 553.3472011440638, 2873.429315512123, 18.079034529037, 58.51983258058723, 58.1783840027922, 68.8342908333623, 68.84419669943736, 7355.608850177641, 902.3774793370243, 96.22637637843893, 75.41846242398181
