# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 OCT 13 00:55:24, 813588993.0664662, 3262.4958202105336, -1637.4879219997717, 946.0107110758343, -2804.353734999133, 149.98408334584494, -55.71267693683986, -56.00657463152952, 84.87584850994415, 84.8855840380628, 1901.308983966647, 1373.9630062549002, 147.8905281123672, -51.94634348731065
2025 OCT 13 00:55:25, 813588994.0673441, 3269.0330678828527, -1638.1663613122619, 944.9663253955977, -2804.31013830515, 150.02176300150143, -55.711241837036056, -56.00524280422792, 84.92285196059113, 84.93270943231312, 1905.3453841874166, 1376.2541080370818, 147.91580426332752, -51.93088739958382
2025 OCT 13 00:55:26, 813588995.068222, 3275.5681361388283, -1638.845081971597, 943.920917273641, -2804.26617195577, 150.0594711296885, -55.7097953816969, -56.00389973714127, 84.96974907194296, 84.97972864867505, 1909.3819124490437, 1378.5447048772262, 147.94107564788033, -51.91541340855143
2025 OCT 13 00:55:27, 813588996.0691, 3282.101017644908, -1639.5150368444868, 942.8633238291434, -2804.2307712726833, 150.09736422782163, -55.70861123767621, -56.00281832205926, 85.01686971498852, 85.02629603548704, 1913.4354216317859, 1380.817936666785, 147.96634232618342, -51.89992147040869
2025 OCT 13 00:55:28, 813588997.069978, 3288.6317084750353, -1640.1942434317414, 941.8157602105456, -2804.1861408391846, 150.13513125189263, -55.70714432213644, -56.00145506653043, 85.06355859157672, 85.07310193100152, 1917.472349637288, 1383.1073586308726, 147.99160429226805, -51.884411550760504
2025 OCT 13 00:55:29, 813588998.070856, 3295.160203978311, -1640.873747481488, 940.767186658307, -2804.141123186943, 150.17292660797986, -55.70566549600862, -56.00008003808158, 85.1101425697231, 85.11980369174984, 1921.5093685592958, 1385.3962915388938, 148.01686157000424, -51.86888361267925
2025 OCT 13 00:55:30, 813588999.071734, 3301.6865004633723, -1641.553541931173, 939.7175939314178, -2804.095724110432, 150.21075041146813, -55.704174936970055, -55.998693414892394, 85.15662254630305, 85.16640164328491, 1925.546487756056, 1387.6847199199128, 148.04211415710319, -51.85333762698643
2025 OCT 13 00:55:31, 813589000.0726119, 3308.2105911927492, -1642.233647684599, 938.667003915372, -2804.0499229121633, 150.24860238026935, -55.70267201723984, -55.99729456614561, 85.20299845417676, 85.21289683787406, 1929.5836669146663, 1389.9726755201941, 148.0673620879524, -51.83777354023776
2025 OCT 13 00:55:32, 813589001.0734899, 3314.7324734670283, -1642.9050659647169, 937.6042808823555, -2804.0126087527083, 150.28664033419497, -55.70142896669156, -55.996154926688575, 85.24959640217082, 85.25894840160808, 1933.6376972645103, 1392.2433614710967, 148.09260540724952, -51.8221913171474
2025 OCT 13 00:55:33, 813589002.0743679, 3321.2521406719634, -1643.5856769162292, 936.5515376705824, -2803.9661178023216, 150.32455124057742, -55.69990479944525, -55.99473511658464, 85.29576998156644, 85.305235758605, 1937.6752148440125, 1394.5301350161312, 148.11784410949147, -51.80659092200549
2025 OCT 13 00:55:34, 813589003.0752457, 3327.7695893060436, -1644.266592690707, 935.4977831967976, -2803.919228975658, 150.36249052195993, -55.69836839929738, -55.993303214147744, 85.34184166014543, 85.35142160045622, 1941.7127964770332, 1396.816411740947, 148.143078213751, -51.79097231926059
2025 OCT 13 00:55:35, 813589004.0761237, 3334.284815301282, -1644.9478239583632, 934.4430281476751, -2803.871931200353, 150.40045803427765, -55.69681942003529, -55.99185888264228, 85.38781170807371, 85.39750679404399, 1945.750421053764, 1399.102207570199, 148.16830774339977, -51.77533546626137
2025 OCT 13 00:55:36, 813589005.0770017, 3340.797812276855, -1645.6293616842959, 933.3872593147596, -2803.8242326985114, 150.43845396722259, -55.6952581064685, -55.990402374472325, 85.43368108378628, 85.44349144292552, 1949.7881024724081, 1401.38750120854, 148.19353271556238, -51.75968032614537
2025 OCT 13 00:55:37, 813589006.0778797, 3347.3085775724608, -1646.3112238539377, 932.3304970182223, -2803.776114982679, 150.47647803118386, -55.69368390531993, -55.98893312656363, 85.47944976440775, 85.48937667534685, 1953.8258045857692, 1403.6723221866698, 148.2187531461762, -51.744006860781994
2025 OCT 13 00:55:38, 813589007.0787576, 3353.817105590498, -1646.9843881082472, 931.2615359214899, -2803.7364926574423, 150.51469109929099, -55.69236976446241, -55.98772329083468, 85.52544227118425, 85.53482392269824, 1957.8803968802872, 1405.9397946642562, 148.24396907765907, -51.72831502728518
2025 OCT 13 00:55:39, 813589008.0796356, 3360.3233916770937, -1647.666784952987, 930.2026316510069, -2803.6876477292863, 150.5527740035518, -55.6907731696688, -55.98623195227225, 85.57101516113231, 85.58050790597099, 1961.918352668609, 1408.2234384658004, 148.2691804827257, -51.71260479413917
2025 OCT 13 00:55:40, 813589009.0805136, 3366.8274313741385, -1648.3495052709916, 929.1427259312907, -2803.6383826066944, 150.59088516900795, -55.68916364954137, -55.984727848023425, 85.61648925908663, 85.62609376197422, 1965.9563241484764, 1410.5065950321691, 148.2943874047662, -51.696876119353085
2025 OCT 13 00:55:41, 813589010.0813916, 3373.3292199688863, -1649.0325521862603, 928.0818206204758, -2803.588693487693, 150.62902456869782, -55.687541087896506, -55.983210863502656, 85.66186506694261, 85.67158204677699, 1969.9943032146114, 1412.7892660623916, 148.31958985870784, -51.68112896250808
2025 OCT 13 00:55:42, 813589011.0822695, 3379.8287529908316, -1649.7159286596143, 927.0199171120959, -2803.538576815165, 150.66719218507754, -55.68590537539773, -55.98168089163042, 85.70714308822413, 85.71697329597222, 1974.0322820363926, 1415.0714529371014, 148.34478786536252, -51.66536328556861
2025 OCT 13 00:55:43, 813589012.0831475, 3386.3260258398755, -1650.3991329867008, 925.948250845408, -2803.491183923032, 150.7056119869047, -55.68463147924728, -55.98024454783552, 85.75247085394115, 85.7621145490372, 1978.0779744126298, 1417.3454365924247, 148.36998146371752, -51.64957904556829
2025 OCT 13 00:55:44, 813589013.0840254, 3392.821034157182, -1651.0812571132976, 924.8819447854959, -2803.442101924296, 150.7438713211044, -55.68302718770406, -55.9787462789654, 85.7976233135677, 85.8072417857043, 1982.1195420182303, 1419.6230460027862, 148.39517062590892, -51.633776211820134
2025 OCT 13 00:55:45, 813589014.0849034, 3399.3137731222087, -1651.764818321013, 923.8160115764591, -2803.391495998754, 150.7821390488785, -55.6813761768247, -55.9772015611276, 85.8426402110916, 85.85231471026641, 1986.1590301585002, 1421.9022322049418, 148.42035539722173, -51.617954737788885
2025 OCT 13 00:55:46, 813589015.0857813, 3405.804238308267, -1652.4490148256755, 922.7494504725887, -2803.3401580556674, 150.82042966496334, -55.67970269051554, -55.9756345682155, 85.88755079764063, 85.89730370213353, 1990.1979383078708, 1424.1814889687, 148.44553581390866, -51.60211458232347
2025 OCT 13 00:55:47, 813589016.0866593, 3412.29242623458, -1653.1336276700215, 921.6819887180083, -2803.288303118842, 150.85874710127038, -55.67801333135649, -55.97405186496098, 85.93236350332067, 85.94220104977332, 1994.2366720363348, 1426.460403867921, 148.47071185210652, -51.58625571284078
2025 OCT 13 00:55:48, 813589017.0875373, 3418.778330440975, -1653.8187331468557, 920.6137173545238, -2803.235855811123, 150.89709004010317, -55.676305766153206, -55.97245115305855, 85.97707612665512, 85.98700984501033, 1998.275088490119, 1428.7391141792255, 148.4958835721632, -51.57037808143165
2025 OCT 13 00:55:49, 813589018.0884153, 3425.261948405017, -1654.4951943815165, 919.5332207047156, -2803.191845074702, 150.9356261195042, -55.6748563632135, -55.971107955765326, 86.02201308263813, 86.03139340557976, 2002.330327101374, 1431.0004734976646, 148.52105094810952, -51.55448165657999
2025 OCT 13 00:55:50, 813589019.0892932, 3431.743274683263, -1655.1810119952431, 918.4629787235274, -2803.138480354612, 150.97402550046755, -55.67312059181172, -55.969479378784364, 86.06653671953671, 86.07601690580658, 2006.3686172708801, 1433.2782472069578, 148.5462140422195, -51.53856639122485
2025 OCT 13 00:55:51, 813589020.0901712, 3438.2223038520146, -1655.867182121642, 917.3917479282987, -2803.0846589853104, 151.01245296975648, -55.67137078274332, -55.967836940319614, 86.11096701736564, 86.12054807275048, 2010.4068441078762, 1435.5555433053332, 148.57137282772655, -51.52263225162352
2025 OCT 13 00:55:52, 813589021.0910492, 3444.6990334542857, -1656.5537088626306, 916.3195289305447, -2803.030376970991, 151.05090854353375, -55.669606813719334, -55.96618052020667, 86.15530443357915, 86.16498732705315, 2014.4450002997016, 1437.8323636175098, 148.59652736798995, -51.50667919129146
2025 OCT 13 00:55:53, 813589022.091927, 3451.1734572068476, -1657.2405913205753, 915.2463208775247, -2802.9756337048593, 151.0893922031438, -55.667828673952805, -55.96451010170913, 86.19954952183072, 86.20933506597417, 2018.4830824924172, 1440.108704119349, 148.6216776316018, -51.490707178328414
2025 OCT 13 00:55:54, 813589023.092805, 3457.645572314506, -1657.9278334574458, 914.1721238243327, -2802.9204254449255, 151.12790397684185, -55.666036234780655, -55.96282557247914, 86.24370275289436, 86.25359170710544, 2022.5210849345228, 1442.3845666219606, 148.64682368559232, -51.47471616138851
2025 OCT 13 00:55:55, 813589024.093683, 3464.115373593829, -1658.61543684306, 913.0969386933031, -2802.8647495634973, 151.16644383454792, -55.66422942414328, -55.961126854177394, 86.2877646030323, 86.29775788101267, 2026.559000933164, 1444.659950778367, 148.6719655246292, -51.458706105907176
2025 OCT 13 00:55:56, 813589025.094561, 3470.5828566163955, -1659.2943276665656, 912.0093818110194, -2802.817574087571, 151.20518137068046, -55.662682640566985, -55.959687529247866, 86.33205466081617, 86.3415024436825, 2030.613890425759, 1446.9177905041684, 148.69710316479078, -51.44267697102776
2025 OCT 13 00:55:57, 813589026.095439, 3477.048016975417, -1659.9825634058775, 910.9320954939649, -2802.7610497002934, 151.24377958060953, -55.66084973630078, -55.95796307196157, 86.37593819992635, 86.38548590056698, 2034.6518011672397, 1449.192032217423, 148.72223660216204, -51.42662871957325
2025 OCT 13 00:55:58, 813589027.0963169, 3483.510850346118, -1660.6712058045775, 909.8538701088586, -2802.704011080308, 151.2824051529748, -55.659001028004404, -55.95622300908619, 86.41973042155195, 86.42938150358044, 2038.6895355505153, 1451.4658679701563, 148.74736589741127, -51.41056130411912
2025 OCT 13 00:55:59, 813589028.0971949, 3489.9713523157525, -1661.360174743396, 908.7746038221912, -2802.646536397285, 151.3210595945727, -55.65713891532902, -55.95446972705778, 86.46343466193524, 86.47318690459947, 2042.7272413302774, 1453.7391438937582, 148.77249104668283, -51.39447468695432
2025 OCT 13 00:56:00, 813589029.0980729, 3496.429518532538, -1662.049551393853, 907.694397735135, -2802.5885442649337, 151.3597413718947, -55.65526090228645, -55.95270074532868, 86.50704859087689, 86.51690536373141, 2046.7647626898622, 1456.0120107046519, 148.79761204928218, -51.37836883696929
2025 OCT 13 00:56:01, 813589030.0989509, 3502.8853456164134, -1662.7392666748942, 906.6131599120254, -2802.5301031764525, 151.39845189310208, -55.65336910453264, -55.9509181550203, 86.55057520459326, 86.56053460986274, 2050.80223027437, 1458.2843304296555, 148.82272895591115, -51.36224369321397
2025 OCT 13 00:56:02, 813589031.0998287, 3509.3388265542103, -1663.4203418510206, 905.5195905253324, -2802.480086803629, 151.4373615019, -55.65173494556269, -55.94939258743395, 86.5943286875374, 86.60375019838246, 2054.8565529297553, 1460.539188257754, 148.84784176582852, -51.34609922691035
2025 OCT 13 00:56:03, 813589032.1007067, 3515.789960465901, -1664.1107418198676, 904.4362891018338, -2802.4207371750967, 151.47612980366355, -55.64981522370458, -55.94758244872201, 86.63768158767385, 86.64720320839632, 2058.893895032076, 1462.8104156507102, 148.87295047869915, -51.32993539611663
2025 OCT 13 00:56:04, 813589033.1015847, 3522.238740347808, -1664.8014863757762, 903.3519566087721, -2802.3609305047135, 151.51492683512902, -55.6478814451819, -55.94575846047907, 86.6809485254164, 86.69056833409516, 2062.9311669648914, 1465.0810961141813, 148.8980551502994, -51.313752153667124
2025 OCT 13 00:56:05, 813589034.1024626, 3528.685163836902, -1665.4926429258173, 902.2666765617612, -2802.30059916249, 151.55375131829803, -55.64593156200587, -55.94391856234494, 86.72412765603735, 86.73384855551637, 2066.968238799884, 1467.3513535890147, 148.92315577880544, -51.29754946271095
2025 OCT 13 00:56:06, 813589035.1033406, 3535.1292256626257, -1666.184182155361, 901.1804086371759, -2802.239771766447, 151.5926038700652, -55.643966437195324, -55.942063629226915, 86.76722053353777, 86.77704297835706, 2071.0051653473147, 1469.621127962833, 148.94825240150718, -51.28132727716419
2025 OCT 13 00:56:07, 813589036.1042186, 3541.5709205880376, -1666.876103751886, 900.0931523043569, -2802.178447221089, 151.6314844685142, -55.641986045496594, -55.940193629873185, 86.81022764486303, 86.8201521540685, 2075.0419430480188, 1471.890416510181, 148.97334499147365, -51.2650855632433
2025 OCT 13 00:56:08, 813589037.1050966, 3548.010246241595, -1667.5593621223925, 898.9934845798949, -2802.1255657943584, 151.6705673586714, -55.64026380007151, -55.93858114996783, 86.85346346878067, 86.8628518067566, 2079.0956383751823, 1474.1421473301032, 148.99843358806302, -51.24882427469747
2025 OCT 13 00:56:09, 813589038.1059746, 3554.447197460255, -1668.2519650317415, 897.9041307165505, -2802.063327931625, 151.70950624073433, -55.638255346564286, -55.93668348013534, 86.89630316642142, 86.90578873239768, 2083.132278040503, 1476.4102883752576, 149.02351820598358, -51.23254337043556
2025 OCT 13 00:56:10, 813589039.1068525, 3560.8817699361434, -1668.944958148774, 896.8137899018693, -2802.0005834404737, 151.7484731526864, -55.636231338561224, -55.93477046132398, 86.93905835313946, 86.94864172277917, 2087.168750567866, 1478.6779454326168, 149.04859886430978, -51.21624280767511
2025 OCT 13 00:56:11, 813589040.1077304, 3567.3139587083947, -1669.6383415907444, 895.7224602107568, -2801.9373314012237, 151.78746811492812, -55.634191749068336, -55.93284206777095, 86.98172951359679, 86.99141095246924, 2091.2050534384357, 1480.945114752765, 149.07367557512228, -51.19992254681421
2025 OCT 13 00:56:12, 813589041.1086084, 3573.7437610467323, -1670.3321195835847, 894.6301430636679, -2801.8735674132427, 151.8264911172516, -55.63213643830021, -55.9308981676321, 87.02431702754929, 87.03409707162446, 2095.241179573409, 1483.211799722971, 149.09874838153263, -51.1835825378406
2025 OCT 13 00:56:13, 813589042.1094863, 3580.1711719938266, -1671.026293383034, 893.5368399045575, -2801.8092888153315, 151.8655421059616, -55.63006533882081, -55.928938682112076, 87.0668213032381, 87.07670031961464, 2099.2771221049293, 1485.4780003406477, 149.12381725691966, -51.167222747685926
2025 OCT 13 00:56:14, 813589043.1103643, 3586.596187308457, -1671.7208388438382, 892.4425168205615, -2801.744519053774, 151.90462160843558, -55.62797916233009, -55.92696432823214, 87.1092436758493, 87.11922024709882, 2103.3129262551315, 1487.7436662672642, 149.1488822358028, -51.15084313037111
2025 OCT 13 00:56:15, 813589044.1112423, 3593.018803778815, -1672.4067404842322, 891.3357483604649, -2801.6881673773646, 151.94390623218774, -55.62615028319067, -55.92524665151701, 87.15189527492714, 87.16133711238442, 2107.365632469028, 1489.9917515234977, 149.17394333754896, -51.13444364349257
2025 OCT 13 00:56:16, 813589045.1121203, 3599.4390152981687, -1673.102024695653, 890.2393651077658, -2801.6224179025858, 151.98304341163146, -55.62403401577147, -55.9232426332344, 87.19415514065695, 87.20369176419813, 2111.4011698372947, 1492.2563221226578, 149.1990005966349, -51.11802424063176
2025 OCT 13 00:56:17, 813589046.1129982, 3605.85681866479, -1673.7977125251705, 889.1419959929705, -2801.556143227399, 152.022208554922, -55.62190164120147, -55.92122271605018, 87.23633342619456, 87.24596515432569, 2115.436502957138, 1494.520407389769, 149.22405398818975, -51.101584885926286
2025 OCT 13 00:56:18, 813589047.1138762, 3612.272210599951, -1674.4938075089076, 888.0436408961086, -2801.48933982125, 152.0614016809566, -55.61975304604584, -55.91918679487007, 87.27843051371698, 87.28815778326089, 2119.4716260141777, 1496.7840083886258, 149.24910357136622, -51.08512552979304
2025 OCT 13 00:56:19, 813589048.1147542, 3618.685186050057, -1675.1903102525534, 886.944300324768, -2801.4220056834993, 152.10062275000715, -55.61758817689403, -55.917134811249994, 87.32044682372998, 87.33027011586383, 2123.5065341300437, 1499.0471241163452, 149.2741493187966, -51.06864613609701
2025 OCT 13 00:56:20, 813589049.115632, 3625.095739131429, -1675.8872308090195, 885.8439826674114, -2801.3541307637793, 152.13987164498076, -55.61540670917894, -55.91506646152022, 87.36238250326153, 87.37230261871485, 2127.541208496069, 1501.3097678150507, 149.29919128597962, -51.0521466569667
2025 OCT 13 00:56:21, 813589050.11651, 3631.5038691135583, -1676.5755367447118, 884.731208027941, -2801.2946392237995, 152.17932778407769, -55.613481410722315, -55.913253660996126, 87.40454735179273, 87.41393780405235, 2131.592746889398, 1503.554837393993, 149.3242294521289, -51.03562705203819
2025 OCT 13 00:56:22, 813589051.117388, 3637.9095702264854, -1677.2731928096441, 883.6287971374189, -2801.225778855421, 152.21863479807334, -55.61126970519646, -55.91115550043014, 87.44632627519812, 87.45580873425973, 2135.6271432262074, 1505.8163335966196, 149.34926387481406, -51.019087273546
2025 OCT 13 00:56:23, 813589052.118266, 3644.3128373441614, -1677.971261437158, 882.5253969216449, -2801.1563801081625, 152.25796978957936, -55.60904149176269, -55.90904105445601, 87.48802610436599, 87.49760080674875, 2139.6613101235866, 1508.077338002531, 149.3742945247124, -51.00252728451552
2025 OCT 13 00:56:24, 813589053.119144, 3650.713668268346, -1678.669749100282, 881.4210109613756, -2801.086436534523, 152.2973327180182, -55.606796575316466, -55.906910129325894, 87.52964710796026, 87.53931435662186, 2143.695236250048, 1510.3378572060806, 149.39932146036261, -50.98594703456766
2025 OCT 13 00:56:25, 813589054.1200219, 3657.112057950781, -1679.368657040414, 880.3156394134647, -2801.0159458473154, 152.33672356028836, -55.60453488713783, -55.90476265809101, 87.57118967905896, 87.5809498351909, 2147.7289168422817, 1512.597890601701, 149.4243446762808, -50.96934648379976
2025 OCT 13 00:56:26, 813589055.1208999, 3663.5080022826987, -1680.0680123847249, 879.209315360093, -2800.9448801981403, 152.37614177423555, -55.602255584468594, -55.902597795214604, 87.61265326966736, 87.62250851341224, 2151.762298070625, 1514.8574865636685, 149.44936416798367, -50.952725592022425
2025 OCT 13 00:56:27, 813589056.1217779, 3669.901497210034, -1680.7677697833335, 878.101976433321, -2800.8732843145094, 152.41558835650477, -55.59996002369673, -55.900416905994014, 87.65404002026335, 87.66398907130312, 2155.7954668660263, 1517.1165535439789, 149.47437999213267, -50.93608430831468
2025 OCT 13 00:56:28, 813589057.1226559, 3676.292539617862, -1681.4588977409142, 876.9821033772483, -2800.8100796572767, 152.45524566469132, -55.59792077497728, -55.89849171895708, 87.69565755568338, 87.70507705175136, 2159.8455486408525, 1519.357960679979, 149.49939214371477, -50.919422592465054
2025 OCT 13 00:56:29, 813589058.1235337, 3682.6811227759945, -1682.1594221055766, 875.8726763191826, -2800.7374567643146, 152.49475019172658, -55.5955937215621, -55.89627978856193, 87.73689276051212, 87.74640146105916, 2163.878360663575, 1521.6158850498782, 149.52440063546828, -50.90274040206886
2025 OCT 13 00:56:30, 813589059.1244117, 3689.0672450809425, -1682.8603761966701, 874.7622638547675, -2800.6642734927696, 152.53428257947817, -55.59324950681308, -55.89405092176137, 87.77805136289392, 87.78764974046913, 2167.9109025702082, 1523.873323141964, 149.5494054674943, -50.88603769314245
