# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 SEP 30 19:40:19, 812533288.5803415, 909.4753013416802, -910.6145470140958, 3257.2348079003978, -306.90453117846454, 105.61922510439967, -5.132500895210164, -5.185245094725281, 34.125212270746786, 34.1339315062874, 973.7876256985232, 458.87682220354196, 106.78798883463719, -6.913197737681458
2025 SEP 30 19:40:20, 812533289.583686, 904.8123038761821, -910.7817726281228, 3257.1204346262393, -307.6129144787621, 105.62247515623316, -5.144335930893611, -5.197231389314784, 33.883673884854744, 33.89227472159767, 972.9944134955596, 457.73029416542533, 106.79199050705647, -6.9103083377193455
2025 SEP 30 19:40:21, 812533290.5870304, 900.1799149502724, -910.9494656934149, 3257.0053107958292, -308.32600930894006, 105.62573638475101, -5.156252838688103, -5.209298203903224, 33.64204824167063, 33.65053402004196, 972.217833854338, 456.5955604090159, 106.79598898355088, -6.907420550063531
2025 SEP 30 19:40:22, 812533291.590375, 895.578630356321, -911.1176283020877, 3256.8894338364157, -309.0438021730021, 105.62900883818654, -5.168251386421683, -5.221445331389652, 33.4003570233416, 33.408731911002754, 971.4579908672865, 455.4726264791425, 106.79998427776587, -6.904534358785316
2025 SEP 30 19:40:23, 812533292.5937194, 891.0089482118757, -911.2862655531686, 3256.7727998805776, -309.76628417990355, 105.63229261976522, -5.1803313857781506, -5.233672641663836, 33.15862221776858, 33.16689168884369, 970.7149931833877, 454.36150034660716, 106.80397642698632, -6.901649773382099
2025 SEP 30 19:40:24, 812533293.5970639, 886.4713734815236, -911.4553803687437, 3256.6554059383693, -310.4934435043138, 105.6355877932168, -5.1924926125499775, -5.245979953513587, 32.91686649628474, 32.925036969973064, 969.9889426437327, 453.2621878698563, 106.80796544287259, -6.898766778208159
2025 SEP 30 19:40:25, 812533294.6004083, 881.9664201283388, -911.632270350416, 3256.535764868013, -311.219498953954, 105.63902021735922, -5.204908136233837, -5.258373156396897, 32.67514066337446, 32.683143278124426, 969.2801569574567, 452.1744790249826, 106.81195131484886, -6.8958853578289485
2025 SEP 30 19:40:26, 812533295.6037529, 877.4946067795915, -911.8020483001509, 3256.416873850756, -311.9565261059464, 105.64233331519944, -5.217222547398258, -5.270843879861731, 32.43339255409591, 32.44137233590357, 968.5881402604449, 451.098975597169, 106.815934068437, -6.893005505453438
2025 SEP 30 19:40:27, 812533296.6070974, 873.0564602316526, -911.9721679992577, 3256.29727712969, -312.6979579779379, 105.64565534819872, -5.229614059069813, -5.283390081707948, 32.19171458821039, 32.199626650571375, 967.9135339154778, 450.0351421096308, 106.81991371559943, -6.890127206639701
2025 SEP 30 19:40:28, 812533297.6104418, 868.6525143354851, -912.1427491716955, 3256.1769218855134, -313.4439599160907, 105.64898851340638, -5.242085402332931, -5.296014590122873, 31.950117485169486, 31.957958361094438, 967.2563264588524, 448.9830982247194, 106.82389026979781, -6.88725046311993
