# lon_gridpoint [deg], lat_gridpoint [deg], P_R_modelGRS [W], P_R_modelFREND [W] 
-56.375, 47.875, 3.439200651987553e-23, 3.4393168130447954e-23 
-56.125, 47.875, 2.995585675529238e-23, 2.9961094172588826e-23 
-55.875, 47.875, 1.426486645144264e-23, 1.4269372607996334e-23 
-55.625, 47.875, 2.2387691484421593e-23, 2.2397921270126768e-23 
-55.375, 47.875, 1.901592879317419e-23, 1.902680488419391e-23 
-55.125, 47.875, 1.983209391090484e-23, 1.984587328938275e-23 
-54.875, 47.875, 2.33104762240716e-23, 2.3329536060098057e-23 
-54.625, 47.875, 3.5791850541486244e-23, 3.582551254747137e-23 
-54.375, 47.875, 2.278118551787291e-23, 2.280477727913095e-23 
-54.125, 47.875, 2.3024355518084923e-23, 2.3050050902568112e-23 
-53.875, 47.875, 2.5451404834445422e-23, 2.5482009912787164e-23 
-53.625, 47.875, 1.8087560925801622e-23, 1.8110885036576886e-23 
-53.375, 47.875, 1.9718069016136378e-23, 1.974509839583725e-23 
-53.125, 47.875, 9.866499550140384e-24, 9.880847096918341e-24 
-52.875, 47.875, 1.8959622206688773e-23, 1.8988875485625027e-23 
-52.625, 47.875, 2.2542014653908236e-23, 2.257862096702236e-23 
-57.125, 48.125, 2.3556992137817558e-23, 2.3546622885981383e-23 
-56.875, 48.125, 6.208704413427832e-24, 6.207035665337596e-24 
-56.625, 48.125, 7.316704983053776e-24, 7.315992446014849e-24 
-56.375, 48.125, 1.6011907563982086e-23, 1.6012620705222867e-23 
-56.125, 48.125, 2.180809325653552e-23, 2.1812141037781265e-23 
-55.875, 48.125, 1.5631363871209426e-23, 1.5636470199373497e-23 
-55.625, 48.125, 2.0886426272524133e-23, 2.089619541065506e-23 
-55.375, 48.125, 2.1855117600257036e-23, 2.1867784281146738e-23 
-55.125, 48.125, 2.8620203705384573e-23, 2.8640052190242566e-23 
-54.875, 48.125, 2.869540906485498e-23, 2.8718835141397607e-23 
-54.625, 48.125, 3.092116828896256e-23, 3.0950210092014586e-23 
-54.375, 48.125, 9.602393215068305e-24, 9.612369259828617e-24 
