# MEX_intpoint_lon [deg], MEX_intpoint_lat [deg], MEX_intpoint_angle [deg], TGO_intpoint_lon [deg], TGO_intpoint_lat [deg], TGO_intpoint_angle [deg] 
156.3842123599855, 54.315282162881005, 62.04431789125772, -178.29552456457654, 59.06521387463907, 62.48384619428914 
155.77788223358078, 54.002204859034094, 62.04759955117138, -179.0930162592555, 58.843642359263704, 62.48604511733764 
155.1724574689356, 53.691588021844325, 62.050867563179594, -179.88695825722843, 58.623559586706776, 62.4882383837247 
154.56787614811662, 53.38346240242059, 62.05412094659417, 179.32253587469978, 58.405001084546164, 62.4904253293044 
153.96407901178134, 53.077858570236685, 62.057358736736035, 178.5353561622616, 58.18800175231225, 62.49260529642469 
153.361009339744, 52.77480691487252, 62.060579985187694, 177.75139610147681, 57.97259587987679, 62.494777634112495 
152.75861283886653, 52.47433764728274, 62.06378376002708, 176.9705525407843, 57.758817164834284, 62.496941698251746 
152.156837537761, 52.176480800618215, 62.06696914604231, 176.19272556742422, 57.546698728922976, 62.49909685175327 
151.55563368783, 51.881266230624085, 62.0701352449282, 175.41781839793515, 57.33627313353071, 62.50124246471757 
150.9549536702073, 51.58872361563635, 62.07328117546352, 174.64573727263354, 57.12757239432882, 62.50337791458964 
150.354751908193, 51.29888245619729, 62.07640607366997, 173.8763913539411, 56.920627995074796, 62.505502586306385 
149.7549847848096, 51.01177207430895, 62.07950909295256, 173.10969262842843, 56.71547090062304, 62.50761587243621 
149.1556105651308, 50.72742161234242, 62.08258940422153, 172.34555581244408, 56.51213156918091, 62.50971717331151 
148.5565893230614, 50.445860031619254, 62.0856461959959, 171.58389826120063, 56.310639963845304, 62.51180589715284 
147.95788287227035, 50.167116110681356, 62.08867867448907, 170.82463988119127, 56.11102556345409, 62.51388146018638 
147.35945470099855, 49.891218443263206, 62.091686063676214, 170.06770304581312, 55.91331737278396, 62.51594328675327 
146.76126991048463, 49.61819543598097, 62.09466760534406, 169.3130125140768, 55.71754393212614, 62.51799080941186 
146.16329515676873, 49.3480753057512, 62.097622559123096, 168.560495352284, 55.52373332626861, 62.52002346903268 
145.56549859565143, 49.080886076951785, 62.10055020250233, 167.81008085855814, 55.331913192913234, 62.52204071488573 
144.96784983060022, 48.81665557833693, 62.10344983082703, 167.06170049011678, 55.14211073055407, 62.52404200472094 
144.37031986340938, 48.55541143971742, 62.10632075727967, 166.31528779317688, 54.9543527058427, 62.52602680484129 
143.77288104743374, 48.29718108841704, 62.10916231284427, 165.5707783353881, 54.76866546046428, 62.5279945901688 
143.17550704322719, 48.04199174551543, 62.11197384625461, 164.8281096406922, 54.58507491754802, 62.529944844304 
142.57817277642818, 47.78987042188754, 62.11475472392635, 164.0872211265096, 54.403606587633845, 62.531877059577916 
141.98085439774624, 47.540843914049084, 62.11750432987382, 163.34805404315853, 54.22428557421644, 62.533790737097796 
141.3835292449109, 47.29493879981749, 62.12022206561122, 162.61055141541348, 54.04713657888696, 62.53568538678628 
140.7861758064548, 47.05218143379741, 62.12290735003958, 161.87465798611527, 53.87218390609166, 62.537560527413646 
140.18877368721039, 46.81259794269957, 62.12555961931857, 161.1403201617462, 53.69945146752572, 62.539415686623975 
139.59130357540693, 46.57621422050151, 62.128178326724594, 160.40748595988745, 53.52896278618041, 62.5412504009553 
138.99374721126225, 46.34305592345892, 62.13076294249539, 159.67610495848004, 53.36074100005992, 62.543064215853335 
138.39608735696967, 46.113148464975474, 62.13331295366106, 158.94612824681096, 53.19480886558453, 62.54485668567941 
137.79830776798698, 45.8865170103397, 62.135827863862495, 158.2175083781523, 53.03118876069536, 62.54662737371272 
137.20039316553945, 45.6631864713367, 62.13830719315758, 157.4901993239808, 52.869902687675825, 62.54837585214692 
136.60232921025536, 45.44318150074272, 62.1407504778153, 156.76415642971037, 52.71097227570391, 62.5501017020813 
136.00410247685596, 45.226526486710526, 62.14315727009881, 156.03933637187157, 52.554418783149025, 62.55180451350663 
135.40570042982733, 45.0132455470532, 62.14552713803727, 155.31569711667427, 52.40026309962664, 62.55348388528609 
134.80711140000585, 44.803362523434366, 62.147859665187525, 154.5931978798936, 52.24852574782335, 62.555139425131074 
134.208324562013, 44.59690097547232, 62.150154450385905, 153.87179908802014, 52.099226885104535, 62.55677074957254 
133.60932991247816, 44.393884174766015, 62.15241110749076, 153.15146234061848, 51.95238630491637, 62.55837748392752 
133.01011824899345, 44.1943350988501, 62.15462926511582, 152.43215037384041, 51.80802343799327, 62.5599592622616 
132.41068114974587, 43.99827642508733, 62.156808566355814, 151.71382702504098, 51.66615735338189, 62.56151572734699 
131.8110109537765, 43.80573052450536, 62.15894866850401, 150.99645719844747, 51.526806759291865, 62.56304653061691 
131.21110074181956, 43.616719455585795, 62.16104924276261, 150.28000683183407, 51.3899900037836, 62.56455133211605 
130.61094431767546, 43.431264958013244, 62.16310997394671, 149.56444286415663, 51.25572507530261, 62.566029800447446 
130.01053619007635, 43.24938844639177, 62.165130560182185, 148.84973320410288, 51.124029603069886, 62.56748161271639 
129.40987155500406, 43.07111100393643, 62.167110712597776, 148.13584669951692, 50.99492085733735, 62.56890645447067 
128.80894627842306, 42.896453376147655, 62.16905015501289, 147.4227531076572, 50.868415749517006, 62.57030401963831 
128.20775687939295, 42.72543596447586, 62.1709486236204, 146.71042306624918, 50.74453083219237, 62.5716740104625 
127.60630051352747, 42.558078819984075, 62.17280586666624, 145.9988280652956, 50.623282299020175, 62.573016137434024 
127.00457495676892, 42.39440163701616, 62.174621644125494, 145.2879404196094, 50.50468598453034, 62.57433011922136 
126.4025785894482, 42.23442374687816, 62.17639572737623, 144.57773324203362, 50.38875736383166, 62.57561568259873 
125.80031038060386, 42.07816411154047, 62.17812789887093, 143.8681804173176, 50.27551155223068, 62.57687256237242 
125.1977698725332, 41.925641317368346, 62.17981795180692, 143.15925657661612, 50.164963304770886, 62.578100501305336 
124.59495716555206, 41.77687356888831, 62.18146568979554, 142.4509370725829, 50.057127015698946, 62.57929925004012 
123.99187290294044, 41.63187868259801, 62.183070926531585, 141.7431979550287, 49.952016717864645, 62.58046856702124 
123.38851825605241, 41.490674080827, 62.18463348546256, 141.03601594711685, 49.8496460820612, 62.581608218415866 
122.7848949095712, 41.35327678565591, 62.18615319945924, 140.32936842206945, 49.7500284163118, 62.582717978033955 
122.18100504689035, 41.21970341290154, 62.18762991048726, 139.62323338035907, 49.65317666510852, 62.583797627248 
121.57685133560426, 41.089970166174865, 62.18906346928126, 138.91758942736124, 49.55910340860956, 62.58484695491213 
120.97243691309208, 40.96409283101983, 62.19045373502112, 138.21241575144484, 49.4678208618002, 62.58586575728119 
120.36776537218027, 40.84208676913957, 62.19180057501171, 137.50769210247768, 49.37934087362288, 62.58685383792979 
119.76284074687015, 40.723966912717664, 62.19310386436606, 136.80339877072598, 49.29367492608183, 62.58781100767161 
119.15766749811789, 40.609747758841124, 62.19436348569291, 136.0995165661269, 49.21083413332713, 62.58873708447914 
118.55225049965587, 40.49944336403236, 62.19557932878896, 135.39602679791483, 49.13082924072309, 62.58963189340401 
117.94659502384425, 40.39306733889686, 62.19675129033627, 134.69291125458204, 49.053670623905596, 62.590495266498074 
117.34070672754405, 40.29063284289328, 62.19787927360562, 133.99015218415622, 48.97936828783309, 62.59132704273563 
116.73459163800243, 40.192152579232584, 62.19896318816606, 133.28773227477623, 48.90793186583535, 62.59212706793669 
116.12825613874274, 40.09763878991289, 62.20000294960114, 132.58563463555092, 48.83937061866432, 62.59289519469167 
115.52170695545287, 40.00710325089593, 62.2009984792324, 131.88384277768384, 48.773693433551, 62.59363128228759 
114.91495114186473, 39.92055726743187, 62.201949703850666, 131.18234059584864, 48.71090882327223, 62.5943351966358 
114.30799606562104, 39.838011669538, 62.20285655545527, 130.4811123498008, 48.65102492523098, 62.59500681020193 
