-77.5	337.5	40.0
-77.5	342.5	40.0
-77.5	347.5	40.0
-77.5	352.5	40.0
-77.5	357.5	40.0
-72.5	2.5	    35.0
-72.5	7.5	    35.0
-72.5	12.5	35.0
-72.5	17.5	35.0
-72.5	22.5	35.0
-72.5	27.5	35.0
-72.5	32.5	35.0
-72.5	37.5	35.0
-72.5	42.5	35.0
-72.5	47.5	35.0
-72.5	52.5	35.0
-72.5	57.5	35.0
-72.5	62.5	35.0
-72.5	67.5	35.0
-72.5	72.5	35.0
-72.5	77.5	35.0
-72.5	82.5	35.0
-72.5	87.5	35.0
-72.5	92.5	35.0
-72.5	97.5	35.0
-72.5	102.5	35.0
-72.5	107.5	35.0
-72.5	112.5	35.0
-72.5	117.5	35.0
-72.5	122.5	35.0
-72.5	127.5	35.0
-72.5	132.5	35.0
-72.5	137.5	35.0
-72.5	142.5	35.0
-72.5	147.5	35.0
-72.5	152.5	35.0
-72.5	157.5	35.0
-72.5	162.5	35.0
-72.5	167.5	35.0
-72.5	172.5	35.0
-72.5	177.5	35.0
-72.5	182.5	35.0
-72.5	187.5	35.0
-72.5	192.5	35.0
-72.5	197.5	35.0
-72.5	202.5	35.0
-72.5	207.5	35.0
-72.5	212.5	35.0
-72.5	217.5	35.0
-72.5	222.5	35.0
-72.5	227.5	35.0
-72.5	232.5	35.0
-72.5	237.5	35.0
-72.5	242.5	35.0
-72.5	247.5	35.0
-72.5	252.5	35.0
-72.5	257.5	35.0
-72.5	262.5	35.0
-72.5	267.5	35.0
-72.5	272.5	35.0
-72.5	277.5	35.0
-72.5	282.5	35.0
-72.5	287.5	35.0
-72.5	292.5	35.0
-72.5	297.5	35.0
-72.5	302.5	35.0
-72.5	307.5	35.0
-72.5	312.5	35.0
-72.5	317.5	35.0
-72.5	322.5	35.0
-72.5	327.5	35.0
-72.5	332.5	35.0
-72.5	337.5	35.0
-72.5	342.5	35.0
-72.5	347.5	35.0
-72.5	352.5	35.0
-72.5	357.5	35.0
-67.5	2.5	    30.0
-67.5	7.5	    30.0
-67.5	12.5	30.0
-67.5	17.5	30.0
-67.5	22.5	30.0
-67.5	27.5	30.0
-67.5	32.5	30.0
-67.5	37.5	30.0
-67.5	42.5	30.0
-67.5	47.5	30.0
-67.5	52.5	30.0
-67.5	57.5	30.0
-67.5	62.5	30.0
-67.5	67.5	30.0
-67.5	72.5	30.0
-67.5	77.5	30.0
-67.5	82.5	30.0
-67.5	87.5	30.0
-67.5	92.5	30.0
-67.5	97.5	30.0
-67.5	102.5	30.0
-67.5	107.5	30.0
-67.5	112.5	30.0
-67.5	117.5	30.0
-67.5	122.5	30.0
-67.5	127.5	30.0
-67.5	132.5	30.0
-67.5	137.5	30.0
-67.5	142.5	30.0
-67.5	147.5	30.0
-67.5	152.5	30.0
-67.5	157.5	30.0
-67.5	162.5	30.0
-67.5	167.5	30.0
-67.5	172.5	30.0
-67.5	177.5	30.0
-67.5	182.5	30.0
-67.5	187.5	30.0
-67.5	192.5	30.0
-67.5	197.5	30.0
-67.5	202.5	30.0
-67.5	207.5	30.0
-67.5	212.5	30.0
-67.5	217.5	30.0
-67.5	222.5	30.0
-67.5	227.5	30.0
-67.5	232.5	30.0
-67.5	237.5	30.0
-67.5	242.5	30.0
-67.5	247.5	30.0
-67.5	252.5	30.0
-67.5	257.5	30.0
-67.5	262.5	30.0
-67.5	267.5	30.0
-67.5	272.5	30.0
-67.5	277.5	30.0
-67.5	282.5	30.0
-67.5	287.5	30.0
-67.5	292.5	30.0
-67.5	297.5	30.0
-67.5	302.5	30.0
-67.5	307.5	30.0
-67.5	312.5	30.0
-67.5	317.5	30.0
-67.5	322.5	30.0
-67.5	327.5	30.0
-67.5	332.5	30.0
-67.5	337.5	30.0
-67.5	342.5	30.0
-67.5	347.5	30.0
-67.5	352.5	30.0
-67.5	357.5	30.0
-62.5	2.5	    20.0
-62.5	7.5	    20.0
-62.5	12.5	20.0
-62.5	17.5	20.0
-62.5	22.5	20.0
-62.5	27.5	20.0
-62.5	32.5	20.0
-62.5	37.5	20.0
-62.5	42.5	20.0
-62.5	47.5	20.0
-62.5	52.5	20.0
-62.5	57.5	20.0
-62.5	62.5	20.0
-62.5	67.5	20.0
-62.5	72.5	20.0
-62.5	77.5	20.0
-62.5	82.5	20.0
-62.5	87.5	20.0
-62.5	92.5	20.0
-62.5	97.5	20.0
-62.5	102.5	20.0
-62.5	107.5	20.0
-62.5	112.5	20.0
-62.5	117.5	20.0
-62.5	122.5	20.0
-62.5	127.5	20.0
-62.5	132.5	20.0
-62.5	137.5	20.0
-62.5	142.5	20.0
-62.5	147.5	20.0
-62.5	152.5	20.0
-62.5	157.5	20.0
-62.5	162.5	20.0
-62.5	167.5	20.0
-62.5	172.5	20.0
-62.5	177.5	20.0
-62.5	182.5	20.0
-62.5	187.5	20.0
-62.5	192.5	20.0
-62.5	197.5	20.0
-62.5	202.5	20.0
-62.5	207.5	20.0
-62.5	212.5	20.0
-62.5	217.5	20.0
-62.5	222.5	20.0
-62.5	227.5	20.0
-62.5	232.5	20.0
-62.5	237.5	20.0
-62.5	242.5	20.0
-62.5	247.5	20.0
-62.5	252.5	20.0
-62.5	257.5	20.0
-62.5	262.5	20.0
-62.5	267.5	20.0
-62.5	272.5	20.0
-62.5	277.5	20.0
-62.5	282.5	20.0
-62.5	287.5	20.0
-62.5	292.5	20.0
-62.5	297.5	20.0
-62.5	302.5	20.0
-62.5	307.5	20.0
-62.5	312.5	20.0
-62.5	317.5	20.0
-62.5	322.5	20.0
-62.5	327.5	20.0
-62.5	332.5	20.0
-62.5	337.5	20.0
-62.5	342.5	20.0
-62.5	347.5	20.0
-62.5	352.5	20.0
-62.5	357.5	20.0
-57.5	2.5	    3.074
-57.5	7.5	    3.013
-57.5	12.5	3.132
-57.5	17.5	3.263
-57.5	22.5	3.227
-57.5	27.5	10.0
-57.5	32.5	10.0
-57.5	37.5	10.0
-57.5	42.5	10.0
-57.5	47.5	10.0
-57.5	52.5	10.0
-57.5	57.5	10.0
-57.5	62.5	10.0
-57.5	67.5	10.0
-57.5	72.5	10.0
-57.5	77.5	10.0
-57.5	82.5	10.0
-57.5	87.5	10.0
-57.5	92.5	10.0
-57.5	97.5	10.0
-57.5	102.5	10.0
-57.5	107.5	10.0
-57.5	112.5	10.0
-57.5	117.5	10.0
-57.5	122.5	10.0
-57.5	127.5	10.0
-57.5	132.5	10.0
-57.5	137.5	10.0
-57.5	142.5	10.0
-57.5	147.5	10.0
-57.5	152.5	10.0
-57.5	157.5	10.0
-57.5	162.5	10.0
-57.5	167.5	10.0
-57.5	172.5	10.0
-57.5	177.5	10.0
-57.5	182.5	10.0
-57.5	187.5	10.0
-57.5	192.5	10.0
-57.5	197.5	10.0
-57.5	202.5	10.0
-57.5	207.5	10.0
-57.5	212.5	10.0
-57.5	217.5	10.0
-57.5	222.5	10.0
-57.5	227.5	10.0
-57.5	232.5	10.0
-57.5	237.5	10.0
-57.5	242.5	10.0
-57.5	247.5	10.0
-57.5	252.5	10.0
-57.5	257.5	10.0
-57.5	262.5	10.0
-57.5	267.5	10.0
-57.5	272.5	10.0
-57.5	277.5	10.0
-57.5	282.5	10.0
-57.5	287.5	10.0
-57.5	292.5	10.0
-57.5	297.5	10.0
-57.5	302.5	10.0
-57.5	307.5	10.0
-57.5	312.5	10.0
-57.5	317.5	10.0
-57.5	322.5	10.0
-57.5	327.5	10.0
-57.5	332.5	10.0
-57.5	337.5	10.0
-57.5	342.5	10.0
-57.5	347.5	10.0
-57.5	352.5	10.0
-57.5	357.5	3.227
-52.5	2.5	    2.959
-52.5	7.5	    2.877
-52.5	12.5	3.022
-52.5	17.5	3.206
-52.5	22.5	3.266
-52.5	27.5	3.218
-52.5	32.5	3.391
-52.5	37.5	3.599
-52.5	42.5	3.561
-52.5	47.5	3.764
-52.5	52.5	5.0
-52.5	57.5	5.0
-52.5	62.5	5.0
-52.5	67.5	5.0
-52.5	72.5	5.0
-52.5	77.5	5.0
-52.5	82.5	5.0
-52.5	87.5	5.0
-52.5	92.5	5.0
-52.5	97.5	5.0
-52.5	102.5	5.0
-52.5	107.5	5.0
-52.5	112.5	5.0
-52.5	117.5	5.0
-52.5	122.5	5.0
-52.5	127.5	5.0
-52.5	132.5	5.0
-52.5	137.5	5.0
-52.5	142.5	5.0
-52.5	147.5	5.0
-52.5	152.5	5.0
-52.5	157.5	3.729
-52.5	162.5	3.849
-52.5	167.5	3.873
-52.5	172.5	3.662
-52.5	177.5	3.469
-52.5	182.5	3.317
-52.5	187.5	3.429
-52.5	192.5	3.434
-52.5	197.5	3.613
-52.5	202.5	3.778
-52.5	207.5	3.856
-52.5	212.5	4.388
-52.5	217.5	4.134
-52.5	222.5	3.619
-52.5	227.5	3.380
-52.5	232.5	3.421
-52.5	237.5	3.418
-52.5	242.5	3.339
-52.5	247.5	3.228
-52.5	252.5	3.317
-52.5	257.5	3.488
-52.5	262.5	3.624
-52.5	267.5	3.400
-52.5	272.5	3.121
-52.5	277.5	3.139
-52.5	282.5	3.155
-52.5	287.5	3.064
-52.5	292.5	2.869
-52.5	297.5	2.810
-52.5	302.5	2.869
-52.5	307.5	2.738
-52.5	312.5	2.538
-52.5	317.5	2.998
-52.5	322.5	3.187
-52.5	327.5	3.483
-52.5	332.5	3.738
-52.5	337.5	3.738
-52.5	342.5	3.600
-52.5	347.5	3.331
-52.5	352.5	2.989
-52.5	357.5	3.048
-47.5	2.5	    2.858
-47.5	7.5	    2.881
-47.5	12.5	2.956
-47.5	17.5	3.154
-47.5	22.5	3.304
-47.5	27.5	3.218
-47.5	32.5	3.341
-47.5	37.5	3.463
-47.5	42.5	3.497
-47.5	47.5	3.713
-47.5	52.5	4.311
-47.5	57.5	4.746
-47.5	62.5	4.812
-47.5	67.5	4.686
-47.5	72.5	4.322
-47.5	77.5	3.730
-47.5	82.5	3.424
-47.5	87.5	4.0
-47.5	92.5	4.0
-47.5	97.5	4.0
-47.5	102.5	4.0
-47.5	107.5	4.0
-47.5	112.5	4.0
-47.5	117.5	4.0
-47.5	122.5	4.0
-47.5	127.5	4.630
-47.5	132.5	4.491
-47.5	137.5	4.385
-47.5	142.5	4.405
-47.5	147.5	4.310
-47.5	152.5	3.929
-47.5	157.5	3.602
-47.5	162.5	3.499
-47.5	167.5	3.487
-47.5	172.5	3.406
-47.5	177.5	3.308
-47.5	182.5	3.034
-47.5	187.5	2.997
-47.5	192.5	3.058
-47.5	197.5	3.383
-47.5	202.5	3.483
-47.5	207.5	3.488
-47.5	212.5	3.734
-47.5	217.5	3.756
-47.5	222.5	3.402
-47.5	227.5	3.140
-47.5	232.5	3.081
-47.5	237.5	2.901
-47.5	242.5	2.869
-47.5	247.5	2.729
-47.5	252.5	2.851
-47.5	257.5	3.089
-47.5	262.5	3.142
-47.5	267.5	3.026
-47.5	272.5	2.866
-47.5	277.5	2.853
-47.5	282.5	2.880
-47.5	287.5	2.685
-47.5	292.5	2.509
-47.5	297.5	2.543
-47.5	302.5	2.443
-47.5	307.5	2.249
-47.5	312.5	2.244
-47.5	317.5	2.556
-47.5	322.5	2.789
-47.5	327.5	3.007
-47.5	332.5	3.254
-47.5	337.5	3.447
-47.5	342.5	3.384
-47.5	347.5	3.138
-47.5	352.5	2.978
-47.5	357.5	2.869
